id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
QSXY001,求是新语,qiushi_xinyu,警察收红包说明人不做暗事,QSXY_042_2,042.明人不做暗事.txt,3-3,68,一位朋友到警察局送红包，找到主管的那位警察，可是旁边有别的警察，不便把红包奉上。那位警察说：“别不好意思，给我好了，我们明人不做暗事。”
QSXY002,求是新语,qiushi_xinyu,周恩来答人才多寡,QSXY_045_2,045.国民党的人才政策.txt,3-3,237,已经去世的老“立法委员”张九如，跟我讲过一个故事。在国共谈判时， 他因为做过记录人员，所以常常见到周恩来。照共产党的规矩，共产党员对外谈判，至少要两人以上出场，隐喻互相监视之意。不过有一次，张群请周恩来吃饭，周恩来却单刀赴会，没有人陪他。那次饭局中，张九如敬陪末座。席间张群忽有所感，对周恩来说：“国民党的人才比共产党多，这一点阁下也不得不承认吧？”不料周恩来的答复却是：“共产党的人才的确没有国民党多，但共产党却能用这些有限的人才；国民党人才多，却不能用这些大量的人才。”
QSXY003,求是新语,qiushi_xinyu,比彻看表回应鸡叫,QSXY_059_2,059.民主如晦，鸡鸣不已.txt,3-3,115,19世纪美国自由派牧师比彻（Henry Ward Beecher），有一次做政治性演说，听众有捣乱者，故作鸡叫以扰之。比彻乃掏出怀表，一边看一边说：“真奇怪，怎么十点钟鸡就叫了？不过，一定是清早了，因为低等动物的天性是不会错的。”
QSXY004,求是新语,qiushi_xinyu,刘宾雁夸女士年轻,QSXY_064_2,064.三头三脑话审美.txt,3-3,105,报上有一段描写刘宾雁，说他“手笨嘴也笨。有一次见到一位女士，他张口便说：‘你今天显得真年轻啊！’对方当然高兴，正待答话，谁知他仔细一端详，又加上一句：‘哦！上回见你，你没化妆！’气得那位女士一句话也说不出来。”
QSXY005,求是新语,qiushi_xinyu,爱因斯坦设想记者歪曲朋友,QSXY_065_3,065.“假如我是一只狗”.txt,5-5,452,“设想下面这个情况。一天早上一个记者来找你，并友善地问你关于你朋友N的一些事情，起初你对这种提议难免有点气愤，但你马上就会发现你根本无法逃避，如果你拒绝发表谈话，这个人就会写：‘我询问了公认为N先生的一个最好的朋友，他谨慎地回避我的问题。’这无法避免地会使读者产生某种结论，因此你逃不掉，于是你就说了：‘N先生是一个乐天的、直肠子的人，相当为他所有的朋友所喜爱，他能为任何场合解除沉闷，他的事业前途无限，他为他的工作投入全部的心力，他热爱家庭，愿意尽其所有供其妻子……’”“现在看看记者老爷的描述：N先生对任何事都一笑置之，并有使人喜爱的天赋，特别小心翼翼培养诚恳与讨好的风度，他完全是他工作的一个奴隶，以致没有时间考虑任何非个人的事务，他宠坏了他的太太，并受她颐指气使……’”“一个真正的记者也许会写得比这个更活泼尖刻，但我想这对你和你的朋友N已足够了。当他第二天早上在报上看到这段话，或类似的话，他会气得要死，不管他是多么乐天、多么宽宏大量。对他的伤害给你的是无处可诉的痛苦，尤其你真是那么喜欢他。”
QSXY006,求是新语,qiushi_xinyu,虞公借路亡国,QSXY_095_3,095.宋楚瑜应知“唇亡齿寒”.txt,5-5,146,《左传·僖公五年》有这样一段：“晋侯复假道于虞以伐虢。宫之奇谏曰：‘虢，虞之表也，虢亡，虞必从之。晋不可启，寇不可翫。一之谓甚，其可再乎？谚所谓辅车相依、唇亡齿寒者，其虞虢之谓也。’”可是宫之奇的劝告，虞公不听，还是答应了晋国借路伐虢的要求。不料，虢国一灭，晋军回师就偷袭虞国，把虞国消灭了。
QSXY007,求是新语,qiushi_xinyu,马氏文通被马字株连,QSXY_116_4,116.岂一个“色情刊物”了得！.txt,7-7,44,军阀把马字当头者一概查禁，结果马眉叔著的文法书——《马氏文通》亦在株连之列，闹出大笑话。
QSXY008,求是新语,qiushi_xinyu,成舍我我独乌龟,QSXY_117_2,117.成舍我“我独乌龟”趣闻.txt,3-3,172,抗战胜利后，中国海军在西沙群岛，抓到一只大玳瑁，带回南京，一时哄传。各报驻京记者，都发专电报导。天下第一吝啬鬼成舍我，那时正是北京《世界日报》社长，第二天看到各报报导，都说是玳瑁，只有《世界日报》一家，说是乌龟，于是打电报给《世界日报》驻京记者，查问真相。为了节省电报费，成舍我只发了十个字，全文曰：“人皆玳瑁，我独乌龟，何也？”一时传为笑谈。
QSXY009,求是新语,qiushi_xinyu,富家学生写穷苦人家,QSXY_118_2,118.“一脸横肉、扑人而来”的男女.txt,3-3,190,老师出了一个作文题目：《一个穷苦人家》。有一位豪富家庭出身的学生，用尽了吃奶的力气，总算写出了这么一篇大作：有一户穷苦的人家，他们真是非常穷，也非常的苦，爸爸又穷又苦，妈妈又穷又苦，孩子更是穷而且苦，不但如此，更悲惨的是，他们家有十二个佣人、两个园丁、两个司机、三个厨师、一个管家、孩子的奶妈、保姆，无一不是既穷且苦。唉……全部穷苦的人，都在他们家集中了，这真是一个穷苦的人家呀！
QSXY010,求是新语,qiushi_xinyu,罗友祠门乞食,QSXY_122_2,122.“只是想吃一顿”、“只是想搞一下”、“只是想干一次”.txt,3-3,85,李卓吾《初潭集》记“襄阳罗友，少时多谓之痴。尝伺人祠，欲乞食，往太蚤，门未开。主人迎神出见，问以非时何得在此，答曰：‘闻卿祠，欲乞一顿食耳！’遂隐门侧，至晓得食，乃退。”
