file	paragraph	line_start	line_end	char_count	score	snippet
001.才华盖世侠骨柔情的思想家.txt	6	11	11	144	3	邓维桢要办《政治家》时，跟我谈过很久，我就告诉他我应该是第一期的封面人物。他问：“为什么？你又不是政治家。”我说就因为我不是政治家，所以才应该找我。政治家是应由思想家来领导的，你说对不对？要不然水准就会降低，会变成政客。罗素得到诺贝尔文学奖时，不是也莫名其妙吗？他觉得他应该得和平奖才对。
001.才华盖世侠骨柔情的思想家.txt	16	31	31	211	3	□谁说的？我也有温柔敦厚的一面，譬如我在看守所里就是温柔敦厚，出来时朱光军还夸奖了我一番。另外像我给胡茵梦漂亮的离婚，难道不算温柔敦厚？当胡茵梦哀怨地到处说她是唐宝云第二，会被李敖拖十年，五个钟头后，她就接到我的离婚书和玫瑰花，她不是唐宝云第二，而是胡茵梦第一。她太不了解我李敖了，在决断关头时，我是有英雄气概的。龚定盦有一句诗说：“不是逢人苦誉君，亦狂亦侠亦...
001.才华盖世侠骨柔情的思想家.txt	21	41	41	166	4	还有我救殷海光。我救殷海光时，他已被官方封锁，日子很难过，可是我愿意救他，因为我认为他的生命很珍贵，值得救。那时美军顾问团在台北，市面上的冰箱冷气，都靠顾问团用的二手货，我化名“OK李”，整天转卖旧电器，有一次我卖一台冰箱给李翰祥，在搬运时，被李太太看到，他问：“怎么大作家做起苦力来了？”我说：“大作家被下放了，正在劳动改造啊！”
001.才华盖世侠骨柔情的思想家.txt	22	43	43	282	4	王晓波在《悼念我的老师殷海光先生》中说：“后来，殷先生由宏恩医院转往台大医院开刀，台大医院有公保，只要住二等病房就不必另外缴费，宏恩医院的费用是李敖付的，因为当时殷先生的学生中只有李敖有钱。”王晓波最后一句说的不对，当时殷海光学生中最有钱的是陈鼓应，可是他一毛不拔。张灏、林毓生也都比我这卖苦力的、多年失业的有钱，但他们都不行动，这些殷门弟子只会说漂亮话不做漂...
001.才华盖世侠骨柔情的思想家.txt	24	47	47	246	5	我再告诉你我另一个侠的故事。我中学时有个老师叫严侨（严复的长孙，华严的哥哥，辜振甫太太的哥哥），他是共产党，被捕了以后，我常常饿了早饭不吃，凑钱给严师母，严师母后来到台北投靠辜振甫，辜振甫闭门不见，严师母只好给外国人当下女（她是匪谍之妻，中国人不敢用），三个小孩都送进孤儿院。去年辜振甫赔了我一笔钱，我抽了十万送给严师母，胡茵梦也在场，我那时与严师母已十多年不...
001.才华盖世侠骨柔情的思想家.txt	46	91	91	114	3	□因为党外的大方向是对的，眼前加入国民党的，先占便宜，党外则先吃亏，先被打击、被怀疑。如果说党外在投机，也是投未来的机、投不可知的机。有一张党证没什么稀奇，可是少一张党证，多少不方便啊！荀子不就说过“有之不必然，无之必不然”吗？
001.才华盖世侠骨柔情的思想家.txt	60	119	119	66	3	我结婚第二天晚上，有个人打电话到我家说：“李敖，我要杀你全家”。我说：“我只一个人，你怎么杀我全家”？他就说：“好，那我杀你一个。”
001.才华盖世侠骨柔情的思想家.txt	62	123	123	91	4	第三天夜里3点多钟，有个自称中视林导播的，打电话找胡茵梦，我说现在是夜里3点啊！他回答说：“没错，我知道是夜里3点，你叫不叫胡茵梦来听？她不来听，明天我就公布胡茵梦跟我的床上照片。”
001.才华盖世侠骨柔情的思想家.txt	73	145	145	94	3	当你追求进步时，怎么可能没有代价？古往今来的这种例证，我看的太多了，老实说，我无动于衷。清朝名将彭玉麟说过一句话：“烈士肝肠名士胆，杀人手段救人心”，搞政治的人要相当放得开，不必妇人之仁。
001.才华盖世侠骨柔情的思想家.txt	74	147	147	217	7	甘地发起抢盐运动时，很多人说他心肠狠。那时英军对盐是管制的，这样群众才容易就范。甘地于是发动男女老少去抢盐，英军守住盐库，对着成千上万逼近的群众开不了枪，因为他们不暴动嘛！只是往前挤。英军只好挥起棒没命的打，打得他们头破血流，可是前一排打倒了，后一排的人又挤上去。甘地面对这种惨状，无动于衷，还是让他们继续抢。当为了一个大目标献身奋斗时，甘地只能无动于衷。他说...
