file	paragraph	line_start	line_end	char_count	score	snippet
001.1958年6月.txt	14	27	27	367	3	十时半抵南港，在参观民族学研究所的展览后，我到礼堂找胡先生，推门进去，室中坐着六七位客人胡先生立刻走过来，一面伸过手来一面叫“李先生”，我说：“我拿来点纸，请您替我写些字。”胡先生满口答应，我接着说：“您忙吧，我走了。”刚要走出来，他叫住我道：“Mr.李，我送你一个小玩意。”我随他进了卧室，他从书架上取出一本《易林断归崔篆的判决书》（此文原载《史语所集刊》第...
001.1958年6月.txt	50	99	99	124	3	十、一个笑话：一对男女，没结婚就殉情而死。升天堂后，上帝怜之，说：“你们一直未能成为合法夫妇，太遗憾了，等神父来了，给你们补证一次婚吧！”可是他们等了好久好久，还等不到神父来，他们很奇怪，跑去问上帝，上帝说：“噢，我忘了！神父从来就没有升天堂的！”
001.1958年6月.txt	222	443	443	293	3	我说张天师可以歇歇，并不是说他不必立子嗣、延烟火，他自己生不出儿子，想找个别人的儿子过继，这是他的自由，我不能干涉，就如同他要登坛作法、炼汞烧丹我不能干涉一样。但是他为了过继个儿子，竟要政府移转预算，用老百姓的税捐来延续他们那“一道青烟”，这就未免得寸进尺了！因为张天师六十三代以来，一直是老子生儿子、儿子生孙子，生生不息的，很少“及身而绝”的前例，故向历朝各...
001.1958年6月.txt	228	455	455	141	3	张天师既然逐渐确定，自然要附会出个体面的祖宗来。首先他们抬出来老子，可是老子姓“李”，是我们本家，只适合做祖师爷，不适合做祖宗。于是他们向上追，直追到历史上第一个姓“张”的大名人——张良（子房），算是认了亲。所以宋人陈元静在《汉天师家传》里指出：“真人讳道陵……留侯子房八世孙也。”
001.1958年6月.txt	231	461	461	104	4	这些派系林立的分歧，最后总算好转，慢慢的，他们洗掉了“黄巾贼”的干系，偷来了周易老庄的心法，形成了“丹鼎派”和“符箓派”。在两晋南北朝时代，势力逐渐膨胀，开始朝上流社会里钻。赵翼《陔余丛考》记“张真人”中说：
001.1958年6月.txt	233	465	465	47	3	过了不久，所谓“嵩山道士”寇谦之出来了，他居然打动了魏太武帝和大臣崔浩，君臣二人乃如赵翼所说：
001.1958年6月.txt	235	469	469	381	4	这下子老道们可抖了！他们一下子得君行“道”，浩浩荡荡，打垮了所有的佛像，烧光了所有的寺庙，活埋了百分之八十的和尚，为张天师奠定了空前的威严（446）。这种威严在三百年后笼罩在一个皇帝身上，那就是杨贵妃的负心郎唐明皇。唐明皇在中国文化上送了两个划时代的礼物：第一，他弘扬了“平剧”，给梨园子弟开创了先河；第二，他册赠了张天师，使“汉天师子孙嗣真教”，明定了道教教...
001.1958年6月.txt	236	471	471	415	3	宋真宗大中祥符九年（1016），找到了信州道士张正随，比唐朝进一步的予以优待——开始封号了，赐为“真静先生”，不但给他立授箓院及上清观，并且还不必纳税。随着又来了一个“老道迷”的皇帝——宋徽宗，他在崇宁二年（1103）赐了张天师的后人张继先为“虚静先生”，不但宋徽宗对这位“虚静先生”很着迷，连后宫的仕女们对他也迷透了。这位“虚静先生”是第三十代的张天师，他唯...
001.1958年6月.txt	237	473	473	476	4	接着又到了元朝，在元世祖至元十三年（1276），赐第三十六代张宗演为“灵应冲和真人”，最初只给三品，再升到一品，冠盖京华，非常神气。美中不足的是，“张天师”的称呼，还只限于民间俗称，并未法定。历来的帝王只肯用“真人”“太师”“先生”等名称，甚至到了明朝，朱元璋还曾公开责问民间俗称“天师”的不当，认为“至尊者‘天’，岂有‘师’也？”所以只肯给第四十二代的张正常...
001.1958年6月.txt	240	479	479	96	3	大陆撤退来台的张天师是第六十三代的张天师，他到台湾后，据前面《征信新闻》的报导：“政府为体恤其忠贞，曾由主管全国宗教业务的内政部，每年编列……预算，作为天师府的津贴费用……月支四千元新台币。”
001.1958年6月.txt	246	491	491	98	3	第五，张天师“天”生其材，必有其用，他也有独立的人格，他该有自力谋生的能力与职业。自力谋生之余，登坛做法，炼汞烧丹，克绍祖裘，广被群生，都随他的便。总之，他不该打着祖传的招牌，四体不勤，白吃白喝。
001.1958年6月.txt	250	499	499	369	3	试看“孔圣问题”。试问孔德成的“大成至圣先师奉祀官府”每年花了我们老百姓多少钱？试问孔夫子可敬，要“高山仰止，景行行止”，难道还要敬他的子孙不成？敬他的子孙也罢，可是一敬要敬到他的七十七代重重重重孙子的孙子，这就未免有点那个吧？敬也可以，可是没有理由不让他自食其力、没有理由让他白吃祖宗饭、没有理由让老百姓们来分担他祖宗牌位的重量，和牌位下的这位又白又胖的重孙...
