file	paragraph	lines	score	markers	text
013.蒋介石与国库黄金.txt	79	157-157	19	有一个|有一次|后来|问|说|他说|骂|蒋介石	可是战局发展太快了，一个计划还未实施，又做第二个，第二个刚刚开始，情况又不对了。有的地方，仅仅运去一半，中途又停止。加上蒋介石那时背时倒灶，手长衣袖短，老底子就这么一点点，用一个，少一个。美国自南京撤退顾问后，整天价叫着要直接援助地方兵团，所以蒋也慌了神，一件事三反四复，没有一个定准。本来吴对蒋的报告底稿，大部分是由我保管的，后来因变化太多太快，有的还有吴、蒋口头决定的，我只好一切按吴嵩庆手中的记事本来办。有一次他大发脾气，骂我是饭桶，他说：“你是秘书咧！不是繕写员咧！”我只好忍气吞声，幸有董德成说了句公道话，他说：“这些过程，除署长一人外，谁也搞不清楚，老头子（指蒋）说的话，谁也不在场。”
007.蒋介石怎样对待老同志？.txt	13	25-25	17	有一天|后来|说|他说|哭|死|求|请	事既临头，只有四出求援。首先向尚有影响力的几位老同志呼吁，例如在南京的胡展堂先生林子超先生，在上海的李协和先生许汝为先生哭求营救。并冒大风雪至杭州求见张静江先生，央请转陈，务留觉生一命。如此东奔西走大半年，连觉生的面也无法见到，究不知羁押何处，最令人焦虑的是生死不明。有一天在田梓琴七爷家中，遇见一位青年张君（李敖按：即张鸣，张建邦的爸爸，后来做了居正的女婿），认识人很多。他说，据他所知，羁押在龙华看守所，他可以买通看守设法见面。我听后将信将疑，未置可否。
014.蒋介石怎样指导演假戏？.txt	13	25-25	17	有一次|忽然|问|答|说|请	记者访问团既经组成，便开始接洽来往的交通工具。当时政府甫迁台北，通往台北的国际班机甚少，例如从马尼拉到台北，每星期只有一次班机，由各记者个别前往显无可能，故只有包赁专机之一途。我最初的拟议是向泛美航空公司包赁一架专机，已经开始接洽，忽然收到先行返台接洽此事的黄仁泉兄来电，说西北航空公司正在计划开辟美国与远东的航线，台北将为一站，亟愿载运记者团自纽约到台北，作为试航。这件事太凑巧了，我当即与该公司洽妥包机，毫无困难。在这个时候，有人忽然提起，前一年荷兰政府曾组织一个美国记者团访问印尼，不幸在回程中飞机在印度失事，记者全部遇难。为了使访台记者安心起见，我请准为每位自美国启程参加者保险五万美元，皆大欢喜。当时，美国一位最无聊的专栏作家艾兰（Robert S. Allen，即在1971年盗窃发表美军部有关越战秘密文件的艾兰），曾于4月29日的专栏中，指摘我政府系为争取美援而邀请美囯记者访台，文中并且提到荷兰包机失事之事。我们的包机适于该文发表之日到火奴鲁鲁，当地记者即以专栏向我们邀请的记者相询，他们纷纷提出答复，或谓“艾兰未被邀请，故生嫉妒之心”，或谓“艾兰的报导大半是靠不住的”，或谓“艾兰连我们坐的是什么机种都弄错了，还说什么”。无聊的专栏作家总是这样兴风作浪的，也只有这样对付。美国的记者是懂得美国记者的，不劳我们担心。
019.蒋介石和钱穆之间的一些臭史.txt	50	99-99	17	例子|当年|说|他说|死|蒋介石	如今，这“用公帑建宾馆”的私宅，已经一住近二十年了，钱穆著述于此、讲学于此，我愈看他，愈觉得他可耻。当年钱穆写《新亚学规》，第13条明说：“课程学分是死的、分裂的，师长人格是活的、完整的。你应该转移自己目光，不要尽注意一门门的课程，应该先注意一个个的师长。”对照起来，我清楚知道他说错了。“师长人格”其实“是死的、分裂的”，跟蒋介石一面倒的师长，他根本不会有“活的、完整的”人格。我看不起台湾的知识分子，基本原因在此，他们名气愈大，和蒋介石之间一些臭史愈多，钱穆的例子，只是彰明较著者而已。
013.蒋介石与国库黄金.txt	85	169-169	15	有一次|说|骂|求|蒋介石|蒋经国	撤退到广州后，有一次蒋批给马鸿逵二万块银元，条子已经亲笔批了，可是就在马手下人来领钱之前，蒋经国由黄埔来了一个电话，叫不要发。这真是一副难吃的苦口药，蒋亲自批发的条子，怎能不给钱呢？又不敢明言，吴只好一个劲地说好话，准备挨骂，要知道这些人都是开口就骂、动手就打的反动军人，而吴嵩庆又是个文人，真有些对付不过来。又有一次，财政部长徐堪到蒋处说，广东的金圆券实在对付不下去了，必须抛五万两黄金压一压涨风，蒋同意并亲笔批发五万两黄金，可是也跟上次情况一样，在财政部领钱人还未来时，黄埔俞济时（他的侍从长〕的电话已经来了，一句话，不要发。这一次更难对付了，徐堪是吴的恩人，吴之所以能当上财务署长，是当初徐做主计长时向蒋推荐的，怎么办呢？只好硬着头皮顶。记得那天徐因未领到黄金在电话内骂吴时，吴急得满头大汗，真不知如何是好，只好一个劲地喊“可公可公”（徐堪又名徐可亭，旧社会下属对顶头上司最尊敬的称呼是公，故喊可公），要求可公原谅，然又说不出一个所以然来，更不敢说明得了蒋介石不发的电话。一直等到徐在电话内骂够了，才将电话一摔，见蒋去了。不久报上登载一条消息：财政部长徐堪因病辞职，遗缺由关吉玉递补。
013.蒋介石与国库黄金.txt	105	209-209	15	故事|有一次|说|骗|蒋介石|共产党	⑥詹特芳也说了一个另一面的故事，十分有趣：“蒋介石耍弄了不少人，但他也有被比他更狡猾的流氓耍弄过的经历。有一次一个曾当过地方杂牌军师长、湘粤桂一带的地头蛇，据他本人讲，掌握有相当数量的地下武装，袍哥弟兄们不少，将来共产党打来后，他可以在当地拉起几万人的地方武装打游击，只是缺乏武器及给养。当时输昏了头的蒋介石，以为曾国藩转世了，大为欣赏，准给武器并即时批发银元一万元，暂做活动费。来领钱的人，也是威威赫赫的军需官，可是之后据人揭露，他是光杆司令，即使加上几个亲信，也不过十来人，以后听说（吴嵩庆语）骗子领钱后，已赴香港吃西餐去了。那时广州已近解放，蒋已无暇追查，只好哑巴吃黄连皱皱眉头而已！”
007.蒋介石怎样对待老同志？.txt	2	3-3	14	例子|说|杀|蒋介石|国民党	我在《丢掉假团结，才有真革命》中说：“国民党今天还在感叹他们‘革命尚未成功’，其实他们永远不会成功，因为他们并不真的去革命，他们只是篡夺革命而已。”在篡夺革命的过程里，许多老同志被自己人整，杀的杀、关的关，自然也就层出不穷。在这一整自己人的记录里，蒋介石的高段，无人可及。前后被他杀的老同志，自陶成章而张国桢而杨锦龙而梁仕锋而邓演达而杨虎城等；被他关的老同志，自熊克武而吴铁城而李子宽而居正而李济深而胡汉民等，颇不乏人。被关的老同志中，居正的例子，尤其值得特写。
009.蒋介石的特务观.txt	13	25-25	14	故事|当年|说|跑|蒋介石	这段有趣的故事，活生生的显示给我们：特务在蒋介石的统制网中，地位其实低下得很。（另一有趣的故事是沈醉所说戴笠当年只能拦蒋介石汽车以递报告的事。乔家才《再为戴笠辩诬》却说不是拦汽车而是等蒋介石下汽车。“当时总司令的侍卫长是王世和，王不让他晋谒总司令，也不给他转呈报告。他不得已，才等候总司令下汽车时，跑步去呈上报告，这是他公开对人讲过的，绝不是拦汽车。”但是，纵使不拦，也还是低下得很罢？）
022.蒋经国的另一个爸爸.txt	12	23-23	14	有一个|说|死	“冥婚”是中国文化，但却不是正统的。例如曹操的小儿子曹冲死了，因为死时只有十三岁，曹操怜其少子，就想来一次“冥婚”。正好邴原有一个女儿早死了，曹操找到邴原，要把两个孩子合葬。不料邴原却不买账，邴原说：“原之所以自容于明公，公之所以待原者，以能守训典而不易也！若听明公之命，则是凡庸也！明公焉以为哉？”邴原为什么拒绝曹操呢？他的理论根据是这样做不合于“训典”，他所指的“训典”，显然是指《周礼》这部经书而言。在《周礼》的“地官”（媒氏）一节，有这样的话：“禁迁葬者与嫁殇者。”再按注解，“迁葬”是指“生时非夫妇，死而迁葬之，使相从”；“嫁殇”是指“十九以下未嫁而死者”，“谓嫁死人也”。两者统而言之，都是“冥婚”。而这种“冥婚”，不管死者成年没成年，按诸传统经典，都是违背的，在中国正统思想中，对这些是完完全全明明白白禁止的。
004.蒋介石是哪一年见孙中山的？.txt	26	51-51	13	当年|后来|最后|原来|问|说|请|蒋介石	军事委员会政训处刊印这篇妙文的时候，蒋介石正是这个会的委员长，当然内容是要他自己钦定的。读了这篇妙文，我们才知道原来当年蒋介石是那么伟大，伟大到连孙中山都要“欣然欲往晤”、要去亲自拜访他。最后总算陈其美说他是晚辈，还是请他去看孙中山，于是蒋介石“衣士官学校制服”（按：蒋介石并没进过士官学校，详见我在《千秋评论》第四十九期所写的《蒋介石是日本士官学校毕业的吗？》一文），“意态雄越，垂手立于总理前”，孙中山“瞪目注视者良久”，乃大喜赞叹。“相与畅论时政，夜深不忍别”。后来任何计划，且都要先问蒋介石云云。“两雄相见”的精彩画面，原来如此！
007.蒋介石怎样对待老同志？.txt	17	33-33	13	有一个|后来|说|死	望见一面后情况日趋好转。监所看守已买通不至一人，因此可传递信息（李敖按：最初居正在狱中没有纸笔，带出的信息是咬破指头写在草纸上的“安”字而已。）间或送些食物进去。民国十九年冬得老同志关说，准接见家属，可说起死回生一半。12月20日移解南京，准我同车前往，先羁押在三元巷总司令部军法处，七天后准在外另租房屋居住，并准家人陪伴，为了觅屋租住，不知费了几许麻烦，因实际上觉生仍未自由，房屋需经军法处认为合适才行。后来在周必由巷一僻弄内找到一小屋，军法处派人看过同意，觉生才能由坐监转入软禁状态。有一个高级侦探、一员警官率四名警察驻屋看守。
015.蒋介石自承罪愆.txt	26	51-51	13	当年|说|他说|请|蒋介石|国民党	这段话字里行间，蒋介石更明确的归属了责任所在。他说签约是“我个人的决策”、“是我的责任，亦是我的罪愆”、要“负其全责”。他在签约七年后，自己承认当年签约放弃外蒙古，“实在是一个幼稚的幻想，绝非谋国之道。”在这《对第七次全国代表大会政治报告》开始，蒋介石就表示他“对总理、对革命、对国家和人民应该引咎自责”。互勘与对比了这些文件，我们对《中苏友好同盟条约》的签订，才会有完整的了解；并对“民族救星”的“高瞻远瞩”，才会有更进一步的认 识。我生平最喜“恭读”国民党的总裁言论，并且能读书得间，前后互相发明，这篇心得，就是其中之一，特别写来，愿请国民党大官人指教之！
005.紧要关头，蒋介石在哪？.txt	64	127-127	12	最后|说|自述|回忆|逃|死|蒋介石	《蒋总统传》中说“国父和他的亲信随从者在该炮舰上忍受了五十六日等于禁闭的痛苦”，所谓五十六日，事实上蒋介石是除外的。因为陈炯明“围攻总统府”是6月16日，孙中山是15日深夜3点逃走的，最后转登永丰舰。在永丰舰上和他共患难的，据黄惠龙《中山先生亲征录》，有胡毅生、林直勉、林树巍、陈策、熊秉坤、马伯麟、谢心准、杨虎、杨熙绩、周仲良、陈群、陈煊、马湘、黄惠龙。并且，“至19日，派人秘密招集前守粤秀楼之卫士二十余人至舰，同任守卫。总理则命马湘往香港筹集军饷，余因令湘亲至海员联义社（此为革命海员团体之有最长历史者）召集联义同志，潜来永丰。不数日，联义同志之报到者，有数十人，患难中有此两种老同志，共任保卫，殊觉可喜。”照黄惠龙回忆，有名可稽者至少有十四人、无名可稽者至少有“守粤秀楼之卫士”二十余人和“海员联义社”同志数十人，再加上永丰舰上舰长欧阳格及原有的官兵，共患难的人数已极可观。另照陈肇英《八十自述》所说，他当时也登上永丰舰去“晋谒”；另照宋渊源《闽省参加革命经历纪要》所说，他当时也登上永丰舰去“谒见”。……足见在蒋介石“间关赴难”“生死与共”之前，早有大量人马去卫护孙中山了。当然，其中还包括了一位伟大的女性——宋庆龄。《宋庆龄自传及其言论》中透露她“终于在舰上见到中山先生，真如死别重逢”。那时候的蒋介石，人还在浙江家里呢！
013.蒋介石与国库黄金.txt	19	37-37	12	问|说|他说|求|请|蒋介石|国民党	席格雷夫这几段文字，虽然洞彻隐微，但是毕竟因为他是洋鬼子，对中国事情还是难免隔了一层。例如他说1949年4月，“蒋介石来上海的真正原因，是请求大耳杜和青帮协助他劫掠‘中国银行’。”这话就不对。因为事实上，1949年时的蒋介石，已经不是二十多年前的蒋介石了，他要“劫掠‘中国银行’”，实在无须“大耳杜（杜月笙）和青帮”的“协助”。席格雷夫说“国民党部队在银行四周好几条街道外就设立警戒线”，试问可以这样动员大量军队的人，还须靠黑社会来“协助”“劫掠”银行吗？又如席格雷夫说蒋介石的劫掠中国银行的计划，执行得非常谨慎小心。一艘脏兮兮的货船，停泊在国泰饭店对面的海滨路旁。船上的苦力穿着破破烂烂的衣服，其实都是第一流的海军士兵伪装的。”这话也不对。因为事实上，当时派出去的根本是军舰而非“一艘脏兮兮的货船”。又如席格雷夫说被“劫掠”的是“中国银行”，这话也不对。因为事实上，根本不是“中国银行”而是“中央银行”。……凡此种种瑕疵，都是这本《宋家王朝》美中不足的地方。席格雷夫所写的这一“劫掠”事件，值得细加追寻之处尚多，足可做一专题来写一篇文章。这篇文章牵涉的来龙去脉，颇有奇趣，我先从蒋介石1949年下台说起。
013.蒋介石与国库黄金.txt	46	91-91	12	有一个|原来|说|蒋经国	照董显光的说法，真使我们开了眼界！原来“中华民国”虽进入了“宪政”时代，居然还有一个党的“蒋总裁”，以该党“总裁的地位”，可以命令“密使政府所存黄金运往台北”！董显光的说法，对照起蒋经国的文字一起读，可真有趣极矣！
013.蒋介石与国库黄金.txt	96	191-191	12	故事|哭|笑	最令李总统哭笑不得的，是这么一个故事：
005.紧要关头，蒋介石在哪？.txt	99	197-197	11	当年|结果|说|跑|蒋介石|国民党	《胡汉民先生言行录》收有胡汉民《六月十六之回顾》，文后有刘芦隐的“附志”，其中提到从前许多人对于陈炯明背叛总理的前后几年的介石先生，也有一种误解，他们说：‘蒋介石每遇总理有困难时就跑了。’”刘芦隐是当年国民党的中央宣传部部长，他出面为蒋介石“开小差”性格辟谣，可见当年人言籍籍，不为无因。不过，关于这一性格，历来历史家从来不敢追究；也格于功力，追究不起来。现在，我花了两个晚上一个早上的时间，把真相予以排比。排比结果，发现蒋介石至少有十四次的脱队记录（包括“拂然而行”、留书而去、不告而别等等），而使孙中山直接间接“不胜感冒之至”！蒋介石自称是“追随”孙中山多年的忠实信徒，但在“追随”过程中，竟有这么多次的脱队记录，倒真令人大为惊叹也！也许蒋介石来去进退忒多，有“敞屣尊荣”的意味在内，但廖仲恺说得好：“兄可敝屣尊荣，不能敝屣道义。”前后十四次脱队记录，到底是敝屣了什么，我们子夜时分，可要想一想。
