file	paragraph	score	markers	text
043.20041209《台湾1对1》.txt	5	18	典故|有一次|有一天|结果|最后|说	但是我必须讲，是不是有关拉抬选情，我必须讲是没有。因为自从李先生参选的开始，他一直找我的茬，他用了两个字的“笨蛋”，三个字的“伪君子”。他一直大概除了稍微轻轻点过陈学圣委员以外，他大概一直都找我做对象。我说与其这样，人家会给你说有一个互换口水的感觉，那不如就找一个节目，像这样我们可以对口一下。但是我不晓得为什么李先生一直逃避我，一直规避我，他甚至用到这个《三国演义》的典故，把自己比喻成司马懿，他就说我在下，好像如果是诸葛孔明的话，誓师北伐，他宁可闭关拒战，而且愿意穿这个诸葛孔明送给他的女人衣服。我有一次跟他讲，这种讲法不好，因为这个我觉得是侮辱了全国的妇女同胞。他甚至讲说，但是那个穿女人衣服的最后一统天下。我提醒李敖大师这个历史大师，我说最后一统天下的是司马懿先生的孙子司马炎，而不是他本人。不过话又说回来，我一直觉得他规避，迟早有一天我会等到他。甚至我在前天早上我就告诉我的助理，我说李敖快要答应了，快要答应了，我说最迟昨天上午12点以前一定会答应。我说如果不答应的话，那我真的是失算了。结果果然他在昨天中午也真的答应了。
152.20111213《国民大会》.txt	53	18	故事|有一天|忽然|结果|后来|最后|问|说	李敖：岂止要道歉的问题，现在问题就是整个搞的鬼，因为这有一批文件没有公布，所以她会等待，并且看你国民党政府敢公布到什么程度。因为真正的扩大公布的时候，国民党也跑不掉，这一笔烂账。我给你们讲个故事，我认识刘忆如，在立法院她跟我单独吃过2次饭。她讲她个人的故事，她妈妈做了财政部长，她爸爸很糟，他爸爸本来是台湾有名教授，后来死掉了。结果她妈妈就嫁给了国民党老贼，这个立法院院长倪文亚。她忽然来这么一个老贼爸爸，这个老贼活到了100多岁，104岁。所以刘忆如觉得很不自在，她住在立法院长官邸的时候，她半夜出来会男朋友，自己出来就出来，要走就走，所以他们也管不了她，她他是非常特立独行的。她给亲民党做不分区域立委的第一名，最后在立法院里面，她特立独行，跟亲民党等于分家了。亲民党理论上可以把她开除，把她不分区拉下来，可是宋楚瑜没有做，所以事实上他们是分裂的。这也就是宋楚瑜这次找我做不分区第一名，我不肯干的原因。我是说有一天如果我跟你们吵架了，你们敢赶我走吗？如果不敢赶我走，你们会觉得很为难，因为有刘忆如这个前例。所以刘忆如是个非常特立独行的女性，我认为这一次她面对考验，你敢不敢进一步把真相讲出来？不单是蔡英文狗屁倒灶，你们国民党这些人整个是一个跟民进党的共犯。
016.2001《中天书坊——李敖书房》.txt	20	16	故事|结果|问|说	一般我们看到的中文，现在所看到的，都是实用性的这种中文，都是烂的中文。因为他们没有看过好的中文，也不能怪他们，因为我们可以看到，从教科书开始就在摧毁这个中文。好比说，朱自清写的一篇《背影》，在我李敖看起来，那篇文章并不好。可是现在国文课本里面选了《背影》以后，为了平衡，为了本土化，又找了一篇烂文章，是讲台湾地区的一个爸爸的故事，也挤进来了，那个文章比《背影》差了好多。可是对小学生而言，他同时学到了这种很烂的中文。所以我的意思就是，为什么我们变得很烂的中文这么来的。你可以看到新闻局长公开说，他说：私处。他说私处，然后他再讲英文的意思。讲了半天“私处”，他讲了半天，你指什么呢？大家看到古代一部书叫《杂事秘辛》，《杂事秘辛》就描写一个女孩子，描写女孩的身体，说她的这个胸乳椒发，她的奶子就是变得很小和挺起来。这个叫做，英文叫perky，就表示小女孩奶子通常翘又很小。然后怎么样呢？他说呢，肚脐眼可容半寸，什么意思呢？就可以，肚脐眼可以装现在我们流行的，女孩肚脐眼可以装化妆的一个饰品。然后讲到什么呢？讲到“私处坟起”，私处就是她阴部，坟起，坟就是坟字，我们讲坟，什么叫坟呢？就像我们讲我们去那个坟墓。坟是什么东西？坟是翘起来的土堆叫做坟。什么叫做墓呢？墓是平的，没有翘起来的，这坟墓。私处坟起，就是坟起，那个字念第四声。像坟起，像坟一样的拱起来，就是她私处的那个肉厚厚的，看起来很舒服。所以私处就是指女人的阴部，今天我们的新闻局长讲了半天，他赖了半天，结果他赖不掉的，因为他没有看过中国这种《杂事秘辛》这本书。他对中文的定义不完全了解，所以我们现在像我们有学问的人立刻就把它抓到，并且解释给你们听。
043.20041209《台湾1对1》.txt	18	16	笑话|结果|后来|最后|问|说	我告诉你，我一个老朋友，他做过一届立法委员，他的名字叫做苏秋镇，一个了不起的台湾人。他在立法院里面提案，占所有立法委员总书面提案的1/4，他多么了不起，在1/4的书面质问里面，要到了对方，要到了政府你给我白纸黑字写下你们在干什么。所以那个是非常明确的，你不能够跟我天马行空，你不可以虚问虚答。苏秋镇这么了不起的立法委员，最后被一个烂咖立法委员把他赶下去了，为什么？他选民服务的确不够，人家会问他，为什么六点钟你不来？结果那个烂咖啡立法委员就是讨过小老婆，小老婆在竞选的时候还为他剃光头的，就是现在的沈富雄，也就是雄弟的那个民进党的秘书长张俊雄，他把那么好的立法委员给挤掉了。可是，我到今天为止，雄弟我告诉你，我都没有忘掉死掉的跟我同岁的苏秋镇，他是那么勤勉的用书面质询的方法把这个坏政府整个的围标给围住，真了不起！通过议案的时候，那个时候他每个议案都拦截，那时候怎么办？大家就整他，就说你要去小便，当你去小便的时候，大家通过100个议案。所以吓的他不敢小便，后来他问我，在竞选的时候让我给他写一句口号，我说你的口号就是五个字——膀胱真有力，能够憋尿。在这里我就顺便讲一句陈水扁的好话，当时审国防预算的时候，不能记录的，不能影印的，不能带走的，陈水扁怎么样？看到一个数字就背下来，然后跑去小便，在厕所里面记下来。所以陈水扁的小便特别多，苏秋镇的小便特别少。可是我们看到这个笑话，那我李敖怎么样？我告诉你，我李敖小便可多可少，也不多不少，就是我到立法院以后，我可以真正的控制这个议案，就是我的雄弟所不能想象的我所用的方式。这种方式不是跟人家虚问虚答，而是一定要落实，而落实方法就是这样子。刚才雄弟看到我说，你这些东西你讲不完的，我为什么要讲完？就表示说，我对每一个议题都有充足的准备，拿出充足的证据出来。
050.20050331《文茜小妹大》.txt	78	16	故事|有趣|忽然|后来|问|说	李敖：卖掉也不行。过去艾森豪总统用的美国国防部长威尔森，他是通用公司的老板，参议员逼他卖股票，全部卖掉了。可是参议员还问他，你卖了以后，将来你搞美国国防政策的时候，搞国防工业的时候，你对你的通用公司怎么办？逼着威尔森就讲了一句话，对美国有利的，对通用公司有利，反过来说也一样。他就把这诉诸更高的标准了。事实上，许云龙卖掉股票还不够，对北京还不够，北京还要逼他。我觉得最有趣的现象就是他们说许文龙这东西不是许文龙写的，里面术语是共产党的术语吗？使我想到一个故事，就是当年胡适在美国的时候，忽然收到一封信，北京辅仁大学校长陈垣写了一封给胡适的公开信，里面说胡适，你说我们这些知识分子在北京不自由吗？我们是怎么样自由的生活着，我们是怎么样努力工作着，怎么样在共产党领导下我们怎么样怎么。胡适说这不是陈垣写的字，陈垣都写文言文，他写不了这么好的倒装语句的白话文。后来多少年以后发现了原稿，果然是别人替他写的。可是上面是陈垣签名，还改了几个字，赖不掉的。
056.20050924《凤凰网聊天》.txt	132	16	故事|笑话|有趣|最后|问|说	何琳：小莉姐好！李敖先生您好！我来自沈阳，您出生在哈尔滨，那么说起来我们也算东北老乡了。您在北大的演讲我看了，我觉得挺好，特别是开始那个笑话很有趣，但是在结尾的时候，您说要给大家看一个凄凉的画面，然后想请王菲的姑姑上台，但是最后王菲的姑姑没有上台。我不知道您最后到底要跟大家说什么，这个故事现在可以讲给大家听吗？这是大家都很关心的问题。
143.20111102《国民大会》.txt	72	16	故事|有一天|结果|后来|问|说	李敖：她是非常义气的。我讲个很动人的故事，当年2000年我被新党请来参选总统的时候，有一天陈文茜带着许信良到我家里，说：李大哥，请你帮忙，许信良连署要搞总统，结果没有副总统，找不到副总统，李大哥可不可以帮他忙？基于大家过去党外的情谊，意思就是你不要替新党做总统候选人了，你做许信良的副总统好不好？结果我看他们可怜巴巴的。我说好吧，新党我就出卖了。结果在旁边被李庆华派来的奸细听到了，立刻打电话告诉在美国的李庆华，说：不得了了，新党的总统候选人要逃掉了。李庆华当天就打电话给李庆安，叫她们来挽救。夜里李庆安到我家来跟我谈说：李大哥，听说你要帮许信良？我说：没有错。她说：你要走了？我说：没有错！她说：你很够朋友。我说：没有错。她说：你对许新良很够朋友，你对李庆华算什么呢？如果你逃掉了，李庆华就垮了，政治生命也垮掉了，新党党主席推出来的候选人跑掉了，李庆华垮掉了。我说这个很简单，我不去就好了嘛！还继续做新党的候选人好了。结果后来许信良就找到了朱惠良。这件事情许信良高兴了10个小时，泡汤了。消息传出去了，新党开推荐我大会时候，有个人摆个臭脸坐在那里，他的名字叫做郝龙斌，就问我：你什么意思？为什么你是我们党的总统候选人你要跑掉？什么心态？我跟郝龙斌说：什么心态回去问你爸爸。
145.20111109《国民大会》.txt	108	16	故事|结果|后来|最后|问|说	李敖：他居然说动了李大师出来给他撑腰。你知道什么意思吗？刚才创夏讲，宋楚瑜没向北京求官，我告诉你北京真的是形象。最后宋庆龄临死前两个礼拜讲了一句话，她说中国共产党过去给名位是很慷慨的，给权力是很谨慎的。意思说我可以给你头衔，可是不给你权力。可是后来连给名位都不慷慨，给你头衔都不慷慨，小气的很。大陆四年以前闹水灾的时候，我接受香港凤凰电视《鲁豫有约》来台湾访问我。我说共产党要代表气魄，把湖南省长给宋楚瑜，叫宋楚瑜在湖南救灾，证明共产党的度量，对台湾的友好。胡锦涛他们讨论过，最后没有通过，你懂吧！证明共产党小气吧啦，宋楚瑜自己没有求官，我帮他点出来这个火。可是我认为对宋楚瑜是很不公道的，他真是那么能干的一个人或者老管家，结果十几年下来投闲置散。我告诉各位一个故事，你们都用过梁实秋的《远东英汉词典》。梁实秋做词典的时候，他一个教授的朋友丢了官，那个人叫做叶公超。叶公超丢官以后，想回到大学重新做大学教授，梁实秋请他到师大上了一堂课。上课上完以后，梁实秋跟我说，他上不下去的，两个原因，第一个，蒋介石会阻止，不让他回到学校。第二，叶公超自己坐不住了，因为教授职务是个冷板凳，他坐不住了，坐那里觉得太凉。我问梁实秋为什么你可以坐得住？梁实秋说我坐了几十年的大学教授板凳，这个板凳被我们坐热了。宋楚瑜坐冷板凳，到今天坐了11年，包括冻省都不止11年了，我们觉得我们台湾投闲置散了这么一个人才，对我们是很可惜的事情。如果有人可以取代宋楚瑜，取代亲民党，今天能够进入这个选举，我就支持他，我就放弃亲民党，也放弃宋楚瑜。我无爱于亲民党，也无爱于宋楚瑜。所以今天我可以告诉你们秘密，真的秘密。宋楚瑜如果落选了，满头包得不到150万票，我一点都不会难过；得不到75万票，我也不会难过。为什么？我就是要牺牲他，为什么牺牲他？给大家看，古代历史家布鲁达克讲的话，对他们伟大领袖的无情是强大民族的特征。丘吉尔最喜欢讲这句话，引证这句话，证明台湾人对宋楚瑜这么无情，证明台湾人的了不起。
150.20111130《新闻面对面》.txt	326	16	故事|有趣|有一天|后来|最后|说	李敖：我告诉我的位阶，孙中山讲错一句话，政治是管理众人的事，错的！众人跟政治无关，政治是专家的事情。为什么我说这次我拥护宋楚瑜？他是专家。马英九其实是外行，蔡英文也外行。我讲个最后故事，太有趣了。在台湾大学我跟一个人同届，叫做李远哲。毕业以后，李远哲没有当兵。为什么？他到了新竹去跟着老教授，他们就制造原子弹，就报告蒋介石，蒋介石一听，可以制造原子弹，好，不要当兵。所以他们几个人没有当兵。李远哲后来就跑到美国去，多少年以后得了诺贝尔奖回来了，跟记者招待会讲了个故事，说我年轻的时候看过一篇文章，叫做《蓝色的毛毯》，影响我一生。这个故事他不肯讲，正巧我也看过这篇文章。我跟他同岁，登在当年的一个左派刊物叫做《开明少年》。《蓝色的毛毯》什么故事？一个农民有蓝色的毛毯，被地主恶霸抢走了。这个农民很难过，很气，又打不过，就逃到山上去了。有一天，山下面放鞭炮，他很好奇过来看，人家看到他，说就是他，大家把他抓住说递过来蓝色的毛毯还给他。为什么还给他了？他说我们是共产党，共产党革命成功了，不再被地主恶霸欺负了，所以蓝色的毛毯还给你了。这农民就抱着这蓝色毛毯就哭起来了。两个原因，第一个，果然毛毯回来了，物归原主。第二个，是在整个打拼里面，革命里面，我是逃兵，我没有参加。所以李远哲说这个故事影响他一生，别人不懂，我懂了。就是在整个台湾的争取自由民主的过程里面，李远哲是个逃兵，他回来以后，他有罪恶感，他急着要表现，今天拥护陈水扁，明天搞教育改革，每件事情都闯祸，因为他的专业不在这里。今天又鼓动蔡英文，看到没有，他是一个很想补偿他过去的遗憾，而急思有以表现的这么一个人。他是个混蛋！
159.20120103《新闻面对面》.txt	48	16	故事|有一天|结果|后来|最后|说	李敖：我因为住在阳明山，每周6天我看不到报，回来以后再集中起来看。所以这篇社论我没看到，不要看，也知道《联合报》这种报会有什么言论，也可以感觉出来。你们几位把我累死了，翻来覆去都是这些数字，闹得我头昏。谈谈我们橘营的心态，忍耐一下谈一下。《圣经》里面启示录第6章第8节有一句话，Behold A Pale Horse注意那匹灰色马。什么意思？他说骑在马上的名字叫做死，死亡骑在马上面。有一部英文的小说，也是一部电影，叫做Behold A Pale Horse。大家直接翻成说是注意那匹灰色马。这个翻译其实是不地道的，其实它是隐含了死亡的意思。我讲个小故事轻松一下，不要老是这些烦人的数字。以前西班牙内战，共产党已经合法的取得政权。可是佛朗哥将军勾结了天主教的势力，要抢这个合法政权。希特勒支持佛朗哥全体来抢政权，最后有保卫马德里这个故事。最后共产党打败了，很多共产党越过了比利牛斯山，逃亡到法国。有一个共产党领袖到了法国以后，住在贫民窟里面，很潦倒。有一天，一个小孩子出现，他是以前在西班牙被佛朗哥杀掉的战友的小孩子，越过比利牛斯山找他，他说：你找我来干什么？他说：你是我眼里的英雄，我爸爸说你是共产党的英雄，你会帮我爸爸去报仇，我要邀请你回西班牙推翻佛朗哥。可是这个共产党领袖哪里有本领？他很潦倒地住在陋巷里面，根本没这本领。小男孩子不知道，就约他回去。他也答应他了，他说我回去。可是在菲律宾这边马德里的警备总司令他们有个情报，说这个共产党临走的时候跟他妈妈有个约定，就是说要见最后一面，像陈水扁一样会奔丧，人家是奔妈妈丧，陈水扁是奔丈母娘丧。其实丈母娘跟女婿相常不和的。警备总司令有情报，知道有一天他会回来跟他妈妈见最后一面。他妈妈快死了，病在医院里面，他们就把这消息传到了法国，就知道你会回来。结果这小男孩子一说，他也就回来，回到西班牙。进了医院，一进大厅就被乱枪射杀，警备总司令埋伏好，把他干掉。干掉以后，发现情报说他已经知道他妈妈死了，不需要见最后一面了，可是他还是要回来。为什么变成了难题。最后他们不可解，为什么要回来送死？后来才知道他为了这个小男孩子的这个梦，小男孩子以为他是英雄，会回
