file	paragraph	lines	score	markers	text
004.给林正杰先生的公开信.txt	35	69-69	22	故事|当年|最后|说|杀|治|党外|法院	我写这些话，并没有封杀“第三种人”自新之路的意思。任何人只要“觉今是而昨非”，其实都可以成正果的。甘地当年在南非的时候，他在印度侨民争取人权的斗争里，一开始只是“第三种人”、只是为战士们辩护的律师，但是他终于以做“第三种人”为耻、以做一名辩护人为耻，他终于亲自投入了，自“第三种人”变为“同志”。当法院开庭时候，他不在律师席上而在被告席上，看到其他律师同僚，最初有点难为情，但随即想到“做一个政治犯，远比做一个律师光荣得多”，就勇往直前了。这个故事说明了：我们敬佩“第三种人”的“从良”，如果是真“从良”的话；另一方面，我们卑视“同志”的“变节”，以党外“前进”自命的人，最后变为小政客，党外其外，骨子里变回“第三种人”而不自知，这就太令我们惋惜了。这些“同志”曾是我们的兄弟，如果他们不短视、不“变节”也必然永远是我们的兄弟。我们盼他们“实迷途其未远”，重新走上真正“前进”的远路。
020.政治籍贯学.txt	5	9-9	19	有一个|问|说|他说|死|治|蒋经国|台湾人	古代的帝王怀柔臣下，于封地则“赐履”；于酒食则“赐饮”；于生死则“赐谥”；于恩宠则“赐姓”，但尚未精通“赐籍贯”，因为那时的政治技巧，还没时兴到这一层次。但是今也不然。现代玩政治的人，已经学会了政治籍贯学，并且日新月异，如何定位，悉随己便。例如蒋经国，他在十三年前，1976年2月27日的讲演——《我们有中华民族全民的民主与自由》，明明这样“昭示”过：“有人说：台湾是台湾，甚至有人说台湾人不是中国人。有一个人到国外去旅行，海关问他是不是中国人，他说，‘不是，我是台湾人。’这算是什么？当然我们是有双重国籍的规定，但是我认为一个人入了其他的国籍，总是不光荣的。今天我们一千六百万中国人，明明是黄帝的子孙，而自己竟然否定自己是中国人，天下还有比这个更可羞耻的事情吗？这是一条走不通的路，一条永远走不通的死路！”在这一“昭示”里，蒋经国曾公然以“我是台湾人”为抨击对象、以“我是台湾人”为奇耻大辱，可是，曾几何时，同一个蒋经国，却公然说他自己是“台湾人”了！这不是咄咄怪事吗？当然，各路马屁会说此“台湾人”非彼“台湾人”，“有一个人”所说的“我是台湾人”与蒋经国所说的“我已经是台湾人”涵义有别，但是，不管怎么巧辩，中文的语法与定义总不会随着你们的高兴转，蒋经国反攻大陆不成时提出他“已经是台湾人”，显然给人一种感觉与导向，这还用说吗？
018.“杀君马者道旁儿”.txt	3	5-5	18	当年|后来|说|死|治|郑南榕|南榕|民进党|国民党|杂志|言论自由|外省人|台湾人	南榕和我办杂志之初，争取的主题是百分之百的言论自由，并不是什么台独。他搞台独，是后来的事。搞台独搞到走火入魔，除了跟他的认真性格有关外，最谑画的，又跟他是外省人有关。在身份证上，南榕是“福建省林森县”人。南榕的爸爸在二次大战前才从福建来台湾，只不过比1949年大陆丢掉时来台湾的外省人早八九年而已。所以，基本上，南榕是外省人。正因为有这一“原罪”，他曾屡遭所谓台湾人的怀疑，南榕死后，赶到现场做秀的民进党新贵周清玉、蔡式渊之流，就是当年怀疑南榕的男女。南榕为周清玉热心助选，竟遭到冷眼；而在编联会上，蔡式渊甚至诬指南榕与国民党情治人员有关。南榕投身搞台独，正因为有外省人“原罪”，所以被激发得格外激越，目的无他，证明外省人比台湾人更有种而已。这种目的，可能是潜意识的，连南榕自己，都不愿承认者也。昨天林永丰约我谈南榕的事，蔡仲伯老大哥说，他听到有人说：郑南榕是以外省人搞台独，他死得比台湾人还有种，台湾人搞台独都搞不过外省人呢！我听了，不无感触。《史记·刺客列传》记荆轲死后，鲁句践私曰：“甚矣，吾不知人也！曩者吾叱之，彼乃以我为非人也！”郑南榕正以为民进党新贵们“为非人也”，所以他才不屑加入民进党。如今民进党利用死人，赶搭知己巴士，封南榕为“灵魂党员”，前倨后恭，令人齿冷。殊不知南榕在世之日，他最看不起的正是这些“肉体党员”！他为了“肉体党员”不争气，特别“代表台湾人”去打这类人耳光，且被“肉体党员”围殴，打得他满头流血，却斗志不衰。如今“肉体党员”又群相利用他了，甚矣，彼不知人也！
027.读郑南榕旧信.txt	51	101-101	18	举一个|例子|答|说|治|国民党|法院	这两段文字，证明李敖认为目前我们是“在乱世之中”。这种“乱世观”，与国民党的政治哲学有异曲同工之妙，国民党也是硬着嘴巴说，目前是乱世。先举一个最新鲜活跳的例子，今年三月十七日国民党的行政院长在立法院答复黄天福的质询时，说：
017.里头自焚、外头自烧.txt	2	3-3	17	最后|问|说|逃|杀|死|治|郑南榕|南榕|民进党|国民党|杂志|新潮流|自焚	郑南榕自焚殉道的当天傍晚，曾心仪从《新潮流》社打电话给我，说有证人指出，南榕不是自焚的，而是生前被国民党警察冲进来打死，然后毁尸灭迹的。打死前腿骨都打断了。她到现场刚刚回来，她看了尸体，觉得这一说法可以成立。我说：这种证人的话，总得经过常识的理解。试看如果国民党存心要做掉南榕，技术问题，能做得到吗？首先得使十几个警察知情，然后断定郑南榕不会逃走、断定杂志社的十几个郑南榕的亲信必然逃走，无法目击作证；还得断定邻里长目击后必做伪证，然后展开“火攻”入室，在极短的时间内杀人纵火，最后断定十几个凶手都守口如瓶，而这十几个凶手又是来自中山分局刑事组、警备队、消防队和霹雳小组等不同单位的人……试问这些细密的作业，可能吗？有必要吗？民进党这伙人，以政治目的，张国民党之恶，说南榕是国民党谋杀的，固然丑化了国民党，有利于自己，但是这样抹杀了南榕自焚殉道的悲壮，未免太小化了南榕，这又置郑南榕牺牲精神于何地？我劝曾心仪不要轻信有政治目的的民进党员，还是多想想才好。
017.里头自焚、外头自烧.txt	3	5-5	17	说|杀|死|治|郑南榕|南榕|朱高正|尤清|民进党|国民党|自焚|法院	今早看报，这种郑南榕非自焚论，显然有了新的发展。在立法院，由尤清、朱高正带头，果然就目击证人的郑南榕非自焚论，展开政治秀，以是否有他杀的可能性，大作文章；吴淑贞也依据陈永兴、黄华的话，同此炒作。而台南地区，也有四十名民进党员借口“国民党活活烧死郑南榕”，大举游行。——台北方面是打死后焚尸灭迹的，台南方面却是进一步活活烧死了，可见这一被杀焚尸“罗生门”，还有南派北派的不同说词呢！
001.党外·党内·性.txt	72	143-143	16	例子|有一次|当年|后来|说|他说|坐牢	□强人能够“知耻近乎勇”，有勇气去认错，那是英勇的表现。有一次邓维桢谈到当年雷震坐牢的时候，胡适不去看雷震，有人说胡适没有勇气。邓维桢讲了一句话很有道理，他说不去看雷震，也要勇气，因为不去看雷震，那么多朋友会不谅解，而胡适无法一一解释。这就需要忍耐这种误解、需要勇气。柏杨坐牢的这种情形，是无法跟我比的。不过有一点是，柏杨在牢里的时候很孤单，他的案子很孤单。他不像我们，我们这些人在牢里，类似帮会一样，有帮口势力，所以柏杨的立场不同。柏杨刑期服满之后，没有放他，而把他放到绿岛，不让他回来，希望他做教官，比照红卫兵王朝天的例子处理。就是说你不是罪犯，可是你就是不能回来。本来他们是预备把柏杨那样子处理的，后来刑期服满之后，多延长一段时间才放他回来，所以他可能变得比较孤单。
005.关于“小董留给李敖密件”.txt	25	49-49	16	说|他说|逃|杀|死|抓|请|治|蒋经国|国民党|杂志	我们的任务是到旧金山渔人码头一家艺品店，去谋杀店老板，老板本名叫刘化宜（刘宜良）笔名江南，在美国很有名，在很多报章、杂志都有出书。此人是国家一手培养的人才，政战学校毕业后派到美国留学，但到了美国就投共了。此人更跑到浙江奉化县，我们“总统”的故居，去探了一些事情，于是乎着手写了一本叫《蒋经国传》的书，内容丑化了我们总统的形象，比地庇（痞）还不如，胜（甚）至于准备在各报章杂志刊出，以破坏我们“国家领袖”于海外侨人的形象。此事给国家安全局知道了，特派人到美与其谈判，叫他把著作权整个以二十五万美金买下来，刘化宜（刘宜良）因受中共的指使所以没谈成。又不便对他下手。于是中情局汪局长就指派二处，郑（陈）处长负责联络派陈启礼到美执行谋杀任务。因此陈启礼便找我及吴墩（敦）去实际行动。我们三人开了六个小时的车到了旧金山，在那里观察了三天，才找到一个机会，趁刘化宜（刘宜良）太太早上开车送小孩上学回来，车库未关之际，我与吴墩（敦）摸进车库，等到刘化宜（刘宜良）上班要开车，进到车库里，把（他）打死在车库里，一共开了三枪，当场就毙命，然后立即驱车回洛杉机（矶）。当晚就向上级报告，任务达成，一路上内心非常兴奋，总算替国家做了点事了。第二〔天〕全美各大报纸头版全是刘化宜（刘宜良）的新闻，因为他是名作家，所以报纸都是头版，而且注明是政治谋杀。上级单位立即来电美国要我们回台湾，怕我们在美国出事而影响“国誉”，而且美国报纸不但连登数日，胜（甚）至清查到台湾的旅客，当时陈启礼大哥也向上级反影（映）我们立场，怕回去会被肃黑而管训（因为我们三人均未去自首），上级一再保证没事要我们回来。于是我们三人就乘泰航到日本，转机回台，没想到一回到台湾机场全是警察要抓我们，好险上级有派郑（陈）处长来接我们，不然我们三人就被抓了。回到台北后郑（陈）处长特别把我们三人，找到南京东路天厨餐厅办公室密谈。他说你们此次任务圆满达成，上级很高兴，特给奖金美金各二万元，我们不收，我们说这是我们应该做的事，汉奸人人诛之。〔郑处长〕只希望我们最近不要回美国，因为美国国务院也再（在）察（查）此事，事迹万一泄了不好，你们在台湾的事一切都摆平了放心，过几天到山上去受训，正式成为我们一员，我与吴墩（敦）当时高兴得不得了，没想到事隔几日，一清专案实施，陈启礼是第一目标被抓，第二天就到二毛公司抓我，胜（甚）至于跑到台中我老家去骚扰我老母亲，这是什么诺言
008.你叫我的魂，我夺你的魄.txt	11	21-21	16	当年|杀|抓|请|郑南榕|南榕|国民党|杂志|时代|自由时代|言论自由	郑南榕在阴魂不散方面的成就，还只是形式上的成就，在实质上，他有更大的成就，就是：“为你争取百分之百言论的自由”。在《自由时代》创刊之初，他请我到杂志社，拿出封底的设计给我看，上有赫然黄色大字：“争取100%自由”。当时我表示：我是《自由中国》的作者、是《文星》的主编，在国民党压迫言论自由的漫长黑夜里，我多年躬逢其盛，并且苦战不衰，但是也只能做到百分之几十，始终做不到百分之百。如今你老弟有此雄心，大家就努力努力看。我当时做这种表示，心里实在并不怎么乐观，也许是当年躬逢其盛的积压影响了我，使我估算国民党的余威，有所出入。但郑南榕显然比我乐观，他大刀阔斧的干起来了。我因忙于《千秋评论》《万岁评论》，对他的帮助有限，但在每月感慨“万”“千”之时，与自由时代系列杂志连线作战，努力做到百分之百，却也不甘后人。我对国民党的战争原则是：“你叫我的魂，我夺你的魄。”你国民党杀人、抓人、关人、禁书、扣书、搜书，是你的事，他妈的随你的便；但是，骂你、糗你、臭你、写书、印书、出书，则是我的事，却他奶奶的随我高兴，除非你把我“江南”，我总没个完，但是“江南”了李敖，又谈何容易啊！
017.里头自焚、外头自烧.txt	5	9-9	16	问|说|逃|杀|死|治|郑南榕|南榕|民进党|自焚|烈士	无独有偶的是，另一种谋杀说也冒了出来。今天《中央日报》登出“中华民国反共爱国阵线”提出的疑问，说“郑南榕究系自焚死亡，抑或被人预谋淋以燃烧物杀害，将其牺牲，制造‘台独烈士’，有关方面应就死亡时间，致死原因，详加调查勘验”。在这极右派团体的质疑前一天，《中央日报》也登出“郑南榕逃避不及命丧现场”的头条新闻，像民进党一样卑鄙的，为了政治目的，把郑南榕的自焚殉道加以小化。
