file	paragraph	score	markers	text
026.2004-04-12：悬崖边的三五步是安全的.txt	7	18	漫画|有一次|结果|最后|问|说	现在我给大家看到一个图片，大家看这个人，这是第一次世界大战的时候，法国的老虎总理克里蒙梭，他带着法国打赢了第一次世界大战，并且使巴黎没有被德国人打进去。当时他手下指挥着很多将军，他讲了一句名言，他说，“战争太重要了，所以不可以交给将军们”。这话讲得多么有趣，将军去打仗的，对不起，战争太重要了，不能交给你们。为什么？它太复杂了，它还涉及很多政治利益，政治上的关系，过分专业的将军反倒不了解这个关系，所以“战争太重要了，不能交给将军们”。这个老虎总理死掉以后，法国后来出来一个总统，他就是我们所佩服的戴高乐将军，戴高乐将军被行刺的时候，他坐在汽车里面动都不动，多少人开枪打他，他头都不低下来，就这么勇敢，这么气派。结果刺客打不到他，他最后还把刺客抓起来，加了一评语，他说这些人的枪法好烂，我这样不在乎的在这里你们都打不到我。美国人漫画里挖苦戴高乐将军，说要按照他的规则解决世界问题，你不按照他的规则，他就把这个球拿跑，不跟你们玩了！【漫画中语：“If you won't play my way，I'll take my ball and go home.”】这么一个很有法国的气派的将军。后来英国的首相艾德里有一次就评论法国的总统戴高乐，他说，戴高乐将军是个好的军人，可是是个烂的政治家，是个坏的政治家。后来戴高乐就写封信给艾德里，告诉他说，我现在得到一个结论：政治是一件严肃的事情，不能够交给政客、交给政治家去管。【图片中语：politics are too serious a matter to be left to the politicians】这句话就是改写了刚才我所说的法国第一次世界大战时的老虎总理一句话：战争太重要了，所以不可以交给将军们。今天戴高乐改写这句话，同样是法国人伟人讲的这句话，就是政治太重要了，所以不可以交给政客。
380.2005-08-19：连马不可靠.txt	5	18	故事|笑话|典故|有一次|问|说	好，大家继续看我给大家讲圈套一样，大家看我们有一个成语，叫做虚与委蛇，在《庄子》里面的故事，就壶子说，他说以前我显示给他的，没有显出我的真正本领，吾示之以未始出吾宗，并没有拿真的一套显出来给你看，吾与之虚与委蛇，我跟他搅了半天，委蛇就是我很从容地、随时应变地跟他胡扯了半天，不知其谁何，他呢，琢磨不定。所以后来这个典故，虚与委蛇就是跟你敷衍，搅了半天，黑社会讲叫哈拉哈拉，跟你哈拉哈拉半天，把你弄糊涂了，然后对我问题解决了，叫虚与委蛇，所以虚与委蛇这个蛇字，不念蛇，念“姨”。欧阳修在薛家从旧女婿变成新女婿，从大姨父变成小姨父以后，他的朋友叫做刘贡父，贡献的贡，父亲的父，有一次挖苦欧阳修，开个玩笑，就跟欧阳修说，我在路上碰到一个小孩，小孩干什么呢？小孩在路上看到有人在卖蛇的，小孩看到以后呢就向我说，说我今天看到这个卖蛇的，先弄大的蛇弄了半天，弄小蛇弄了半天，然后这小孩就跟这个人讲，说是虚与委蛇，他念成虚与委蛇，这个人就跟小孩子讲，那个蛇字不念蛇，念“姨”，小孩子回来以后就跟他讲，先在马路上看到一个人在弄蛇，不是弄蛇，人家弄蛇，他就念“姨”，弄“姨”，先弄大“姨”，后弄小“姨”。这就是虚与委蛇的典故闹出来的笑话，刘贡父用这个笑话挖苦欧阳修，就是那小孩说，先弄大蛇后弄小蛇，蛇子按照虚与委蛇的标准，要念“姨”，所以呢，先弄大蛇后弄小蛇，就先弄大姨，后弄小姨，你欧阳修就在就这样子，先搞人家大小姐，大姨，然后搞人家妹妹，再弄小姨。
504.2006-02-09：谈小女儿.txt	12	18	故事|有一天|结果|最后|问|说	老先生他是很了不起的革命党，他的小儿子李善培跟我讲了一个故事，什么故事？他说有一天他跟他爸爸跟老先生一起去吃面。就要求点一点素的面，两碗素食，他吃素的。结果厨师搞错了，搞了两碗荤的面，里面还有肉。父子两个人面对面就吃起来了。这个李善培一吃，就知道这里面有肉。看到他爸爸还在吃，他就跟爸爸说。他们叫做父，奇怪。他们是湖北应城人，称爸爸用这个文言文来称呼。我们说我们北方人叫爸爸，他们不叫爸爸，叫父，父亲的父。说“父，这碗面是荤的，有肉”。这个老先生什么反应？老先生瞪他儿子一眼，说：“不要多问，吃吧”，就这么个故事。他儿子回来还讲给我听，我听了就忍不住笑。什么意思？就是说他们这些第一代的革命党努力革命，最后这革命的成果被蒋介石篡夺以后，他们这些国民党由于政治上的不正确，跟蒋介石这边不搭盘，所以被关的被关，被赶的被赶，被杀的被杀。他由于一些特殊的运气跟技巧，勉强活下来了。所以这些人基本上他感到很挫折，也感到很不平。他能够活下来，也有某种程度虚伪的表示，才能够活下来。这个故事证明了什么？证明了当他吃到了面吃错的时候，明明是一碗荤的面，当素面来吃，他会将错就错把它吃下去，而说不要张扬。这一个特色，我特别讲出来给大家听。因为我个人跟他们认识，我个人在这个庙里面住过，拉拉杂杂讲了。
660.2006-09-15：解读三国.txt	5	18	小说|忽然|结果|最后|问|说	我跟大家讲中国的历史里面，由于《三国演义》这部书也出现了，可是它的形成过程里面，跟这些说书有关系。大家越说越多，你偷我的，我抄你的，越滚越大，最后就形成了《三国演义》。形成《三国演义》，一个最严重的问题出现了，就是这部书它是小说，真正的三国是历史，它的典型著作是《三国志》，在我们二十四史里面，或者说二十五史里面，或者说四史里面，《史记》、《汉书》、《后汉书》、《三国志》，变成最有名的一部书，所以那是正史里面的三国。可是这个三国跟戏剧里面的，很多京戏里面的三国的戏，跟这个说书里面的，跟这个小说《三国演义》弄混了。弄混了以后什么结果？就害了很多人，最惨的就是曹操，曹操变成个大奸臣。有的人也被害，像这个蔡邕蔡中郎也被害，当时不是说那句诗吗？他说：“斜阳古道赵家庄，负鼓盲翁正上场”，最后一句：“身后是非谁管得，满村争说蔡中郎”。就是斜阳古道，太阳斜过来了，古道上面赵家庄，负鼓的盲翁背着鼓的正上场说书，说什么书？当批评一些人的时候，身后是非谁管得，他说你好，说你坏，是你身后是非，蔡邕蔡中郎是个好人，在说书里面变成坏人，这就是身后是非谁管得？曹操没有那么坏，在说书里面变这么坏，谁管得？满村争说蔡中郎，整个的村子里面都在骂这个蔡中郎，就这样子，所以骂蔡邕说他是坏人。所以我们觉得一个好好的古人，经过了这种说书，经过了这种小说，经过了戏曲，忽然变成个坏人不得翻身，这就是我跟大家所说的，正史跟小说有很大的落差。发生最明显的一个朝代就是三国，因为《三国演义》的这个小说，这个势力太强了，很多三国的戏太多了，所以就害得曹操不得翻身，当然最严重的就是曹操。
729.2006-12-21：看书的的窍门.txt	4	18	故事|忽然|结果|最后|问|说	我在节目里面给大家讲过一个故事，因为这个相关我跟大家再讲一下。在中国的《论语》的书里面讲孔子的一个故事：孔子忽然马房厅后的马房，养马的房子里面着了火，孔子回来看。《论语》里面记载说孔子问伤人乎，不问马。孔子问伤人乎，人有没有受伤着火了火灾啦，可是没有问马有没有受伤，伤人乎，不问马。所以中国历代的解释都解释孔子只问有没有死人，没有问马死没死，可是我要问大家，如果你只念《论语》只得到这个结果，通不通？不太对劲，为什么？孔子仁民爱物，仁民爱物他肯定先问到人有没有受伤，然后应该问马有没有受伤。怎么只问人有没有受伤不问马？伤人乎，不问马。通吗？不通，可是你单独念论语的时候你不能够解释，就不能够了解《论语》。“读经而已，而不足以知经”读《论语》而以，则不足以知《论语》。那怎么样了解？后来我不跟大家讲过了吗，我们在古书里面看了很多。很多怎么解释？发现伤人乎不问马这个“不”字，不是不，是等于中国古代那个后字，前后的后字。这两个字是一个字，应该是伤人乎后问马。孔夫子先问人有没有受伤，然后不问马，不是不问马，不问马是后问马，再问马有没有受伤。这才讲得通，孔子果然仁民爱物。问了人，也问了动物，这才是孔子。那你怎么说明为什么不字就是后字？看我们其他的古书就知道了，“松柏后凋于岁寒，鸡鸣不已于风雨”在松树跟柏树在天冷的时侯，岁寒的时候最后来凋谢。鸡在叫的时候，在风雨之中还不停在叫。“松柏后凋于岁寒，鸡鸣不已于风雨”。不对，别的植物都冻死了，松柏松树和柏树是最后冻死的吗？没有，岁寒的时候松树和柏树没有被冻死。不是“松柏后凋于岁寒”是“松柏不凋于岁寒”，天冷我也不死。哦，懂了吧，“后调于岁寒”这个后字就是不字，不跟后字是相通的。所以孔子说“伤人乎不问马”就是伤人乎后问马。
735.2006-12-29：节目告一段落的原因.txt	5	18	故事|小说|有一次|忽然|结果|最后|问|说	可是我跟大家说，在我李敖的内心深处，我并不是这么热衷做这种节目。你们看到在我面前、左右的这种李敖大全集，里面一共有四十本，可事实上我写的书可以印出来六十本七十本都没问题。为什么我喜欢干这一行？因为白字黑字是我最内行的。并不是说我在电视机面前的这种讲话不内行，而是说太粗糙，没有文字这样细腻。所以我希望抽回我的时间，能够每年写两本世界文学名著，这是我的目的。当然，凤凰电视刘长乐刘老板，他还不死心，他本来要求希望跟我再签一年的约，我谢绝了。然后呢他们又提议说可不可以每个月从香港派来一个他们的女主播，跟我对谈，至少每个礼拜有一次，我也没有同意，也没有完全拒绝，什么原因呢？因为我想到一个故事。大家看，这就是大音乐家威尔第。威尔第把法国小仲马的那个名著《茶花女》编成了歌剧，当他第一次推出这个歌剧的时候，被喝了倒采。换句话说，失败了。为什么失败了？因为在原来的《茶花女》剧本里面，茶花女是个生了肺病快死的妓女，苍白瘦弱，可是为了歌剧的效果，威尔第找来的扮演茶花女的这个花腔女高音却是个庞然大物，是个大胖子。如果说那个是妓女的话，那什么是河马？大家看了以后觉得不搭调，这个妓女得了肺病，苍白瘦弱快死了，可是正好演这个妓女的花腔女高音是个庞然大物，健康无比，什么肺病都害不死她，并且在演这部戏的时候，忽然跳出来一只野猫，弄得大家当场都笑起来了，结果这部戏就砸掉了。威尔第并没有灰心，最后他研究的结果是说，这个《茶花女》的歌剧因为请来的这个花腔女高音请错了，所以搞砸了。后来大家知道了，原来今天这个威尔第的歌剧《茶花女》，到哪里演出都是受欢迎的。前一阵子，我还在山上看了由另外一个女孩子演出来的歌剧《茶花女》，就比较像，可怜巴巴的、苍白的、瘦弱的、一脸得了肺病快死的样子。这个结果告诉大家，如果选的这个女主角对盘的话，这个歌剧是可以演的。如果刘长乐从香港每个月派来一个香港的女主播，不是那种大胖子，并且没有这种野猫出现，如果跟我对谈，每个礼拜一次，也不是完全不可能。只是说目前对我太遥远了，什么原因呢？我愿意回头来写我这些书，我已经荒废了十年，没有好好写书。这十年来，我只写了一个剧本跟一本小说，严格说起来，作
039.2004-04-29：不平等是走向平等的开始.txt	4	17	典故|电影|小说|最后|说	有一本小说也是一部电影啊，叫做《看到一匹灰色的马》（Behold A Pale Horse），电影也叫这个名字。一般人看了这个英文名字以后呢，直接翻译就是“看到一匹灰色的马”，可是对我李敖说起来，或者对有英文功底的人说起来，他不这样看，因为这是典故。什么典故呢？请大家看基督教人所相信新旧约全书，新约全书里面最后卷叫做《启示录》，大家看《启示录》这段话，看到没有？And I saw（我看），and behold（看到），a pale horse（一个灰色马）。该怎么样呢？你看它中文的翻译啊，它说看到有一匹灰色马，骑在马上的名字叫作“死”。哦，现在我们才知道，原来Behold A Pale Horse是个典故，出在新约里面，它的意思看到一个灰色马，意思就是说我看到了死。
048.2004-05-12：该是谁的就是谁的.txt	7	17	故事|典故|结果|最后|说	有一段《左传》里面的古文，晋侯向虞国借道，要打虢国，宫之奇就谏（表示意见），说虢国是虞国的屏障，虢国亡了呢，虞国也跟着就亡了，所谓“辅车相依，唇亡齿寒”。辅车不是车，辅是女孩子、男孩子的小脸蛋，车是牙床，就是脸蛋跟牙床的肉是互相依靠的。嘴唇没有了，牙齿也会寒冷。都是口腔的比喻。这种情况就是虞国跟虢国相对的关系。虞国还是要借道给晋侯，结果，晋侯灭亡了虢国，五年以后又开始打虞国，最后把虞国消灭了。然后荀息他们这个将军们，把晋国为了借路攻击虢国送的礼物，一个是马，一个是玉器，都收回了。过来以后呢，晋国的统治者说：“璧则犹是也（这个玉器啊，还好好的），马齿加长矣（只是马老了一点点）。”我们现在有个典故啊，叫马齿徒增，就是这个典故。就是说我等到机会以后，多少年以后呢，我强大了我把你消灭。这些话我把它改写的就是，钓鱼台则犹是也，而中国更强矣！——等到有机会以后，我们会回过头来跟日本鬼子算账。目前算账当然不是时候，就是这么简单。我讲的这一故事呢，就是告诉大家，了解整个人间复杂的情况，不是说我爱国就怎么样，我的看法怎么怎么样，不是的，你要跟国家的整体利益一致才行。
090.2004-07-09：发挥想象力，卧在家中游.txt	4	17	故事|结果|最后|问|说	我给大家看一个于右任写的对联，叫做“泉石从所好，文章如有神”。泉石这个风景从吾所好，我喜欢看哪个就看哪个，写文章下笔如有神，这是我们一个气魄。为什么？我给大家念一段古书，《二十四史》的《宋书》有一段讲到宗炳，说宗炳这个人每游山水，往辄忘归（喜欢游山玩水，一去了就不回来），结果呢，旅行的时候生了病，就回到了江陵，叹气说：老疾俱至（我也老了，我也生病了），名山恐难遍睹（天下名山我看不完了）。唯当澄怀观道（只有自己坐在家里，心得感觉重新整理过以后），卧以游之——不能亲自去旅行了，便躺在床上来旅行。凡所游覆（一辈子去的地方），皆图之于室（在房间里面就画出来）。跟别人说，抚琴动操（作曲弹琴），欲令众山皆响（音乐响的时候，图画里去过的山都会跟着动）。他胡扯！现在照出来的照片多么逼真啊，你画能画出那么逼真的状态吗？不可能的事情。可是这个故事很有趣，就是他最后跑不动的时候，他要卧以游之——躺在床上来旅行。我曾经把我收藏的一幅清朝张问陶的字，为了慰安妇义卖掉了。我把它拍照下来，画上有两句话，“丹青影里放扁舟，山水都从枕上游”。我躺在枕头上面去游山玩水。台湾一个老贼（老立法委员），他写了一首诗。这个人叫彭醇士，他的诗画都很古典。这句诗我把它记下来了，叫做“旧梦兵戈无处觅，画图留作卧时游”。那些战乱的梦我找不到了，可是我把它画出来，躺在那里的时候我来回想。这叫做卧游！卧游什么意思？你不要真的去那个地方！可是我以为我去过了，当然有很多的照片，很多的题材，或者我去过了，我帮我回忆也靠这个题材，基本上我认为卧游是没有去过的地方。
147.2004-09-28：请愿而死是可耻的.txt	4	17	笑话|有一次|忽然|结果|最后|问|说	有一次没有理发师，班长就是牢里面的禁子牢头，就问说谁会理法？忽然在旁边的房间里面就冒出来一个老头子，我到今天还记得他的名字叫叶迫，这么个怪名字。他说，我会理发。好，就请他理发，理发包括刮脸，刮脸的时候，就是我们每一个房的人排队出来，每个人手里拿一块卫生纸，他一边抹着肥皂来刮，然后刀子就抹在这个纸上面，就节省时间。最后什么结果？最后每个人的卫生纸上面都是血迹斑斑，每个人脸都被刮破都是血，卫生纸丢下来以后，每个房间门口都是个一堆卫生纸，这样子一排卫生纸，好像每个人都来的月经一样，是那么惨。后来被我们臭骂他，我们说干你娘！根本你不会理发，你也不会刮胡子，你为了出来自由一下，呼吸点空气，你就故意这样整我们，所以当时还有这种笑话。那个牢当然不是人坐的。
