file	paragraph	lines	score	markers	text
014.刑事答辩状之三（李敖）.txt	27	53-53	20	例子|答|说|死|治|胡秋原|闽变|自诉|诽谤|现代史|辨伪	对胡秋原故意缠讼诬控的主要部分，本已先后提出答辩及证明（四月二十九日“答辩状”即“现代史辨伪方法论”——用“闽变”做例子；七月十五日呈堂有照片五帧及“为‘一言丧邦’举证”等）。现在就胡秋原缠讼诬控中的一些零星小节，分别予以答辩。在答辩之前，我必须先指出胡秋原的一种心理倾向，这种倾向就是“被虐狂”（persecution mania, 也就是躁狂症，幻想的被迫害症）。这是胡秋原所以发起缠讼的基本缘故。因他过于重视自己，自高自大自我膨胀，自以为别人要打击他、迫害他，所以在孤独和过敏之余，便要寻找一个“幻想的迫害者”（imaginary persecutor）出来，缠夹不止。我个人不幸被他选为对象，除自认晦气外，对他那些过度的“幻想的被迫害”词句，只好不予作答。例如他在“补充自诉理由状”中说《胡秋原的真面目》一文，“全文每一字无不含诽谤毒意”，这种概括论断是我无法答复的，因为根据他的这项前提，“胡秋原”三个字每一字也“无不含诽谤毒意”了，这不是很可怜吗？同类的，如说我“鼓噪威胁”啦，“政治清算”啦，“想置他于死地”啦，……一切一切都属于他的同一个心病和暗胎——“被虐狂”，凡是涉及到这类病态字眼或句型，我都一概不答复。老实说，我不答复是为了他好，不答复可以使他冷静些，有朝一日，他也许会恍然大悟：没有人会打击他这样一个宦海失意和学界走板的人的！何物胡秋原？胡秋原何物？哪里值得人们打击他呢？他们要打击，也会选个司麦脱的，然后“收买”“文化太保”冲锋陷阵，他们怎么会挑中一个宦海学界的落花飞絮呢？胡秋原如有这种认识和自知，那么他的“被虐狂”，便可痊愈一大半，执笔写自诉状时，也自然会通顺一些，明白一些，不致还是“一团茅草乱蓬蓬”了。所以这点微意，我必须先予陈明。
003.谈人身攻击（许登源）.txt	18	35-35	18	例子|问|说|胡秋原|福建|闽变|人身攻击	这封信并没有指名，不过胡秋原证明指的是他，所以我们在此也假定居浩然指的是胡秋原。所讲的是否是事实我不知道，不过假定居浩然指的胡秋原领过“福建人民政府的津贴”和“与共匪联合阵线的‘闽变’分子”，用这些来论断胡秋原在文化论战中所说的都是别有“居心”，胡秋原说的话都胡说八道，显然居浩然就犯了“人身攻击”，我们可以指出居浩然所说的“丑史”与论点不相干。假如居浩然所指出的“丑史”都不是事实，胡秋原没有领过津贴，也不是“闽变”分子，则居浩然就是毁谤罪，这是法律问题。“法律问题法律解决”。一般人常常容易犯一种逻辑谬误，就是不适当变项之谬误（The fallaey of improper conversion），我们在此举三个例子简单说明一下：
001.胡秋原的真面目（李敖）.txt	21	41-41	17	最后|忽然|问|答|说|逃|死|请|胡秋原|李济深|陈铭枢|闽变	民国二十二年的“闽变”是这些无耻文人挺而走险的好机会，他们群集在福州，一方面跟共产党签了军事协定（不但互不侵犯，并且夹击中央军）；另一方面变更国号，组织所谓“中华共和国”，取消国旗，改成上红下蓝五角黄星的“国旗”，否认中央政府，高呼联俄联共。……在这种明目张胆的叛国行动里，胡秋原也名列其中，且在所谓“中华共和国人民革命政府”内荣任这职。这种祸国行动表面上是怪中央政府亲日，所以他们要领导抗日。可是事实上，抗日云云只不过是一个幌子，当中央军开始讨伐他们的时候，一艘日本军舰忽然开到了福州，问他们要不要帮忙？而他们的所谓“外交委员会主席”陈友仁，也就登舰答谢！最后中央军逼近福州了，共产党的驻闽代表也蹓跑了，李济深、陈铭枢等也逃到漳州去了，那些“神州国光社”的左倾文人才慌了手脚，他们找了一辆汽车，预备开到漳州，再从厦门转香港。想不到正在他们吃饭的时候，汽车司机却先跑了，他们叫苦连天，可是一点办法也没有。到了晚上，几个日本鬼子敲门来了，向他们说，有一条日本船在城外头，专为抢救“人民革命政府”的要员，请要员们赶紧准备逃亡。于是他们大喜过望，谁也不想“抗日”了，随着日本的来人到了一家日本旅馆，日本领事设了酒席为他们压惊，另外还找来十几个漂亮的扶桑美人来助兴，第二天一早就在东洋人保护下合作出城，直奔香港而去了。二十九年后胡秋原回忆这段往事(11)，居然大言不惭的说“闽变”乃是“闽事”，他“不用变字”(12)，“而其起因，实在是一种误会”！这是何等歪曲历史的说法！变更国号，取消国旗，称兵反叛，蔓延赤祸，居然还说是一件“事”，一件“误会”！这不是妄言欺人吗？他并且还说如果有人问他的感想，他“只能说这是‘一件不必要的事’”！这种口吻是何等狂悖！何等轻松！又何等怙恶不悛！我真奇怪这种民族罪人闽变余孽在今天台湾居然能如此放言无忌，如此涂抹历史，我其感到为讨伐闽变而死的人们的血真是白流了！
014.刑事答辩状之三（李敖）.txt	116	231-231	16	例子|杀|死|治|胡秋原	这种话，出自一个以史学家自命的人之口，我真要怀疑他读过历史没有？历史上，政府“重用叛国分子”的例子太多了，太多了。并且，政府用叛国分子是一回事，历史记载是另外一回事。历史事实绝不因政治赦免就一笔抹杀，历史永远是历史，这两种层次，胡秋原老是分不清，所以他老是以为我在搞“政治清算”，以为我主张绳他以法，要他今日负罪责，置他于死地。其实这真是神经过敏！他何苦来如此痛苦的自虐呢？
002.澄清对“人身攻击”的误解（李敖）.txt	7	13-13	15	故事|死|国史馆|人身攻击	在这种不公平的对峙下，我的恻隐之心不得不约束我自己，劝我自己要多“积德”，多看“敬老”的故事，多背“老吾老以及人之老”那句话。我的结论是：基于人道立场，“人身攻击”在双方年龄过于悬殊时最好不用。否则白胡子一方果有三长两短，两眼一翻，两腿一蹬，白沫一吐，一口气不来，毅然“遽归道山”（或“驾返瑶池”），害得国史馆仓皇立传（不一定是“忠臣传”），岂不糟了？何况对黑胡子或没胡子一方而言，“最佳敌人”一死，笔仗对象全无，稿费断绝，是何等不“智”？气死老者，又是何等不“仁”？故我左思右想，深觉“人身攻击”乃“不祥之器”，最好“不得已而用之”！
010.现代史辨伪方法论（李敖）.txt	431	1025-1025	15	故事|结果|逃|胡秋原	胡秋原坐日本船逃避国法审判，竟还编造这么一段“保卫国土”的“抗日”故事，结果被我用旁证一考据，就露了破绽，这该是多么难为情的事！
004.《文星》与胡秋原先生（萧孟能）.txt	81	161-161	14	有一个|问|答|说|诽谤	对我个人来说，因为我只不过是主持杂志的人，且跟秋原先生有过友谊，所以对从事和解的双方朋友表示，只要双方谁也不委曲，而又能向社会彻底把这件事有个交代和说明，则和解也好。即使我这点意思，也只能代表我个人，李敖先生自有他自己的意见。但是李敖先生跟我有一个共同的意见是：我们所遭遇到的，是一个“是非”问题，不是“人情”问题。即使和解，必须要向社会有所明白宣示，李敖先生也有公开向社会答辩秋原先生针对他的四点控诉的必要，好让人们知道：李敖先生到底“诽谤”了秋原先生没有？到底“断章取义”了没有？只要把“是非”问题向整个社会陈述，私人方面的官司，打也好，和也罢，都是余事。
009.刑事反诉状第一次（李敖）.txt	7	13-13	14	结果|问|说|死|骗|胡秋原|胡适|萧孟能|自诉|反诉|诽谤	二、反诉被告胡秋原，又混淆事实或诬蔑反诉人不遗余力，诸如：“李敖则为谩骂丑诋之急先锋，又为实际上之主编”，“提倡所谓‘全盘西化’，发为‘西化俄化目的相同’之谬论”（以上皆自诉状）；“全文每一字无不含诽谤毒意”，“本身不知‘耻’为何物”，“公然诬人为‘匪’”，“自认诽谤诬陷不讳”，“教唆李某”，“两罪犯”，“太保成性”，“或竟尚有其他指使之人”（以上皆补充自诉理由状）；“维辛斯基口气”、“大漫骂家”、“豪奴”、“自称其天堂是‘苏茜黄世界’”、“猘犬”（以上皆乙证第壹号）；“青年背后有中年，有老年，有比我更老的前辈”、“有教授有计划”、“有组织攻击”、“由一个教育机关一个学术机关的人组织了一个参谋团，还加上一个后勤机关，不断集会三个星期”、“自称胡派”、“犹如老鼠”、“装成哑叭样子”、“猴儿主义，鹦鹉主义”、“时迁手段”、“问了顾问”、“赵高主义”、“顾问会议”、“脑筋专门在不正经路上”、“诈骗法”、“偷鸡法”、“放泼法”、“稻草后面的东西”、“受到鼓励”、“动机不甚纯正”、“（希望胡适）用他或派他或雇他为总司令”、“这是一种打手主义”、“他还在宣传花柳‘罗浪漫蒂克’”、“此乃充分发挥他不知害臊”的“本质”、“他比不上桑科”、“甚至有‘黑邮船’（blackmail）手段”、“这是危险的打手”'、“自荐为打手”、“专门剽窃文字”、“在酒吧中看‘文化’，内幕新闻上学文章”、“如是在中学生，由西部打斗片，由剑侠书，变为太保，到了大学生，研究生，非太保之‘童话时代’可比”、“有些前辈不指示其正道”、“有人继续予以鼓励”、“将使鼓手或雇打手者首先滚入粪坑之内”、“充其量玩耍张铁臂的死猪头”、“一肚皮势利和邪僻”、“通信商量和集体讨论的结果”、“听乙号的小‘鬼话’”、“听说一位大学当局对上述诸人有所训斥”、“但我决不以为有关方面是有意的”（以上皆乙证第贰号）。“根本不知学问之甘苦，遂一切出之儿戏”、“欲死虾蟆争出新酒”（以上皆乙证第叁号）。“伪造洋话骂人，有后勤，有腐败，儿戏学问，全无羞恶之心”（以上皆乙证第肆号）。“职业诽谤家”、“小诽谤家”、“集体创作《胡秋原真面目》”、“蚍蜉撼树”、“‘送帽’小使”、“雇佣诽谤者”、“今日有二百五十元的廉价凶手，他只是此类廉价诽谤者，萧孟能还可雇到一千人”、“自称‘文化太保’”、“旁人”、“幕后人”、“代理人”、“以豪奴为己任”、“有钱、有势、有集团”（以上皆乙证第伍号）。“动员青年”、“希旨承风之徒”、“公然宣称欲余之死不讳”、“小人厚诬”、“青年修丑扇”、“青蝇”（以上皆乙证第陆号）。……以上所列只不过是反诉被告胡秋原连续诽谤的简目，据此简目，就原证前后文串看，其恶性极为显著明白：或猜想、或栽诬、或直骂、或影射、或混淆事实乱人视听，其选词用典之阴险刻毒，绝非光明正大恂恂儒者所能为，而被告胡秋原此种欺世调谰言若不能一一提出举证或说明
010.现代史辨伪方法论（李敖）.txt	18	35-165	14	最后|结果|问|请|治|胡适|陈铭枢|蒋光鼐|十九路军|福建|闽变	编号/报章杂志/日期/标题/称呼/次数001/大公报/二十二年11月22日/闽省各机关撤除中山遗像遗嘱/闽变/4002/大公报/二十二年11月22日/闽变之种种疑点/闽变/1003/三民主义月刊/二十二年11月22日/西南执行部为闽变致海内外各级党部之养电/闽变/1004/三民主义月刊/二十二年11月22日/胡汉民先生等为闽变复陈铭枢等之养电/闽变/1005/政治评论/二十二年11月22日/闽变结果当如何？（中）/闽变/1006/大公报/二十二年11月23日/中央昨晚有重要会议/闽变/5007/大公报/二十二年11月23日/从国际形势论中国革命问题/闽变/2008/大公报/二十二年11月24日/告剿匪将士及全国各军长官书/闽变/3009/大公报/二十二年11月24日/通电全国声讨陈李/闽变/1010/大公报/二十二年11月24日/对闽侧重政治解决/闽变/7011/大公报/二十二年11月24日/闽变与华北/闽变/5012/大公报/二十二年11月25日/党的统一/闽变/1013/大公报/二十二年11月25日/中央部队开浙增防/闽变/1014/大公报/二十二年11月25日/应付闽变/闽变/2015/大公报/二十二年11月25日/闽变与鄂桂/闽变/3016/大公报/二十二年11月25日/本市新闻/闽变/1017/大公报/二十二年11月26日/侨委会为闽变发告海外同胞书/闽变/2018/大公报/二十二年11月26日/赣匪乘闽变北攻被击退/闽变/5019/大公报/二十二年11月26日/中宣会发表告全国同胞同志书/闽变/1020/大公报/二十二年11月26日/从历史上观闽变/闽变/5021/大公报/二十二年11月26日/南京25日电/闽变/1022/国闻周报/二十二年11月27日/闽变始记/闽变/18023/国闻周报/二十二年11月27日/一周大事日记/闽变/2024/国闻周报/二十二年11月27日/编辑后记/闽变/2025/大公报/二十二年11月27日/董霖林紫贵报告闽变/闽变/3026/大公报/二十二年11月27日/对闽军事殆不能免/闽变/2027/三民主义月刊/二十二年11月27日/西南执行部感电/闽变/3028/独立评论/二十二年11月27日/福建的大变局（胡适）/闽变/3029/大公报/二十二年11月28日/昨天的纪念周/闽变/1030/大公报/二十二年11月28日/请明令讨闽/闽变/1031/大公报/二十二年11月28日/马江海军学生昨由闽抵沪/闽变/1032/大公报/二十二年11月28日/汪报告闽变/闽变/2033/大公报/二十二年11月29日/于学忠报告闽变/闽变/2034/大公报/二十二年11月29日/闽变中又一文件/闽变/1035/大公报/二十二年11月29日/闽变中标榜之经济主义/闽变/2036/大公报/二十二年11月29日/何键赴粤归后报告对闽态度
019.辩护意旨书（李晋芳）.txt	48	95-95	14	有一个|后来|答|说|自诉|反诉|诽谤	一、我可以代表说出各被告的心情，自始就没有一个人准备对自诉人提出反诉的，后来所以变更决定对他提出反诉，仅仅是为利用反诉程序，逼出他对于无根诽谤之答案，藉以澄清他在无根诽谤中所加于被告不利之影响。
