file	paragraph	lines	score	markers	text
004.中国第一个西方医院.txt	12	23-23	25	故事|有一个|后来|问|说|笑|治|病|医|医院|药房|基督|博济|广州	中国在医学上，本有很悠久的历史与高深的哲理（敖按：？），不过是立足于形而上方面的，乃至以虚实邪正、阴阳五行为辨别病源的根据，陷入于抽象玄想之境，然而在大体上不是没有优越的地方（敖按：？），不过不能掩盖它的许多缺点。从西洋新医术传进中国以后，这种医术便发生了问题（敖按：早就发生了问题）。推原介绍西洋新医术的功臣，不能不说是基督教。唐朝以来，已经有景教僧侣以西洋医术为中国人治病的故事；天主教中一般女修士，又往往具普通的医药知识，任“孤儿院”中的看护工作。更正教特别重视这种工作，认为是推行基督教布道事业的良好辅助，所以在百余年前“博济医院”的宪章中，已有这种明文的规定。直到现在，还是保持着原有的意旨，看医药事业与宣教工作一样重要。当马礼逊来华以后，便有伯驾医士继续来华，伯驾在1834年奉美国公理会的派遣，先在新加坡设立医院，后乃移至广州，成立中国最初的医院，就是“博济医院”，1847年英国伦敦曾打发一个夏吐哗医生（敖按：Harhvell）到香港，在下环湾仔山上建立医院；次年又有哈信医士（敖按：Benjamin Hobson，为莫礼逊的女婿）到了广州，在金利埠设立“惠爱医馆”；这都是中国最早设立的教会医院，他们的目的，不但要减少人身体上的痛苦，更是要拯救人的灵魂。所以大多数的医生，在没有到中国来的以前，都曾受过神学的训练。他们的责任，是要向病人宣传福音，使大多数就医的病人在离开医院的时候，得着一种宗教上的影响。对于一般贫穷的病人，不受医资、不收药费，使他们感觉到教会医院完全是一种慈善事业，对于宗教方面，发生了兴趣。所以医院中在宗教方面的设施，非常的注重，一般看护士及职员，大都施以宗教上的训练，特别在每个医院之中，有专聘的传道人员或牧师，担任向病人讲道及分发布道传单等工作。因此，感动了无数就医的病人，受洗而为基督信徒。教会当局鉴于这种工作的成效，加倍努力以求其发展。从1856年以后，便有很稳定的进步，1874年有十个医师；到1881年便增加到十九个；1876年有16个医院，24个药房，41281个病人；到1889年便有六十一个医院，四十四个药房，三十四万八千四百三十九个病人。十余年间，进步有这样的快。当时在每个比较大一点的传教机关里，至少有一个医生，一般无知的愚民便造出许多离奇的谣言，说教会里剜病人的心、摘病人的眼去制药、去做电报，这种无中生有的谣言，现在看来，果然不值一笑，
001.新夷说（代序）.txt	316	631-631	22	故事|答|说|请|治|孙中山|德彰|革命	孙中山的哥哥孙德彰，赞助弟弟革命，出钱出力，功劳很大。民国元年，广东各界团体，公推孙德彰做广东都督，不料孙中山反对，他通电给他哥哥说：“粤中有议举兄为都督，弟以为政治非兄所熟习，兄质直过人，一人政界，将有相欺以其方者。未登舞台，则众人属望，稍有失策，怨亦随生。为大局计，兄宜专就所长，专任一事，如安置民军，办理实业之类，而不必当此大任。且闻有欲用强力胁迫他人以举兄者，以此造因，必无良果，尤不可不避也。”同时他又复电广东各界说：“连接各界请举家兄为粤督之电文，未作答，非避嫌也。家兄质直过人，而素不娴于政治，一登舞台，人易欺以其方，粤督任重，才浅肆应，绝非所宜。若为事择人，则安置民军，办理实业，家兄当能为之。与其强以所难，将来不免覆悚，何如慎之于始。知兄者莫若弟，文爱吾粤，即以爱兄也。”上面这个故事，充分表示了孙中山“西方人”的精神。这种精神，是跟“一人得道，鸡犬同升”的“中国人”作风完全不同的。
007.从行医到革命.txt	53	105-105	21	问|请|诊|治|病|医|医院|先生|郑士良|尢少纨|杨鹤龄|陆皓东|革命|澳门|广州|石岐	时澳门公立镜湖医院，慕先生学术超越，经验湛深，特辟西医一科，延先生主持。先生就职后，凡病人之经诊治者，无不著手成春，活人无算；于是声誉鹊起，户限为穿，乃遭葡籍医师之忌。时葡国定律：凡医师之未得本国之许可状者，不得在其领地内业医；未许开业之医师，其所处之药方亦不得自由配药。葡医嫉妒先生医业之盛，乃请本国官厅出而禁止，先生不得已，乃转赴广州，在洗基设立东西药局，医务之盛，一如澳门。唯先生既长于治疗，又善谈革命，仁医神术，遇劳工贫苦之人，且周恤而善慰之，故所定诊金，极为低廉，贫病者施诊，富有者亦仅取二角，因之病家趋之若鹜，大有应接不暇之势，竟致业务羁身，使先生革命之主计，反多误事，因提高诊金，思所以限制之，乃骤加诊金十元，然而求医者如故也。当时诊金收入，每月常超出千元。又因便利进行革命起见，分设药肆于石岐（香山大镇），设蚕纸公司于顺德，为通讯机关。石岐有徐某者，年方壮盛，健饭健行；一日遇先生，谓为有病，且非轻。徐初不之信，问所由来。先生告以病状，及食卧情形，言之历历如绘，无少爽。徐乃惊服，急求先生医治，未及数日，病霍然愈。因徐力请，尝至石岐③。唯其时先生医业虽甚发达，而积蓄则未见分文，甚至药肆资本及治病所得，皆移作运动交际之费，因之闻名来归者，党徒渐多。时广州军政各界，上自督抚司道，下至县府幕吏，莫不以先生学术优越，甚器重之，故得恣谈时政，畅论其利弊得失，虽有排满论调，亦无丝毫介意于心，以先生只一医生耳，有何力量足以颠覆朝廷？此亦足见清吏之颟顸无能矣。及至次年，将店中事务托由尹文楷管理，己则于治病之余，常至尢少纨（时为测量生）受业之广雅书局内之广东舆图局南园之“扩风轩”，或至香港歌赋街杨鹤龄开设之杨耀记号内，与陆皓东、魏良琹、郑士良、程耀宸、程奎光、程璧光等数人，密商改造中国方针，由先生提议创设兴中会为进行机关，唯以当时会员寥寥，未得具体，而“驱除鞑虏，恢复华夏”之宗旨，实于此定之。因遣郑士良任结纳会党联合防营之责。先生以既得门径，稍具端倪，预备做国内遨游，为革命进一步工作。时1893年癸巳，先生二十岁也。
007.从行医到革命.txt	37	73-73	20	有一个|后来|说|他说|诊|医|行医|药房|先生|澳门|广州	孙先生毕业以后，他想开药房，叫我替他拟招股章程；这件事忽然被校长教授知道了，就禁止他。因为照他们英国的习惯，医师的地位很高，称为上等人，做买卖的人就比较低贱了。所以当时校长就叫孙先生去，对他说：“你不应该做这种事情，不能用你的名字去开药房的，因为你是本校第一届第一名的学生，应该自爱。”这样一来，就把孙先生开药房的计划打破。后来就先后在澳门和广州挂牌行医了。很奇怪！不满两三月，声名鹊起，几乎没有一个人不耳闻其名，极端钦佩的；就诊者户限为穿。他这一年的医金收入计算一下，竟有一万元之多。但是他并不积蓄，总在各方面用了出去，以致赚来的钱，到手就完。
001.新夷说（代序）.txt	320	639-639	19	例子|问|说|死|治|孙中山|吴稚晖|革命	前面“辞受勋位”的例子，是孙中山高一层次的自处标准，他并没有“律之于人人”。相反的，他对一般人，反倒很考究“权利”与“义务”的相对关系。这由民国三年给吴稚晖的《论草定元勋公民意义书》里可以看出来：“……意以为今度之革命，由政治问题而起，政治问题大抵以权利为基础。言政治而不言权利，不可通之说也，故薄权利而不言者，亦当兼废言政治……然则今日救中国不能不言政治，既不能不言政治，即不能不言权利，亦甚明矣。若曰：心虽欲之，而不可以明言。是则中国数千年伪善者之习惯，吾辈当力矫而正之也。以革命党人而论，其真能绝对高尚，不好权利者，为至少数，固不能以此至少数之思想，律之于人人。于是有犯百难、冒十死之士，幸观革命之成，乃欲其掉弃一切权利，实无以平其心。”上面这种对“权利”“义务”观点的明确，对“中国数千年伪善”的指摘，都属于孙中山西方的观察角度。
003.从“基督”到学医.txt	20	39-39	18	问|请|医|医院|国父|先生|博济|西医书院|郑照|李鸿章|革命|救国|起义|檀岛|广州	芙兰谛文先生是纲纪慎会的美籍牧师，也是奥阿厚学院（敖按：即阿湖书院）的教授。他对于国父不但在学科上有讲授的关系，而且在发动中国的革命上，也有相当的帮助，原来国父在第二次离开檀岛，返抵香港后，那时正值清廷因越南问题与法国宣战，结果将越南完全放弃。国父以为要救中国，非根本推翻满清政府不可，因此立下了革命救国的大志。所以返到香港重进皇仁书院不久，便改入广州博济医院（Canton Hospital）所附设的医科学校。到了1887年，又改就香港新设的西医书院（College of Medicine for Chinese, Hong Kong），预备借医术为革命的基础。并且在习医期间，即为结集志士，鼓吹革命思潮。到了1892年，毕业西医书院，便进行起义的工作。1894年，上书北洋大臣李鸿章，主张推行新政，以未被接纳，便再赴檀岛，首先成立所谓“兴中会”革命团体。为使革命志士起义时能指挥作战起见，特请芙先生将他所设立的寻真书院的校外操场，借为各同志练习兵操的场所。那时国父特延聘一位丹麦国人曾到中国充当南洋练兵教习的柏先生（敖按：此人为Victor Bache）为军事教授，教各同志练习基本的兵操和战法，每星期操练二次。各同志参加受训的有侯艾泉、李杞、郑金、郑照、许直臣、杜守传、程展臣、陆灿等二十余人。芙先生所以肯将操场出借，正是因为他已同情国父的革命计划的缘故。
005.香港第一个西医大学.txt	64	127-127	18	有一次|骂|请|医|学医|医院|雅丽氏|陈少白|孙行者	总理回乡娶亲后，即转入香港雅丽氏医院习医，以迄毕业。时，陈少白氏亦与同学，共居一室。室中除二床外，满堆书籍，两人极友善，亲如同胞，但彼此脾气偶发，或互相戏弄，亦常相打相骂，甚至以书物互掷。宿舍之后即为伦敦教会道济会堂之天阶及厨房，常有什物由宿舍孙陈住室之窗内掷出于此，有一次竞有煤油灯飞至。主持该堂者为王旭初牧师（即王宠惠氏之父），每到医院申诉请求干涉。盖总理在院学医时，仍活泼好动，嬉戏打趣，不逊童时，人呼其绰号“孙行者”。由此足见其活泼天真的性情之一斑。
001.新夷说（代序）.txt	245	489-489	17	后来|问|答|说|他说|追忆|请|治|国父|先生|革命|起义	116罗伯特（Henry Martyn Robert）/19-20/美/军事工程家/据蒋梦麟《追忆中山先生》，说“过了几天，先生动身经欧返国。临行时把一本Robert's Parliamentary Law交给我，要我与麻哥把它译出来，并说中国人开会发言，无秩序，无方法。这本书将来会有用的。我和刘没有能译，后来还是先生自己译出来的。这就是民权初步。原书我带到北平，到对日抗战时遗失了”。又据黄季陆《蒋孟麟先生与国父的关系》，说蒋梦麟告诉他“大约在辛亥武昌起义前不久，总理正在美国旧金山做革命活动，那时我也正在当地的革命机关大同日报当主笔。一日总理、刘成禺和我三人在一起，总理忽然对我和刘先生说，有一件事关系今后革命建国成败甚为重要，这是西洋政治进步民权发达的一个重要因素，也即是民主政治的基础，我们必须建立这一基础，我们的革命建国才能成功。总理一面说一面从衣袋中取出一本书交给我，要我和刘成禺把它翻译成中文，以便印发推行，我接过来一看，原来是罗伯特（Robert）所写的《议事之法则与秩序》（Parliamentary Rules & Order）一书。当时总理的表情十分严肃，而我们却未感觉此一问题有如是的重要。总理既然要我们翻译此书，也就唯唯答应了。其后因为事情的牵累太多，终不曾把此书译成中文，这实在是一个遗憾，实则也并不知道此一工作的重要”。“大约在民国六年的秋天，我由美回国在上海晋谒总理，他忽然又把这件事问我。他说：‘我请你翻译那本罗伯特的议事之法则与秩序的书，已经译好没有？’我对他说：因为事忙，找不出时间，至今尚没有着手。总理忽又说道：‘我知你不重视此一工作，我早已自己编好了一本在此。’他一面说一面从书桌的抽屉内取出一本缮就的稿本，这便是总理手著的民权初步。此书出版之后，总理还送我一本。当时名叫会议规则，民权初步和社会建设的名称大概是后来用的。”敖按：蒋梦麟、黄季陆都有错误，错在他们不知道Henry Martyn Robert的书名。此书正确的书名乃是Pocket Manual of Rules of Order for Deliberative Assemblies，1876年初版，1915年又有修订版。
004.中国第一个西方医院.txt	13	25-25	17	有一个|后来|病|医|医院|嘉约翰|嘉医生|博济|广州	新医术在中国的发祥地，要算广东，当南京条约尚未订立之前，在广东已经有一个“中国医药会”；后来中英战事爆发，大多数西教士都因此回国，这个“医药会”也感到很多的不便，但却仍旧在艰难中继续维持下去，集中力量于广州的“博济医院”，这个医院曾由美国北长老会嘉约翰（J. L. Kerr）医生主持，历四十年之久，就医的人数有百万之多。又训练了许多中国人做医药事业，并编辑了许多关于医药卫生的书籍。他在1872年动议成立“疯人院”，到1892年方在广州芳村建筑了一所房子，1898年落成。这是中国唯一的“疯癫医院”，开办以来，留医人数前后不下三四千人。甫及三年，嘉医生即因病去世，由恂嘉理医生继任其职。求医人数日渐增多，三分之二是由官厅送来的；病者的种类不一，男女老幼，贫贱富贵，无所不有。因为住院人数之多，不得不谋扩充，本来仅占十八亩地基，房屋三座，可容一百病人，后便添置基地九亩，增筑楼房三座，平房九座，有旷地可资游行运动，有工艺娱乐种种等场所，设备愈见完备，常有五百人住院。内附设礼拜堂，每日举行礼拜讲道，病人及工役等因此信教者颇多。
007.从行医到革命.txt	67	133-133	17	答|杀|笑|诊|治|病|医|先生|徐翁|革命|救国|石岐	石岐徐翁者，年七十矣，精神犹矍铄。壮年时，在香山石岐开日升银铺，与中山先生交甚密。徐翁云：“先生自毕业香港雅利氏医校后，悬壶石岐，余始与认识。”一日，先生至余铺，熟视余曰：“君病胡不速治？”余愕然。既而答曰：“先生何由知之？”先生曰：“见于颜色矣。”因为余诊视曰：“此盗汗症也。君心弱，幸早治，否则殆矣。”余服先生药，数日病良已，深德之。而先生常至余家早膳。某日侵晨，复莅余家，出救国策一本示余，所言皆革新事业。余熟视后，语先生曰：“余商人，不知国家大计，信君。君直言必触时忌，愿慎之。”先生闻而哂焉。越旬日，遇先生石岐渡中。先生语余曰：“日前示君救国策，尚非根本解决。欲救国非革命排满不可。”余闻言大骇，力嘱不可泄言。先生力拍吾肩云：“君畏杀头耶？”余几倾仆。先生大笑。舟中一别，先生奔走革命，匆匆二三十年，会面甚稀。民国既立，先生大名垂于宇宙，而余生计折阅，意致阑珊。每闻义旗高搴，未尝不默祷成功。去年广东财政厅委员来石岐清理官产。委不得人，扰民甚，民不能堪，以余与先生故交，力推往见，代达舆情。余勉为一行，谒先生于大本营，语先生曰：“犹记忆徐某耶？”先生曰：“徐君何言？我乃不识君矣。”已而太息曰：“外间事我多弗知，且多非余意，幸君告我。”余因陈官产委员扰民状。先生则以电话邀厅长陈其瑗至，命撤销委员。余起告辞，先生送而曰：“余与君俱老矣！幸时顾余。”并给特别出入证一云。今先生已不幸，而徐翁犹健在，徒闻噩耗，岂禁老泪泛滥耶？
