file	paragraph	line_start	line_end	char_count	score	snippet
002.《李敖语录》总序（李敖）.txt	4	7	7	120	3	另一方面，“著作等身”又多又好的，当然大有人在。对这些大量的著作，一般人是没有办法全部找到或读完的。结果呢，一般人只震于这些作者的威名、只耳食于这些著作的口味，并不真的读它们。胡适生前有“我的朋友不读我的书”之叹，可见此一窘局，其来有渐也。
002.《李敖语录》总序（李敖）.txt	8	15	15	241	3	近二十年过去了，新一代的出版家苏荣泉，对“著作等身”的李敖，有了更进一步的认知，他倡议编一部《李敖语录》，并把语录从宽解释，涵盖“语粹”和英文中“Best”、“Eloquence”等相当书名，用来便利读者。他请出第一流的出版品行家应凤凰主持这一计划。在应凤凰经年累月的细心编辑下，在李敖出版社吕佳真的校补和詹赐珠的顺稿下，以及叶淑珍全力配合的制作下，这部《李敖...
003.《李敖语录》编辑手记（应凤凰）.txt	11	21	21	273	4	李敖是历史学家。从台大历史系到历史研究所，他原是科班出身。台湾各大学历史系制造生产的毕业生无数，却很少像他这样，以丰富的历史知识，鲜辣的文笔，对社会产生巨大影响力——他是台湾社会第一个写文章公开为张学良、为雷震、为孙立人翻案的作家。当整个社会，包围在重重禁忌，青年学子还弄不清国共斗争、西安事变等现代史的时候，他在屡遭查禁的剃刀边缘，运用包括官方资料的自相矛盾...
003.《李敖语录》编辑手记（应凤凰）.txt	12	23	23	241	3	李敖是大资料家，大藏书家。支持他不停发表文章的，是他拥有一个，不，好几个庞大的资料库。他对于资料及书籍的勤于收集，善于运用，如果他只谦称第二，台湾没有人敢居第一。依他的话：“真正第一流的大思想家的工作地点是自己的书房，而不是图书馆。”为了印行他自己的“麻烦”文章，他只好又身兼出版家——除了每月自写自印一册《李敖千秋评论》丛书，又创办“李敖出版社”，出版一系列...
004.自我炼钢.txt	11	21	21	119	3	钱思亮说：“胡博士虽然一身有好几种病，但是毕竟是一个意志非常坚强的人，他之能够吃苦耐劳，向为朋友们所最钦佩。”但是胡适的意志是长者化了的，未免缺乏英雄之气，如今我所要求自己的是一种有“英雄之气的意志”。（《大学札记》1957年5月18日）
004.自我炼钢.txt	16	31	31	115	3	“默然不语”是一种最伟大的作风，何况事实上的是非恩怨又是一本搞不清的烂帐！泰戈尔说：“如果不等着说完全的真理，那么要说话是很容易的。”在一种公允的总结永不会产生的情况下，我的确是不该再说什么的。（《大学札记》1957年5月18日）
004.自我炼钢.txt	20	39	39	185	3	事情过去了就总算是过去了，我虽不愿遗忘，但也的确不愿再回想，一切欢乐、眼泪与名分都已逐渐成为往事，既然都成为往事。“我们该不要回头望，除非是要从过去错误中提取有用的教训，和为了从经验中获得益处（华盛顿）”，否则对既往的缅怀与回想都将是我目前的戕贼与毒素，我为自己订了一个严格的标准：凡是对“现在”有害的回想与想像，我都要一律不去想它。（《大学札记》1957年5...
004.自我炼钢.txt	22	43	43	188	3	“普通的生活是感觉的生活（life of senses），是属于声色香味的生活，而不是意志的生活（life of Will）。意志的生活是另一种境界，只有特立独行的人才能过得了的。”过意志的生活虽然辛劳坚苦，但是一天下来，它的果实是最能慰藉人的，最能使人心安梦宁的。“过意志的生活”一句话，鼓励我无穷的道德的勇气，我没有丝毫向后退的犹豫了。（《大学札记》195...
004.自我炼钢.txt	24	47	47	297	3	我正展开一个律己极严的严肃生活，“放弃故我，重修学立身。”在各方面我都严格的要求我自己，非逼迫我“止于至善”不罢休，照我最近的突飞猛进看来，“止于至善”对于我似乎已不是难事，因为“道德的勇气”（moral courage）已在极短的时间内占据了我的心。“Arise；for this matter belongeth unto thre；we also wil...
004.自我炼钢.txt	26	51	51	127	4	躺在床上想到另外一件事，就是我该花些时间替我几位好朋友仔细考虑考虑他们的前途，帮助我的朋友们热心做点事。亚当·斯密说：“为人设想多，为己着想少；压制自私，实施慈爱之念，便构成人性的完美。”我要一一为我的朋友们做些打算。（《大学札记》1957年5月25日）
