file	paragraph	score	markers	text
002.《古今图书集成》研究.txt	78	19	故事|说|发配|陈梦雷	陈梦雷可说是苦命的人，他在三藩之乱时被靖南王耿精忠胁迫造反；造反失败，又被他的好朋友李光地出卖——不肯证明他的清白；又被误会成“行贼伪命”的陈昉，所以罪上加罪，被发配到东北做奴隶。后来康熙皇帝东巡，把他召回来，叫他陪皇帝的第三个儿子诚亲王读书，在优游的岁月里，他“目营手检，无间晨夕”，终于编出了这部中国有史以来最伟大的百科全书。这个故事的始末，陈梦雷在他的《松鹤山房集》文集卷二《进汇编启略》里说得很明白：
003.介绍世界最大的百科全书.txt	22	18	故事|问|答|图书集成|宋太祖	二、如果你想研究中国的风俗器物，也可从文星版《古今图书集成》中得到满意的需要。例如你想知道“镜子”在中国历史中的情况，你可先查索引第423页，你立刻得知文星版《古今图书集成》第九十八册第914页到951页，是全部这方面文献的集合。从第914页到931页，你会先对“镜子”在古代中国的理论地位有一通盘了解，你会发现原来“镜子”在中国竟有那么多的花样！那么多的抽象意味！那么多的精美图案！并且你才知道，用玻璃做镜子，那是很近很近的事，在古代，镜子多是用铜做的，根本不知道什么是玻璃！从第932页以下，进入镜子的“艺文”部分，左一个《镜铭》，又一个《镜赋》，再来几个《金镜赋》《千秋镜赋》《照宝镜赋》……你会发现，古代中国人是多么重视镜子，而镜子的地位又是何等珍贵！第936页以后，又进一步可看到那么多的歌咏镜子的诗句，谢朓、庾信、李白、杜甫、孟浩然、刘长卿、韦应物、刘禹锡、李商隐、梅尧臣、苏轼、唐顺之等等，名家辈出，纷纷歌咏起“镜子”来！第939页以下是“镜部纪事”，一个个紧接着的小故事都出现了，例如秦始皇有怪镜可照人的心邪不邪；赵飞燕有一面七尺的大镜子；宋太祖因为有关一面镜子的疑问，被窦仪解答清楚，因而认定“作〔宰〕相须用读书人”，“由是大重儒者”……都是这一类。第945页以下，是有关镜子的“杂录”和“外编”部分，你从而知道，道士为何用镜子照妖，人死入棺为什么用镜子照一照，庄谐杂出，不胜枚举。
004.中国历史演义总说.txt	27	18	说书|说|哭|跳|曹操	说书最早发生在唐朝，到了宋朝，已经有明确的记述，苏轼《东坡志林》里引王彭的话，说家里小孩子闹人，家长吃不消，就给他们一点零钱，听人说书，他们听到刘备打败了，就难过得哭起来；听到曹操打败了，就高兴得跳起来。
003.介绍世界最大的百科全书.txt	21	16	笑话|说|图书集成	一、如果你想研究中国的“家庭主义”和“宗族主义”，以及中国氏姓的复杂而有趣的变化，你可以翻到文星版《古今图书集成索引》第171页，便可查到文星版《古今图书集成》的第四十三册，全部都是有关这一专题的文献。在 第四十三册第1页到158页，就是“汇考”部分，你可查到自上古到明朝的氏姓变化，你会知道为什么姓“陈”的和姓“田”的算是同姓不婚？也会知道为什么姓“邾”的变成了姓“朱”的、姓“桥”的变成了姓“乔”的。在第159页到173页里，你又面临这部书的“总论”部分，从周朝到明朝的氏族文献，全部亮相出来。《春秋四传》《礼记》《春秋繁露》《白虎通》《唐柳芳氏族论》《东莱博议》《凌迪知万姓统谱》、顾炎武《日知录》等等古书，都依次排比而出，你会知道姓“孙”的是从“公孙”“叔孙”“长孙”“士孙”“王孙”等变出来的；姓“司”的和姓“马”的是从姓“司马”的变出来的。在第174页到180页，你又可见到这部书的“艺文”部分，从唐朝到明朝，有关氏族的著名文字都搜罗在一块儿，你会发现原来历史上皇帝“赐姓”一事，竟是那么重要、那么能笼络人。自第181页以下，到186页，是这部书的“纪事”部分，全是理论以外的事实，你会知道，“高力士”并不姓“高”而姓“冯”，姓“张”“王”“刘”“李”“赵”的人，在元朝顺帝时，差点儿被杀光。第187页到192页是“杂录”，收有零碎的氏姓史料，也有一些笑话。第192页以后是“外编”，有许多传说和神话的部分，如“雷公”名“江赫沖”“阎王爷”名“闪多”“达摩”名“刹利帝菩提多罗”等，举不胜举，其中庞博奥妙，非等你亲自检寻，不能过瘾。
002.《古今图书集成》研究.txt	236	14	故事|图书集成|胡适	胡适在《胡适留学日记》巻四第二则“母之爱”里，曾有一段民国三年（1914）三月十二日的日记，记他母亲为他买《古今图书集成》的故事，那大概是一部匾体铅字本，也是“减价”得到的：
004.中国历史演义总说.txt	26	13	故事|说书|说	最早的法子是“我看你听”。由看过部分中国历史书的知识分子，看过以后，放下书本，用会说故事的一张嘴，走进群众，向群众“说书”。说书的人不但嘴巴说，还有基本动作、有表演，使围观的群众喜怒哀乐，如痴如狂。所以，比喻的说，说书实在是一个人的闭路电视，它的教育意义与娱乐意义，在中国古代实在重大。
004.中国历史演义总说.txt	29	13	说书|说|胡适	这种“我看你听”的法子，被出版家看到了，就打起“我写你看”的主意，于是，就搜集名家的说书话本，编成章回小说。章回小说中讲史的，就叫做“演义”。其中最有名的，就是《三国演义》。《三国演义》作者不是一个人，写作时间也不是几年或几十年，它是宋朝到清朝五百年演义家的集体创作，它的价值，胡适在《三国志演义序》里说得很明白：
002.《古今图书集成》研究.txt	85	12	问|说|发遣|陈梦雷|图书集成	癸亥谕：陈梦雷原系叛附耿精忠之人，皇考宽仁，免戮，发往关东。后东巡时，以其平日稍知学问，带回京师，交诚亲王处行走。累年以来，招摇无忌，不法甚多。京师断不可留，着将陈梦雷父子，发遣边外。或有陈梦雷之门生，平日在外生事者，亦即指明陈奏。杨文言乃耿逆伪相，一时漏网，公然潜匿京师，著书立说，今虽已服冥刑，如有子弟在京者，亦即奏明驱遣，尔等毋得徇私隐蔽。陈梦雷处所存古今图书集成一书，皆皇考指示训诲，钦定条例，费数十年圣心，故能贯穿今古，汇合经史，天文地理，皆有图记，下至山川草木，百工制造，海西秘法，靡不备具。洵为典籍之大观。此书工犹未竣，着九卿公举一二学问渊通之人，令其编辑竣事。原稿内有讹错未当者，即加润色增删。仰副皇考稽古博览至意。
002.《古今图书集成》研究.txt	104	12	问|说|发遣|陈梦雷|图书集成	吾乡相传国朝图书集成一书，成于陈省斋之手，实未核也。恭读康熙六十一年十一月谕内阁九卿等：“陈梦雷原系叛附耿精忠之人。皇考宽仁，免戮。发往关东。后东巡时，以其平日稍知学问，带回京师，交诚亲王处行走。累年以来，招摇无忌，不法甚多。京师断不可留，着将陈梦雷父子，发遣边外。或有陈梦雷之门生，平日在外生事者，亦即指名陈奏。杨文言乃耿逆伪相，一时漏网，公然潜匿京师，著书立说。今虽已服冥刑，如有子弟在京者，亦即奏明驱遣，尔等毋得徇私隐蔽。陈梦雷处所存古今图书集成一书，皆皇考指示训诲，钦定条例，费数十年圣心，故能贯穿今古，汇合经史，天文地理，皆有图记，下至山川草木，百工制造，海西秘法，靡不备具。洵为典籍之大观。此书工犹未竣，着九卿公举一二学问渊通之人，令其编辑竣事。原稿内有讹错未当者，即加润色增删。仰副皇考稽古博览至意。”据此，则图书集成之成帙，非省斋所能专其功。而省斋之负才跅弛。读此，亦可见其概矣。
004.中国历史演义总说.txt	23	12	问|答|回答|说|文天祥	正因为中国人没有闲工夫记这些名和号，所以，一提到中国历史，大家就望史兴叹。元朝博罗丞相抓到文天祥，问文天祥说：“你道有兴有废，且道盘古王到今日，是几帝几王？我不理会得，为我逐一说来！”文天祥回答道：“一部十七史，从何处说起？我今日非赴博学宏词科，不暇泛言。”其实，文天祥真去了博学宏词科，让他上下古今，泛言十七史，他也会感到“从何处说起”，为什么？历史书太多了！
004.中国历史演义总说.txt	28	12	说书|说	孟元老《东京梦华录》里，更进一步记录当时说书的名家，有霍四究说“三分”（三国）、有尹常说《五代史》，都是以说断代史出名的行家。说书在程序上，也和电视剧一样，有起承转合，有固定时间段落，有不断的悬疑，和在悬疑关头突然叫停——“欲知后事如何，且听下回分解”。卖起关子来，吊得观众心痒痒的，吵着快说快说！可是才不那么快，只见他又喝茶又小便，又拿帽子传过来收钱，等到折腾足了，他才开始下一回。
004.中国历史演义总说.txt	107	12	说|撤走|宋太祖	不但在名义和实权方面神气，甚至礼貌上，也大动手脚。宋太祖即位的第二天，就向宰相说：“朕目昏，持文字近前。”等宰相手持文件走近榻前，给皇帝过目后，回头一看，座位却给撤走了！从此“坐而论道”的局面，就改为“立而奏事”了。降至明清，甚至要四拜三叩头以至三跪九叩头了，一切都以“奴才跪对”出之，这真是中国的大不幸！
002.《古今图书集成》研究.txt	182	11	说|自杀|张之洞|图书集成	武进陶兰泉（湘）先生谙于书林掌故，于殿版尤为熟悉，编有武英殿聚珍版书目，可惜不在手头。据他说，光绪间石印图书集成，是由张之洞奏请重印武英殿版图书引起，不知乾嘉以后，殿版即未重印，雍正铜模及乾隆聚珍，因年深月久，早已化为乌有，但是武英殿历来自大学以下掌理有人，百余年因循结果，莫可究诘，所以有人告张，此事将兴大狱，因为书版遗失，不仅现管者有罪，即凡过去管理武英殿而逝世者亦要受到处分。张氏亦未料到事之严重至此，于是官官相护，复奏说，书版俱在，不过时间过久，凌乱无次，整理费时，查有图书集成实为巨著，可用西法石印，较为便捷，于是有石印图书集成一事。总理衙门上折说：“较之木刻摆印，实属事半功倍”，就是说明比用武英殿聚珍版摆印便利，以免殿版毁失的拆穿。石印本原定印书一百部，但印成之后，上海栈房失火，烧毁此书甚多，承办商人无法归垫，竟致破产自杀，乃得了结。何人承办，印书若干部，烬余若干部，我因未笔记，都已遗忘了。此部石印本既是描润石印，所以非常清晰，较活字本为佳，并且有考证二十四册。此本在国内外藏者甚多，国立中央图书馆现有一部，可惜南京运来书箱没有全部上船，致有残缺。
004.中国历史演义总说.txt	109	11	问|答|说|宋仁宗	夷狄来的时候，宋朝开始窝囊了，开始“在勇士前是羔羊”了。1043年富弼使辽，连独生公主都不想保了。大臣问：“富弼不能止无厌之求，今陛下止一女，若虏乞和亲，弼亦忍弃之乎？”宋仁宗答道：“朕为天下生灵，一女无所惜！”一国皇帝窝囊至此，还有什么好说！
004.中国历史演义总说.txt	140	11	故事|曹操	《三国演义》只讲三国，其他中国历朝各代里，有数不清的三国三十国，有数不清的关公、曹操、诸葛亮型的人物故事，这些人物故事，你若没机会看到，你多彩的人生，岂不太减色了么？你作为一个中国人，岂不太无知了么？
002.《古今图书集成》研究.txt	107	10	问|说|陈梦雷	关于梁章钜这段文字的措辞，显然的，他不敢违忤清朝政府。在他们眼中，陈梦雷当然是一个蒙羞而死的叛徒。但是凡读过雍正上谕的人，都会明白的看出，这部书在康熙去世之前就已经完成，不仅原稿已经完成待印，就是字模也做好了。然而我们无法确知印书的工作是否已经开始。但我们很容易了解，雍正皇帝之所以及早除去陈梦雷，其目的在使他的仇敌的姓名不得流传后世，同时跟康熙时代最有价值的巨著所关联。他的目的在当时虽然达到了，但值得注意的是，迟至1845年，关于这部书的编者实际上是陈梦雷的传说依然存在。现在需要几个替身去正式宣布这件工作的完成了，于是蒋廷锡便被任命为新的编辑。蒋廷锡是一个在学术和政治方面颇有声名的人物，年轻时以长于作诗和善画花卉闻名。上谕中所称的“润色”（polish）工作就由他去执行。然而对于这部书内容方面的润色是很有限的，因为书中的章句全都本是逐字在原著中抄录。所以我们可以假定，他的主要职责是蒙蔽人们的视线，并且将时间一直延迟到1726年，那时已经拖延了相当长的一段时间，人们思想上的“错误”也已经被改正了，这部书才终于获准问世。
002.《古今图书集成》研究.txt	128	10	攫|盗卖|销毁|陈梦雷|图书集成	1726年（雍正四年）陈梦雷用新制的铜活字，排印了六十四部古今图书集成。每部一万零四十卷，五千零二十册。这是从未有的大百科全书，也是历史上规模最大的一次金属活字版印刷工作。后被清帝加上了一篇序，攫为己有。这批活字也被没收到了皇帝宫中去，慢慢的被监守者盗卖。乾隆初年，又把这一批活字销毁了铸钱。
002.《古今图书集成》研究.txt	262	10	问|说|图书集成	在东京时，虞裳言曾见《新青年》第三卷第三号，因同往得买一册。舟中读之。此册有吾之《历史的文学观念论》（本为致陈独秀先生书中一节）及《论文学革命》一书。此外有独秀之《旧思想与国体问题》，其所言今日竟成事实矣。又有日本人桑原隲藏博士之《中国研究者之任务》一文，其大旨以为治中国学宜采用科学的方法，其言极是。其所举欧美治中国学者所用方法之二例，一为定中国汉代“一里”为四百米突（十里约为二英里半），一为定中国“一世”为三十一年。后例无甚重要，前例则历史学之一大发明也。末段言中国书籍未经“整理”，不适于用。“整理”即英文之Systematize也。其所举例，如《说文解字》之不便于检查，如《图书集成》之不合用，皆极当。吾在美洲曾发愿“整理”说文一书，若自己不能为之，当教人为之。又如《图书集成》一书，吾家亦有一部，他日当为之作一“备检”。
003.介绍世界最大的百科全书.txt	12	10	故事|说	六、纪事：包含琐细的史事与逸话。笔记小说中的故事，大量囊括。
004.中国历史演义总说.txt	3	10	有一次|说|曹操	曹操有一次向他左右自负的说：“设使国家无有孤，不知当几人称帝，几人称王。”曹操指的国家是中国汉朝，汉朝最后的三十年，风雨飘摇，命脉有赖权臣延续，最后三十年的苟延残喘，没有权臣早就“几人称帝，几人称王”了。
004.中国历史演义总说.txt	73	10	故事|哭	在承前方面，它汇合了中国民间的三国故事，加以集大成。中国民间流传三国故事，远自唐朝就有记录，李商隐诗中有“或谑张飞胡，或笑邓艾吃”的话，直到元朝，《斩吕布》《哭周瑜》等杂剧，一直层出不穷。这些故事，经这部奇书草船借箭，终于一统了所有流传，成为定本。
004.中国历史演义总说.txt	75	10	笑话|问	但是，《三国演义》的文学性太迷人了，每随它兴之所至的时候，人们总忘了循历史复按，甚至蛮有学问的人，也在所难免。例如生瑜生亮的事，何义门、王世祯、尤侗等都加袭用，从历史检查，自然都闹了笑话。这都是《三国演义》的启后作用。
002.《古今图书集成》研究.txt	96	9	说|图书集成	雍正序里提到的蒋廷锡是江苏常熟人，是雍正贴身的人，这次被叫来“重加编校”，自然是一种“奉命掠美”的行为。雍正三年（1725）十二月二十七日，蒋廷锡等上表文，说“奉敕恭校圣祖仁皇帝钦定古今图书集成告竣”，也坦白承认是“校”，不是辑或编。蒋廷锡等在表文中又记述“校”的情形说：
002.《古今图书集成》研究.txt	111	9	说|图书集成	这里括号中所说“康熙年间编纂古今图书集成，刻铜字为活版，排印蕆功，贮之武英殿”的话，就是L·翟理思所谓的“完成待印，就是字模也做好的”的同义语。
002.《古今图书集成》研究.txt	129	9	说|陈梦雷	赵万里所谓“1726年（雍正四年）陈梦雷用新制的铜活字”以及“这批活字也被没收到了皇宫中去”等话，与陈梦雷“蒙恩召还，校正铜版”的说法（见清高宗敕撰《清朝文献通考》卷二百十一“经籍一”），很值得我们推敲。
002.《古今图书集成》研究.txt	195	9	问|答|说|图书集成	按光绪朝的《古今图书集成》版本，就只是上面所述的两种，范希曾《书目答问补正》卷三类书条下说：“清代官修类书以古今图书集成为最巨，凡一万卷。有乾隆间铜活字本，光绪间影印石印排印三本。”这都是错误的。
