file	paragraph	line_start	line_end	char_count	score	snippet
002.第一部——三十年前.txt	3	5	5	222	3	她酷爱莫迪里亚尼的画，她家的客厅里，挂了一幅画家朋友画她的速写像，笔触不见匠气、不见俗气、很成熟，尤其右眼和左眼不在一条直线上，与莫迪里亚尼1915年的“基斯林”（Moise Kisling），或1916年的“史丁像”（Chaim Soutine），属于同一梯次。当然，她比莫迪里亚尼所有的画中人物都美得太多了：她的头不那样斜、脖子不那样长、眼睛不那样核桃，并...
002.第一部——三十年前.txt	6	11	11	229	3	客厅是十分雅致的，一看就是艺术工作者的手笔，但不是那种邋遢的艺术工作者的。全部的布置一点也不豪华，可说没有一样东西是值钱的，但每样东西都是有特色的：一片红砖墙、一方角窗、一座陶缶、一块几何图案的草席、一排矮得近地的沙发，处处都现出主人的水准。客厅里植物特多，是另一种特色，有吊着的葛郁金、吊着的波斯顿肾蕨……这盆蕨类植物养得这么好，可见是行家。蕨类植物对自来水...
002.第一部——三十年前.txt	7	13	13	215	3	这是幢老旧的平房。进到房里，地板都要咿哑作响。房子是木质的，更增加了老旧的情调。置身其中，仿佛置身在一条大木船里，如果把“诺亚方舟”（Noah's Ark）现代化、艺术化，我想就该这样。最不诺亚的，是没有动物，不过，这样老旧的房子，天花板上必然有老鼠，地板下必然有蟑螂，所以也不能说没有动物——如果你从“三度空间”去想像的话。当然动物没有诺亚齐全，并且，尤其不...
002.第一部——三十年前.txt	11	21	21	186	3	正在从客厅研究到这工作间兼教室的时候，方舟中层的一位雌性正在沏茶。我说一位雌性，因为还有一位——速写像的模特儿——也是这方舟的女主人之一。她们是一对姐妹，同住在这座旧宅中。分工的方式是：姐姐只管自己的卧房，其他客厅、教室、厨房、浴室，都由妹妹管。大概就是这样管的结果，客厅墙上挂的是妹妹的速写像而非姐姐的。想到这里，我又看了这幅速写像。这时候，她姐姐已经端茶站...
002.第一部——三十年前.txt	21	41	41	557	4	她姐姐是非常优秀的作家，虽然只是大学三年级的学生，却已是两本专书的作者了。半个月前，这位作家大学生有些写作上的问题要问我，我答应见她，她到我家来，谈得不错。她顺便谈到她的家庭，引起我的兴趣。她爸爸做小规模的西药进口生意，是一个整齐规律的白壁德（Babbitt）型人物。此公对金钱的态度，非常有趣，他对女儿们的教育费用，一分钱也不少出，但当他认为女儿们可以赚钱的...
002.第一部——三十年前.txt	22	43	43	353	3	至于作家大学生的妈妈，实在不该说妈妈，该说姐姐，因为长得太年轻、太漂亮了。母女们走在一起，没有人相信那是妈妈，当然妈妈更不相信。这位妈妈少女时代很穷，寄人篱下，吃了不少的苦。所以，一朝可能，她便想赶快嫁人，有自己的家。她的婚，就这样的结得又快又早，没有足够的时间去考虑。当然，最后有足够的时间去后悔——像所有美人一样。其实，就遇人不淑观点看，也不算怎么不淑。丈...
002.第一部——三十年前.txt	37	73	73	130	5	作家大学生笑了。她是敏感的、善解人意的，我想她感觉到我对小葇有了好奇的反应。从作家大学生的眼中，我也感觉到她已知道我知道她有了这种感觉，她暧昧的回了我一笑。最后站起来，告辞了。我送她到门口，她回过头来，伸出手，同我握手，用会意的眼神轻轻说：“我会打电话给你。”
002.第一部——三十年前.txt	54	107	107	131	3	“There are but two boons in life：the love of art and the art of love．”人生有二幸：艺术的爱与爱的艺术。我想，艺术的爱和爱的艺术，就是全部答案了。一个优秀女人一生中，所追求的艺术应该不外这两种。
002.第一部——三十年前.txt	55	109	109	87	4	这时候，电话响了。作家大学生跑去接了，又回来坐下。她说：“本来小葇说今晚一同与我吃晚饭的，刚才来电话说有别的事，不回来了。这说明了一件事，就是今天好像不是你们该认识的日子。”
002.第一部——三十年前.txt	65	129	129	125	3	我离开方舟后第二天，作家大学生出了意外——出了车祸，住到医院里。她右腿上了石膏，一段长时间，是下不了病床了。我一直不知道这个消息，直到三个星期后的一天，一个记者顺便同我谈起，我才知道。我去看她一次，她正在睡觉，我就出来了。我寄了几本书给她，附上一信：
002.第一部——三十年前.txt	67	133	133	223	5	别说我不来看你吧，当有一天，我可以向你描绘出病房的窗帘帘左下角有一个小洞的时候，你就知道“文化大侦探”来过了。寄上一些书给你，其中有一本我的新作——“蓝色魔鬼岛”，这书还没出装订厂，就给查禁没收了。幸亏我过去碰到此类手段已多，故已预为抢藏N册，特分一册给你。别忘了说要打断双腿的比我大一百岁的美国幽默作家无异没有腿，你目前有一条腿，我盼望我有四条腿，可以离开这...
002.第一部——三十年前.txt	70	139	139	751	3	1949年，独夫蒋介石被共产党赶到台湾的时候，有两三百万大陆人，跟他或被迫跟他同来这个岛上，我的父母身在其中，当时我十四岁，没有选择权，也一起来了。对一个从十四岁成长的少年，那真是漫漫长夜，从初中到高中，从大学到军队，到处都是蓝色统治下的白色恐怖，令人窒息。人们都走了屈从的、逃避的、同流合污的顺民之路，我却不甘如此。我把人生设定了一个主轴，那个主轴就是我要做...
002.第一部——三十年前.txt	71	141	141	797	5	这个政府控制了三十一家报纸，也就是全部的报纸，它不准异己办报。它所控制的报纸，可以毫无忌惮的造谣生事，诽谤官方所要斗臭或打击的人。想告它诽谤吗？绝对没有成功的希望，因为法院又是官方控制的。我就告过两家，可是法院连传都不传他们，就判他们无罪。所以，同他们在新闻上和法律上缠斗，异己绝无希望，除了呕气以外，一无所得。当德国的阿登纳（Adenauer），在纳粹势力如...
