file	paragraph	lines	score	markers	text
007.钦命汉奸？.txt	3	5-5	22	传说|有一天|当年|后来|原来|说|逃|死|密码	陶龙生透露的秘密如下：当年父亲跟着汪精卫前往上，并成为汪的“宣传部长”，及后来他出走香港，把“汪日秘约”公诸于世，揭发日本侵华的野心和欠缺和平诚意的事实，举世震惊的这件事，传说很多。恶意攻击者，曾经指父亲是“汉奸”。多年前还曾经有汪伪政府内阁照片，被人将我父亲的头部画一圈标明，然后到处发送的事件，父亲始终缄默。与父亲同时的“内阁”，如陈公博、梅思平、周佛海等，在汪伪政府垮台之后，都被国民政府列为“叛国犯”。陈公博、梅思平遭枪决，周佛海被判无期徒刑，死于狱中。与他同时出走香港，发表秘约的汪伪外交部次长高宗武，也被列为汉奸，后来流亡美国。父亲则从香港走成都……后来任“中央常务委员”凡廿五年；并经续为总统撰述文稿，自元旦文告至双十文告，均参与其中。为什么他不像梅思平、周佛海一样，被控叛国的罪名？为什么他不必像高宗武那样，流亡海外？相反的，为什么他这般地受到蒋总统的倚重和信任？原来在父亲随汪精卫往上海之前，他见过蒋委员长，委员长交给他一个密码电号，叫他在上海有急事时可使用，直通委员长办公室。此外，委员长并指派军统局毛人凤，协助父亲。后来我们全家逃离上海时，便是杜月笙手下的人协助（万墨林先生指挥），才摆脱日本军警的搜捕，安全脱走。在上海，有一天父亲接到重庆秘令，要他次日称病在家不上班。他也不知就里，次日便在家留一天。第二天早上看报，知道他全办公室的重要职员，已被刺客冲入办公室中用机枪格毙。父亲说，委员长要他“跟汪先生去上海，在他身边，常常劝劝他，莫让他做出卖国的事。如果劝不住，你就回来。”父亲与蒋总统的这一秘事，可以解释为什么总统那么倚重和信任他。
010.盛世才式虐待狂.txt	55	111-111	20	传说|有一次|后来|原来|问|说|请|蒋介石|宋美龄	1942年后新疆政局逐渐逆转，至1944年，盛世才终于去重庆出任国民政府农林部长。我和妈妈仍住在迪化。况且传说秀松还活着，到过新疆边境，所以我不愿离开新疆。但我妈妈体弱多病，盛世才多次来电要我陪妈妈去重庆医治；并且表示，今后绝不再干涉我的自由，也不再过问秀松之事，我愿意到哪里去找秀松都行。后来我和妈妈就到了重庆，住在汪山，独立生活，而盛世才住在黄山，也无往来。有一次蒋介石和宋美龄发来请帖，邀我和五哥五嫂赴宴。我感到蹊跷，考虑再三决定去弄清缘由。席间蒋夫妇只谈些家常，问我生活情况，多大年纪，是否想进大学读书等等。我莫测其中奥妙。第二天，新疆驻重庆代表张元夫来看我，并带来了蒋介石的口信，说是要为我做媒，问我是否愿意和昨晚席间那位将官交个朋友。我断然拒绝：“我已结过婚，是有夫之妇。”这才恍然大悟，原来蒋是想试探我。其实他何尝不知我爱人是俞秀松呢！只是看我是否“回心转意”罢了。
010.盛世才式虐待狂.txt	3	5-5	19	例子|当年|结果|问|说|笑|求|共产党	这种凶残，不是很简单的，别有它的变态心理做背景。以他当年刑求丁慰慈的例子，便可看出来。盛世才是共产党，但在反苏后，诬人是共产党，十分起劲，他亲自审问丁慰慈，查问拿了苏联多少卢布。丁慰慈不胜刑求，向盛世才说，你说拿多少就拿多少，我承认就是。可是盛世才一定要逼人自诬。于是丁慰慈只好从拿五万说起，盛世才嫌少，毒打之下，卢布由五万升到十万、二十万、三十万，可是还打不停，嫌太少。丁慰慈索性自诬拿了一百万，结果盛世才又嫌多。于是，丁慰慈由十万、二十万、三十万、一路往上升后，再从九十万、八十万、七十万、六十万一路往下降。直到被毒打得体无完肤时，丁慰慈说出五十万，盛世才才认为与“腹案”相合，含笑叫停。盛世才的结论是：“丁慰慈！你早说实话，不就少吃那么多的苦头了么？”
003.张琍敏的爸爸杀了谁？.txt	48	95-95	18	有一次|问|说|骂|杀|死|枪毙	民国三十四年7月间，李公朴被刺身死，有人说共匪搞的苦肉计，以共匪之不择手段，唯问目的：以共匪之惯于牺牲同志，嫁祸政府，这件事他们有什么干不出？他们不是有一次连鲁迅那只功高望重的“老猎狗”都想加以暗杀，而把那笔血账写在政府身上吗？但过于天真的闻诗人，又何尝知道共匪阴谋诡计，于是在李公朴治丧会上痛诋政府，并提着今总统蒋公的名字大骂，又侮辱百战功高的抗日将士，激怒了在场的两个军人，开枪将他打死，那风波被共匪鼓动如何之大是可想而知了。两个军人由民盟人士监督着，眼看枪毙抵命，他们还在国内外遍布流言，说枪毙者并非真凶，连美国副总统华莱士都信以为实。当日军人日受共匪无理挑衅，愤无可泄，做了轨外行动，政府则执法以绳，军心不免灰冷，这对于共匪当然有其大利。政府行事公正，并不能见谅于各方，共匪手段奸诈，反着着讨了便宜，这便是当时可叹的实际情况。
012.谷正纲的年老嘴脸.txt	8	15-15	18	笑话|有一次|忽然|问|说|笑|死	另一方面，变态心理学上的“辨识力丧失”（Disorientation），谷正纲也有份了。他在家中，有时已经分不清儿子是老几了；他在外面，笑话就更多。去南美时候，因为南美景色有些颇似中国西北，他神经就来了，下飞机后，他奇怪的问：“宗南为何不来接？”他不知道西北王胡宗南早就死在台湾了。当然，他这种人地不分，也有奇趣在，在南美，当王昇接他并提醒他“我是王昇”的时候，他很有礼貌的告诉王昇说：“王昇吗？我知道他，祸党祸国，是个坏蛋！”像这种妙事，也发生在别处。有一次他握住麦克风，忽然说：“梁永章，是我一手提拔的人，是靠贪赃枉法起家的。”而梁永章正坐在他身旁。
019.薛岳与民进党.txt	2	3-3	18	故事|问|说|跑|死|请|国民党	国民党军头九十五岁老将薛岳这几天咸鱼大翻身，居然天天上报，并发表谈话一大堆，令我们想起英国哲学家罗素讲的一段故事。罗素说他碰到一个人，这个人说喜欢哲学，请罗素介绍几本大作看看，罗素照办了。第二天，这个人跑去告诉罗素，说只看了一本，一本中只看懂了一句，一句还写错了。罗素问哪一句，这个人指出“恺撒已死”一句。罗素问怎么错了，这个人突然大喝一声：“我就是恺撒！”——薛岳说了一大堆话，只有一句重要的话，还是说错了，那句话就是：“李登辉诚实。”不过，比那个英国人还差强人意的是，薛老将很谦虚，他尚未老糊涂的说道：“我就是李登辉！”
008.谁是老贼中的老贼？.txt	6	11-11	17	有一次|说|他说|骂|国民党|共产党	至于说“可以做调和鼎鼐的工作”，这也是遁词。你费希平喝国民党奶水长大，然后弃暗投暗，做政治蝙蝠，你自己立身就不正，又调合谁？蝙蝠在寓言中非鸟非兽，该调合的，反倒是你自己啊！有一次碰到谢长廷，他说费希平真没政治风度，竟在党外内部会议上，指着谢长廷的鼻子大骂“你是共产党！”我说：“费希平是国民党政工出身，你们可得当心他，他极可能即是国民党的奸细。我总觉得这个人靠不住。”如果以这样一个人去调和鼎鼐，大锅饭不中毒才怪。何况，就便是有调和之功，也跟恋栈而不退职不相干。否则所有老贼都要做大厨师了，人人都以参加调合为借口，谁还要退职啊？
018.蒋彦士，大浑蛋.txt	3	5-5	17	有一天|问|说|哭|跑|蒋经国	蒋彦士浙江杭州人，南京金陵大学农学院毕业、美国明尼苏达大学博士。曾任明尼苏达大学讲师、世界粮农组织“中国代表团顾问”、“金陵大学教授”、“中央农业试验所组长”、“中国农村复兴委员会秘书长、委员”、“行政院秘书长”、“教育部部长”、“外交部长”等职，蒋经国就任总统时，他做总统府秘书长；现在李登辉做总统了，他又做总统府秘书长了。此公如做农业专家，尚不算是坏人，可是是个糊涂人，他如果不做官，还勉强做个好好先生，但一做了官，便不坏也得坏。据徐柏园的亲信陶省三跟我说，蒋经国利用金碗案陷害徐柏园，把徐柏园拉下马，是由蒋彦士作案诬攀徐柏园，才得成功的。但有一天，却看到蒋彦士跑到徐柏园家去哭诉、去忏悔、去向徐柏园告罪。可见蒋彦士此人尚非大奸巨恶，因为他做了坏事会感到不安。
013.俞国华下台的省籍意义.txt	2	3-3	16	有一次|问|说|他说|笑|杀|死	法国哲人伏尔泰在1727年访问英国，他发现这些岛上的人，对大陆来的非常仇视，走在街上，都会为这种仇视付出代价。有一次，一群英国人向他怒吼，大叫：“把这法国佬吊死！”不料伏尔泰片言解纷，他说：“英国人呀！你们因为我是法国人而要杀我，难道因我不是英国人所受的惩罚还不够吗？ ”此话一出，英国人为之失笑，居然跟他聊起来，还把他送回寓所。
003.张琍敏的爸爸杀了谁？.txt	90	179-179	15	有一个|说|杀|死|共产党|外省人	对于以上两案，本席深觉怀疑。有人向本席提及，可能是政府做的，本席不同意，因为政府没有理由如此往脸上抹稀泥，搬石头砸自己的脚。所以林义雄宅血案与陈文成案，都应该与政府无关。也有人认为是海外分子所为，本席也不相信，因为他们都是好朋友，岂会做出如此违反人性的事情？本席觉得有一个可能，就是共产党做的。林义雄宅血案发生在2月28日，凶手选择这个时间作案，可说很是奇怪，作此案后，挑拨本省人与外省人的感情，这是共产党一贯的伎俩。陈文成案亦然，陈文成是学有专长的学者，在美国教书，他的身份地位很能影响国外的视听，现在他们杀死陈文成，可能影响到我们与美国的关系。
