file	paragraph	line_start	line_end	char_count	score	snippet
002.1959年2月.txt	29	57	57	146	3	四、夜读Hater's Castle A. J. Cronin，作者一文述“完”之精神于皇冠，日后当多看此类新式新体裁之修养文字，实胜过十册旧教条式之修养书，“要坚持在我们正在做的工作上，不管这个工作是多么的没有意义，要再接再厉，进而完成它”。如罗耀拉在生命最后二十分钟内仍主张打完手上的球。
002.1959年2月.txt	162	323	323	157	5	（三）想不到Bonnie这么可爱——少妇型的，社会型的，黄色太空装。先说：“你昨天也去听讲演了吧？”我说：“是啊！”她说：“我看到你，我觉得你和胡老先生一模一样。”我说：“啊呀！不敢当，我要请客了！等黄淑兰给我压岁钱以后请客。”后来又碰到好几次，她和我都说有缘，后来又碰到一两次，她叫我一定要请客。我真有点喜欢她。
002.1959年2月.txt	167	333	333	129	6	（八）萧启庆屡言跟我在一起之愉快，小丢日记写我：“见到李敖，这是过年来第一高兴的事。”戴之昂来信给英善谓：“李敖兄的沉闷的心情，虽然我也想为他分担一些，但对他说是未减分毫的，这都是由于我行也匆匆，未能有妥当的安排所致。虽然短短接触不多，我发觉敖兄确可深交。”
003.1959年3月.txt	9	17	17	156	3	七、像今天一样的过多好！工作（各色各样的工作）充满了这一整天，夜来虽疲倦，可是疲倦得极舒服，这种好像“存款式的快乐”，只有从不停的大量的工作中才能得到。而交往、电影等即使有快乐也是“花钱式的快乐”，到夜来的结果绝不能与工作相比。再，晚饭后忽因歌有小怅，立即作文一篇，怅未燃而熄，此工作之大功也。提笔成“工作颂”：
003.1959年3月.txt	122	243	243	117	3	罗斯福路有蜀店“寿尔康”者，其厨牛山濯濯，酷似落发之鲁达，所炒酱爆肉最脍炙余口，每过大嚼，腹负便便；推潭仆远，余味津津。韩愈《送李愿归盘谷序》曰：“饮且食兮寿而康，无不足兮奚所望？”朵颐之乐，唯“寿尔康”足以当之。饭饱之余，诗以遣兴：
003.1959年3月.txt	134	267	267	92	4	“犬儒主义”（Cynicism）的大宗师第欧根尼（Diogenes）在光天化日的街上，打着灯笼乱跑，人家问他做什么，他讥讽地答道：“我在寻找一个‘人’！”这是何等气魄！何等愤世的气息！
003.1959年3月.txt	157	313	313	97	4	子曰：“文穷而后工。”我曰：“诗穷而后工。”不过工不工自有“私”论，寡人所好，谁得而非之？庄生勉人以“举世誉之而不加劝，举世非之而不加沮”。有志为打油诗人（poetaster）者大可不必气馁也。
003.1959年3月.txt	192	383	383	87	3	五、笑话一则：一个人在一酒席上，突放一声颇尖锐之响屁，奇窘之下，乃拼命拉动座椅两声，意在表示刚才乃椅动之声，非屁声也。邻座某君看他拼命拉动座椅后，静静的说：“还是第一声像”。
004.1959年4月.txt	5	9	9	28	3	三、丛甦来信只二字：“谢谢”。我回信只三字：“不敢当”。
004.1959年4月.txt	109	217	217	271	7	这次我们回国承大家在事务上学术上，特别在久违再聚的生活上，给了我们一个又快乐又得益处的经验，真是说不出的感激。可是我们这阵子连拜望都没拜望大家，动身前又没来府上辞行，实在失礼得很。临去又劳步到机场来送，更不敢当。那天又忽然发现如兰的签证手续未完，要迟一天才动得了身。我们一时慌乱，走时竟没来得及跟大家握手，就只在楼梯上挥了挥手，像些电影明星似的，真是不敬之至！...
004.1959年4月.txt	115	229	229	115	3	〔美联社纽约18日电〕一个荷兰出生的心理学家兼社会学家说，爱情和婚姻是不能两全的。海格博士是一个单身汉。他说，他相信，爱情所求者是抛弃一切。而婚姻则要求绝对的清醒。他说，二者各有其所在，企图把这二者混合在一块的男女，乃是自寻烦恼。
004.1959年4月.txt	116	231	231	139	3	因为爱情“必然地是应该短暂的、无理性的、不可预测的和疯狂的”。这位纽约大学教授又说：“爱情为一种情欲。情欲一词的原义本为‘痛苦’，这是一种界于欲念和满足之间的紧张状态。”当然爱情满足之后，它就不再存在。它可使人快乐，也可使人不快乐，像很多无理性可喻的事物一样，例如爬山也是这样。
004.1959年4月.txt	117	233	233	72	3	他说：“但婚姻则是一件严肃的事。它是理性的，很合法，而且是公开的，它所根据的为短暂的爱情。社会设计出婚姻，强迫人们于热情冷却之后仍生活在一起。”
004.1959年4月.txt	163	325	325	410	3	昭帝立，大将军霍光、左将军上官桀辅政，素与〔李〕陵善，遣陵故人陇西任立政等三人俱至匈奴招陵（此字改“之”字更佳。1960年9月17日，敖之）。立政等至，单于置酒赐汉使者，李陵卫律皆侍坐，立政等见陵，未得私语，即目视陵，而数数自循其刀环，握其足，阴谕之，言可还归汉也。后陵律持牛酒劳汉使博饮，两人皆胡服椎结，立政大言曰：“汉已大赦，中国安乐，主上富于春秋，霍子孟...
005.1959年5月.txt	193	385	385	86	4	二、阿登纳亲赴美国，参加杜勒斯葬礼，他说：“我飞来这儿是要陪伴我的老朋友杜勒斯走完他最后一段路。”杜勒斯的伟大处在其能在专讲利害手段的外交习惯上，加入正义和崇高理想的追求。
006.1959年6月.txt	48	95	95	299	3	〔本报讯〕由于受一位小姐委托征求伴侣，使妇联会副总干事吕锦花，这几日为自四面八方像雪片飞来的应征信件，弄得头昏脑胀。吕锦花已将所收到的好几百封应征信，分别交给这位应征的黄小姐。据悉：这许多应征信件中，包括大学助教、小学教员、大专学生、青年军官、民意代表、商人等都有。其中以公务员最多，还有一位邮局局长。有人信中附了近万字的自传，满纸“之乎者也”；有人热情的一开...
006.1959年6月.txt	125	249	249	112	3	三、十点半在T门口见Bonnie、黄、王、程。Bonnie问：“为什么挡住不见？”我说：“不敢看你们。”Bonnie送我一只李子，黄亦送一个，我索淑平拍的我的照片，程言照得很好。Bonnie等索我毕业照，她说她的18号给我。
006.1959年6月.txt	203	405	405	163	3	四、傍晚6时本系先照相于校园，夏德仪仔细打量我的袍子，然后说：“你比我还顽固！”吴俊才言我文章及报告“写得好不错”，人“潇洒，样子好玩”。后集体坐校车赴玉楼东。查良钊致词言：“青山常在，绿水常流，他年相见，后会有期。”沈刚伯言黄兴叩头谢师而革老师之命。钱思亮又与我小谈。我开劳榦玩笑一次。今晚喝酒近十五杯。凤翰、维运把我送归。
