file	paragraph	line_start	line_end	char_count	score	snippet
003.《李语录》三.txt	3	5	5	90	3	甲：“不做国民党就值得自豪？”乙：“当然值得。一个人，在纳粹统治下，不做纳粹，就是高人一等。”甲：“但你不做国民党，只不过达到一项消极的标准而已。”乙：“有所不为，而后可以有为。”
003.《李语录》三.txt	18	36	36	99	3	变节的共产党是最坏的共产党，这种人有共产党的坏习性，但没有共产党的理想性。国民党收罗了太多的这种货色，这种人“亟思有以自效，来医治潜意识里的恐惧并打破寂寞”（殷海光语），所以就在蓝红之间，无颜失色。
004.《李语录》四.txt	7	13	13	83	3	范仲淹说：“先天下之忧而忧。”王安石说：“环顾一身无可忧，忧必在于天下。”但这都是不愁三餐者之言。在国民党的黑暗统治里，你必须一身与天下同忧，这样你才有忧天下的本钱。
004.《李语录》四.txt	19	37	37	102	3	清朝王源《刘处士墓表》有这样一段：“（刘献廷）尝从容谓余曰：‘吾志若不就，他无所愿，但愿先子死耳。’予惊问故，曰：‘吾生平知己，舍子其谁？得子为吾传以传，复何恨哉？’”——真是“知所先后，则近‘死’矣！”
005.《李语录》五.txt	13	25	25	64	4	老兵计程车司机对我说：“台北开车真可怕，比打仗还可怕。打仗只是正前方有敌人；开计程车却是前后左右四方都是敌人。”我觉得我正如此。
012.《李语录》十二.txt	5	9	9	82	3	开玩笑的说：反国民党的最有效办法，不是加入共产党，而是加入国民党。——林希翎说毛泽东是最大的“反共义士”，因为老毛毁了共产党。他妈的加入国民党吧，也许你可以毁了它。
014.《李语录》十四.txt	19	37	37	31	3	“狼来了”的次数喊得太多的结果是：谁也不相信他，他也不相信他。
015.《李语录》十五.txt	17	33	33	81	3	奋笔争自由是争自由的第一步，也是争自由的最后一步。第一步在使今人觉醒，最后一步在使子孙觉醒。这两步都不可缺。顶礼那奋笔争自由的人，他们比起搞政治的，伟大得太多了。
024.《李语录》二四.txt	17	33	33	27	4	老鼠过街，人人喊打而打之；老虎过街，人人喊打而不敢打。
038.《李语录》三八.txt	9	17	17	44	3	美女是最后知道自己老去的人；明星是最后知道自己过气的人；王八是最后知道自己老婆偷汉的人。
046.地下哲学家的札记.txt	15	29	29	65	4	坐牢的又一个好处是：自己可以时常同自己在一起。（不坐牢时候，把自己介绍给别人，坐牢时候，把自己介绍给自己。）（1982年6月8日）
046.地下哲学家的札记.txt	17	33	33	86	3	4世纪时候，庾亮征苏峻为大司马，苏峻说：“我宁山头望廷尉，不能廷尉望山头”了。后造反而死，今天的党外人士，真可说“我宁山头望党外，不能党外望山头”了。（1982年6月8日）
046.地下哲学家的札记.txt	21	41	41	56	3	马占山和肯尼迪变成英雄，都是被逼的。肯尼迪说：“我不能不变成英雄，因为他们打沉了我的船。”（1982年6月8日）
046.地下哲学家的札记.txt	32	63	63	87	3	澳洲来的女学生问我：“想不想做皇帝？”我说：“不想。”她问：“为什么？”我说：“我不想做皇帝，——我想做上帝。”我说：“要做梦就做个特大号的。不是吗？”（1982年6月9日）
046.地下哲学家的札记.txt	44	87	87	123	3	小人的悲剧在他们无法警觉到“边缘点”，他们总是一次又一次的在被优容状态中，忘其所以，不知天高地厚，所谓“近之则不逊”者也，于是，某年某月某一天，他们被断然整肃。——“小人知进而不知退”，小人总是有朝一日，毁掉别人给他的一切。（1982年7月2日）
