file	paragraph	lines	score	markers	text
004.不为贤者讳，却为汉族讳.txt	3	5-5	19	故事|说|笑|杀|请|国民党|台湾人|人头	聊天时谈到吴凤，浊水老弟侃侃而谈他怎么一手策划拆毁吴凤铜像的事，对这一“倒吴”行动，他颇为自得。隔着办公桌，我笑着向这位小老弟和小妹妹朗诵我在铜像被毁第二天所写的一段文字：“吴凤故事本是人类中罕有的伟大动人故事，纵与史实小有出入，也不该引起高山族的自卑感，因为他们已经不再杀人；更不该引起台湾人的政治作用，因为吴凤根本就是台湾人。但在无知与褊狭的盲动下，却有人刻意要摧毁吴凤，并从铜像开始。他们不知道，所毁有甚于铜像者，是他们毁掉了历史与正义，他们毁掉了台湾人史无前例的一个义人，和永不再有的伟大动人故事。”朗诵完了，我告诉他们：如今有人口口声声根据《台湾通史》，但若说吴凤“杀身成仁”，是日本人和国民党制造的神话，这种人，显然是不真读《台湾通史》的，因为《台湾通史》明明指吴凤是为汉族“杀身成仁”的，一个人为他本族“杀身成仁”，还不伟大吗？立个铜像值得拆毁吗？至于吴凤对异族，我也看不出来有什么不对，请异族不要猎人头，这是与人为善啊！这是人道主义啊！这种人的铜像，也要拆毁，这是干什么啊？
001.最坏的外省人，最浑的台湾人.txt	5	9-9	18	举例|说|死|跪|国民党|外省人|台湾人	真是好久不见了，也一直不知道你和新郎已经远赴阿美利加（直到前几个月才听说），你这次返台，我因隐居，不能畅谈，知道你不会见怪。台湾这地方人情险恶，能够离开，亦一佳事。远托异国，今人所喜。所喜不在异国有何正常，而在远离反常之地。台湾已被国民党搞得漆黑一团，再加上台湾人自己不争气（台湾人固有高人，但绝大多数是混蛋懦种，且无情无义。在这方面，是中国人之冠。台湾人实在是最劣等中国人的代表，比浙江人还浙江人），所以实在愈住愈没意思。古人说“贤者避世，其次避地”，我李敖谅非贤者，所以一切不避，相与周旋到底。别以为我一个人隐居起来，在生闷气，我高兴得要死，I don't get mad,I get even!我对敌人，不发火，只开火，只要扯平就行，但什么是平，山人自有标准。远流出版社老板王荣文说得好：“李敖绝对不对不起朋友，但他很容易证明你对不起他。所以，你焦头烂额，他理直气壮。”为了使一般人知道一点山人的标准，我这几年颇着力于人间正义标准的厘清。我费了那么多笔墨去挖国民党的臭屁股、去挖伪君子们的臭卡曾，就在举例给一般人知道，国民党伪君子们是多么对不起我们，而追根究柢，外省人是万恶之首，浙江人是始作俑者。至于台湾人，只是首恶与作俑的反射，反射得青出于蓝、反射得杠上开花。外省人无耻，但绝没有像谢东闵那样，带领全省县市长朝老蒋尸体下跪；外省人不要脸，但绝没有像苏南成那样，进出国民党进出党外一点也不脸红……
021.迟来的朋友，不算朋友.txt	26	51-51	18	故事|说|笑|杀|求|蒋介石|国民党	李筱峰这些话，显然犯了乱用名词的错误。“家族政治”的基本形态是以生殖器串连朋比为奸，窃占国家名器和财富，蒋介石政权、索摩查政权、马科斯政权都属之。把这种大帽子朝陈水扁头上套，根本比拟不伦。陈水扁只不过很单纯的认为自己入狱，不能行使反抗的职权，因此照一般党外惯用的“代夫出征”模式，推荐自己太太而已。何况陈水扁太太自己因义受难，在国民党的暴政下，在受害形象方面，不为无功。中国传统本来有“内举不避亲，外举不避仇”的博大观点，但求人尽其才，不管是自己儿子、是自己仇人，都可以坦然推荐，陈水扁的心胸显然在此。何况提名若经过公政会，自有李筱峰的“纪律化”“民主化”可以公决，也非陈水扁可得而私之。李筱峰说什么陈水扁搞“家族政治”等等，都说得太重了。陈水扁是学法律的人，他用到“继承人”等字眼，显然是别有所指的。意在指吴淑珍是他向国民党政治抗议的“继承人”，又何来什么“家族政治”的含义？李筱峰这种书生之见，说破了，是很好笑的，因为陈水扁这种党外，纵使要搞“家族政治”，也是受益无缘、倒霉有份的。“在齐太史简”的故事，正好是一种类比。齐国太史在暴政下奋斗，他被杀了，他的两个弟弟却前仆后继的做倒霉的“继承人”，因为继承抗暴而一一身首异处。李筱峰说陈水扁“在跨越家族政治的脚步上”“没有抢第一”，我看却正好相反——陈水扁真的抢到了第一，只不过是倒霉的第一。倒霉到妻子残废、自己入狱不说，还要在狱门开处，竟有自称“好友”的人士在旁奚落一番呢！
032.别变回做“第三种人”！.txt	10	19-19	18	故事|当年|最后|说|杀	我写这些话，并没有封杀“第三种人”自新之路的意思。任何人只要“觉今是而昨非”，其实都可以成正果的。甘地当年在南非的时候，他在印度侨民争取人权的斗争里，一开始只是“第三种人”、只是为战士们辩护的律师，但是，他终于以做“第三种人”为耻、以做一名辩护人为耻，他终于亲自投入了，自“第三种人”变为“同志”。当法院开庭时候，他不在律师席上而在被告席上，看到其他律师同僚，最初有点难为情，但随即想到“做一个政治犯，远比做一个律师光荣得多”，就勇往直前了。这个故事说明了：我们敬佩“第三种人”的“从良”，如果是真“从良”的话；另一方面，我们卑视“同志”的“变节”，以党外“前进”自命的人，最后变为小政客，党外其外，骨子里变回“第三种人”而不自知，这就太令我们惋惜了。这些“同志”曾是我们的兄弟，如果他们不短视、不“变节”，也必然永远是我们的兄弟。我们盼他们“实迷途其未远”，重新走上真正“前进”的远路。
033.岂可接受国民党的羞辱！.txt	17	33-33	17	有一个|问|说|杀|死|国民党	费希平、林正杰之流的最大丧权辱党外，是他们居然把同意撤销党外字样做筹码，去跟对方谈判，这是万万使不得的。党外字样是我们的根本，一如国民党的字样是他们的根本，试问国民党跟人谈判，会把撤销国民党字样作为讨价还价的筹码吗？绝对不会！为什么？因为这是根本问题，是不能讨价还价的。任何谈判，都得先“名从主人”（称呼要照用这称呼的本人的定名），岂有让人“仙人偷桃”之理？在称呼上“仙人偷桃”，本是中国封建主义的特色之一。中国统治者羞辱异己，不乏有硬给对方改名的行径。三国时候，孙权的儿子孙休杀了同宗的孙峻和孙琳以后，宣布不许再叫他们名字了，他们不准再姓孙，只许叫他们“故峻”和“故琳”，翻成白话，就叫做“死鬼峻”和“死鬼琳”；清朝时候，雍正皇帝整肃他的兄弟，把一个兄弟改叫“阿其那”，满洲语意思是杂种狗；一个改叫“塞思黑”，意思是猪。诸如此类的鲜事还多着哪！孙权的孙子孙皓杀了何定，说何定的可恶像张布，所以改何定为“何布”；前燕慕容霸很有武功，他的兄弟慕容隽（前燕第二任皇帝）不喜欢他，更不喜欢他霸来霸去，要给他改名字。正好慕容霸从马上摔下来，摔掉了门牙，慕容隽高兴了，给他改名叫“慕容缺”，又叫他符合迷信的预言，改名为“慕容垂”；武则天恨契丹首领李尽忠，改叫“李尽灭”；恨孙万荣，改叫“孙万斩”……这些改来改去，虽然荒谬，却都有一个特色，就是我的名字是被你改，我并没同意改，比起今天的国民党要改公政会之名，而费希平、林正杰之流却力为配合来，古今之变，真不可同日而语了；费希平、林正杰之流的水平，真连“慕容缺”“李尽灭”“孙万斩”不如了！而国民党的小气阴狠，自也是慕容隽、武则天所难望项背的了！
005.怀念郭国基先生.txt	32	63-63	16	后来|说|杀|死|二二八	我从小到今天，很喜欢读东西洋历史圣贤言论，观乎吾国历史，历代都有杀戮忠臣，忠言逆耳，夏桀杀龙逢，越王勾践杀文种，楚襄王杀伍奢，商纣王杀比干，宋太祖杀郑恩，汉高祖杀韩信、彭越、英布，明太祖杀蓝玉、胡惟庸，吴王杀伍子胥，过去我们民族都有杀忠臣，我们有这种世界莫须有之罪冠在头上，用“谋反”说是岳飞谋反而杀了他。去年我选举的时候，4月14日在台北报纸报导马来新加坡独立，星期天当天，我正在警察学校做选举讲演，两千多听众都是外省兄弟，我讲“今天弟兄有一件很欢喜的事情要报告各位，马来新加坡英国准他们独立，马来新加坡能独立起来，等于中华民国一样，新加坡人口一百万，中国民族占有九十七万，马来五百五十万人，中国民族有二百五十万人，等于我们中华民族国家一样，这两国能独立起来，等于我们中国三十五省增加了二省啊，这是何等爽快，我是这样报告，有录音机，也有两千多人外省兄弟。翌日15日的报导出来说是，郭国基煽动台湾独立，非常没有天良，用杀岳飞的方法要杀我，录音机在法院放出来没有事实，冤枉，我没讲这些话，用“杀岳飞”的方法要杀郭国基，三十六年×××××（李敖按：这五个字该是“二二八事变”，特予补足），我根本不在台北，适在台东、花莲港考察，我根本不在台北，也想要杀死我。3月9日夜2时到旅馆要抓我。国父有灵有圣留我郭国基到现在能替中华民国做点事情，否则在3月9日早被杀死。后来把我关起来，用六斤半的脚链关起来，我的夫人及小孩因为我当时在高雄市党部担任主任委员，我的夫人去找省党部主任委员李翼中诉苦，我的丈夫根本不在，是在台东根本没有参加，怎可以杀他？为什么关起来？李翼中说：啊！郭太太郭公子你们安心，你的头家是冤枉，因为他在议会讲话得罪人家太多，所以要害他，我的妻子去找黄议长也是讲同样的话。
013.道德与法律之间.txt	30	59-59	16	有一天|问|答|说|死	二五、诽谤李敖，捏造李敖床笫之言（同附证十一）。——被告吴祥辉在《李敖死了》一书中诽谤李敖，说：“胡茵梦嫁给李敖后，有一天一群文化界的朋友和李敖在台北市忠孝东路上的‘龙银谷’闲谈。一位朋友问道：胡茵梦看起来傻傻的，她到底有什么好。李敖答道：‘她的床上功夫好。’”“再‘前进’再放荡的男人我都认识几个，但一个做丈夫的向一群男人表示自己的太太‘床上功夫’好，李敖是我仅知的一个人。”
016.为苏东启苏洪月娇说公道话.txt	7	13-13	16	例子|回忆|死|雷震|国民党	我写这些话，是痛感于党外人士“对自己人的忘恩负义”而发的，我认为“忘恩负义”是人间最不道德的一种品质，党外人士必须格外警惕，不可做凉薄的国民党。我举苏洪月娇的例子，因为这例子正充分显示了党外人士是多么无情。苏东启是党外的先辈先进，他远在1956年，就是雷震、李万居等“中国地方自治研究会”的发起人，1959年《自由中国》事件后，他仍不退缩，努力抗暴。他本是云林县第二届议会的议员，连任三届，在当选第四届以后，国民党扣发他的当选证书，硬要把他除名而后快。但是苏东启奋战不懈，在云林县县长的选举里，他得了九万票，逼得国民党的候选人林金生摇摇欲坠。国民党恨极了他，在1961年9月18日的夜里，把他捕去，用离奇的罪名判他死刑，另把同案的四十九人分别判处死刑、无期徒刑、十五年、十二年。到了1963年，国民党以“原判事证欠明、用法量刑失当”，改判苏东启无期徒刑。苏东启在黑狱亡魂十五年后，赶上蒋中正死去减刑，才得出狱。在苏东启入狱这十五年里，苏洪月娇也遭到四捉三放的悲惨命运，她带着最小的儿子，入狱三年，在1964年出狱，抚养六个子女，长大成人。苏洪月娇出狱后十三年，1977年，她以高票当选省议员，出了这口鸟气。苏东启回忆：
033.岂可接受国民党的羞辱！.txt	16	31-31	16	有一个|原来|哭|笑|国民党	相对的，“党内外双方都做了一些让步”的党外一方，所谓“让步”，真的只是“一些”吗？才不是呢！费希平、林正杰之流的谈判“政治艺术”，可真滑天下之大稽呢！自来“政治”如有所谓“艺术”的话，是不论画龙画虎、不论白脸黑脸，目的只有一个，就是我跟你比画，积极上，我占你便宜；消极上，我不吃你亏。这种目的的达成，并不一定在敌弱我强时才能做到，即使在敌强我弱时，“政治艺术”的高手照样可以以小击大、全胜而归。以1814至1815的维也纳会议而论，法国虽然是战败国，但在高压之下，派出第一流的纵横捭阖大师塔力兰（Talleyrand Perigord），竟能转弱为强，把敌人耍得团团转，使法国得利；再以1923的洛桑会议而论，土耳其虽然是弱小国，但在高压之下，派出第一流的折冲尊俎大师伊斯美（伊诺努，Ismet Inonu），竟也能转弱为强，把敌人耍得哭笑不得，使土耳其得利。但是，今天的费希平、林正杰之流，他们的“政治艺术”却一反其道而行，他们不但使党外吃了亏，并且在根本上，吃的是面目全非的大亏。——他们竟在国民党还没拆党外招牌之前，自己就先拆党外招牌了，他们的“政治艺术”，原来是如此这般的改头换面！这不是滑天下之大稽，又是什么呢？
041.“捏造法”与“活埋法”.txt	12	23-23	16	有一天|问|答|说|死	这种“将无作有”的捏造行径，再举一例。被告吴祥辉在《李敖死了》中诽谤李敖，说“胡茵梦嫁给李敖后，有一天一群文化界的朋友和李敖在台北市忠孝东路上的‘龙银谷’闲谈。一位朋友问道：胡茵梦看起来傻傻的，她到底有什么好。李敖答道：‘她的床上功夫好。’”“再‘前进’再放荡的男人我都认识几个，但一个做丈夫的向一群男人表示自己的太太‘床上功夫’好，李敖是我仅知的一个人。”事实上，全无此事、全是捏造的，被告吴祥辉也举不出任何证人到法庭来伪证。纵使有人肯来伪证也没用，因为刑法第310条明定“涉于私德而与公共利益无关”的事即为诽谤。不过，精彩的还不在这儿，精彩的是被告吴祥辉说李敖在结婚后在忠孝东路“龙银谷”餐厅谈床笫之言，事实上，李敖早在1980年8月28日即已离婚，而该“龙银谷”餐厅却直到9月12日才开幕！（可向电话751-5461该餐厅查证。）换句话说，李敖快速离婚后两个星期，“龙银谷”才姗姗开幕！——除非倒填婚期或者提前开幕，看来这一捏造，是怎么也包不住矣！
