file	paragraph	lines	score	markers	text
026.华侨掀出彭孟缉绑票旧案.txt	10	19-19	26	有一个|后来|问|答|说|哭|逃|跑|杀|死|求|请|打电话|蒋经国|国民党|共产党|台湾人	舒桃（SHU TAO）越南，香港，美国。舒家栋民国十一年八月十五日出生四川省忠县（身分证1923八月十五日出生），本人原籍湖南长沙市，父亲追随谭延闿先生左右，稍有姻亲关系，我不幸父母双亡，我有一姐，嫁给陆军十一师师部特务连××干部，我年幼无依，跟随姐夫，民国二十三年江西剿匪之时，××大员到连部视察，我虽然只有十三岁，但是人高马大，人又生得漂亮，而被××大员看上，就当上了勤务兵，我后来追随××大员南征北剿十余年，民国三十七年在东北，因故留在东北，后来郑洞国投共，我为了效忠国民党，逃离东北行辕公署，我不顾生死，想尽办法，露宿山野，一日三餐无着，艰苦逃亡。逃到香港转来台湾之后，面见××参军，命令我去××警卫团报到，因为我不愿再过军人生活而自谋出路，但是我对国民党不忘忠贞，以我自己的学识智慧编印一本“共匪暴行铁证”。那时的台湾人民百分之九十以上的老百姓，对共匪恨之入骨，所以我就卖出去了二万多本书，我也因而与台湾水泥公司黄小姐结婚生下子女三人。我再发行《民族精神》半月刊，为了伸张正义，揭发国民党官员欺压老百姓的不法事实，而开罪了台北市警察局第二分局（现在的万华分局）局长李葆宏，不料李葆宏等官员老羞成怒，利用警察权力多方迫害，所以我对国民党失去了信心。民国五十四年香港南华有限公司聘请我到香港，协助发展业务，经警备总部入出境管理局核准出境并发给出境一纸在案，但因申请入境香港困难，那时国民党政府设有一个输送特务去大陆的管道，如果是老百姓因聘去香港者，必须由警备总部联检处安排指定船，各缴交四千元新台币给联检处，民国五十四年四月十七日，指定我乘基隆“建华轮”偷渡进入香港之后，由公司协助取得香港永久居民身分证，改名舒家栋。我奉公司之命派去越南西贡设立分公司，即用香港居民舒家栋护照向越南驻香港领事馆办签证。进入越南之后，经友人介绍与西贡“邓氏家族废铜、铁公司”董事长邓文成先生认识，邓董事长没有儿子，只生一个独生女邓氏雪（DANG THI TUYET），再经友人拉线以招郎入门方式结婚，归化越籍改名邓舒家栋，民国五十五年十月一日我长子邓越华出世之后，我岳父“父亲”退休，将公司之业务及万贯家财全部交给我夫妻二人，妻任董事长，我任总经理，管理全部财产及业务。民国五十六年三月高雄唐荣铁工厂派一王先生到越南西贡，采购废铁二万五千吨，每吨美金四十二元五毛。我答应送给台湾驻西贡大使馆里面一位陈先生，陈先生要我全部送，因而发生口角，陈先生说我是得来的横财，我在一气之下拒绝出售。后来我因故到香港，民国五十六年十二月二十二日，我一个人坐在九龙尖沙嘴“金星西餐厅”，打个电话给汪小姐，“艺名”丁红，她去国泰电影公司拍片不在家，汪小姐爸爸汪新之接电话，汪先生知道是我，要我等他并说有要事相告，汪先生与我见面之后，问我爱不爱国？我说当然爱国呀，汪先生又说你既然爱国，严副总统有难，你愿不愿意救他？汪先生这一说，把我
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	291	581-581	21	有一个|后来|问|答|说|他说|笑|杀|死|请	成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假如因我的杀，也能与刘瑾、魏忠贤所杀所囚的人，同在历史上登载一笔，我即满意了。台湾“民主政府”的真相，也为全世界人类所窺见，在我就算有代价了。数日后，保密局派一周科长来找我谈话（他们称审讯为谈话），我即首先向周科长说：“请你们把我的太太儿子也关起来，使我常得看见他们，心也安些。李鸿因为太太儿子也在牢中，所以情绪很好。”他说：“那不行，别人会说话的。”我心中好笑，你们也怕别人说话吗？他叫我写信给我太太，他们派人送去。并问我的儿子在哪里。我答：一、二、三，三子都在大陆。他问我的目的，是要知道我究竟与太太秘密通过信没有，因为我的大儿子已来台湾，我不知道，我答大儿子也在大陆，使他们放心了。这证明我与家中未通过消息，他们的保密有效。这次谈话就此终了。过些日子，他又找我，我问他，我太太有回信吗？他说没有，其实这封书信他们未送去，因为到此为止，他们对我的主意还未打定，所以信没有送。
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	66	131-131	18	故事|传说|问|说|死|请|蒋经国	以上三件是到台湾以后的事，可以完全证明我是绝对反共的。他对此不能发一言。他的带红帽子政策始未成功，于是讯问终结，签字定案。在讯问中（即12日未讯完，13日继续讯问，在两次讯问的中间），他叫我写一篇自白书，其文甚长，我只记得其中最精彩的一段。即述当金圆券发行，蒋经国在上海打虎时，外间传说蒋经国查获孔令侃囤积很多物品，蒋经国要查封，孔令侃对蒋经国说：在你查封之前，先去问问你妈妈。蒋回到南京问妈妈，妈妈说你去问你爸爸。于是蒋总统即亲赴上海，将孔令侃接来南京。蒋总统到上海接孔令侃到南京予以庇护之消息传出后，次日杜月笙即动员其部下开始抢购，而金圆券即在数日之间被破坏无余。破坏金圆券者，是由于蒋总统庇护孔令侃之行为。我们对蒋总统此种行动，甚为失望云云。有这篇自白书，我自己也知道绝无获释的道理，所以我已做长期坐牢的决心，我决定与蒋氏竞争寿命的长短。若我的寿命长些或者还有活出牢门的一天。所以，在牢中凡遇会算命看相的人，都请他替我算算命或看看相，是否会死在牢中。他们都宽慰我说：我一定出牢。但我不做过度的乐观，亦不悲观。只恐我的死不为世人所知，则未免使死我者太占便宜。所以还希望活着出牢门，把我的故事与牢中离奇古怪的事，告诉世人。因为世人只知道有特务，但特务有这等牢狱使希特勒与斯大林的牢狱，亦为之减色。中国在牢狱进步方面，竟能占世界极权国家的第一位，世间殊少有人知道。欲为之记录以传于世，不但是我的希望，而且也是一切“享受”其牢狱风味的人一致的希望。所以我对于这种任务认为责无旁贷，务使希望能完成此任务，免使多数人失望。
006.“太轻了，不算！”.txt	9	17-17	16	故事|后来|最后|逃|死	〔附记〕丹尼·蓬的身世最多彩多姿，再写一些。丹尼·蓬十二岁就成了猎人，他帮父亲工作，后来当了赶牲口的和打铁的。1755年，他随爱德华·布雷达克准将（Edward Braddock）行军，充当马车夫，行军途上，遇到一位老猎人，叫约翰·范尼（John Finley），讲肯塔基（Kentucky）原野故事，使他受到大影响，大为神往。当布雷达克的部队中了法国人和印第安人埋伏而被歼灭时，丹尼·蓬骑上马背，得以死里逃生。1756年8月，丹尼·蓬娶了雷比嘉·贝兰（Rebecca Bryan），就在维德金河流域（Vadkin Valley）住了下来，并坚信他已具有好生活的所有必需品——“一支好枪、一匹骏马和一位好老婆。”（“a good gun, a good horse, and a good wife. ”）但是，老猎人口中的原野故事却使他不能去怀。最后，他终于组队西征。
007.写在李政一狱中回忆的前面.txt	91	181-181	16	有一个|有一次|说|写道|跪|求	（10）背宝剑——两手以手铐铐在背部，如背宝剑然，因此他们戏称为背宝剑。用此刑时，凄喊苦叫，涕泪滂沱，痛楚万般。他们知道我最怕此刑，所以经常使用。曾有一段时间（约有一个月），我天天挨受此刑，苦不堪言。受此刑时，办案土匪总是恐吓说：“一天只须交代一件事，这件事必须是我们认为有价值的。否则不放下（意即不打开手铐、停止刑求）。”曾有一次，挨受“背宝剑”时，令我跪下，两脚后跟上平放一支扁担，然后他们迫我回话，稍有不如意就踩踏扁担，叫我痛上加痛，号叫凄喊。我的同案朋友曾于那段恐怖痛苦的岁月里，秘传一张条子给我，开头就写道：“每天晚上听到你哀号惨叫，我心凄然，事情演变到这步田地，我们有什么好说的呢！只有听天由命，一任摆布罢了。”
019.先认错，再开会.txt	45	89-89	16	例子|最后|问|说|骂	事实上，我在长文中所举的例子，许多都是还在发展中的“现货”。我在长文中说：“由于看守所在土城，探监比远在桃园龟山的台北监狱方便得多，也不像台北监狱那样拥挤，所以刑期一年以下的人犯，都愿意留在看守所。但是人犯太多，远超过五百人名额，于是谁去谁留，便成了大学问。若想留下，一般行情是两万元，两万元中管理人员分一半，其余一半，就分到‘中盘’去了。以课员屠寄为例，他是‘名籍股’承办人，就主动向刑期一年以下的人犯家属兜生意，他只要一万五，价码比起来还是公道的。”我这些话，朱光军看了大骂说：“放屁！人犯在看守所代执行，一定要有检察官的指挥执行书，喔！管理员、课员，要调就调得动啊！说话要负责任！”但是，在我出狱后五个月，屠寄在今年7月15日，被高等法院“依贪污罪判刑二年六月”，这又是怎么回事呢？屠寄的例子，最后证实了我说的不但是真的，并且并非炒旧案的“冷饭”，是全新的揭发。连判决书都下来了，李元簇、朱光军还好意思说我炒饭或放屁吗？
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	23	45-45	16	后来|最后|答|说|请	他们出的讲题，既是“新国难之由来”，我的任务即须解答。我分成两个小题，一是“开战太早”；二是“休战太迟”。我讲了几句，他们就大鼓掌。我就对他们说：“今天是学术性的讲演，请勿拍掌，以免讲与听都受妨碍。若讲得好，最后来一次鼓掌也不迟”。于是他们都静听，绝无掌声。我素不饮茶，故百二十分钟的讲演，讲的不少。
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	119	237-237	16	有一个|有一天|说|哭|笑	南所即现警备总部背后（延平南路133巷）是我第一年所囚禁的地方。提到这地方，知道其内容的人，无不谈虎色变，因为那比阎罗殿更为森严，每晚鬼哭狼号，被打者惨叫之声，惨不忍闻，而两个半榻榻米的小房间，住十四人，更使人不寒而栗。但四十四年一月，“我旧地重游”，不觉“面目全非”，从前拥挤的情形，这次没有了；从前约四十八个榻榻米的地位，共住过二百七十人，这次只住约三十余人，并始终保持此状态，最多也只四五十人。所以我玩笑地说：“现在天下太平，以致囹圄空虚。”而鬼哭狼号已不再闻。据他们说：现在只凭证据，不再打人。此言有一部是真的。我有一天，在院内闻隔墙审讯室发出“呵唷”“呵唷”之声，似乎有人被打。但打得不甚厉害，也不惨叫，似乎他们是小打而不大打。但有一种极大毛病还不改正，即捕错了的人还是迟迟不肯放，我知道有几个人是被屈打成招的，但长期关押不释放。至于女人似乎好些，譬如四十五年有一个女人约二十余岁，经过一夜便释放，男子却没有这样便宜。所以保密局监狱还是可怕的，不过，比前几年好点便了，但有一点比从前更加厉害，从前所讲“犯人”，除同房间者外，本以不看见不交言为原则。但因人数太多，管理虽极严，亦不能断绝房与房间之通消息，更不能不使“犯人”互相看见。所以稍微知名的名人，在牢中几乎人人知道，因为虎头牢门有两个虎眼可以由内看外，并且有时开门，使空气流通，更使人容易互相看见。尤其面对面的房间，看得更清，所以李鸿的被打很惨，我看得很清楚（我的四号与三号对面），这次看来，却不然了。两个虎眼被用黑布盖住了，一个号方开门，其余各号都关闭。在理论上是彼此不见，不过，通消息的素以种种可能办法行之，似乎也有成功的。至于看见面目，则似乎不可能，这真做到了妓院中“客不见客”的原则了！
003.从吕有文浑蛋看武汉大旅社冤案.txt	4	7-7	15	后来|最后|原来|问|答|说|杀|死|求|请	本案被告中，还有赫赫有名的台大教授陈华洲，也被巴拉松问题扯进。他在法庭上，痛苦的说：“黄学文在调查局说是我那里拿的，但我没有承认。后来黄学文被迫指证我，我也被迫承认。确实是没有其事，完全是调查局人员迫供的。”“卖巴拉松要登记身份证，我从来没有存置巴拉松，说我给黄学文巴拉松是没有事实，这个录音因我元月份5日到调查局，经办案人员几夜讯问，说黄学文咬住我，在这种情形无法解脱状况下，被迫承认的。”陈华洲对巴拉松一无所知，连这字在洋文中如何拼法当时都不知道。据他供述，是调查人员自衣袋内取出写有Barathion的小纸片强迫他照抄承认，他迫于无奈照写后，不久调查人员又来说：“我们副局长说，要将B字改为P字才对，要你再写过。” 他“处此环境，迫得照他的意思，将原来的名称Barathion改为Parathion，现在案卷里，仍有我涂改的原来笔录存在”。在初审审判中，萧道应以证人身份，应传到庭，曾有“陈华洲学化工的，对巴拉松一窍不通，根本不懂巴拉松……”等话，推事问陈华洲有何意见，陈华洲答道：“萧之报告中，说明被告不懂巴拉松，对巴拉松一窍不通，业已洗雪被告之冤情，被告既不懂巴拉松，当无供此毒物予黄杀人，已极明显。”当时说漏了话的萧道应脸色铁青，无词以对。陈华洲的冤枉，上诉到第二次更审时，始由受命推事王迺俊为查证农药来源而传讯系中副教授助教，他们同时到庭结证陈华洲并非农学院教授，而工学院化工系根本没有研究巴拉松农药，陈华洲也没申请购买过，但判者照判。陈华洲不服，再上诉，上诉不久，终于愤激不堪而死，他的太太王敦健也相随于地下。陈华洲是大学教授，说他干下这种杀人罪，尤其荒唐。他是这一千古冤狱的最早牺牲者，他的悲剧，值得特别注意。陈华洲因为是大学教授，他在调查局所受的刑求，比其他被告“客气”些，但他最后诬服，竟是别有内情。原来案发前几年，他曾从警总保过一名陈姓学生出狱，后来这学生投共了，调查局拿这件事来逼他选择，是愿坐“匪谍”的牢呢，还是坐“杀人犯”的牢。苛政猛于虎，两害相权之下，他宁敢做“杀人犯”，也不敢做“匪谍”。于是，他屈服了。
007.写在李政一狱中回忆的前面.txt	31	61-61	15	例子|后来|杀|死|求|国民党	严刑逼供，诬赖栽赃是国民党特工一贯的卑劣手法，屡见不鲜。1976年9月发生在台北县五股乡的五股箱尸命案，新庄警察在限期破案的指示下，随便抓来一个叫杨清炳的工人，迫他自白，供认杀死女友王小美后装箱弃尸，后来他的女友王小美露面了，才免掉冤死，也爆出了刑求逼供的经过。1977年12月高雄寿山公园抢案发生后不久，台南县善化分局逮捕吴登进、叶振兴两人，并取得自白，宣称破案；可是高雄市警四分局也逮捕了两名嫌犯，也取得自白，宣称破案，一直到1978年3月6日，吴登进和叶振兴才经台南地院宣判无罪开释，这一案双破的怪事，显然出于刑求，如无刑求，两个完全不相干的人绝不可能分别承认一件要杀头的抢劫罪名。以上两件是近年台湾发生的刑求逼供的好例子。我们的案子也一样是刑求逼供的实例，台南、台北两处美国机构，国民党基于政治的理由，自己去炸，然后抓我们这批替死鬼来排演爆炸过程，严刑凌虐之下，我们不得不跟着魔鬼演戏，我们几乎没有反驳、争辩、反抗的余地，今天我幸运地脱出了蒋帮魔掌，我有义务就此事件向我们同胞，以及美国友人做个事实真相的交代：
