file	paragraph	lines	score	markers	text
004.蒋介石与八一三.txt	76	151-151	19	原来|问|答|说|逃|跑|请|打电话	就在我从罗卓英那边回徐公桥的时候，我得到电话说顾祝同已到达苏州（第三战区司令长官冯玉祥，副长官顾祝同）。我心里想，两日以来，我只专顾前线，没有同后方联络，我应该到苏州看看顾祝同，和他商酌商酌许多问题，并可藉此向南京统帅部报告请示。我一到苏州，还未及见顾祝同就打电话给蒋，满拟申说一番内心的苦闷。不料，蒋一接电话，就厉声地问：“你在哪里？”我回答：“在苏州。”电话里又问：“为什么到苏州？”我就说明经过：“为着左翼作战，亲到嘉定会罗卓英，听说顾墨三（顾祝同，字墨三）到苏州来了，所以来同他商量问题。”电话里又大声地叫：“为什么商量？两天找你不到，跑到后方来了！”我也有点愤愤了，我再讲：“罗卓英原来归我指挥，我不能不去看看，我不知道他已划归十五集团军陈辞修指挥了！”电话里的声浪愈来愈大，对于我讲的话根本不理，只是严厉地责问：“为什么到苏州？为什么到苏州？”我捺不住了，索性说厉害一点：“委员长应该怎么办？我是到苏州与顾墨三商量问题的。我一直在前方，委员长究竟怎么样？”即听见猛厉地说了一句：“你究竟怎么样？还问我怎么样？”一下就把电话筒挂了。由于这个电话，我伤心了！我抱着很大的伤感、很大的委屈。……我这两天（23、24日）都在前线奔忙，稳定了正面，阻止了左翼登陆的敌人进攻，只因前线电话线屡被炸坏，以致没有与后方通电话。我是临阵脱逃吗？为什么不能谅解，反向我生这样大的气呢？
009.蒋介石的被俘观.txt	10	19-19	18	例子|最后|说|跑|杀|死|投降	但是，屈突通同时代的另一个例子，也值得重视，那就是尧君素的看法。尧君素曾是屈突通的部下，屈突通投降后，跑去招降他，大家见了，两人都为之泪下。屈突通说：“我的部队打垮了，但我加入的是义师，义师所至，天下莫不响应，事势已如此，你还是投降吧！”尧君素不肯，还怪屈突通不该投降。屈突通辩白说：“咳，君素，我已经尽过全力了！”尧君素说：“我还未尽过啊！我还有力量可尽啊！”于是尧君素死守不降。最后城中兵少食尽，被部下所杀。
003.蒋介石与一二八.txt	49	97-97	17	有一个|说|他说|死|蒋介石|国民党	章炳麟这篇文章，有一个重要的点破，就是说日本侵略时，“枢府犹豫，未有以应也。”这显然是指国民党中央的态度暧昧。章炳麟这种点破，在另一篇《十九路军死难将士公墓表》（《太炎文录续编》卷五⑦）里，说得更明白。他说蒋光鼐、蔡廷锴他们“不及俟命，率所部二万人迎击”。分明是说，十九路军挺身抗日并非出自中央的命令。正因为不是出自中央的命令而获得胜利，中央也就非常颜面无光。最要命的一点是：十九路军的行动，无异给蒋介石不抵抗政策一个大耳光，证明了蒋介石的政策，根本是一大错误。
004.蒋介石与八一三.txt	119	237-237	17	有一个|当年|结果|杀|蒋介石|太原	由此看来，蒋介石“最精锐部队三十万人被牵制着留在上海作战”的干法，实际上，却是“对于侵略者是直接有利的”。淞沪之战，蒋介石“把当时在北战场以外的十分之七八的部队，都调到了上海”，为了“吸住了日军的主力，不让他们一举而席卷绥宁陕甘川滇，走蒙哥可汗与忽必烈可汗囊括南宋的老路（板垣征四郎向日本参谋本部所提出的方案正是如此。）(35)。但是，弄巧反拙的是，他自己的主力反倒被这一偷鸡行为吸住，而在派重兵保山西方面，也因为北边怀来和张家口的失守和南边保定的失守，竟陷于两面作战！结果，11月8日上海和太原同时失守！回想八一三后两天（8月15日），日本人快速反应，立刻下了全国总动员令，编组了上海派遣军和华北派遣军，分路双杀，三个月不到，侵略者就占尽了“直接有利”的便宜。当时华北派遣军司令寺内寿一分析：“中国的军队，经过了山西会战、南京会战以后，已经接近崩溃的边缘；任何地区，只要有一个联队的兵力，就可以完成扫荡的任务。今后中国军队无力作战，只要扫荡扫荡就可以了事了。”(36)虽然语言相当狂妄，但就军事观点看，也不无部分道理在，因为照蒋介石和他手下大宣传特宣传的《领袖军事上的丰功伟业》，当年不论在北战场或东战场，都志在诱敌深入，——“实施全面之战争，而不争区区之点线。”(37)但是，若志不在争“区区之点线”，为何当年要花偌大人力物力修前面的防线？当年在江南花了三年时力筑苏嘉铁路，联络京沪铁路和沪杭铁路，并在杭州湾的乍浦和长江下游的福山镇修要塞两座，两座要塞之间建立“兴登堡防线”，包括常熟、苏州、吴江、嘉兴、平湖在内；又在陇海线以北，修“马其诺防线”，从潼关起沿黄河南岸到考城，再东经曹县、单县、沛县，沿运河到利国驿、台儿庄，再穿运河经邳县、郯城，直到连云港。这些蒋大军事家所采取的战略，岂不道道地地是阵地防御战吗？当年在北战场，岂不摩拳擦掌，准备日本军队进到黄河沿岸的“马其诺防线”时，再杀敌致果吗？当年在东战场，岂不也摩拳擦掌，准备日本军队拿下京沪进到“兴登堡防线” 时，再杀敌致果吗？结果呢，两条劳民伤财的国防线，都在兵败山倒下泡了汤、都没发生阻敌效果(38)。由此可见，真的情形乃在“区区之点线”之根本不能守，其他解释，都是事后脸上贴金耳！
010.蒋介石与“孟良崮之役”.txt	23	45-45	17	有一个|后来|说|他说|蒋介石|张灵甫	先生在《为“孟良崮战役”翻旧账》的鸿文中，引用了1947年5月19日， 蒋介石对军官训练团第二期讲《对于匪军战术的研究与军队作战的要领》中的一段话：“……此外听说该师此次失败，还有一个原因，就是去年7月间，第七十四师在淮阴作战的时候，曾经收编了三千俘虏。后来该师师长张灵甫来见我时，我曾当面警告他：‘匪军俘虏绝对不能收编，一定要送到后方收容。’他说：‘俘虏中有许多是我军过去被俘过去的，而且并不是拿来补充战斗兵，只是做杂役兵，想必没有关系。’我说：‘做杂役兵也不行，一定要集中送到后方。’我当时以为他照办了，哪知他并没有做到。此次该师和匪军作战，一遇到猛烈炮火，阵地就生混乱，听说有杂役兵乘机鼓噪，裹胁官长的事情发生。由此可见，我们高级将领稍有一些疏忽大意，就足以危及全军的生命。……”
012.蒋介石的午餐会.txt	3	5-5	17	故事|有一次|忽然|问|答|笑	孔令晟做台湾省警务处长的时候，有一次在省议会答复黄玉娇的询问，匆匆答过，就要坐下。忽然黄玉娇大吼一声：“我还没问完呢！谁许你坐下？”孔令晟是海军陆战队司令出身，一直神气惯了，突然碰到这种局面，又不甘心吃瘪、又不放心入座，情急之下，变成身向前倾、两腿半分弯，半坐半立、似坐非坐，窘态可掬，十分好笑。孟绝子转述这个故事给我，听来有趣，一直难忘。
012.蒋介石的午餐会.txt	15	29-29	17	故事|回忆|笑|强奸|求|蒋介石	程思远回忆的这个故事，告诉了我们：蒋介石是如何在以高高在上的独裁者身份，强奸群意，予取予求。其中的过程，纵属笑料，仍不无深意可寻，值得我们笑而思之也。
003.蒋介石与一二八.txt	45	89-89	16	后来|说|哭|笑|逃|跑|杀|死|跪|求|请	初夜的战况：当沪案紧急时，我十九路军因探报日军有进攻我军，占领闸北的企图，虽极力准备抵抗，但亦遵上级的意旨，极力避免冲突，所以七十八师虽在上海布防，但兵力甚为分散。一五五旅任京沪路至龙华南市警戒，一五六旅第四团任吴淞宝山之警戒，第五团驻大场，实际上在闸北驻兵只有一五六旅第六团千余人，且多系广东籍士兵，多身体矮小，从表面上看来，都是十二三岁以至十四五岁的小孩子，又因我国士兵服装不大讲究，如对胸的大棉衣、中国式的裤子、不圆正的军帽、广东军的草鞋等，都很易现出士兵们毫无精神的状态，资本化的日本帝国主义者，贵族式的海军陆战队，当然先存了轻视的观念，以为也必是和东北军队一样，日军一进攻，就会不抵抗而走的。且在28晚，当时以敌军和我军闸北兵力比较，敌方实大三倍以上，无怪乎盐泽敢大胆的夸口四小时内可完全占领上海。的确，在当时我军张君嵩团，更因奉命将闸北防务即日移交宪兵第六团接收的关系，戒严亦未免稍微松懈。当28晚11时30分日军发动，突然向我进攻的时候，实际上我军还很多未进入阵地，大有仓卒应敌、措手不及之势！盐泽的夸语，似乎要实现了！但我十九路军战的教育：素有个口号是“有进无退”“有死无降”，对于这有世仇不两立的外敌，自然更能发挥其固有的铁军精神，给野蛮横暴毫无信义的日人一个当头棒喝。当初日军向我进攻时，最先是占领我天通庵车站（当时因兵力和地形上关系我军起先未派兵驻守），以断我军驻防闸北和吴淞军队车路的联络，次则利用铁甲车和武装电单车掩护，每路约二三百人，军服便装不等，分由宝山路、虬江路、广东路、宝兴路、横滨路、天通庵路、青云路等，向我防地进攻，行动如飞，来势极猛，可怜在防地步哨前方的我无辜警察首先遭敌的机关枪扫射、手榴弹的炸击、刺刀的刺杀，其尽忠职守者、勇敢不屈者，大都是抵抗以死，其怯懦偷生者，则完全向我军防线内溃退，便来报告敌情，且图脱难。此时有些梦中惊起的难民，亦扶老携幼，前来避难，更有一部已负伤的民众，是鲜血淋漓愤怒惨呼，也争先恐后来请我军准备抵抗，努力杀敌。同时敌军亦跟踪冲来，那种混乱悲惨的情状实在难尽描写。我十九路军最前线的官兵，当此大敌当前，一发千钧的刹那间，自然而然的把我数千年来所谓“匹夫不可夺志”“男儿死耳不可为不义屈”的民族精神，和最近所谓“宁为玉碎不做瓦全”“宁战而亡不愿束手以待毙”的军人决心，尽量发挥，不论先已准备妥当的或仓卒应敌的，有成群结队有官长指挥的，也有闻风自动单独向前的，总是独断专行，拼命抵抗。此时官兵心目中只有爱我中华和打倒日本这种简单思想，故人人皆以杀死倭奴，或受倭奴杀死为快。军人最大的事是爱国，人生最大的事是死，十九路军的官兵能真正爱国，又能打破了生死关头，更遇着了向我侵略的累世仇敌，那种热血勇气，当然是锐不可当的，倭奴徒恃物质的优美，欲以征服我中国民族，事实上是不可能；我同胞的血肉足以战胜倭奴的武器，事实上是可能。请看这初夜抵抗的
010.蒋介石与“孟良崮之役”.txt	6	11-11	16	有一个|后来|说|他说|张灵甫	讲到这里，我要提出最近一次的教训告诉大家，这就是第七十四师在孟良崮战斗的经过。七十四师这次在鲁中攻击匪军根据地坦埠，攻击了两天没有攻下，发现敌人的主力已向他包围，于是全师撤退到距蒙阴三十里的一个山地——孟良崮。当时全师有六团兵力，如果师、旅、团长平时有高深的战术修养，能够选择适当的地形，配置兵力，构成周密的火网，则不论敌人兵力如何雄厚，绝不能在一天之内解决我们。但当时该师不守山口，只守山头，而山头又是石山，没有饮水，因此敌人的炮火威力倍增，而我军的伤亡更大，以致整个失败。这是我军剿匪以来，最可痛心、最可惋惜的一件事。此外听说该师此次失败，还有一个原因，就是去年7月间，第七十四师在淮阴作战的时候，曾经收编了三千俘虏。后来该师师长张灵甫来见我时，我曾当面警告他：“匪军俘虏绝对不能收编，一定要送到后方收容。”他说：“俘虏中有许多是我军过去被俘过去的，而且并不是拿来补充战斗兵，只是做杂役兵，想必没有关系。”我说：“做杂役兵也不行，一定要集中送到后方。”我当时以为他照办了，哪知他并没有做到。此次该师和匪军作战，一遇到猛烈炮火，阵地就生混乱，听说有杂役兵乘机鼓噪，裹胁官长的事情发生。由此可见，我们高级将领稍有一些疏忽大意，就足以危及全军的生命。张师长在平时本是最忠实，而且是智勇兼全的将领，但因为一时的疏忽，竟遭如此重大的惨败，这是大家应该时刻记住，做为殷鉴的。
005.蒋介石怎样对待伤兵？.txt	3	5-5	15	故事|最后|逃|死	后汉杜根为了上书直谏，得罪了太后。太后下令，把他装在袋中，当场摔死。行刑的官慕杜根之名，偷着叫手下不要用力摔，然后把袋子运出城外。太后派人去察看，受伤的杜根只好装死。装了三天，“目中生蛆”（眼睛里都长蛆了），最后得以逃得一命。这个故事，是历史上暴政下的残忍例证。
