file	paragraph	line_start	line_end	char_count	score	snippet
001.告徐复观的状子.txt	18	35	35	1065	5	二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、...
001.告徐复观的状子.txt	20	39	39	1123	3	㈠年来少数外国野心家，利用本国少数汉奸，倡为大陆与台湾，本系两个不同民族之邪说；并在伦敦出有《台湾专号》，公开加以鼓吹，以图达到分离独立之目的。目前为应付内外之危机，以开反攻复国之新运，必以加强团结为第一义。一个民族之历史文化，为一个民族得以团结之精神纽带，此乃古今中外之定论。台湾沦陷期间，大陆有心人士，未尝有一日忘台湾，并非在台湾有何现实上之利益，盖出于因...
001.告徐复观的状子.txt	32	63	63	148	3	如果我们不否认台湾制式教育的效果，我们没有理由相信一个被制式教育塑造出来的人，能完全摆脱“文化传统”。换一句话说，此公经常长袍一袭，您能说他没有一丝“义和团分子”的味道？可是，他以“一丝不挂”为题做文章，他为纪翠绫的“唯美主义”撑腰，他竟然大逆不道的“侮辱师长”，他：……唉，他就是这么一个怪物。
001.告徐复观的状子.txt	35	69	69	122	3	问题是：我们只应该注意他所做、所说、所写，而不应该根据这些去旁征博引，考虑到“思想问题”。来台湾时，才是十来岁的孩子，不可能跟那“一帮人”搭上丝毫关系，这是浅而分明的事实和道理。一种争论，任何一方问题牵涉到争论以外的问题，或许才是“送帽专使”。
001.告徐复观的状子.txt	36	71	71	207	3	李敖是沉闷的世局、多难的国家、动荡的社会、文化的阻滞、思想的闭塞人心的苦闷……许许多多的因素下，所孕育出来的“产物”。他象征着知识青年的反动、冲撞和狂热，而这一些似乎只是为文化的落后而发的。如果我们有所不满，只能怨我们这一代太不争气，或是上一代没有努力，没有为青年划出一个可以遨游的天地。圈子缩得愈小，活动的范围愈狭，各式各样的反抗，就算是怪现象吧，也就愈多。...
001.告徐复观的状子.txt	47	93	93	97	3	开庭的那天，徐复观教授以东海大学考试监考为由，请求更改庭期，但据说事后调查，那天东海大学的考试日程表上，根本就没有排定徐复观监考，若这一说是确实的话，那么徐复观教授可能是有计划地避免出庭对簿了。
001.告徐复观的状子.txt	51	101	101	197	4	一月二十一日《中华日报》载出“文字诽谤案，笔战到法庭”一则消息，说李敖在台中市地方法院控告徐复观以文字诽谤案。徐复观就其控告提出了一个答辩书，叫做《为争取整个读书人及中国文化与国家民族在名誉上、及精神之安全上能得到基本之保障》，并附有二表：一为“李敖诽谤徐复观一览表”，一为“李敖诽谤诬蔑个人、集团、民族一览表”。同日《征信新闻》把这个答辩书底全文刊载了出来。...
001.告徐复观的状子.txt	52	103	103	227	3	徐复观教授在答辩书中说：“此次因李敖之控诉，遂捜集与本案有关之文字，始初步发现，李敖对本人，自五十年二月起，至五十三年六月一日止，指名诽谤本人者，有六次之多。如附表一。……此种重大罪行，本人有加倍反控之权利；但本人宁愿放弃此权利……以贯彻年来不以李敖为任何问题上之对手之态度。”这一段话，表明徐复观教授有高度的容忍雅量，不与李敖计较。徐复观教授主张民主自由，研...
001.告徐复观的状子.txt	53	105	105	184	3	徐复观教授在答辩书中又说：“李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。”但是还有一些诽谤行为，如在某书内指名的张金鉴先生，即未列入在内。因此说“李敖系以诽谤为专业”，乃信而...
001.告徐复观的状子.txt	56	111	111	263	3	另一方面，如果读者不喜欢读骂人的文章，那末刊载骂人文章的杂志也不可能有，而骂人文章同样不可能有。前面说《给谈中西文化的人看看病》一文引起有些人注意，就是因为此文之中骂了几十个人。不骂人而平实说理，那就很难引起那些人的注意了。通常说：“好事不出门，恶言传千里。”请看报纸上的社会新闻吧。好人好事少，坏人坏事多。像偷盗、奸淫、杀伤、斗殴、婚变、诈欺等等，几乎无日无...
001.告徐复观的状子.txt	59	117	117	187	3	从前有过一个文化清洁运动，是很对的。但它并未包括骂人文章，那时只在赤、黄、黑各色作品之清除。现在希望文化界自我节制，不待他人之清除。凡在文化界活动的人，无论写文章和编刊物，只能就学术论学术，就思想论思想，就事实论事实，不应超出题外骂人。谁愿挨骂？子贡曰：“我不欲人之加诸我也，吾亦欲无加诸人。”因此，骂人的文章大可不写，大可不刊载。能做到这样，文化清洁了，社会...
001.告徐复观的状子.txt	65	129	129	95	3	3月3日见《联合报》载：“几番咬文嚼字李敖官司输了 ”，所说官司输了确是法官的咬文嚼字所致！李敖先生，我曾看过你很多文章，心中无限佩服，你的一支笔真能摧枯拉朽，在自由中国确是了不起的奇才啊！
001.告徐复观的状子.txt	66	131	131	297	3	现在所谈的是法官的问题，记得《基督山恩仇记》里有一个法官维尔弗，他对一个哥哥被杀的人去告状，不但不惩办凶手，反而把告状的人训斥一顿，并要把原告关起来，于是原告乃立志报复。现时看起来也不足为怪，因为“法官”固然有时是铁面无私，那只是毫无顾忌、无“外力”干涉下的偶尔表现！但一触及“工作”“吃饭”问题，则许多正义原则、公正精神，就黯然收欤！为了要“工作”要“吃饭”...
001.告徐复观的状子.txt	73	145	145	221	3	虽然是早已预料到会有此结果，可是当我们面对这不公平的来临，心中不能不为这不公而愤怒。说实在的，无论事情大小轻重，如处理不公是难以令人甘服的，几天来妈一直为你分担着忧闷，同时更感到对你无力相助而烦恼，不过既然生逢乱世，不必苛求与奢望了，对这位懦夫式的教授就让他自己逍遥法外去检讨吧，是非自有公论，不值得你如此浪费精神、时间，如你想继续控告，是否能获胜？在这个社会...
