file	paragraph	line_start	line_end	char_count	score	snippet
001.《文化论战丹火录》开场白.txt	4	7	7	151	5	就在这当儿，各路神兵联合围剿齐天大圣孙猴子，正杀得难解难分。神兵方面，四大天王、木吒太子、哪吒、二郎显圣真君、四太尉、二将军及二郎的走狗，一干人狗团团把孙猴子围住，最后押在斩妖台下，可是刀砍斧剁、枪刺剑刳、雷打火烧，都不能伤这猴子一根毫毛。于是玉皇大帝又把双眉紧皱，叫道：“这厮这等，这等，如何处置？”
001.《文化论战丹火录》开场白.txt	7	13	13	135	3	玉皇大帝闻言，即把孙猴子交付太上老君，太上老君把猴子推进“八卦炉”，八卦中有乾、坎、艮、震、巽、离、坤、兑，孙猴子知道在“巽”卦中只有风，没有火，于是就藏在巽卦中，任凭老头子在外面烧，也烧不到他。唯一缺点是风把烟吹过来，把这猴子的眼睛熏得难受，最后只好变成“火眼金睛”。
001.《文化论战丹火录》开场白.txt	17	33	33	131	5	这本《文化论战丹火录》是一本奇书，它的重点，不是记录李敖如何“打”别人，而是记录别人如何“打”李敖（当然偶尔也“捧”几下），记录别人如何对我“刀砍斧剁、枪刺剑刳、雷打火烧”，如何把我放在“八卦炉”中一煆再炼，如何把我中伤毁谤，如何把我熏成“火眼”与“金睛”。……
001.《文化论战丹火录》开场白.txt	18	35	35	40	4	我保留这些绝大部分都是“打”我的纪录，绝少还嘴。我记得孙悟空对哪吒三太子说得好：
001.《文化论战丹火录》开场白.txt	20	39	39	85	3	如果有人想看看这出李敖“站住不动”，任凭别人“砍几剑”的妙戏，你该推荐他看这本书。看过以后，他必然会告诉你：“李敖真不得了，他不但有金刚之躯，并且还有容忍别人的雅量呢！”
002.文化论战丹火录.txt	16	31	31	93	3	为了减少这种错误与歧路，我们可以这样要求：凡是在思想方法训练上不及格的人，他没有资格涉及这种讨论和评论，因为这种人的大毛病是节外生枝，常常为了一些枝节的问题阻碍了真正“趋向”方面的指路。
002.文化论战丹火录.txt	22	43	43	84	3	在这种心情之下，在守旧浮夸的大雾笼罩之下，一个中西文化的老问题重新被提了出来，这种提出，似乎没有多少人能了解它的深远的用意。例如在美国的谢扶雅，就是不了解的一位，他说：
002.文化论战丹火录.txt	27	53	53	477	3	我的《给谈中西文化的人看看病》登在1962年2月1日的台北《文星》杂志上，这篇文章带给我的“不虞之誉”与“不虞之毁”是很可惊讶的。数不清的来信，数不清的批评、赞扬、支援、恐吓，以及数不清的文字上辩驳讨论，使我得到不少的信念与困扰。当然，这些反应，都说明了这篇文章的力量。在台湾地区，日报、晚报、英文报，以及杂志方面如《文星》、《政治评论》、《世界评论》、《学宗...
002.文化论战丹火录.txt	55	109	109	211	4	我这种态度，并不是什么“前无古人”的态度，凡是了解一点中国现代史的人，都会知道这种致力充分欧化、充分西化、充分现代化的精神，远在半个世纪前就有人提出了。试看1907年（清光绪33年）上海环球中国学生会发行的《环球中国学生报》（The World's Students Journal），这是严复、李登辉、唐介臣等主编的杂志，在第4期中，就有董寿慈的《论欧化主义...
002.文化论战丹火录.txt	56	111	111	148	3	以吾国求新之实状验之，……一言以蔽之曰：“不进化而已。”夫以进化之率如彼（日本）其速，明哲者忧国之销蚀，立砥柱于中流，此国种所赖以存者也。若乃教育萌芽程度等于幼稚，通国之无觉性者方乐附国粹之说，以竺旧而阻新，国民心理之发现如斯，乃知维持国学之说，宜倡于异时进化之后，固不宜与欧化主义并现于斯时耳！
