file	paragraph	lines	score	markers	text
005.半个台湾人（1891-1895）.txt	125	249-249	19	典故|问|说|他说|笑|请|题字|母亲	种完树，胡先生的节目是题字。他走到题字地方的帐幕前，看到帐幕上印着“爱鸠会”三个字，就问叶市长那幕上鸠字的意义。经过叶市长的解释，他才知道日本人是把鸽子叫鸠的，这可看出胡先生“每事问”的精神。在永福国校中，他问人的远比人家问他的多。题字算是胡先生访问故居中最重要而严肃的节目了。纸笔墨早已准备好，胡先生走到幕内提起笔来，沾墨略加思索，便在纸上写上“维桑与梓”四个字。笔太粗了，当他沾墨再要写下去时，一点墨滴在“维”字的左上角边了，洇了一块。这时候他叫人拿来小刀，把洇了的那一截亲自割去（一位教师接去那割去的纸要揉时，旁边的几个人马上不约而同地出声禁止，那位教师也才觉得那一片纸的贵重，而收了起来，这真是他意外的收获）。他换了一支较小的笔重新题上“维桑与梓，必恭敬止”八个两寸见方的字，站在他后面的他的一个朋友，看了连声赞美他典故用得确当。……胡先生写字时全收敛起笑容，左手还执着他刚才割纸的小刀，聚精会神地在题字。……他写完“兄”字，不意又重复了一个“兄”字，他的一个朋友叫他换纸，他说不必，略一停顿便把“兄”字改成看不出别扭的“弟”字了。写完了，永福国校的家长会长黄伯禄先生又拿来一张纸请题，这回他毫不思索，大大地题上“游子归来”四个大字。从这两幅字，我们可想象出此时胡先生怀念故居的恭敬。同时也可知道这桑梓旧地一定教他怀念他那为官干练而不贪的父亲，和那发长垂地是他慈母又兼严父的母亲。
006.被拧肉的时代（1895-1904）.txt	104	207-207	19	有一个|后来|答|说|她说|哭|老子|母亲	有一个初秋的夜晚，我吃了晚饭，在门口玩，身上只穿着一件单背心。这时候我母亲的妹子玉英姨母在我家住，她怕我冷了，拿了一件小衫出来叫我穿上。我不肯穿，她说：“穿上吧，凉了。”我随口回答：“娘（凉）什么！老子都不老子呀。”我刚说了这句话，一抬头，看见母亲从家里走出来，我赶快把小衫穿上。但她已听见这句轻薄的话了。晚上人静后（敖按：等不到“第二天早晨”了！）她罚我跪下，重重的责罚了一顿。她说：“你没了老子，是多么得意的事！好用来说嘴！”她气得坐着发抖，也不许我上床去睡。我跪着哭，用手擦眼泪，不知擦进了什么霉菌，后来足足害了一年多的眼翳病。医来医去，总医不好。我母亲心里又悔又急，听说眼翳可以用舌头舔去，有一夜她把我叫醒，她真用舌头舔我的病眼。是我的严师、我的慈母(29)。
008.“侬跟我来”（1904-1906）.txt	38	75-75	18	有一个|从前|后来|骂|杀|死|上海道|袁海观|周生有|万福华|梅溪学堂	这一年是日俄战争的第一年。上海的报纸上每天登着很详细的战事新闻，爱看报的少年学生都感绝大的兴奋。这时候中国的舆论和民众心理都表同情于日本，都痛恨俄国，又都痛恨清政府的宣告中立，仇俄的心理增加了不少排满的心理。这一年，上海发生了几件刺激人心的案子。一件是革命党万福华在租界内枪击前广西巡抚王之春，因为王之春从前是个联俄派⑥。一件是上海黄浦滩上一个宁波木匠周生有被一个俄国水兵无故砍杀。这两件事都引起上海报纸的注意；尤其是那年新出现的时报，天天用简短沉重的时评替周生有喊冤，攻击上海的官厅。我们少年人初读这种短评，没有一个不受刺激的。周生有案的判决使许多人失望。我和王言郑璋三个人都恨极了上海道袁海观，所以联合写了一封长信去痛骂他。这封信是匿名的，但我们总觉得不愿意去受他的考试。所以我们三个人都离开梅溪学堂了（王言是黟县人，后来不知下落了 ；郑璋是潮阳人，后改名仲诚，毕业于复旦，不久病死⑦）⑧。
005.半个台湾人（1891-1895）.txt	150	299-299	16	例子|最后|说|死|胡适	说这话后第九年，这“半个台湾人”死在台湾，也埋在台湾，他手种的“一株榕树”还在生长，“两株樟树”也还在生长。在台湾，他开始认识第一个方块字；也是在台湾，他写下了最后一个方块字。“个人”与“土地”的缘分，在胡适与台湾的上面得到了最奇妙的例子，这才正是——
006.被拧肉的时代（1895-1904）.txt	35	69-69	16	有一天|问|请|穈|母亲	有一天，一件小事使我忽然明白我母亲增加学金的大恩惠。一个同学的母亲来请禹臣先生代写家信给她丈夫；信写成了，先生交她的儿子晚上带回家去。一会儿，先生出门去了，这位同学把家信抽出来偷看。他忽然过来问我道：“穈，这信上第一句‘父亲大人膝下’是什么意思？”他比我只小一岁，也念过四书，却不懂“父亲大人膝下”是什么！这时候，我才明白我是一个受特别待遇的人，因为别人每年出两块钱，我去年却送十块钱。我一生最得力的是讲书：父亲母亲为我讲方字，两位先生为我讲书。念古文而不讲解，等于念“揭谛揭谛，波罗揭谛”全无用处④。
007.“努力做徽骆驼”（1904）.txt	57	113-113	16	有一次|最后|说|请|胡适|梁实秋|徽骆驼|木头鱼	关于胡适的乡土观念一点,梁实秋先生在1963年6月22日告诉我，“是很重的”。梁实秋说胡适有一次请他吃上海的徽州馆，一进门，伙计就大喊：“绩溪老倌，多加油呀！”可见徽州人的互相偏爱因为地瘠民穷，所以吃饭时“多加油”就是好菜。幽默的梁实秋曾经挖苦他们“徽骆驼”吃饭时穷得买不起鱼，于是做了一条“木头鱼”，放在菜里，光看不吃，并且这条木头雕的鱼，还要“五房共用”！梁实秋说胡适很爱攀同乡的关系，好像天下之人皆源于安徽，安徽之人皆源于绩溪，例如梁实秋的太太是安徽人，胡适就说梁实秋是他们的安徽姑爷！梁实秋说：“不论你是哪里的人，胡先生总有办法把你攀来攀去最后攀到他们安徽头上！”
007.“努力做徽骆驼”（1904）.txt	103	205-205	16	故事|从前|问|说|他说	“我记得四十三年（1954）2月18日胡先生第二次从美国到台湾来，住在福州街的钱宅。这月23日我到钱宅去，他问起我的乐清胡氏的始祖是从什么地方迁去的；因而谈起绩溪胡氏的“李改胡”的故事。他说：“皇清经解里收了三位绩溪胡氏经解。这个绩溪胡氏是另外的一宗，不是我的一宗。我在儿童时代曾经参加过始祖昌翼公一千岁的纪念祭典。从前宗法社会里是‘同姓不婚’的，因为‘李改胡’的关系，所以族谱上规定胡李两姓不通婚。那时有一位族人娶了李姓的女子为妻，不许上谱，结果乃将‘李’字改为‘季’字。那天他又谈起胡世泽先生的父亲胡伟德先生曾经告诉世泽兄弟，他们的上代是从绩溪迁到湖州定居的。他曾查过湖州胡氏谱系和绩溪‘李改胡’的谱系是通谱的。依照宗族辈分的称呼，适之先生比胡伟德先生高两辈，比胡世泽先生高三辈，所以世泽兄弟遇见适之先生时，总是称他‘太公’。”
006.被拧肉的时代（1895-1904）.txt	39	77-77	15	故事|笑话|讲故事|说|笑|五叔|守焕	我拿了这本书去寻我的五叔，因为他最会“说笑话说笑话”就是“讲故事”，小说书叫做”笑话书”）应该有这种笑话书。不料五叔竟没有这书，他叫我去寻守焕哥，守焕哥说：“我没有第五才子，我替你去借一部；我家中有部《第一才子》，你先拿去看，好吧？”《第一才子》便是《三国演义》，他很郑重的捧出来，我很高兴的捧回去。
006.被拧肉的时代（1895-1904）.txt	113	225-225	15	有一次|有一天|说|骂	有一次我们村里“当朋”（八都凡五村，称为“五朋”，每年一村轮着做太子会，名为“当朋”），筹备太子会，有人提议要派我加入前村的昆腔队里学习吹笙或吹笛，族里长辈反对，说我年纪太小，不能跟着太子会走遍五朋。于是我失掉了这学习音乐的唯一机会。三十年来，我不曾拿过乐器，也全不懂音乐；究竟我有没有一点学音乐的天资，我至今还不知道。至于学图画，更是不可能的事。我常常用竹纸蒙在小说的石印绘像上，摹画书上的英雄美人。有一天，被先生看见了，挨了一顿大骂，抽屉里的图画都被搜出撕毁了。于是我又失掉了学做画家的机会(33)。
006.被拧肉的时代（1895-1904）.txt	156	311-311	15	有一个|后来|说|死|司马光|范缜	一千五六百年前有一个人叫做范缜说了几句话……这几句话在当时受了无数人的攻击。到了宋朝有个司马光把这几句话记在他的资治通鉴里。一千五六百年之后，有一个十一岁的小孩子——就是我——看到通鉴这几句话，心里受了一大感动，后来便影响了他半生的思想行事。然而那说话的范缜早已死了一千五百年了！
