file	paragraph	line_start	line_end	char_count	score	snippet
001.猫狗谚.txt	6	11	11	183	3	This is the dog that worried the cat that killed the rat that ate the malt that lay in the house that Jack built．是一句好玩的英文，但翻成中文，却倒过来才行：“杰克盖的房子里有麦芽，麦芽给耗子吃了，耗子给猫咬死了，猫又给狗叼住了，这就是叼住猫的那条...
001.猫狗谚.txt	8	15	15	191	3	猫很灵巧，很多困难都可以闪过，所以有句话说“一条猫有九条命”（A cat has nine lives.）。其实猫只能活十四年，最高活到三十年（狗只活十二、三年）。猫虽有九条命，但操心也会操死，何况人只有一条命，英文有一句Care killed the cat．就是“忧能伤身”的意思。还有一句Curiosity killed a cat．（好奇会要了猫的命）...
001.猫狗谚.txt	15	29	29	126	3	2．Before you hit the dog, look at the master．（打狗看主人。这一句是中文成语翻成英文。因为打一个人的狗，你就得罪了它的主人。If you beat a dog, you insult his master.）
001.猫狗谚.txt	16	31	31	316	3	3．When the dog is beaten, the lion is tamed．（狮子驯，狗挨捶。在中文中，有一句很像的成语：“高鸟尽，良弓藏；狡兔死，走狗烹。”也可以简单地说“兔死狗烹”，翻成英文是After the cunning hare is killed，the hound is boiled．这里hound是猎犬，hare是野兔。hare...
001.猫狗谚.txt	19	37	37	161	4	6．The more I see of men，the more I admire dogs．（我看到的人愈多，我愈欣赏狗。）狗的特色是忠心，尤其不因为主人倒霉就做打落水狗的事。打落水狗是人干的事，不是狗干的事。这句英文的意思是人不如狗。说这句话的是法国名女人罗兰夫人（Madame Roland）。她后来被老同志害死了。
002.再会呀，鳄鱼呀！.txt	4	7	7	63	3	“鳄鱼的眼泪”（crocodile tears）就是中文“猫哭耗子”（假慈悲）的意思。因为传说鳄鱼吃被它咬死的动物的时候要哭。
003.纸上谈钱.txt	6	11	11	226	3	十分叫一毛dime，卖便宜东西的店叫“一毛商店”（dime store），也叫five-and-dime、five-and-ten、five-and-ten-cent store、ten-cent store，“一毛一打”（a dime a dozen）的意思是太普通了、太多了、不值钱了，跟中文“车载斗量”“过江之鲫”“多如牛毛”等意思很近。Actors a...
004.喊一声“芝麻开门！”就行了.txt	3	5	5	759	7	过生日姑姑给你烤蛋糕，多好啊！蛋糕叫sponge cake，sponge是海绵，蛋糕蓬蓬的，不是正像海绵吗？cake就是糕饼的意思，美国有一种“饼步舞”（cakewalk），谁表演得最好就给谁一块cake。有一句成语叫take the cake，怎么用，姐姐做完功课时，向她请教。“两者不可得兼”是You cannot eat your cake and ha...
004.喊一声“芝麻开门！”就行了.txt	5	9	9	228	5	Arabian camel（阿拉伯骆驼）也叫单峰驼（dromedary），另外有两个峰的叫双峰驼（Bactrian camel）。骆驼虽然能负重致远（一天可走100英里），但若背东西背过了头，最后一根稻草（the last straw）也会压垮了它。英文有句格言叫The last straw breaks the camel's back。意思就是最后的小负...
006.指教.txt	5	9	9	216	3	My fingers itch to box his ears.是手痒得想打他一个耳光，My fingers are itching to do it．是“跃跃欲试”，也是中文中“食指大动”“技痒”一类的意思。have a finger in the pie是“染指”、“参与”，look through one's fingers at是假装看不见（从指头缝...
