file	paragraph	lines	score	markers	text
020.评李登辉指示《“二二八事件”研究报告》.txt	84	167-167	19	有一个|后来|结果|问|答|说|逃|杀|死|台湾人	六、曾今可《台湾别记》(一九四七年五月十六日)：“台湾话和闽南话完全相同。这次台变中，暴徒行凶时先以台语问：‘你是哪里人？’各地都有好些闽南人及能说闽南话的外省人因答以‘我是台湾人’而未遭毒手，幸免于难。也有被暴徒识破的，就打得更凶暴、更恶毒，甚至毒打后再投入海中或杀死。后来，暴徒们用台语问过‘你是哪里人？’之后再用日语问一次，如果仅能用台语而不能用日语答复的，一定是‘阿山’——台人侮辱外省人之称呼，这次到处打外省人，他们说是：‘打阿山’——其结果自然是更惨。如果能说日本话，在台湾是可以‘无往不利’的。‘二二八’那天的下午，从基隆来台北的火车中有一些外省籍的旅客，下车时被暴徒殴打，有些打死的。从高雄来的火车中，有一外省旅客被打九次，过铁桥的时候，被丢入河中，在台北车站附近，有好些穿中山装的公务员被打后，把皮包、手表、自来水笔、金戒子……等抢去；有些被抢后逃脱，有些被抢后再被打死。万华车站有一个穿旗袍的少妇被暴徒脱去衣裤，迫令裸体跳舞。太平町有某公务员之妻怀孕将产，被暴徒剖腹，将胎儿取出掷地。某公务员之小孩被暴徒将双脚倒悬，再向下掷，头破而死。还有些妇孺是被暴徒把双脚拉开拉死的！”
011.财阀伸手捞国策，总统幕后搞“台独”.txt	14	27-27	17	有一个|问|说|李登辉|李总统|总统	三、至于“国策中心”的问题，这本来是一个相当隐秘的组织，社会各界通常都不知道李登辉“总统”身边，竟有一个“台独智囊”随侍在侧。这个整天搞“台独”的“国策中心”自经舆论曝光后，“总统府”、“国策中心”与“台独”报纸似乎都大为紧张，纷纷向外说明：“李总统所获的研究报告，并非全数来自国策中心，国策中心的研究问题也相当广泛，与意识形态无甚关联”，“国策中心是纯民间组织，并未将李总统导向‘台独’，也没有搞省籍斗争”云云，这些话，自然带有浓重的“此地无银三百两，隔壁王二不曾偷”的意味。
018.李登辉学蒋介石.txt	20	39-39	17	有一天|说|死|李登辉|蒋介石|台湾人	四、蒋介石搞道统、捧王阳明的手法，李登辉也学他。蒋介石祸害中国，不但祸害人民身体，还祸害人民精神。祸延古人，大肆提倡“阳明学”，以至阳明阳明满天下，就是一例。不过，王阳明的长处，不知道也学不到；王阳明的短处，却青出于蓝，连王阳明都甘拜下风。蒋介石死后，虽然“阳明山”、“阳明山庄”、“阳明医学院”、“阳明海运”……不绝，但是阳明之学，稍得喘息。但李登辉却又学捧朱熹继起，李登辉自当众背诵朱熹“半亩方塘一鉴开”开始，自己居然要别立一鉴了，他号召提倡朱熹之学、开朱学学术会议，立意跟蒋介石搞阳明学如出一辙。蒋介石为什么搞王阳明，因为王阳明是浙江人，蒋介石附庸风雅，特加攀附，倡阳明之学于阳明山，以传习手下。李登辉按说该搬出个台湾人哲学家来比苗头才对，可是台湾祖先只有罗汉脚，没有罗汉脑，于是只好抬出朱熹来。朱熹是福建人，李登辉祖籍福建，正好连成一系，与浙江分庭抗哲。说不定有一天，李登辉也学蒋介石，“咬住青山不放松，”把阳明山改为“元晦山”（朱熹字元晦）呢！
019.李登辉比蒋介石还蒋介石.txt	10	19-19	17	结果|说|死|笑|骗|治|李登辉|蒋经国|蒋介石|总统|国民党|民进党	八、李登辉当上“总统”后，口口声声不做强人、信誓旦旦回归“宪法”，并以废除临时条款招徕各界。事实上，此骗局耳！首先，李登辉自己之得天下也，法源非他，就来自非法的临时条款、就来自非法的万年“国代”，他当选成为“总统”，是双料非法。临时条款形式上虽然在肆虐四十三年后，被万年“国代”三读通过废止，但它的作用，正如国民党中央社通讯稿所赞美的，乃是“功成身退”！而非吾人眼中的罪该万死！但是，临时条款形式上的废止身退，并不等于实质上的烟消云散，相反的，它正以无临时条款之名，在行临时条款之实。试看国民党今日大倡修“宪”，首先在3月27日，国民党中常会通过“中华民国宪法增修要点”，增修主要内容，“在订定中央民意代表名额之分配及当选名额之保障与限制。”在内容里，左一声“不受宪法第26条及第135条之限制”、右一句“不受宪法第64条之限制”、“不受宪法第91条之限制”，使我们看了，眼花缭乱。但是，根据常识，我们都可以知道，整个设计根本是违“宪”的。国民党在前言中虽说：“为因应动员戡乱时期终止、动员戡乱时期临时条款废止后，国家当前之需要，及维护宪政之正常运作，中华民国宪法有增修部分条文之必要。兹建议依照（中华民国宪法）第27条第1项第3款及第174条第1款之规定，于中华民国宪法本文之后，增列‘中华民国宪法增修条文’”云云，但是由于“国民大会代表”身份自行延长任期的自我违“宪”，一切职权之行使，自然也就违“宪”、违“宪”、统统违“宪”了。其实，整个的局面，根本就是朝野大违“宪”。以“立法委员”为例：民进党说按照“宪法”，“立法委员”三年一选，老贼们却一干三四十年，依法无据，此说于义至正。不过，老贼这种自行延长任期的干法，只要有利可图，小贼也照样跟进。试看1978年12月16日美国承认中华人民共和国，蒋经国立即根据违“宪”的临时条款，将选举延期举行。并宣布在“选举延期举行期间，暂仍由原增额选出之中央民意代表继续行使职权”。在这一命令下，小贼们的任期，一下子就不是三年了，而自行延长两年了。延长两年与延长三四十年，其违“宪”则一。当然，这不是五十步笑百步，只是两步笑三四十步罢了。民进党又说回归“宪法”，废除临时条款，此说于义也至正。不过，今天民进党能够大量做中央民代、能够大量参选中央民代，所以有这些机会，却是国民党不守“宪法”、搬弄临时条款而来的，追究起来，十分滑稽。因为若守起“宪法”来，“宪法
022.中共和它的一个叛徒.txt	6	11-11	17	故事|当年|结果|问|李登辉|共产	共产主义是全人类的伟大理想，但它的发扬光大，是靠当年第一流的知识分子（像马克思）“悦学”的结果，它的推陈出新、改头换面，也要靠今天第一流的知识分子从“悦学”中找出智慧和出路，才能有功。中共和它的一个叛徒李登辉的故事，告诉了我们：解决两岸问题，本来可以不必走那么多冤枉路，只要中共党中央能够“悦学”，早就可以“拨云雾而见青天”了。不此之图，徒以政客式权谋摸索前进，反会坠于蠢人的魔障之中。李登辉本是蠢人，但他竟能以“扭秧歌”的步法，进三步退两步，与中共党中央周旋未已，益发彰显出中共“智者千虑、必有一失”的窘境。“智者千虑”是不够的，必须追寻更智的智者，冀得启示。不必千里求师、不必入山学道，只要不再自以为是，多“悦学”一下就好了。
019.李登辉比蒋介石还蒋介石.txt	6	11-11	16	当年|说|死|治|李登辉|蒋经国|蒋介石|台湾人|总统|国民党|民进党	四、国民党党章中除去“副总裁”，是国民党第六次全国代表大会中决定的，时间已是1945年，上距“孙总理”之死，已二十年。换句话说，蒋介石是在孙中山死后等了二十年、策划了二十年，才完完全全当上了没“副总裁”分他权的总裁，党头头之得来，形式上已二十载于兹！至于党头头以外在政治上做政府头头——总统，则等得更久，是1948年5月20日的事，上距孙中山之死，已在二十三年之后。但是，李登辉呢？他在蒋经国死后荣登党主席和“总统”，双料合一，前后只是顷刻间事！蒋介石阴谋多年、觊觎多年的名器，李登辉一夕之间轻易得之，如此时运，蒋介石岂非望尘莫及！何况，“总统”名器，蒋介石首任之日，是两千四百三十位国民大会代表，依照“中华民国宪法”选出来的，干了八年以后，才改用“动员戡乱时期临时条款”“不受宪法第47条连任一次之限制”、才一再用非法国代非法连选他连任。可是，李登辉呢？他一切都坐享其成，所有非法的路，都由蒋介石代为碾平；所有不太听话的异己，都被蒋介石先行消灭，临到头来，李登辉只要沿门拜访于非法老国代，他就顺利当选了，他的非法性虽然更高于蒋介石，但愚蠢的台湾人民却感受不到。当年纵以蒋介石的处心积虑、经之营之，在首选“总统”之日，犹有在场三百零四位“国大代表”不肯投他的票，但是，李登辉呢？他所面临的“猪仔议员”全老朽了、颓唐了，钞票一洒、好话一哄、用民进党从旁一吓，就几乎全体一致，投他的票了。这种局面，蒋介石能不气结吗？由此可见，李登辉非但是蒋介石第二，并且比蒋介石还蒋介石！
020.评李登辉指示《“二二八事件”研究报告》.txt	204	407-407	16	有一天|后来|问|说|他说|死|抓	黄妈典和翁金护两人曾被带到高雄要塞司令关一个月，有一天我在狱中每天十五分钟运动时间时看到他，他和我同是医生，我看见他拿了一条毯子在抖掉自要塞司令带回来的虱子。我问他说你的案子怎么样了，他说回到这里来大概没事吧。没想到不到十分钟，他就被插着牌子押出去了。后来看报纸才知他被送到新营去枪毙（他的儿子黄清淮也被抓进去关）。有关黄妈典的死，据说和刘启光（原名侯朝宗）不无关系。
005.“奸匪李登辉”字眼赫然出现！.txt	4	7-7	15	故事|小故事|说|李登辉|蒋经国|共产|国民党	根据国民党《中央日报》发行人石永贵发行的《李登辉的小故事》（1988年1月台视文化公司四版），在“共产党没有所谓好的”的一节里说：“登辉先生对共产党的看法是，共产党就是共产党，没有所谓好的共产党或坏的共产党，世界上所有共产党都没有离开其违反自由、民主和人性的本质。”其实，共产党的叛徒，比共产党还要坏，变节的共产党是最坏的共产党，蒋经国与李登辉，正是无独有偶的一对！
010.为有源头朱熹来！.txt	5	9-9	15	有一个|有一天|说|笑	五代时唐庄宗李存勖喜欢文化复兴、喜欢演戏。他戏演得高兴，要民主、要与戏子朋友一视同仁，自己也要来个艺名，自号“李天下”。有一天，他装着四处找人，大叫：“李天下，李天下何在？”一个戏子朋友叫敬新磨的，冲上前去，出手就给他一个耳光。唐庄宗和群伶大吃一惊，怎么打起皇上来？敬新磨说：“‘李天下’只有一个人，就是你，你还叫谁呀！”“李天下”一听，一言惊醒，大笑起来。他没想到演戏成瘾，人竟“忘了我是谁”了。
019.李登辉比蒋介石还蒋介石.txt	3	5-5	15	说|杀|死|治|李登辉|蒋经国|蒋介石|宋楚瑜|总统|国民党	一、在蒋经国一死、李登辉以“副总统”扶正时候，纵然“总统”不论正副，都是伪法统非法取得，但既习以为常，人们也就安之若素，所以对“副总统”继任为“总统”，并无异辞。但在党主席方面，却可议者多。因为执政党的头头和国家的头头二合一的干法，并非民主政治常规，极易形成一党独裁与领袖专制。而国民党自从1938年总裁制出现以后，蒋介石党政头头二合一，一以贯之垂几十年，蒋经国在乃父死后跟着二合一，又十多年，把中国民主政治予以双杀。所以，为了民主发展，党主席和“总统”二合一的干法，实在应该趁蒋经国之死，予以废除。李登辉本人，如果不学蒋介石父子，就该示天下以大公，立裁党权，归政在堂堂正正“总统”名下。但是，他却有私心，在蒋经国一死就抢夺党主席之位。虽然，党主席若被蒋宋美龄之流夺去，也令人厌恶，但这并非就是李登辉该抢的正当理由。正当的情况乃是李登辉该趁机登高一呼，带头裁抑党权，使不再党政不分。而从事作业的党棍如宋楚瑜、赵少康之流，苟对民主政治发展有丝毫天良，也不该如此扶同为恶才是！但李登辉为恶若崩，先违反党的制度，干上了党头头。按照制度，党主席应由全国代表大会选举产生，按照时间，要在五个月后才召开，又何能由中央党部提前推举出“代理主席”？何况，纵蒋介石生前，在孙中山死后，长达十三年之久，才当上党头头。在这十三年间，不论蒋介石如何炙手可热，但形式上还是集体领导、还是不设领袖的。李登辉何德何能，竟可在蒋经国死后，轻易取得蒋介石等了十三年才取得的名器？按政治常规，总统兼任党主席即不能超然于党争政争之外，对党来说，会引起内斗；对“国家”来说，会引起内伤，事实上对党对“国都”不好，蒋介石父子已为我们证实了六十年，如今不趁蒋经国之死清场，反倒变本而加厉之，这种蒋介石的门徒，纵蒋氏复生，也将甘拜下风吧？由此可见，李登辉非但是蒋介石第二，并且比蒋介石还蒋介石！
