file	paragraph	line_start	line_end	char_count	score	snippet
001.怎样修理财阀.txt	15	29	29	332	4	土地是建厂的根本，土地问题不先解决，一切都将无法推动。这算不上是企业管理，这是常识。本公司成立在1973年5月16日，在成立以前，本该早就一一调查清楚，拟好具体计划，自无成立后才慢动作的买那块地的道理。可是辜振甫先生的办事方法很迟钝，他竟在公司成立后，拖了四个月零十一天——就是浪费了足足一百三十五天以后，才把买新竹县香山土地的申请书转到建设厅，结果以两天之差...
001.怎样修理财阀.txt	17	33	33	495	4	香山土地五甲七分的大损失以后，辜振甫先生“为防长期拖延或不能核准”，开始迁居。他的人身和念头都开始南下，他看中了苗栗头份石油化学工业区，因为这个地区的优点是：“天然气供应极为方便，所有公共设施均已建设完成，建厂时无须再为运输或补给设备另加费用。”于是他在10月底写信给中油公司，价让土地。如果这个苗栗县的地区有这种“优点”，那就反证了9月间——也就是一个月前他...
001.怎样修理财阀.txt	19	37	37	215	6	在碳烟厂创业原估中，土地部分原估只花九百零两万八千元。但因辜振甫先生的失职，整个的原估全部打破，调整后预算变成五千四百三十八万元，比较增减数上面增加了四千五百三十五万二千元，一下子增加五倍多开支，反证创业原估的编列，比算命乱猜还不准，因算命乱猜，也差不了五倍之多！高雄林园土地突然支出四千五百万，这钱不得不花，是因辜振甫先生南来“顿感”（突然感到）而起。据本公...
001.怎样修理财阀.txt	23	45	45	167	3	辜振甫先生“顿感”以后，碳烟厂改在南部林园工业区兴建。拖到1973年11月9日，就是在本公司成立半年时候，才开始写信给工业局，“价拨建厂用地十二公顷”。到了1974年3月，工业局才核拨“建设用地十公顷”，前后已消耗了九个月。这时候，辜振甫先生的无能又一次发生作用，林园建厂又出现新失误，1974年5月17日，本公司成立一年时的惨相是：
001.怎样修理财阀.txt	27	53	53	171	3	然后才开始买地的。既然是“经数次勘察研究”过，怎么如今又“经实地勘察发觉此区中间现有甚大鱼塭”了呢？“鱼塭”既云“甚大”，自然不该在“数次实地勘察研究”时看不到，连照相机上鱼眼都能看到的鱼塭，哪有人眼看不到的？像这样明显的无能，所造成以后“打桩”“改配”“填砂”“填土”以至“地价”“缴款”……种种纠纷与浪费，我们被欺蒙的股东，又怎么坐视呢？
001.怎样修理财阀.txt	31	61	61	356	3	从这报告里，我们明明看到美国大陆公司“曾派技术人员来台勘察香山地形，分析土质”等等，直接因香山梦所虚掷的金钱，自然可以想见。因为美国大陆公司于1973年11月就以香山为对象设计完成并分批寄交基本设计图了。在“中国合成橡胶公司碳烟厂创业预算”表上，我们明明看到“工程设计费”下注“系委托工程公司设计一切费用”，费用高达一千二百万！“工程公司设计一切费用”已经高出...
001.怎样修理财阀.txt	40	79	79	572	4	有点工业常识的人就知道，橡胶工业在工业中，年岁是老大哥。关于这种产品，远在两百四十年前法国科学机构就收到探险家查理·马利（Charles Marie）的研究报告。1770年，英国科学家约瑟夫·普里斯特利（Joseph Priestley）已经把橡皮造出来。1839年，美国发明家查理·固特异（Charles Goodyear）以橡胶硫化法（Vulcanizat...
001.怎样修理财阀.txt	44	87	87	152	3	当本公司成立的时候，又正是头一年“政府决定全面发展石油化学工业”的时候，“属于政府奖励之事业”，时机上确属千载难逢的好机会，所以能在1973年8月18日得投资会正式核准，正式取得在台湾独家生产的资格，但这些“优势地位”，都因为辜振甫先生主持下的总体无能，一一给浪费掉了。据“1977年度股东常会议事录”：
001.怎样修理财阀.txt	46	91	91	139	4	这样惊人的损失，我们知道已不是第一次，因为这只是1976年4月底建厂完成后的损失；在这以前，1975年的、1974年的、1973年的，都是四千三百七十六万以外的，可以想到还有多少。最妙的，竟在宣布这四千三百七十六万损失的同一天，公司总经理竟在“1976年度工作报告”里公然颂扬：
001.怎样修理财阀.txt	50	99	99	545	4	前面公然奉承辜振甫先生“正确领导”的本公司总经理，自本公司成立以来，就连任很久，他是台湾省政府秘书长下台的大官，他的专长，我们从他写的《书论选粹》一书（1962年台湾省政府同仁书法研究会编订）的跋里，和他任内的政绩里，已经领教够了。在“中华征信所”第6102671号对“中国合成橡胶股份有限公司”工商征信报告内，批评他“处事固执、保守”。以这样记录的人，能不能...
