file	paragraph	line_start	line_end	char_count	score	snippet
001.高等教育的一面怪现状.txt	2	3	3	130	3	双十节那天，我读到《自立晚报》上王洪钧先生的文章——《老一辈，你给了我们些什么？》心里又痛快又沉重。痛快的是，王先生身居教育部高等教育司司长的高位，居然公然发出这样的质问，这真是中国官场上划时代的大新闻；另一方面，我读到王先生下面一段文字，却又不能不感到沉重：
001.高等教育的一面怪现状.txt	30	59	59	713	4	先说“分赃”。台大文学院中的教授有的吃香，红得发紫；有的却被打入冷宫，备受排挤。这种分野，大都并不是因为教授学问的优劣，而是一种派系倾轧的结果。谁都知道教授们光凭教授的本薪维生有点清苦，为了帮助教授们安定生活，促进研究，就从外面来了许多“津贴”，比如长期发展科学委员会、东亚学术研究计划委员会、亚洲协会、洛氏基金会、哈佛燕京社，及与华盛顿、斯坦福等大学合作等等...
001.高等教育的一面怪现状.txt	31	61	61	561	3	再说“意淫”。“意淫”本是缓进派好色表现的一种，谈到好色，本没什么不得了，不过对道貌岸然以经师人师自命的“君子”们说来，似乎不宜太过而玷“清范”。孔德成七十七代老祖宗曾说：“少之时，血气未定，戒之在色，……及其老也，血气既衰，戒之在得。”其实这话大有问题——至少在台大文学院中大有问题。台大文学院中的老教授，“血气既衰”却又该“戒之在色”者大有人在。在中国传统...
001.高等教育的一面怪现状.txt	32	63	63	304	4	有的老教授，一上课就宣布：“女学生一律坐前排，男学生全都坐后面。”这种决定，并不是什么lady first，而是饱眼福方便。方便的结果，女学生的分数一律八十分以上，男学生呢，一律八十分以下！还有的老教授，写情诗，追女职员，秀笺题字，画里真真，极尽太虚幻境之能事；还有的老教授，庭院花发，邀请班上全部女学生移玉舍下，共来赏花，男学生呢？当然一个也不请……除了这类...
001.高等教育的一面怪现状.txt	45	89	89	129	3	可见“圣水”没喝到，这是何等憾事！在这一点，他野心大过徐复观，两人“诗歌比赛”的结果，徐复观对着凌波的照片只是“诗以张之”，其志只不过是“万灵犹自绕歌裙”、“从此书城春不尽”而已。绕“裙”之事一何小，喝“水”之事一何大！台大文学院之优于东海文学院，由此可证。
001.高等教育的一面怪现状.txt	46	91	91	653	3	我这篇文章由统计图表开始，算来算去，竟从制度算到人事上面，最后涉及到人事的头儿沈刚伯，这是很痛心的事。我只好静候浅人们骂我“人身攻击”。我要干脆说明我实在分不清“对事不对人”的玄理。就沈刚伯和文学院的情况而言，“人”与“事”根本是分不开的，其人存则政不举，任何稍知文学院情况的人，都可以看到这个学院在沈刚伯十四年来的阴沉领导下，已经腐败到什么地步。文学院的松懈...
001.高等教育的一面怪现状.txt	47	93	93	134	4	沈刚伯除了不贪财以外，其他一切都是老教授中腐败的代表，也是最好的活证与抽样，更是集大成的人物。他十四年来唯一可歌颂的“德政”，是不让徐复观之流混进台湾大学，大概是想引某某入室的典故而心有惴惴，结果嫁祸于东海大学，使东海大学的师生心头暗叫：“苦也！恁地引进这湖北佬来！”
002.师道与是非.txt	29	57	57	221	4	我的“新解”是，这段话的妙处，乃在它把一个学生的受教育的历程，做了一番有意思的比喻。它描写学生在老师的“春风化雨”下，对“是非”、“利害”观念的层层演变，从“不敢念是非”一变为“庚念是非”，再变“庚无是非”，最后变为不知人我的是非。而这种演变，做老师的，自然随时从旁奖掖或示以颜色，老师看到孺子可教，遂由一盼到一笑，由一笑到“排排坐，吃果果”，最后浑然一体，师...
002.师道与是非.txt	31	61	61	71	3	但是，孔子似乎觉得，老是“名分至上”、“辈分第一”，似乎也不太好，至少在“仁”面前，“名分”、“辈分”应该让一让，所以他说：“当仁不让于师。”
002.师道与是非.txt	32	63	63	156	3	所谓“当仁不让”的“仁”字，大义理家和大考据家们又纷纷有他们的解释，我认为这个仁字可以解释做一种对“是非”的观念，一种对“是”（真理）的固执，一种对“非”厌恶。如果这样解释，我认为“当仁不让于师”一句话，实际上就是说：“在真理和是非面前，不能因为有师生的名分就马马虎虎。这是不能让的，就便是老师，我们也要批评。”
002.师道与是非.txt	40	79	79	95	4	另外一种传统就是中国的“名分”传统，在名分传统底下，一个讲求当仁不让的“是非”传统，是无法发荣滋长的。换句话说，传统跟传统打了架，结果呢，“师生”的名分传统胜利，“不让于师”的是非传统投降。
002.师道与是非.txt	45	89	89	95	3	从是非传统来讲，叶公那边是对的：爸爸偷羊的“是”，做儿子的，除非说谎话，是无法“非”掉的；但从名分传统来讲，孔子显然牺牲了是非，他主张把“是”予以“隐”掉，唯有“隐”掉，才算“直在其中矣”！
002.师道与是非.txt	46	91	91	143	3	这样看来，孔子所转引的“直道而事人”，所赞叹的“直哉史鱼”，其中所谓的“直”，并不是依靠在对“是”（真理）的固执上，而是一种对名分的屈服。屈服的结果，所谓“直道而行”云云，只不过是说着玩的，并没要你真的拿来实行。这种“直”，只能在你心“中”去实行，不能冒冒失失的搬到罗斯福路三段来实行。
002.师道与是非.txt	49	97	97	129	3	写到这里，我们总该明白了：在中国传统内，名分底下无真理、辈分底下无是非、师道底下无直道。唯一“当仁不让于师”的牌子，只是能看而不能摸，更不能摘下来耍。凡是傻头傻脑，硬将《论语》的教条拿来实行，不想“托诸空言”而要“见诸行事”的，那他一定是傻瓜，一定要被围剿。
002.师道与是非.txt	55	109	109	162	3	这是孔子的“正名主义”。这个主义的特色是使A恰如A、B恰如B，使万物各得其分，觚要觚、君要君、臣要臣、父要父、子要子；觚不要不觚而觚，君不要不君而君，臣不要不臣而臣，父不要不父而父，子不要不子而子；觚而不觚者，“觚哉”？君而不君者，皇帝哉？臣而不臣者，大臣哉？父而不父者，老子哉？子而不子者，小子哉？……如此类推，可得下式：
002.师道与是非.txt	88	175	175	102	3	老师团体既然成为被批评的对象，批评方式的表现自然也就因人而异，宽猛有别。由于批评是自“下”向“上”发射，所以很像御史对皇帝的谏诤，且皇帝与老师，又同是“天地君亲师”中的主角，故放在一块儿来说，也许更适当：
002.师道与是非.txt	91	181	181	142	3	这个大臣批评皇帝的传统，是中国的一个好传统。这个传统，大体上，已经移交给监察委员，由监察委员们延续他们的坏脾气，所以，可以这么说：做为一个监察委员，脾气愈坏愈可爱，脾气愈好愈糟糕。目前的陶百川先生、黄宝实先生……他们都是脾气欠佳的人，所以，监察院还是可以勉强“迎风户半开”，不必关门。
002.师道与是非.txt	92	183	183	199	3	至于另外一个传统——学生批评老师的传统，自从子路“不悦”以后，似乎跟着就及身而绝。两千四百年来，至少我个人，看不到学生对老师有超过“不悦”的强烈表示。直到晚清以降，才算有大逆不道者出来，一一表演“谢本师”，表演“吾爱吾师，吾尤爱真理”。这种表演，前程如何，未可逆料，当然它的结果会犯众怒，会闹到老者既不安，少者又不怀，为之函牍交加，棍石俱下，这种反应，凡是了解...
