file	paragraph	line_start	line_end	char_count	score	snippet
001.楔子.txt	8	15	15	212	4	四周也张望着她。突然间，邻座女生惊声尖叫起来：“看她的学号！看她的学号！CY781984！C-Y-7-8-1-9-8-4！天哪！这是徐菁的学号！”“徐菁不是车祸死了吗？”“徐菁死了一个月了，怎么回事？”“我们没有转学生，也不可能有同样学号！”……七嘴八舌，立刻乱成一团。“你是谁？”“你是谁？”“你怎么穿着徐菁的制服？”“你哪儿来的？”……乱成一团中，大家包围...
001.楔子.txt	9	17	17	168	4	飘逸的陌生人吓到了，她紧抱着书包，想站起来，可是没有空间，一声声的质问压迫着她，她摇着头、咬着下唇，万般无奈。最后，她决心给出答案：“请给我一点空间，让我说。”她有点喘息。“大家让开一下。”“让开一下。”“她要说了。”“说出她是谁。”……包围的人头们让开了，光线透了过来、空气透了过来，飘逸的轻声细语传出了：“我不是别人，我就是徐菁。”
001.楔子.txt	10	19	19	135	4	前排的女生尖叫起来、跳起来：“天哪！她就是徐菁！”“她说她是徐菁！”“徐菁明明死了，怎么是徐菁！”“她是女鬼，哇！”……在惊声尖叫中，飘逸的伸出纤细秀美的手，抚上自己的前额，倒在椅子上。“她昏倒了！”“快叫救护车！”“叫医务室护士来！”“假徐菁昏倒了！”“快救她！”……
002.与阴茎对话.txt	34	67	67	158	3	过去为反抗国民党黑暗政权坐牢，即使出狱多年，还会怪梦不绝、噩梦留连。在又怪又噩的梦中，比例最多的，竟是和自己阴茎有关的。如何解析这一现象？精神分析家是不够看的。真正的基础原因乃是大脑对阴茎的愧疚，大头惹祸、小头遭殃。大头做政治犯惹祸坐牢，小头休戚与共，只好陪同遭殃，两头相见，大头总有说不完的抱歉。这次，怪梦更怪了。
002.与阴茎对话.txt	37	73	73	162	3	“别这么得意吧，谁是谁的，真很难说。记得希腊神话Demeter（狄蜜特）女神吧，她要烧掉Demophon（狄默丰）身上mortal parts（会死掉的部分）以成全永生，结果却被误会，害得全体都不得永生。我和你们其他器官的关系，就是这样，本来我是可以单独永生的，你们会身名俱裂，只有我永生。但我被你们牵累了，所以陪着倒霉。”
002.与阴茎对话.txt	38	75	75	248	7	“说你被我们牵累、你陪着倒霉，我们承认。但说你单独永生，就是笑话了。讲个笑话给你吧。一个老富翁，活到一百岁，过生日那天，他拿起酒杯，庆祝自己，但方式很怪，他对他身体每个器官，都举杯个别点名庆祝。他对眼睛说：‘眼睛啊、眼睛啊，生日快乐，你一百岁了。’他对鼻子说：‘鼻子啊、鼻子啊，生日快乐，你一百岁了。’他对嘴巴说：‘嘴巴啊、嘴巴啊，生日快乐，你一百岁了。’依此...
002.与阴茎对话.txt	41	81	81	239	7	“国民党党营的正中书局出版国民党教授译的《世界史纲》，英文原文Megalomania led them at last to the prossession of Egypt.里Megalomania自大狂一字，国民党教授竟翻译成‘最后麦格隆满尼（Megalomania）王竟征服埃及’，应该译为‘最后自大狂使他们占有埃及’才对，闹出了大笑话。不过话说回来，如...
002.与阴茎对话.txt	49	97	97	115	3	“这不是法律问题，‘非常上诉’有什么用？但孙中山可提出‘非常异议’。古人何休在《公羊传序》里说：传述古书《春秋》的很多种，‘其中我非常异议可怪之论。’孙中山可就这段古书，提出抗议。抗议你有不当联想，至少抗议你乱用‘非常’两个字。”
002.与阴茎对话.txt	59	117	117	111	3	“哈哈，怎么硬法？少吹牛，你知道有所谓‘硬度表’（hardness scale）吗？背给你听：一度滑石、二度石膏、三度方解石、四度萤石、五度磷灰石、六度正长石、七度石英、八度黄玉、九度刚玉、十度金刚石。你硬？硬的是哪度？”
002.与阴茎对话.txt	76	151	151	189	6	“这是最奇妙的因果律。玩漂亮的才能玩得漂亮。别忘了我的基本使命与功能，我就是人生的大玩家，我带给人生最大的快乐，我没有多愁、没有善感，只有突破与蹂躏，我是绝对阳刚的、男人气的，我喜欢我自己，但我更喜欢漂亮女人，每次听到那种赞美的哀求声音，我知道我不再是政治犯，而是强奸犯。因强奸坐牢比因政治坐牢实惠得多了，你年纪轻轻就政治犯坐牢，你这笨蛋！我年纪轻轻就被你连累...
