file	paragraph	line_start	line_end	char_count	score	snippet
002.第一幕——夏至.txt	5	9	9	282	3	门打开朝里望，斑驳的墙壁、破烂的地板是基本配备，迎面先来的是一道低腰的矮墙，墙一边砌在左面高墙上，另一边用活页搭上一片活动门板，形成L形直角。直角框内是水泥地，上有没盖子的马桶和洗脸槽，整个加起来，算是上空浴室、上空洗手间、上空便所，面积约占整间囚房的八分之一。从门口到矮墙间，可席地睡两个人，面积是四分之一。视野转到右边来，与大门成对角线的是地板上三卷铺盖，...
002.第一幕——夏至.txt	13	25	25	86	4	史处长：怎么血口喷人？我有证据，给你们看。我在砂糖上铺一层纸，抓了一只苍蝇放进去，盖好瓶子，谁打开这瓶子，苍蝇就飞了，我刚才一打开，看不到苍蝇了，这就证明有人偷了我的砂糖。
002.第一幕——夏至.txt	27	53	53	523	5	史处长：什么优待？那些问案的，一开口就说：“史子文啊！我们知道你是老共，你今天落网了，赶快承认了帐，免得受苦。”我一否认，他们就拍案怒骂，连十八代祖宗都被他们侮辱了。有一个二十来岁的小鬼，他当我的孙子还差不多哩！居然对我说：“史老先生，我老实告诉你：我们局长做事是很果决的，他交给我们办的案子，都是只许成功、不许失败的。你看，被我们请进来的人，哪一个可以不认罪...
002.第一幕——夏至.txt	29	57	57	276	5	史处长：怎么不提？当时承办我案子的，是我苏北同乡科长刘昭祥，他的两条腿不一样长，走起路来一颠一颠的，凸出的黑眼球在玳瑁镜框中旋转，像一只蛤蟆，外号就叫“跛脚蛤蟆”。他的是非标准也人如其腿。我问他：“说我是共产党，你们要拿出证据来。”他说：“我们办案还靠证据吗？你想一想，过去你是怎么办案的？”我说：“我们是自己人啊！”他冷笑说：“自己人？你已经是我们的敌人了。...
002.第一幕——夏至.txt	36	71	71	73	3	华老师：我们不敢同处长大人比，我们是当成共产党被抓的，而你们是把人当成共产党来抓的，只是你这位大人抓到最后，变成麻将牌的“自摸”而已，抓到自己了。
002.第一幕——夏至.txt	38	75	75	120	3	龙 头：处长大人说得对，国民党不亡没有天理。问题是，一旦亡了，国民党无处可逃，投降都没人要，最后一死，总算还戴着国民党的帽子而死。而你呢，你是国民党，却戴着共产党的帽子而死，但真的共产党又不领情、不认帐，这种对比和下场，岂不太令人遗憾了吗？
002.第一幕——夏至.txt	39	77	77	131	3	史处长：我的父亲、伯叔、堂兄等，为国民党而死，被共产党杀了，国民党不领情、不认帐。而今，我被国民党指为共产党了，万一因此而死，我这个冒牌的，人家共产党还不是照样不领情、不认帐。虽然说“人生自古谁无死，留取丹心照汗青”，但我们究竟为谁而死的啊？留什么丹心照给谁啊？
002.第一幕——夏至.txt	43	85	85	890	12	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把...
002.第一幕——夏至.txt	45	89	89	144	4	华老师：我只遭到过一次。被疲劳审问时，我几乎要昏迷了。在半昏迷状态下，我突然惨叫一声，醒了。为什么醒了？又为什么惨叫？因为他们一个人用缝衣针插进我的手指甲里面，又一个人伸出手掌，突然用力抓捏我的睾丸。坐到这大牢的人，很少没吃过苦头的，但是被大刑伺候的花样像我们这个案这么多的，恐怕不多了。
002.第一幕——夏至.txt	48	95	95	504	11	龙 头：你说你被突然用力抓捏过睾丸，但这还算客气的呢！有一个山东莱阳人，叫邱宏臣，1941年，他19岁，在家乡做游击队，打日本人也打共产党，后来阴错阳差到了台湾，去公路局当工友。有一天，他被请到刑事警察局，说他在民国三十二年，在山东做过共产党打游击。他回答说，民国三十二年，俺正打的是共产党，共产党在正面被俺打，怎么俺会是共产党。问案的刑警说：“现在已经是民国...
002.第一幕——夏至.txt	56	111	111	161	5	余三共：（突然暴怒，指着史处长，厉声高叫）没人跟你同“匪”！也别匪啊匪的！我们是光明正大的中国共产党，你处长大人是什么？是国民党被当成的共产党；你华老师是什么？是国民党被打成的共产党，你们都是假货，但我不是，我们不是，我们是真的共产党，我们并不喊冤，我们没有冤，只有恨，像美国爱国烈士所说的，遗憾只有一条命跟你们对干而已。
002.第一幕——夏至.txt	67	133	133	126	3	史处长：（动气）我闻闻看，开玩笑说吧，我闻到一股乳臭，乳臭未干的乳臭。如果列宁活着，列宁会骂你们这种大学生犯了他所谓的“左倾幼稚病”，凭你们十几个大学生，想在台湾推翻国民党，你们是盲动主义者，怎么样？串连吧！串连到第十九个人，就踩了地雷吧？给抓起来了。
002.第一幕——夏至.txt	69	137	137	257	4	史处长：别忘了那是什么时候！什么地方！那是在1921年，那是在大陆，那时间那空间，政府的力量罩不住，搞革命，成功了可以进北京南京，失败了可以上山下海，今天呢？在台湾小岛上，北京南京都早给人搞走了。上山嘛？警察挡着，要有入山证，没证件上不了山。下海嘛？东边太平洋，西边台湾海峡，你去跳吧！别小看了在台湾的国民党，国民党在大陆被共产党打得落花流水，在台湾可神气活现...
002.第一幕——夏至.txt	71	141	141	300	7	史处长：这就是坐牢啊，不是让你舒服、让你不别扭。坐牢不是只坐在那儿，坐牢是包括牛鬼蛇神聚在一起，龙蛇杂处、鸡兔同笼，互相折磨，除非像我们十一房龙头那样，一坐五年，弄个“书桌”，老神在在、高高在上、笑傲江湖、阅人无数，而我们这些新科小生像你、新科老生像我、像华老师，都是龙头的配角，我们坐牢，都没他沉得住气、没他快乐，我们个个整天怨天尤人，不是吗？你这位大学生啊...
002.第一幕——夏至.txt	76	151	151	383	4	华老师：调查局逼迫我供认七岁在家乡参加共产党的儿童团，即所谓小鬼队。我在军法庭上，请他法官去函情报局查询：“共产党的儿童团，要几岁才能参加？”那个王八蛋的名叫聶开国的军法官先是不准，后来经过我的律师提出抗辩，律师说：被告请求调查有利证据，法庭没有不准之理。据他律师所知，共产党规定九岁的小孩要参加儿童团。七岁，根本不能参加。就算九岁参加了，也是被迫，也没有罪。...
002.第一幕——夏至.txt	78	155	155	564	11	华老师：正因为从七岁补起，案子就要一路补下来。我既七岁入了共产党儿童团，自然大了，就不能不入共产党了，于是做口供，在调查局入党。我被逼着写：“民国十六年，1927年，我在湘潭念书时，加入共产党。”后来他们一算：你民国三年生，民国十六年，只有十三岁！马上拉下脸来，拍案大骂：“你混帐！十六年？你只有十三岁，哪有资格加入共产党！你胡说！时间没那么早？你不肯吐实！打...
002.第一幕——夏至.txt	89	177	177	81	3	余三共：（盯着矮小子看，再用右手指指龙头）他是龙头，这里一切他说了算。我是余三共，大学生。那位是处长大人。你旁边这位是华老师。你叫什么名字？犯的什么案子？哪里人？
002.第一幕——夏至.txt	111	221	221	162	3	龙 头：你们看，这小子怎么这么黑，看他那又黑又胖的屁股！来，我给他起个外号，这小子是1949年蒋介石逃到台湾后外省人的第二代，又台湾又大陆，“黑屁股”是大陆来的国语，我就叫他台湾话的“欧卡曾”吧。虽然在语言学上，根本就没有台湾话那种语言，因为它根本就是大陆的闽南话。别以为黑屁股不雅吧，古人就有人叫“黑臀”的，臀就是屁股呀！
002.第一幕——夏至.txt	113	225	225	65	3	龙 头：（大笑好一阵才歇）我坐牢五年，从来没这么笑过，太好笑了，三共你看，欧卡曾还会把英文脱衣舞strip给日语发音成死脱瑞普呢！
002.第一幕——夏至.txt	117	233	233	163	3	欧卡曾：（皱眉做痛苦状）三共小哥请别这么说了，我欧卡曾是眷村出身的小弟，算老几？只是偷点东西而已，怎么能跟我们奉化大乡长比？听我爸爸说，当年我们逃难来台湾，窝在眷村里，穷得好惨，家里连厕所都没有，到公厕大便都要排队，晚上做噩梦，都跟屎急有关，梦见夹着屁股，到处找厕所（夹着屁股，摇了两下），我们虽然是外省人，但是是夹着屁股的。
