file	paragraph	lines	score	markers	text
011.蒋介石与开房间的自由.txt	4	7-7	19	故事|说|跑|杀|强奸|奸杀|打电话|国民党	这故事里提到的“基隆男女教员被控以妨害风化的消息”，内情是这对男女教员到旅馆开房间，被警察临检，查到两人并非夫妻，因而找上麻烦，说是妨害风化。但是刑法上的妨害风化，明明规定犯了普通强奸罪（第221条第1项）、或准强奸罪（第221条第2项）、或轮奸罪（第222条）、或强奸杀人罪（第223条）、或普通强制猥亵罪（第224条第1项）、或准强制猥亵罪（第224条第2项）、或乘机奸淫罪（第225条第1项）、或乘机猥亵罪（第225条之2）、或奸淫未满十六岁女子罪（第227条第1项）、或对于未满十六岁男女为猥亵罪（第227条第2项）、或利用权势奸淫罪、猥亵罪（第228条）、或诈术奸淫罪（第229条第1项）、或血族相奸罪（第230条）、或引诱与人奸淫猥亵罪（第231至233条）、或公然猥亵罪（第234至235条），这对男女教员既是因情生恋，既都是成年人，既无强迫、买卖、公然等行为，自然全无妨害风化之可言，警察放着多少正经事不办，却跑到旅馆，找起“良家男子”和“良家妇女”的麻烦，这不是胡闹吗？但这种胡闹，却一直是警察的不务正业之一，直到“基隆男女教员”事件发生，直到省主席被国民党总裁打电话责备以后，才下令禁止警察的不务正业。这种行政现象，正暴露了国民党离奇的行政与法律结构，值得我们作为抽样研究。
003.孙中山蒋介石与道统.txt	39	77-77	18	有一个|问|答|说|他说|请|共产党	我们更要知道，总理的基本思想，渊源于中国正统的政治思想和伦理思想。总理既认定了“民生为历史的中心”，便根据这个思想，指出我国固有的“天下为公”的思想，为改造社会的基本法则与实行革命的最高理想。因为人类的生存最大保障，是在全体的生存，不在部分的或个人的发展。总理继承了中国固有的正统思想，认定利他是革命的本务，仁爱是救世的基本，利他和仁爱的极则，无过于天下为公。这张表上“民生哲学”下面这个“公”字，就是天下为公的“公”字。《礼记·礼运》篇说：“大道之行也，天下为公，选贤与能，讲信修睦。故人不独亲其亲、不独子其子，使老有所终，壮有所用，幼有所长，矜寡孤独废疾者皆有所养，男有分，女有归。货恶其弃于地也，不必藏于己；力恶其不出于身也，不必为己。是故谋闭而不兴，盗窃乱贼而不作，故外户而不闭，是谓大同。”这实在是我们中国一种最完美、最高尚的政治思想和伦理思想，总理生平遇到有什么人请他题字的时候，一提笔总是写这几句话。可以说，这几句话，就是总理在实行革命中的最高理想。唯其如此，所以他创造的三民主义，是以民生哲学为基础，是以人类全体幸福为依归，而终结理想，是“世界大同”。我记得民国十年，总理在桂林，共产党第三国际有个代表马林（瑞典人）曾经问过他：“先生的革命思想基础是什么？”总理答复他说：“中国有一个道统，尧、舜、禹、汤、文、武、周公、孔子相继不绝。我的思想基础，就是这个道统，我的革命，就是继承这个正统思想来发扬光大。”那位马林先生不明白中国政治思想的历史，自然不明白总理答语的意义，他再问总理，总理仍然是这样答复他。实则总理当时的意思就是说：三民主义是以我国固有的“天下为公”的伦理思想与政治思想做基础的。
013.蒋介石与吴稚晖.txt	18	35-35	18	有一天|忽然|说|骂|杀|死|求|国民党|共产党	自从民国三十七年12月中旬，政府外受国际误会，忍辱负重，内部同人又很多中了共匪宣传毒素，动辄对政府妄加批评，恶意中伤，封疆大吏竟有妄主局部和平，动摇国本者，先生抱着满腔公忠体国的热忱，耳闻目睹当前种种光怪陆离的现象，眼看亲自参与建造的中华民国，或将遭遇空前浩劫，内心痛苦的刺激，日夜忧愤，使他已经平复多年的血压，又复冉冉上升，时时感到头晕。果然有一天晚上，正坐在热烈讲书的时候，忽然觉得天旋地转，头重目眩，自己不知动弹，于是立刻扶靠床上，医生即时赶到，施以急救，不久渐渐苏醒，未成中风。这样安睡三天，逐渐痊愈，在第三天的报上，看到陈布雷先生逝世的消息，怆慨万千，似有异常悲痛，蕴藏心头。接着徐蚌会战，局势日趋严重，先生从此心绪沉重郁闷，对个人前途生存乐趣，极大转变，一反以前满腔积极兴奋的情怀，并絮絮反复诉说：“国家危若覆巢之卵，既不见勤王之师，亦不见死节之臣，殊无以对国父及死难先烈，如陈布雷殉国之士，实在太少了。我生平不怕死，在北京看杀头（按当时看卫汝贵被斩首），参加革命党，从没有所谓怕死，我已活到如此高龄，夫复何求，假如共产党真到上海，我要尽情痛骂其灭国灭种的罪状，一泄胸头之恨，他们一定把我活埋⑦凌迟的，足见国民党还有硬汉吧？”当时相对黯然，不禁心如刀剜，无法为先生排解。
014.蒋家父子与吴家父子.txt	23	45-45	18	典故|例子|最后|说|哭	申叔在向我叙述了这些感伤之事以后，最后说：“李敖兄，最令我不服气的一点是：没有我们吴家替他们打天下，哪有蒋家的天下！如今他们有了天下，却连场电影都不准我们拍，这算什么公道！”这段话，对照起浩然《哭申叔》的豆萁典故，所谓申叔的例子说明了“大半像釜中的豆子一样，只有哭泣的份。少数当柴烧的豆萁，火光融融，煎迫着豆子，固然很神气，但当成灰以后，还不如豆子落得个全尸呢”。天道好还，难道真是如此吗？
003.孙中山蒋介石与道统.txt	40	79-79	17	有一个|问|答|说	这段话跟蒋中正最早的引文，最令我们注意的不同是：原引孙中山说的“尧、舜、禹、汤、文、武、周公、孔子而绝”，现在不但不提“而绝”了，并且出现了“相继不绝”的字样！（值得注意的是：1952年10月13日，蒋中正《对第七次全国代表大会政治报告》中说：“大家该还记得，民国十三年，荷兰人马林到桂林，问总理道：‘你的革命思想基础是什么？’总理答道：‘中国有一个正统的道德思想，自尧、舜、禹、汤、文、武、周公，至孔子而绝。我的思想，就是继承这一正统的道德思想，来发扬光大的。’”两相对照，也有“十年”与“十三年”的不同和“瑞典人”与“荷兰人”的不同。）
016.蒋介石与《文星》.txt	14	27-27	17	有一次|后来|问|说|骂|死|国民党|共产党	但此路不通不是立即的，而是有一段过程的。最早的端倪，出现在我写文章批评胡秋原的事件上。胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上，自然也就不能被一再信任。因而在心理上，他有了一种“幻想的被迫害症”（Persecution mania也就是躁狂症、被虐狂），他的自高自大自我膨胀，过分重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原？胡秋原何物？谁要打击这样一个宦海失意和学界走板的人呢？但在这种心病下，他总是刻意寻找“幻想的迫害者”（imaginary persecutor）。他公开中说《文星》“自恃有强大后盾，这后盾即我说的参谋团，其中有教授，包括一个教逻辑的，有我们的同业新闻界人士，还有政治上的权威人士等，这是一‘奇异同盟’，毫无原则的，但不知为了什么，也许由于一种‘反胡秋原Complex’，结成了一个‘反胡秋原联合战线’”。又说反胡集团的组成分子为“青年后面有中年、有老年、比我更老的前辈”。又说组成分子的单位“是由一个教育机关，一个学术机关的人，组织了一个参谋团，还加上一个后勤机关，不断集会三个星期”。……这些自高自大自我膨胀、过分重视自己的“幻想的被迫害症”，使他一开始就不相信批评他只是李敖一个人的事。他用尽对我人身攻击的字眼，像“豪奴”“猘犬”“背后有中年有老年”“有传授有计划”“有组织攻击”“有参谋团、顾问”“危险打手”“幕后人”“雇佣诽谤者”“奉命骂人”“问了顾问”等等。一口咬定许多机关和人士利用李敖来打击他。胡适死后，他首先怀疑的，就是姚从吾。但他也不照照镜子，姚从吾打击他干什么？姚从吾是学界的“当权派”，是台大教授、是“中央研究院”院士，胡秋原全没当上，是学界走板的人物，谁要打击他啊？可是，没有用，一个人患了“幻想的被迫害症”，是没救的。1962年4月14日，我有日记如下：“姚先生在课堂上说佩服我矛盾战术，使胡秋原气焰不敢太盛。并说日前在南港跟胡秋原打招呼，胡秋原不理他，盖以姚李一气故也。”这表示说， 胡秋原早在4月间，就认到姚从吾头上来了。另一方面，胡秋原又认到陶希圣头上，但他又不照照镜子，陶希圣打击他干什么？陶希圣是政界的“当权派”，是国民党中常委，坐文学侍从之臣的第一把交椅，胡秋原全没当上，是宦海失意的人物，谁要打击他啊？可是，没有用，一个人患了“幻想的被迫害症”，是没救的。陶希圣告诉我说：“胡秋原说我打击他，我打击他干什么？大陆撤退时，胡秋原投共未遂，到了香港。当时不能来台，还是我设法使他入境的——我要打击他，我会这样帮他吗？”可是，当时胡秋原的“幻想的被迫害症”已深，怎么都要一口咬定了。
020.童轩荪笔下的蒋介石.txt	25	49-49	17	例子|说|他说|哭|笑|国民党	童轩荪先生信中，谈到国民党的种种黑暗，令我看了，深有同感。他说他对我“写的‘二进宫’诸情，深有同感”。这种相对的同感，是我们这些身受国民党刑狱之苦的人，最能体会到的。国民党为中国人民制造刑狱之苦，种类是很多的，一般都是令人泪下的悲剧，但偶尔也有令人哭笑不得的悲“喜”剧。这种悲“喜”剧，令你在同感之时，也忍不住悲“喜”随之。童轩荪先生个人的例子，就是典型的悲“喜”剧。
003.孙中山蒋介石与道统.txt	25	49-49	16	有一个|问|答|说|他说	中山先生的思想，完全是中国的正统思想。就是继承尧舜以至孔孟而中绝的仁义道德的思想。在这一点，我们可以承认中山先生是两千年以来中绝的中国道德文化的复活。去年有一个俄国的革命家，去广东问先生：“你的革命思想基础是什么？”先生答复他说：“中国有一个正统的道德思想，自尧、舜、禹、汤、文、武、周公至孔子而绝。我的思想，就是继承这一个正统思想来发扬光大的。”那人不明白，再又问先生。先生仍旧把这一句话来答复。我们就这一段话，就看得出先生的抱负。同时也就可以认得清楚先生的国民革命，是立脚在中国国民文化的复兴上面。是中国国民创制力的复活，是要把中国文化之世界的价值，高调起来，为世界大同的基础。
003.孙中山蒋介石与道统.txt	33	65-65	16	有一个|问|答|说|共产党	现在国家到了这样危急的情况，我们用什么方法可以把它挽救过来，完成我们的革命，使中华民族复兴起来呢？我很简单忠实的说，只有大家相信三民主义，而且要实行三民主义，就可挽救危亡。因此，我们要问：三民主义是怎样发生出来的？它的思想之渊源以及它的根本精神是在什么地方？简单的讲一句，它的思想渊源，就是继承中国从古以来——尧、舜、禹、汤、文、武、周公、孔子一脉相承所流传下来的道统，它的根本精神，就是要用中华民族固有的精神来领导革命、复兴民族。关于这一点，在从前共产党时代，共产党必当这句话是一种封建思想，且以把总理为偶像化这点来批评我们，殊不知道共产党别有鬼胎，所最怕的就在此点。我记得总理与苏俄代表见面时，当时他第一句话，就问总理：“你的革命哲学的基础是什么？”总理回答说：“我们中国有一个传统的精神，就是尧、舜、禹、汤、文、武、周公、孔子所遗传下来的固有道统，我就是继承这尧、舜、禹、汤、文、武、周公、孔子以来的道统，这就是中国民族固有的精神。”我们政治学校的学生，是总理的信徒、是革命党的正统，我们要明白这个道理，这就是三民主义所从而发源的——三民主义即尧、舜、禹、汤、文、武、周公、孔子所流传的大道，亦就是中国政治、伦理、哲学的基础，就是要以中国固有的精神来革命、来治国家、来平天下。这样，国家一定可以治平，革命一定可以成功，中华民族也绝不至于沦亡的。所以我们最紧要的，是将中国固有的德性，即从古遗传给我们最紧要的东西，不要忘掉，我们就要继承总理所告诉我们的固有的民族精神，来挽救国家、复兴民族。
020.童轩荪笔下的蒋介石.txt	20	39-39	16	笑话|有一天|说|他说|笑	昔时“反蒋”人士批评蒋先生有句话：即“用人唯浙”，说他不是笼罩全局的领袖所应为。然亦有其原因在。老先生出身属于陈英士、黄郛之一系，斯三人行都是浙江人。彰明较著位居要津的部署如陈果夫、立夫昆仲、陈诚、胡宗南、周至柔，甚至于戴笠等等亲信，何莫不是浙江人？以此起了离心作用，给他许多麻烦。也说他性格躁急睚眦必报。在此且插进一节小笑话，一位在侍从室任事多年的奉化老乡他说，当蒋先生任黄埔校长的时候，有一天他的内侄王世和，当时任职卫队长，不知何故触怒了他，一声“娘西匹”（宁波三字经）将王世和咕噜噜一脚踢到楼下。像这样动手打人的事情，在所难免。观人于微，可见老先生的性格之一斑。但也有人以挨了老先生的打，引以为“荣”，因为非亲信不足以语此也。
