file	paragraph	lines	score	markers	text
002.1999年11月1日.txt	26	51-51	19	故事|我讲|当年|问|答	1999年10月31号的中午，在泡沫红茶店碰到王裕民和他女朋友，旁边来了一桌小女生，每人手里拿着一张万圣节南瓜鬼头的卡片，看着我说：“好象是他。”我回答她们：“就是他。”我说：“今天万圣节你们没有买门票就看到李敖。”我并且说：“你们说‘好象是他’是不是说我好象那个南瓜鬼头？”她们笑起来，要我在南瓜鬼头卡片上签名。我讲了一个故事给她们听：当年美国的总统胡佛（Herbert Hoover），大名鼎鼎，一个小女孩走过来，要他签名，他签完以后，小女孩说请再签一个。他好奇的问为什么要签两个。小女孩说：“你的两个签名可以换一个贝比鲁斯（Babe Ruth）的一个签名。”一桌小女生听了笑起来。这个故事的教训是：一些有名的人都该自嘲：在小女孩眼中，你可能不是最有名的。（1999/11/1）
022.1999年11月29日.txt	4	7-7	18	故事|有一个|孔子|楚王	在我看来，阿扁口口声声说他不是心胸狭窄的人，其实这段话，正泄漏了他是何等狭窄。古书《孔子家语》有一个故事说：“楚王出游，亡弓，左右请求之。亡曰：‘止！楚王失弓，楚人得之，又何求之？’孔子闻之曰：‘惜乎其不大也！不曰人遗弓，人得之而已，何必楚也？’”这个故事告诉我们，孔子反对楚王丢了弓后的谈话。表面上看，楚王心胸广大，认为“楚”王丢的弓，给“楚”人捡到了，有什么不好，但孔子认为，如说“人”丢了弓，给别“人”捡到，陈述中去掉“楚”字，方能更见其大。
012.1999年11月15日.txt	9	17-17	16	例子|有一个|最后|问|他说	我手边有陆以正大使的一篇旧作，叫做《怪哉！所谓“城市外交”》，现在摘出几段，给小马哥看。陆以正说：“台风过境，台北市、县境内两次发生人民遭土石活埋惨剧之时，竞选连任的陈水扁市长却在电视上大力推销所谓的‘城市外交’。我在民视新闻上看到，他说不必怕中共封锁我国的国际空间，因为台北市今年主办世界市长会议的成功经验，既然能抵挡住中共压力，可以补正外交之不足云云。我的资质愚鲁，实在想不通外交实务或者大陆政策，与台北市长的选举有什么关联。TVBS有一位美国人包杰生，先前已经在节目上说过，他不懂竞选县市长的人，为何喜欢谈国家大政与统独问题，因为这与他们所竞争的职位，无论怎样也扯不上关系。陈市长志在更上层楼，因此他在评论辜汪会的时候吹嘘城市外交，或许比别人多一点理由，但所举的例子与说法仍然不太恰当。台北与世界许多城市都结为姐妹市，是历任市长一贯承继下来的关系，与市长所属党派沾不上边。……向选民暗示，我的‘城市外交’很成功，足以取代正式外交，更是有违常识之言。台北市出飞机票，招待住五星级旅馆，礼车出入再加警车开道，各国市长自然高兴携眷来游。我无意抹黑请来的贵宾，在中共打压台湾无所不用其极的时候，有人替我国仗义执言总是好的；因为我们主办了今年年会，中共杯葛不成，也是事实。但大家仔细想一想，一个台北市民如果在国外遭遇任何问题，当地市长能帮得上忙吗？不论是失落护照、签证逾期、遭遇偷窃、或车祸受伤，这些事都只有中华民国驻外单位才有责任、有能力及时驰援。保护国民的工作与有无邦交都没有关系，我们在无邦交国家所设的任何单位都能办得到。如果迟了一步，外交部还会追究责任。”陆以正最后说：“也许陈市长暗示的意义更高一层，但举世任一国家，还没有一个市长能影响他本国外交政策的先例。即使是纽约市长，最多只在开违规停车罚单一件事上，能不理会国务院的意见。因此如说‘城市外交’可以代替正式外交管道，那是把选民的常识过分低估了。以陈市长的学问与修养，我很难相信他会犯这样的错误。”
005.1999年11月4日.txt	15	29-29	15	故事|有一个|问|胡适	四十三年前，胡适在《述艾森豪总统的两个故事给蒋总统祝寿》一文中透露：“有一天，艾总统正在高尔夫球场上打球，白宫里送来一件公事，是总统的‘助理’（约等于‘秘书长’）亚丹士先生送来的，说有一个问题急须候总统批示可否。亚丹士先生拟了两个批稿子，一件是准备总统批示许可的，一件是准备他批示否决的。”“艾森豪总统在球场上拆开公函，看了两件拟稿，他一时不能决断，就在两个拟批上都签了一句话，说，‘请狄克替我挑一个罢。’他封好了。交来人带回白宫，他仍继续打他的高尔夫球。（狄克Dick是副总统尼克森。）蒲立德先生说，这是华盛顿传出来的一个讥笑艾总统的故事。”不过，胡适却另有不同的看法。胡适说：“做了世界第一强国的元首，遇着了自己一时不能决断的问题，能够自己不轻易下决断，‘请狄克替我挑一个罢’，这是何等风度！”他又说：“中国古代的政治思想家也曾细细想过这个一国元首的风度的问题。我曾指出吕氏春秋对于这个问题曾提出很值得政治家思考的说法，一国的元首要努力做到‘三无’，就是要‘无智，无能，无为’：‘无智，故能使众智也。无能，故能使众能也。无为，故能使众为也。’吕览说，这叫做‘用非其有，如己有之。’这是最明智的政治哲学。”
019.1999年11月24日.txt	17	33-33	15	有一个|拒绝|死|曹操	“冥婚”是中国文化，但却不是正统的。例如曹操的小儿子曹冲死了，因为死时只有十三岁，曹操怜其少子，就想来一次“冥婚”。正好邴原有一个女儿早死了，曹操找到邴原，要把两个孩子合葬。不料邴原却不买账，邴原说：“原之所以自容于明公，公之所以待原者，以能守训典而不易也！若听明公之命，则是凡庸也！明公焉以为哉？”邴原为什么拒绝曹操呢？他的理论根据这样做不合于“训典”，他所指的“训典”，显然是指《周礼》这部经书而言。在《周礼》的“地官”（媒氏）一节，有这样的话：“禁迁葬者与嫁殇者。”再按批注，“迁葬”是指“生时非夫妇，死而迁葬之，使相从”；“嫁殇”是指“十九以下未嫁而死者”，“谓嫁死人也”。两者统而言之，都是“冥婚”。而这种“冥婚”，不管死者成年没成年，按诸传统经典，都是违背的，在中国正统思想中，对这些是完完全全明明白白禁止的。
019.1999年11月24日.txt	16	31-31	14	故事|颜国喜	以上颜国喜和吴纯瑜的故事，从文化角度看，正是中国的“冥婚”文化。
019.1999年11月24日.txt	18	35-35	13	例子|曹操	从反面角度推测，中国经典中对“冥婚”的禁止，正暴露了“冥婚”的流行。《周礼》这部书，专家结论是战国的作品，所以，书中禁止“冥婚”的话，足以反证当时这一现象的普遍。前面所引曹操的例子，显然曹操是有所本的，只不过他本的，是民俗中的传统文化，而不是经点中的传统文化。
020.1999年11月25日.txt	4	7-7	13	漫画|问	最近我一边看这张漫画，一边想到小马哥。小马哥在处理日本鬼子石原慎太郎来台一事上，就犯了“一定在什么地方弄错了”的毛病。在小马哥竞选市长时，有一天来秘密拜访我，问我秘笈，当选后，未曾再来，很久不见了。顺手翻到他选举时的一本小册子，题为《二十一世纪台北》，其中有一段是：“去年，北一女校庆，班联会邀我去演讲，演讲对我本是家常便饭，但是那场讲得患得患失，因为我的女儿提醒我，北一女学生对不精彩的演讲是何种反应，当天她也坐在台下。会后，虽然现场反应热烈，我也觉得讲得不错，却一直等待女儿的反应，女儿那天回家，第一句话说：‘爸I'm proud of you!（我以你为傲）’这句话像天籁，让我快乐了好几天。记得鼓励别人，即使是你家人也不例外，你想象不到他们多么需要这些鼓励。”我看了，为之一笑，我笑的是，即使哈佛大学博士头衔的小马哥，竟也在英文中译上不小心弄出乌龙。因为I'm proud of you不该成“我以你为傲”，这样译是错误的。正确的译法是“我以你为荣”，小马哥的英文当然好，但他一旦发生短路，也会“一定在什么地方弄错了。”（1999/11/25）
010.1999年11月11日.txt	23	45-45	12	举一个|例子|他说	2. 前天下午，萧政之、许荣淑两位到我家，约我到北美卫视记者会致词，昨天我去了。我当场表示：萧政之是我的敌人，因为他做过国防部总政治部的头子；许荣淑则是我的战友。今天我想起一句英国谚语是：“英国没有永远的朋友，也没有永远的敌人，只有永远的利益。”今天我们应该改写这句谚语：“我们没有永远的朋友，也没有永远的敌人，只有永远的正义与利益。”所以，看到许荣淑能与大澈大悟后的萧政之合作，我感到很有意义。我又说，我举一个许荣淑是我战友的例子。在蓬莱岛案发监执行的头一天晚上，我和许荣淑一起走到陈水扁家里等陈水扁演讲回来，向他说：“我们一起就宣布组党吧（那时还没有民进党），大家不敢组党，因为组党国民党会抓人，可是明天你陈水扁就坐牢了，已坐牢的人难道还怕人抓他坐牢吗？要抓，抓许荣淑和我，你不要怕。”可是无论我们怎么劝，陈水扁就是不敢，结果党没组成，使我觉得陈水扁根本不是勇敢的人。昨天我说上面一番话，是对着台下的许荣淑说的，许荣淑频频点头，完全同意我所说属实。陈水扁的真面目，于斯乃见。（1999/11/11）
022.1999年11月29日.txt	24	47-47	12	有一个|问|拒绝	再一个是有些人担心干预。不能笼统地担心干预，有些干预是必要的。要看这些干预是有利于香港人的利益，有利于香港的繁荣和稳定，还是损害香港人的利益，损害香港的繁荣和稳定。现在看起来，香港从现在到1997年会有秩序地度过十三年，十三年之后，会有秩序地度过五十年。这我是有信心的。但切不要以为没有破坏力量。这种破坏力量可能来自这个方面，也可能来自那个方面。如果发生动乱，中央政府就要加以干预。由乱变治，这样的干预应该欢迎还是应该拒绝？应该欢迎。所以事物都要加以具体分析。我还讲过十三年的过渡时期参与的问题，参与也是一种干预，当然这个参与不是北京方面参与，而是香港人参与，中央政府支持香港人参与。不能设想，到了1997年6月30日，一夜之间换一套人马。如果那样，新班子换上来，什么都不熟悉，不就会造成动乱吗？即使不造成动乱，也会造成混乱。在过渡时期后半段的六七年内，要由各行各业推荐一批年轻能干的人参与香港政府的管理，甚至包括金融方面。不参与不行，不参与不熟悉情况。在参与过程中，就有机会发现、选择人才，以便于管理1997年以后的香港。参与者的条件只有一个，就是爱国者，也就是爱祖国、爱香港的人。1997年后在香港执政的人还是搞资本主义制度，但他们不做损害祖国利益的事，也不做损害香港同胞利益的事。所以不能笼统地反对参与，也不能笼统地反对干预。港人治港不会变。由香港人推选出来管理香港的人，由中央政府委任，而不是由北京派出。选择这种人，左翼的当然要有，尽量少些，也要有点右的人，最好多选些中间的人。这样，各方面人的心情会舒畅一些，处理这些问题，中央政府从大处着眼，不会拘泥于小节。
