file	paragraph	lines	score	markers	text
003.康泽回忆中的蒋介石.txt	39	77-77	18	有一个|问|说|骂|死|蒋介石|蒋经国	我跟蒋介石做事二十年，为他效忠了二十年，只是在1941年12月为飞机运狗的问题，他当面骂过我一次；这次骂我，是他开始对我讨厌的表现，同时也隐约露出了他心里的打算。那时蒋经国任江西赣州专员兼三民主义青年团干事长，因而那时我已微微地感到他有些家天下的搞法了。同时我也感到这个人常常前言不符后语。在黄埔军校的一段时间，他表现得多么“革命”，以后又转得那么快。对他的言语行踪，简直无法整理。他对别动队、三青团的讲话，真是甜言蜜语，好话说尽，使人们死心塌地的为他去卖命。但转瞬之间，他所表现的全不是他以前说的那样。现在我才比较清楚地看到他只有一个目的不变，就是一切都是为了掌握政权，巩固他的统治和政权的“世袭”。
010.蒋介石与“专立文字”.txt	6	11-11	18	有一次|说|回忆|骂|求|蒋介石|蒋经国	正因为蒋介石“专立文字”是给人看的，所以，很多文字我们就不可认真。詹特芳在《蒋介石盗取黄金银元及外币的经过》一文中，透露吴嵩庆怎么演政治双簧的事，颇为有趣。詹特芳说：“撤退到广州后，有一次蒋批给马鸿逵二万块银元，条子已经亲笔批了，可是就在马手下来领钱之前，蒋经国由黄埔来了一个电话，叫不要发。这真是一副难吃的苦口药，蒋亲自批发的条子，怎能不给钱呢？又不敢明言，吴只好一个劲地说好话，准备挨骂，要知道这些人都是开口就骂、动手就打的反动军人，而吴嵩庆又是个文人，真有些对付不过来。又有一次，财政部长徐堪到蒋处说，广东的金圆券实在对付不下去了，必须抛五万两黄金压一压涨风，蒋同意并亲笔批发五万两黄金。可是也跟上次情况一样，在财政部领钱人还未来时，黄埔俞济时（他的侍从长）的电话已经来了，一句话，不要发。这一次更难对付了，徐堪是吴的恩人，吴之所以能当上财务署长，是当初徐做主计长时向蒋推荐的，怎么办呢？只好硬着头皮顶。记得那天徐因未领到黄金在电话内骂吴时，吴急得满头大汗，真不知如何是好，只好一个劲地喊‘可公可公’（徐堪又名徐可亭，旧社会下属对顶头上司最尊敬的称呼是公，故喊可公），要求可公原谅，然又说不出一个所以然来，更不敢说明得了蒋介石不发的电话。”这个有趣的回忆，清楚的告诉了我们：蒋介石笔下“批给”“批发”的钱，其实不一定拿得到，蒋介石只是“专立文字”给人看而已，你是不能认真的。
012.蒋介石的选总统假戏.txt	3	5-5	18	故事|小故事|有一个|后来|答|说|笑|请|国民党	刘心皇先生看到我这些话，当天就写信给我。其中说：“李先生谈到四十一年前的选举，真是一个好题目。那时，本人也正是出席人之一，当时的情况，知道得很清楚。那时，国民党总裁允许副总统自由竞选，党不提名。谈到总统还有一个小故事，就是蒋中正要请胡适竞选，胡当时未答应，后来经王世杰奉命去劝，终于答应了。当时蒋命吴铁城秘书长给胡适做竞选总统的筹备工作。吴召集了中央常务委员会，会中极力反胡，后来一致决议推蒋总裁中正竞选总统。并未推同党第二人竞选总统。至于居正怎么会列入总统候选人之内呢？经过是这样的：国民大会开会的前一天，即3月28日，湖北代表在中央饭店开会，商讨协助程潜竞选副总统事宜。当获得一致同意。居正姗姗来迟，引起大家的起立鼓掌，表示热烈欢迎，此时某代表提议居先生竞选总统，经报章杂志传开之后，他突然发表一篇声明，说他是：‘不是为竞选而竞选的竞选。’迨国民党中全会决议拥护蒋总裁为总统候选人之后，他又发表一篇声明说：‘余不揣庸朽，偶听朋友劝告，出而竞选总统。嗣因记者围绕，率做片面谈话，虽曰吹笙引凤，识者已窃笑矣。兹幸本党全会深切研究，郑重决议，一致恳请总裁出而应选为第一届总统候选人，舆论既有所归，谠论衷于一是，余身为党员，应即服从党议，再不做竞选言说，以淆观听。’这是说他放弃竞选的理由，乃服从党的决议，不愿违纪竞选。此后，又听到蒋允许居正陪选，说是‘蒋中正居正’，有蒋中正正位的意思。于是，居正才被列为总统候选人第二名，他并不是提名的。同党不会提名两人竞选，而其他党派可以提名，无党无派亦可竞选总统，在总统候选人方面，不会‘定李登辉于一尊’的。”
001.仗打败，反多星.txt	35	69-69	17	故事|说|哭|笑|死|国民党	反看外国，近如法国复国而非失国的英雄戴高乐，临死犹为两颗星，虽身为总统，不敢僭越，他固守“国家的名器”，竟以身作则如此！远如美国打赢南北战争的救国英雄格兰特，临死犹为三颗星，虽身为总统，也不敢僭越，他固守“国家的名器”，竟也以身作则如此！中国古人慎重名器，说“唯器与名，不可以假人”。但做梦也没想到，后代的国民党，竟可不假人，却早假了自己！——国民党永远使你哭笑不得，这篇“仗打败，反多星”的故事，就正好是千古文证，要哭还是要笑，统统随你！
012.蒋介石的选总统假戏.txt	7	13-13	17	故事|后来|答|说|请|国民党	刘心皇先生写了上面的信以后，当天下午，又有信给我，进一步补充所谓“蒋中正要请胡适竞选”总统的事：“关于蒋中正劝胡适竞选总统一节，我认为是蒋先生想请胡适代表社会贤达，代表清流，发表声明，说：‘当今之世，总统一职，非蒋中正先生担任不可。’当时，胡适被劝时，只说自己不能干，竟然不说拥护蒋先生干，蒋只有一劝再劝，希望胡能领悟，讵料胡不惟不悟，竟终于答允，演成中常会反对，而蒋也终于接受他的中常会之拥戴，担任总统候选人了。我为什么会有如此的推断呢？阮毅成曾说一故事可以做旁证，也可算是‘前科’吧！”“阮毅成（阮当时为浙江省民政厅长）说，当民国三十六年（1947），国民党提名国民大会代表时，他接到蒋主席中正先生（蒋当时为国民政府主席）的一通电报，说奉化县的国大代表应提名王正廷先生担任。他拿着电报到上海找着王正廷，说明来意，王正廷接着电报，把电报翻过来看。阮说：‘王先生，你把电报拿反了。’王说：‘这个电报，要翻过来看，蒋主席不是叫我当国大代表，是叫我推他做国大代表啊！你（指阮）马上到奉化县去，召集会议，提名蒋主席担任国大代表“就好了”。后来，奉化县提名蒋中正，他果然接受了。’胡适没有王正廷的阅历，以致把一件好事，弄得非常尴尬！”
020.蒋介石与长春围城.txt	45	89-89	17	最后|问|答|说|他说|哭|死|求|请|蒋介石|杜聿明|共产党|长春|投降	我走进郑的居室见郑躺在床上。郑见我进来，便坐起身来和气地和我握手。这时，崔垂言在郑的房间里闷坐，我眼噙泪水要求郑单独和我谈话。他同意了。郑洞国下床领我来到隔壁另一房间。郑倚墙而立，我面对他，双方表情都很严肃。我告诉他新七军已与解放军进行谈判，并达成放下武器的协议。我说新七军并没有背叛他，实在突不出去，不能做无谓的牺牲。我劝他，事已至此，要有完全之计，不能不为他的十万部下着想，也不能不为自己着想。我还对他说，新七军让我来陪您到军部去。郑回答说：“新七军投降，是他们自己的事，由他们自己去做，让我投降办不到，事已至此，只有战到最后了。”他又说：“我不能对不起草字头（指蒋介石）。”我反问他：“他何尝对得起你？而今死守长春拖住解放军南下衣襟的作用早已失去，他哪里想到你。杜光公（指杜聿明，当时杜在沈阳有电给郑，设法派飞机把郑接出去。郑回电：大势已去，一切来不及了，只有克尽职守，来生再见）还在想蒋介石派飞机救你出去。蒋哪里想救你出去啊！”郑感慨地说：“作为军人，我焉能失节！”我对他说：“桂公，你牺牲了，现在你的儿子和我们这些人会哭你，但到了你孙子那辈，恐怕就不会哭你了。因为中国历史已经改变了，我希望你要静思细想啊！”郑听了我的话，低头不语了。我见他既不言语，又不做刚硬的表示，双方默立了一阵子。我告诉他新七军已放下武器，解放军对中央银行已严密包围，他的一个特务团绝对突不出去。我接着对他说，解放军一定请你放下武器，走向人民，中共方面周恩来给你发来电报，请你“不负黄埔之初衷……如一转念即当以起义相待”。郑的态度稍有缓和。我又告诉他为了照顾他的颜面以及考虑他留在南京、上海、湖南等地的家眷安全，已通过沈阳通讯兵司令部的电台转发南京、上海、平津各报新闻专电，报导“长春国军正做最后巷战，共产党军队已攻入市区内，双方正短兵相接，郑洞国将军下落不明，有云在突围中壮烈牺牲。”郑握了握我的手，转身回到他的房间。我送他进屋后，转身下楼，想返回新七军军部去，正好遇到郑洞国的亲属，他们低声告诉我，郑枕头下的手枪，已被拿出来了。
020.蒋介石与长春围城.txt	22	43-43	16	后来|问|答|说|他说|死|请|蒋介石|杜聿明|共产党|投降	18日早晨，新编第七军的参谋长龙国钧来见我，他说：“新编第七军官兵已决定放下武器，解放军已经同意保障司令官以下生命财产的安全，希望司令官和我们一道行动。”我说：“你们的做法我是不同意的，既然你们已决定放下武器，那么，你们干你们的，我干我的好了。”龙无可奈何地离开了我。当天下午新编第七军放下武器。到了此时，我已感到山穷水尽。正在焦急中，接到杜聿明的电报，他拟请蒋介石派直升飞机来接我出去，问我有无降落地点。我答复他：“现在已来不及了。”但是我还不肯改变“宁可战死，不愿投降”的顽固态度。我把情况报告蒋介石，并对他表示“来生再见”。当天夜里，我的司令部附近，仍响着剧烈的枪声。后来我才知道，这是杨友梅和司令部的幕僚们想出来的办法：要直属部队向天放枪，佯装抵抗后再放下武器，造成事实，使我跟着他们走。第二天一早，我的司令部也就放下了武器。他们为了把我从死亡的道路中挽救出来，真是煞费苦心。现在更知道，这是共产党的伟大政策所起的作用。我由衷地感谢共产党对我的再生之德！
038.为宋美龄事再质问《自由时报》.txt	6	11-11	16	问|说|笑|求|请|宋美龄|国民党|外省人|台湾人	二、该文又说：“李敖先生既然愿意声明他毫无‘宋美龄才有气质’的意思，口气虽很霸道，基于一贯敬爱李大师，‘吾爱真理，吾更爱李大师’的私人情感，要老包向李敖‘公开道歉’何难？如果李敖愿意抛开省籍身段，像外省人张忠栋教授那样，多为台湾人说些良心话，老包甚至愿意向李大师叩头！”这段话，也有一大串问题。什么叫“李敖先生既然愿意声明”？根本我写的白纸黑字，清清楚楚，有起码国文程度的人，一看之下，就知道我的本意很清楚的说宋美龄土，曾文惠更土，再恶意推论，也不该做出“宋美龄才有气质”的推论。可是，老包却用引号，引证出我从来没说过的话，加以捏造。如今又说我“既然愿意声明”云云，好像我事前说错了或没说清楚，再特为补救似的，把我的语气硬给改为勉强的、让步的语气，可以显出老包这种伏笔的居心何在，这是很不磊落的。这样子所谓道歉，是“明着说好话，暗中下毒手”的！至于老包说：“如果李敖愿意抛开省籍身段，像外省人张忠栋教授那样，多为台湾人说些良心话，老包甚至愿意向李大师叩头！”这种话，更是十分恶意的。试看几十年来，眼前这些外省人“为台湾人说些良心话”的，又有谁比李敖说得早、说得多、说得好、说得要遭多年牢狱之灾？李敖不是为台湾人坐过牢的吗？又岂止说空话？五年前，海外一些忘恩负义的台湾人攻击我，识大体的台湾人谢聪敏曾写文章为我仗义执言，高呼：“一个革命组织在夸耀它的伟大成就之际，也应该回顾那些被牺牲的人怎样在黑暗中忍受他们的痛苦。李敖就是为台独联盟走进政治监狱的。”而李敖为台湾人的辛苦、为台湾人的忙，到头来不但不被并未为台湾人打拼的台湾人所颂赞，反倒连张忠栋都不如了。很扫兴，我孤陋寡闻，实在看不出“像外省人张忠栋教授那样”，曾经勇敢的、不做秀的为台湾人说了什么像样的“良心话”；正相反的，我看到的，却是国民党学人张忠栋大写的《蒋公对青年的期勉》（载《总统蒋公哀思录》书中）等马屁文章，要我们“景仰拥护蒋公，为他效命奔驰”，因为“蒋公”“他老人家”是“大公无私”的、有“为国为民的浩瀚胸怀”的、“一生不计个人荣辱”的、并且“英灵永在国人身边”的。这位“外省人张忠栋”，不但祈求他的“蒋公”“安息”，并且还请求“他老人家”“含笑”的“安息”。读了他的“良心话”，我不知老包那种台湾人感受如何，起码我这种外省人简直要羞与他同做外省人呢！如今，老包这种人，居然只看中“外省人张忠栋”这种货色，而要我李敖跟他学习，俾便得享老包的“叩头”，我看我实在消受不起。我李敖几十年来，为台湾人说、为台湾人写、为台湾人被刑求（在警总打我的人，除外省特务外，还有台湾特务）、为台湾人被下黑狱，如今都得不到自命“一贯敬爱李大师”的老包俯一下首，我还敢冀望他来“向李大师叩头”吗？我看我再笨、再自欺台湾人待我不薄，我也不敢领教了吧？虽然如此，我并没丧失我对许多可敬爱的台湾人的信念，只是我再也不敢领教老包这票台湾人而已。
020.蒋介石与长春围城.txt	77	153-153	15	当年|最后|问|说|逃|求|蒋介石|国民党|长春|投降	当时，中央考虑，郑洞国是东北“剿总”副司令，是黄埔一期生，所率是蒋军嫡系部队，又占据有坚固防御工事的大城市，争取其起义，对全国各大战场的蒋军官兵都是一个极大的震动，有很大的意义。10月18日，中央军委副主席周恩来亲自拟电报给郑洞国，指出：“目前全国胜负之局已定……兄今孤处危城，人心士气久已背离，蒋介石纵数令兄部突围，但已遭解放军重重包围，何能逃脱。曾军长此次举义，已为兄开一为人民立功自赎之门。届此祸福荣辱决于俄顷之际，兄宜回念当年黄埔之革命初衷，毅然重举反帝反封建大旗，率领长春全部守军，宣布反美反蒋，反对国民党反动统治，赞成土地改革，加入中国人民解放军行列……。”电报抄好以后，我们即派代表通过关系送进城去。但这时，郑洞国还颇有一些“正统军人”的愚忠愚孝思想，不肯起义。然而防守长春西半部的新七军却已土崩瓦解了。其中下层部队，已经与我军直接接触了。在大同街两侧，有的部队与我军的电话线已经架通，有的官兵过来与我军一起吃饭，从上而下都要求放下武器，纵然其长官一再命令突围，已全然无人听命。这真是众叛亲离了。18日，新七军派代表与我兵团洽降，达成了协议。19日上午10时，按照预定方案，我军接收了长春市的西半部。至此时，长春市已全部解放，只有郑洞国与其卫队还占据着中央银行大楼。从当时的情况看，要以武力攻占这栋大楼是轻而易举的事。但为什么没有用武力解决呢？一是为了给郑洞国一个最后投诚的机会，避免生灵涂炭，对起义投诚的部队也是一个教育；二是照顾郑的部下的良苦用心——使郑洞国能“体面的投降”，其部下对我方代表提出以大楼为据点，“抵抗”一二日后再降，要求我们发表“负伤被俘”的消息。因此双方商定21日晨4时郑洞国率其卫队投降。21日凌晨，我带着部队接近了中央银行大楼准备接受郑的投降。四点钟，突然枪声大作，中央银行内向外无目标地射击，枪打得很高。当时潘朔端和我的秘书罗钰如正乘坐我的吉普车到前方来，我的司机高桥还被流弹击中了腿。天亮时分，从沈阳方向来了几架飞机，在高空绕了几圈后就回去了。不一会，枪声停止，敌人打出白旗，郑洞国率部投诚。长春最后一座敌据点终于回到了人民的怀抱。事后我们问他们为什么这样，郑说：“不得不从长计议。”据说，枪响时，郑洞国打开报话机，向蒋介石做了“曾叛李降，弹尽粮绝，退出中央银行大楼”的最后交代。
023.鞭尸蒋介石的“黄金葛”.txt	9	17-17	15	故事|死|蒋介石|国民党	上面写的，是一篇“黄金葛”的故事。真的“黄金葛”是一种常青的绿叶植物，生命力极强，令人充满希望。我们在蒋介石死后十六年，应当像“黄金葛”一样常青，在希望中，挥鞭前进、挥鞭前进。——蒋氏已死、蒋家政权必亡、国民党必亡，我们指日以待可也。
