file	paragraph	line_start	line_end	char_count	score	snippet
001.对自然要自然.txt	4	7	7	546	3	自然对人的意义，应该只有两点：第一点，自然本身是变化无穷的壮观，不论是朝晖夕阴，不论是暴雨明霞，不论是飞絮满天或落叶满地……种种奇景，都值得人在恬静中或快乐中赏心悦目。第二点，自然应带给人对宇宙的远大看法，物换星移，时序代谢……都是使人了解宇宙真相的凭借。西方的诗人从一粒沙中看世界，从一朵花中看天国；东方的诗人从长江中看逝者如斯，从明月中看盈虚者如彼……这种...
003.时不我与，我不与时.txt	2	3	3	346	3	因为太久太久没有钟也没有表，甚至没有计时烛（a marked candle），没有滴漏（water clock/clepsydra），也没有沙漏（the hourglass），看时间的习惯已经退化。你无法准确的知道时间有多短或有多长，你开始没有一分钟、没有五分钟、十分钟……没有一小时、两小时。任何完整的时间感已经没有了。代替准确时间的，只是一些模糊的大段落：...
004.用冰冷表现洁白.txt	6	11	11	100	5	有个公认的伟人（林肯），跟他父亲却别扭。他寄钱给父亲养老，却不肯回去看看。父亲临死前，他也不肯，他说：“我们再见面痛苦多于快乐。”——死前见最后一面，是人情之常；但不见面，却是用冰冷表现了另一种方式。
006.活在湿度计里.txt	4	7	7	229	3	阴天来了的时候，我才意外的发现来了新作用。房间湿气重了，关节上的风湿开始隐隐作怪，稿纸们吸足了湿气，纷纷鼓了起来，好像也在作怪。随着抹浆糊的痕迹，纷纷鼓出了各形各状的“浮雕”。一个个看去，颇为好玩，有美女侧影、有妖怪半身、有戴高乐的鼻子、还有好几条香肠。打蚊子留下的痕迹，有时用湿抹布擦不干净，索性加贴一小块稿纸上去，加贴的部分，因为全部是浆糊，引起四面八方的...
008.论坐牢的好处.txt	6	11	11	197	3	第四，你没有朋友了。朋友胆大的已经同你一起坐牢，胆小的心中庆幸你总算进去了。他们的心情，就好像守在病房外面探望一个得传染病要死又不死的朋友，病人死了，对双方都是解脱。你刚坐牢的时候，他们有的会来看你一次，也只是一次，以后，他们不再好奇了，一个人到动物园看过斑马以后，可以十年无须再看斑马。所以那次来看你，不是来探望，而是来了清心愿或来永别。但是，无论怎么说，他...
008.论坐牢的好处.txt	7	13	13	248	6	第五，你没有女人了。坐牢时候，你的形而上和形而下是一起坐的，除了犯的是风化罪，十九都是形而上惹祸，形而下遭殃。在午夜梦回，形而下向你抬头抗议或向你揭竿而起的时候，你当然对它抱歉。不过反过来说，从形而下惹来的种种女人的苦恼，也因坐牢而一笔勾销。为什么？男女关系本来是铁链关系，难分难解，可是一坐牢，就从铁链关系变为铁栏关系，就易分易解了，因为女人是你坐牢时离开你...
009.“显性伪君子”和“隐性伪君子”.txt	2	3	3	259	3	耶稣虽然爱人，但对一种人却痛恨不已，这种人，就是“伪君子”。在《新约》中，我们可以一再看到耶稣痛恨这种人的话。伪君子的问题，对人类说来，是个又老又大的问题。希腊谚语说：“伪君子生着一张总主教的脸，却有着一颗磨坊主人的心。”如果一个人没有总主教的脸，只有磨坊主人的脸，加上磨坊主人的心，这种人，不算伪君子。只有戴上总主教的面具的，才算伪君子。伪君子的可恶，不在他...
009.“显性伪君子”和“隐性伪君子”.txt	4	7	7	131	10	第一个故事是和富兰克林有关的。富兰克林说清教徒从欧洲坐船去美洲，半路上碰到海盗，清教徒是反对战争的，所以不肯打，他们纷纷跑到船舱里，听甲板上打来打去。这时候，忽然一个仆人也从甲板上下来了，清教徒们一起骂他说：“你不是清教徒呀！你怎么不上去打，上去保护我们呀！ ”
009.“显性伪君子”和“隐性伪君子”.txt	5	9	9	226	5	第二个故事是和巴顿将军有关的。巴顿巡视伤兵医院，看到一个小兵，一点伤都没有。巴顿问这是什么病，说是得了战争疲劳的毛病。巴顿大怒，给小兵一个耳光，说你是懦夫，你怎么配住伤兵医院，你怎么配和这些受伤的英雄们住在一起？这下子闯了大祸，美国新闻界全体起哄，说将军打小兵，不民主、不人道、是法西斯。结果巴顿被撤职查办，他多年为保卫民主、保卫人道、反抗法西斯的汗马功劳都被...
009.“显性伪君子”和“隐性伪君子”.txt	6	11	11	297	4	第三个故事是和我自己有关的。萧孟能把他白手起家的发妻抛弃，把十五户房地都过户给别的女人，要跟发妻离婚。我认为感情有变化，要离婚，也是人之常情。但夫妻一起赚的钱，总不能由丈夫一个人独吞，至少该分太太一半，但萧太太始终分不到。后来穷得给人做下女，每月挣八千元糊口。我气不过，要主持正义，陪她去找萧孟能理论，这就是国民党新闻界大加渲染的“捉奸案”。国民党新闻界和所谓...
