file	paragraph	score	markers	text
045.国民党与营妓.txt	268	19	笑话|使我想起|说|结果|后来|被|抓	由姬周文中所提王又曾“力争上游”的一段心路历程，使我想起，整个“军中乐园”带给人们的心路，其实也都各有历程的。十七师的老兵告诉我，1951年，宜兰东南员山附近的下深沟“军中乐园”开办时，阿兵哥们都怯于公然上门，结果入场券要存在指导员手里，要去的人，偷偷找指导员索票，当时“民智未开”，恐怕也是“军中乐园”的困境之一（当然，王又曾所碰到的局面，可能是“民智过开”的结果，别有困境也）。十七师中流传一个笑话，老长官尹俊(16)（后来做到警备司令，蒋介石归天之夜，正陪姨太太睡觉，蒋经国临时找不到他，从此被黜）一天晚上私行查哨，正好碰到一个哨兵在打手铳（手淫在军中叫打手铳），被抓到后，哨兵吓得半死。尹俊说，明天开朝会时我叫你名字，你就给我站出来。第二天开朝会，尹俊喊哨兵名字，哨兵硬着头皮，应声而出，以为必受严罚。不期尹俊当众颁发奖金给哨兵，说：“这哨兵不逛‘军中乐园’，而以打手铳代替，这样才卫生、卫生、卫生，应该嘉奖！”顿时台上台下哄成一片，咸谓大老粗尹俊真是快人快语、妙人妙事。
023.不要只抓老二.txt	3	17	故事|问|说|抓|皇帝	看到这张照片，任我大头泛思，拉杂想到“张纲埋轮”的故事①。东汉顺帝时候的汉安元年（公元142年），选派八位“名流”巡视各地，其中张纲一人年纪最轻、官位也最小。大家出发后，张纲才到洛阳都亭，就停下车来，把车轮拆下，埋在地里。他感慨的说：“豺狼当路，安问狐狸②！”意思是说：祸国大盗正在那儿当道呢！何必去抓小偷啊！于是他上书弹劾权倾一时的大将军梁冀、河南尹梁不疑兄弟，朝廷为之震动。梁冀的妹妹当时是皇后，张纲弹劾起“宋子文级”的权贵来，气势自然不凡。不过，比起其他满朝文武来，梁氏兄弟固然是大头；但比起皇帝来，他们却不过是老二耳！责问老二而不责问老大，此傅斯年式作风耳③！
029.让人肏了三百年才复仇吗？.txt	6	17	故事|据说|说|被|杀|复仇|皇帝	——我们回溯上世纪（十八）准噶尔汗国的故事，它最后一位可汗阿睦撒纳生下时，满身是血，民间坚信他是为复仇而来。据说十七世纪清王朝的前身后金汗国初崛起时，第一任皇帝努尔哈赤，征服同属于女真民族的那拉部落，屠杀极为残酷，那拉老酋长死前悲痛的说：“我们纵使只剩下一个女子，也要复仇。”那拉兰儿正是这位老酋长的后裔，她正在不知不觉中为她的宗族，报此三百年前的血海深仇，努尔哈赤的子孙，将被她复仇之手埋葬。
029.让人肏了三百年才复仇吗？.txt	11	17	据说|说|复仇|柏杨|慈禧	所以，照柏杨“据说”级的历史程度，叶赫的女人们要“复仇”，早该在清太宗时或清高宗时就复了，何必苦等“三百年”？让人肏了“三百年”？肏到慈禧太后出来，才想到“复仇”，连累全中国人跟着倒霉？
048.写在《雏妓哲学家》的后面.txt	7	17	笑话|据说|说|被|妓	好多无照妓女，都被强制送到斗南“妇女习艺所”，但并没有收到预期的效果。据说，她们不怕送法院、不怕送拘留，最怕送斗南；既然是“怕”去，可见那种场所标榜的“技艺训练”，是不受欢迎的。她们不想去，拒绝去，而违背教育基本原理，强迫她们去，自然不会有好效果可言。送她们到习艺所原是要救她们脱离火坑，可是她们主观上把习艺所看成更大的火坑，常集体脱逃，岂不是大笑话吗？
049.雏妓问题.txt	34	17	笑话|据说|说|被|妓	好多无照妓女，都被强制送到斗南“妇女习艺所”，但并没有收到预期的效果。据说，她们不怕送法院、不怕送拘留，最怕送斗南；既然是“怕”去，可见那种场所标榜的“技艺训练”，是不受欢迎的。她们不想去，拒绝去，而违背教育基本原理，强迫她们去，自然不会有好效果可言。送她们到习艺所原是要救她们脱离火坑，可是她们主观上把习艺所看成更大的火坑，常集体脱逃，岂不是大笑话吗？
013.从“我是嫖客”到“我是鸡巴”.txt	2	16	有一次|说|嫖|国民党	“张大帅”张宗昌将军是国民党宣传下的“北洋军阀”，老粗也，心直口快，不失为至性之人。有一次周转不灵，军饷发不出，部下在闹，他挺身而出，大骂说：“混帐！王八蛋！发不发饷能闹吗？我爱你们，我是嫖客，你们是婊子，嫖客会欠婊子的钱吗？饷会发的，都他妈的婊子给我下去！”这一骂，部下变成了下部，都骂服了。
030.记清朝后宫.txt	7	16	有趣|问|答|皇帝|太监|慈禧	慈禧既离锡拉胡同家中，而入宫闱，从此与家人隔绝。有一老妇侍彼多年，尝谈老太后入宫之后，仅归省一次，其言甚有趣味。今述之于下：1857年英一月，即咸丰六年，乃同治皇帝诞生之九月。慈禧蒙皇帝特恩赐回家省亲一次。归省之日，早有太监至其家中，告以某时驾到。其家人及亲戚人等，闻此旷典，莫不欢忭。邻居及行道之人，观者如堵。届时太监及侍卫群从拥黄轿而至，其母率家人亲戚排立院中，入内堂，太监请妃降舆，登堂升坐。除母及长辈外，皆跪于地，叩头行礼。排筵宴，其母陪坐于下，盖妃为皇子之母也。慈禧虽在宫中数年，性情毫未改变，谈笑一如昔日，毫无骄傲之容。家中各事，皆殷勤垂问，尤以其妹读书为怀。人人见慈禧之度量广大，性情温和，莫不称赞。慈禧问答各事，尽一日之欢。唯冬日昼短，转瞬即暮。太监请妃回宫，恋恋不舍，云所处地位，不能时与家人相见，甚以为戚。但望皇帝或再降恩意，许予归宁。或有机会准吾母入宫。言毕，赏赐家人，遂返宫中。此后未曾归省。后其母时时入宫视其女云。
034.陆小芬的乳房问题.txt	4	16	据说|问|说|国民党	不管怎么说，中国女人争取自由，自手脸而外，胳膊和腿总算也有出头天了。但是，女人总是不知足的，她们“天生丽质难自弃”，不但难自弃，还想公诸同好，于是露奶一事，便终不免耳！在这露奶的先驱者里，“咨尔女士，为奶前锋”之尤，就是陆小芬。陆小芬之露奶也，并不直接去露，而露得极有技巧。例如，在《看海的日子》电影里，据说以少妇当众哺儿姿态，名正言顺的露了一部分。当国民党新闻局严加查禁陆小芬的乳房时候，影片公司老板揭了底，说电影中的乳房是替身之奶，并非陆小芬之奶，你们新闻局查禁彼奶非此奶，报告大官人，你们弄错了！虽然如此，新闻局却不管那么多，反正“有奶就是‘陆’”，他们是不认错的。虽然如此，新闻局毕竟心知错认鲜奶，因此脸上无光眼中无色，没有张扬陆小芬的乳房问题，大家相安无事了好一阵子。
043.王八过敏症.txt	24	16	故事|说|被|国民党	如今，十多年过去了，李翰祥跟共产党走了，刘家昌跟国民党走了，我今早写完《王八一落千丈考》，联想起这十多年前的一段故事，忍不住追记一下。我在《王八一落千丈考》中写道：“对中国人说来，对当了王八的恐惧、厌恶与不甘，可算别具一格。这种恐惧、厌恶与不甘，流传下来，已经到了离奇的程度（在这一方面，好像只有意大利人有几分神似）。”刘家昌的反应，显然是“离奇的程度”的一种。但是，这又绝非刘家昌个人的一个特例，而是流行的所谓“酱缸”节目之一。我的一位坐牢归来的作家朋友，他在出狱以后，在太太离开他以后。就大犯“王八过敏症”，对在他受难时义助他的朋友，一个个咬定是戴他绿帽的人，因而变得毫无理性与感恩，不做王八不快，但是自认做了王八恐怕也没什么快，充其量，只是他忘恩负义的自欺借口而已、只是他幻想性被虐待狂的变种而已、只是他因嫉妒而刻意寻找“幻想的迫害者”（imaginary persecutor）的卑鄙栽诬而已。这种王八情结一日不去，这种病态人是一日不能坦然庆祝龟寿的，而这种人的离奇行径，也必然是人间《资治通鉴》的一种，只是不知是谁家的版本而已。
044.营妓考.txt	18	16	笑话|说|妓|营妓	清朝以后，近代中国有一种“海上粤妓”，叫“咸水妹”，也是变相营妓的一种。据《哈哈笑》中“花丛大笑话”，有“医生验看”一则说：
045.国民党与营妓.txt	269	16	有一次|问|答|国民党	国民党设立“军中乐园”的自我宣传德政之一是，他们可以防止性病，但事实上却成效不彰，此所以有尹俊的卫生论出现也。“军中乐园”虽然要求阿兵哥要戴卫生套，但是很少有人愿意。有一次，蒋经国（当时身份是国防部总政治部主任）问一个得了性病的老兵：“你为什么不戴保险套？”老兵夷然答曰：“报告蒋主任，你穿袜子洗脚吗？”蒋经国闻之语塞。
045.国民党与营妓.txt	322	16	有一次|说|抓|妓	⑧当然，也别有粗糙的拉客方式的。我写《一个预备军官的日记》1961年1月12日条下：“下午与镜昌、尔昭、周、江去凤山，我抄特约茶室作息表时，一穿红衣小女人（长相及身材尚可）要我来，我说我卵叫坏了不能来，众哄笑之时，她突抓我生殖器，紧捏龟头一把，有点痛。”连长俞克勤告诉我，有一次，他路过一家“军中乐园”门口，一妓女突然从他背后，抢了他的帽子就往里跑，他赶去追，妓女进房即反扣房门，压在他身上，乱动一气，大喊：“连长，你的鸡巴硬了！”不过，一般的拉客方式，多是拉住你，口说“官长啊，不要走，来亲热亲热”之类。
006.狂童之狂也，鸡巴！.txt	21	15	有趣|说|被	郑国的子大叔用《褰裳》诗来威胁、来拿乔、来言近旨远，使晋国的韩宣子要表示友好以防郑国转向，这种“吟诗外交”，十分有趣。《吕氏春秋》也有“晋人欲攻郑，使叔向聘焉，视其有人与无人。子产为之诗曰：‘子惠思我，褰裳涉洧。子不我思，岂无他士？’叔向归曰：‘郑有人，子产在，不可攻也；秦、荆近，其诗有异心，不可攻也。’”的话，是同样的手法。可见这首情诗，当时是多么流行。正因为这首诗如此被政治化了，所以道学之士又开始曲解它，说什么“《褰裳》思见正也。狂童恣行，国人思大国之正己也”！全是胡说八道。宋朝朱熹虽然道学，但终于承认了《褰裳》是情诗，但却是“淫女语其所私者”的“谑之之辞”。看了诗中有“且”的字眼，的确是“谑之之辞”没错，但是是否口出此言者即为“淫女”，那就有待研究了。
013.从“我是嫖客”到“我是鸡巴”.txt	3	15	有一次|说|国民党	“刘光头”刘玉章将军是国民党的四星上将，老粗也，心直口快，也不失为至性之人。有一次部下认为不公，有怨言，他挺身而出，大骂说：“我爱你们，我是鸡巴，你们是鸡巴毛，拔哪一根我都疼，我对谁都一样，绝对公平，都他妈鸡巴毛给我下去！”这一骂，部下变成下部，也都骂服了。
024.也也也也也.txt	10	15	有趣|后来|国民党	新生代的国民党是无知的，当然不识“也”字，所以过去把阿拉伯西南的国家Yemen翻成“也门”，幸亏读过古书的于右任发现了这一荒唐，在《中央日报》上投书建议，后来才改为“叶门”，有趣哉，老K！
045.国民党与营妓.txt	319	15	传说|说|妓	⑤“广嗣露”以外．还有一种叫“蝉酥”。还有一种小片药，施用后可持续一小时不泄，并传说久用可使妓女阴部腐烂。
019.神仙也要小便的.txt	5	14	笑话|有趣|问|答	在古书中，为了讨论天的形状，也有趣味式的雄辩文字。《金楼子》记张温问秦宓曰：“天有头乎？”宓曰：“有之。”温曰：“何方？”宓曰：“《诗》云：‘乃眷西顾’，以此推之，头在西方。”温曰：“天有耳乎？”宓曰：“天处高而听卑，《诗》云：‘鹤鸣九皋，声闻于天’，若真无耳，何以听之？”温曰：“天有足乎？”宓曰：“‘天步艰难，之子不犹’，若其无足，何以步之？”温曰：“天有姓乎？”宓曰：“姓刘。”温曰：“何以然也？”答曰：“今天子姓刘，故以此知之。”这虽然是玩笑话，但是神具人质的意味，却是雄辩滔滔的。
