file	paragraph	line_start	line_end	char_count	score	snippet
001.大江东流，中国西化.txt	2	3	3	109	4	清朝末年，提倡“中学为体，西学为用”的封疆大吏张之洞，有一次看公文，发现其中有日本语意的汉字，乃批之曰，这是日本名词。不料他手下写这公文的人员不服气，回了他一句，你阁下用“名词”两个字，也是日本货！弄得张之洞十分尴尬。
001.大江东流，中国西化.txt	3	5	5	129	5	这个故事告诉我们，以“中学为体，西学为用”号召的中国人，他们虽然在“体”“用”之间，洋洋自得的予以划分，但却不料鬼子和东洋鬼子的“体”，早已在不知不觉中，附上中国之“体”，结果已是“西学为体，西学为用”。苟有一些中餐西吃式的残余，也只不过是妆点中国门面而已。
001.大江东流，中国西化.txt	4	7	7	164	3	举个例说：翻翻一千二百二十五条的《民法》，除了“子女应孝敬父母”和“典权”等极少数的中国门面外，已经全盘西化得一清二楚；再翻翻三百五十七条的《刑法》，除了“意图侮辱创立中华民国之孙先生，而公然损坏、除去或污辱其遗像”等极少数的中国门面外，也已经全盘西化得一清二楚。准此以观，在法律的范畴内，不论“体”“用”，已经没有中国文化了。
001.大江东流，中国西化.txt	9	17	17	304	3	从张之洞的“中学为体，西学为用”，到萨孟武、何炳松等十教授的《中国本位的文化建设宣言》，到今天中国人的保留中国文化的精华、选择西方文化的优点，这种一厢情愿，多少年来，一直是一种动人心弦的美妙理论。这种美妙理论，听来固然令人快慰，但在实践上，却并无可行性。因为文化移植的，从来不是随你高兴的，你无法“存其所当有，去其所当去”；也无法“取长舍短，择善而从”。哥伦布...
002.从文化附庸到附庸文化.txt	2	3	3	271	8	清朝乾隆皇帝时候的名家纪昀（晓岚），不但学问满腹，并且满腹幽默。有一次，一个大富翁造了巨宅，请他命名，他打听出这大富翁本是铁匠出身，后来发了财，十足一个暴发户，暴发户附庸风雅，他认为是可笑的。于是，他为这幢房子起了一个名儿——“酉斋”。大富翁很高兴，可是弄不清“酉斋”是什么意思，只好向他请教。纪昀哈哈大笑，说：“这个‘酉’字，有两个意义，都是字典里查不出来的...
002.从文化附庸到附庸文化.txt	3	5	5	222	4	上面这个老故事，移之于国民党身上，其实正好套牢。国民党以革命取天下，革命的结果，善类多成先烈先进以去，恶棍却成新贵新宠而来，这些新贵新宠是十足暴发户，他们在窃取政权期间，军事挂帅、政治挂帅、经济挂帅，至于文化嘛，非当务之急，是不重视的，只是附庸而已。可是天下粗定以后、或者喘息方定以后、或者小朝廷宝座坐定以后，他们也会抬出文化来美容一番，比照附庸风雅的说法，这...
002.从文化附庸到附庸文化.txt	4	7	7	744	7	正因为当政者是“酉斋”文化，所以它所弄出来的文化水平，也就一塌糊涂。以国民党在台湾搞文化而论，它的抽象口号是“中国文化复兴”；它的具体衙门是“文化局”和“文化建设委员会”。前者成也萧何、败也萧何，都由小官僚王洪钧有始有终，从成立到撤销，如同儿戏。不料儿戏之后，故态复萌，在六年前又成立了“文化建设委员会”，由小官迷陈奇禄主其事。王洪钧与陈奇禄不同的是，他附庸文...
003.台湾没有水准.txt	5	9	9	350	5	三十年前台湾就被讥为“文化沙漠”，三十年沙漠上的贫乏与干枯，自然导致出许许多多水准上的笑话。我常说：台湾最大的特色是它的水准不够却还不知其不够、还鼓掌、还得意、还不以为羞。例如，任卓宣可理论成家，足证台湾没反共水准；胡秋原可超越前进，足证台湾没思想水准；秦孝仪可代写遗嘱，足证台湾没国学水准；郭良惠可鉴定古玩，足证台湾没古董水准；柏杨可著书译书，足证台湾没文化...
004.台湾何来文化？.txt	2	3	3	240	3	近来常常看到有所谓“台湾文化”之说。倡此说者，论调不外是：一、“台湾文化”不同于中国文化。二、台湾有独立的文化。三、台湾有四百年历史，已经有了自己的否莫沙的文化。四、台湾要建立一个新而独立的国家，必须先要建立“台湾文化”。五、建立台湾人意识的“台湾文化”。六、建立有人性的“台湾新文化”。七、四十年“台湾文化”与中国文化有极不愉快的融合经验，它们之间，在本质上...
004.台湾何来文化？.txt	3	5	5	152	4	我是思想家、也是历史家，从双料专家眼光看，我认为上述这些论调，只不过是自我陶醉而已、是抹杀事实的自欺欺人而已。事实上，所谓“台湾文化”、所谓“台湾新文化”，并没有这样的东西、也没有像样的东西。提倡这种论调的人，宛如洋人讥讽哲学家的笑话：——在黑房里摸黑寻找一条根本不存在的黑猫，却大呼“找到了！找到了！”
