file	paragraph	lines	score	markers	text
023.2000年5月11日.txt	11	21-21	16	故事|问|杀|沙尔非米尼|墨索里尼	五、该文所谓“复仇”之说，其实乃拾自我们书中第14页的牙慧，一如该文所谓刘邦、朱元璋无赖之说乃拾自我们书中第24页的牙慧，只是拾了以后，复加歪曲而已。李敖从不掩饰他要复仇，但在序中早就声明他是“沙尔非米尼（Gaetano Salvemini）。沙尔非米尼是意大利历史家，他因反对大独裁者墨索里尼（Benito Mussolini）的法西斯政权入狱，但他日后下笔写墨索里尼，却凭证据来说话，叫人心服口服。”事实上，复仇本身并非要不得，而是一种正义的行使方式。看到我们书中第751页蒋介石派人残杀杨虎城八岁大的小女儿的血腥记录，我们可真遗憾那些有“学术良心”从不知复仇为何物的人的宽宏大量呢！该文说“史家之笔”“不是泄一己之愤、图一时之快”，可惜这种高调，并不能阻止司马迁的《史记》流传千古。后汉伪君子王允说《史记》是谤书，因为汉武帝割了司马迁生殖器，司马迁找上汉武帝复仇云云。但是，《史记》并不因伪君子的否定而减损它的价值，《史记》的《刺客列传》、《游侠列传》，多记复仇故事，只是司马迁没机会为八岁大的小女孩被残杀代为复仇而已。——我们未见有“学术良心和二十年的史学专业训练”的该文作者有任何“史家之笔”问世，今天徒见其以所谓书评前来，无奈他在证据上和推理上全站不住，且与“史学专业”有违，特加辩正，以正视听。
038.2000年6月1日.txt	15	29-29	15	有一个|过去|问|张福淙	第二、何况，张福淙要动用的存款，乃是大厦因地下室车位而来的钱。地下室共有二十二个“私人车位”，分属私人，不属大厦公有。管理委员会从二十二个车位中勉强调节，挤出三个半“公家车位”出租，算是公家收入，二十二个车位所有人过去尚无异议。但CD座闹独立，不但坚持要瓜分邮局三分之一的存款，以后每月还要“按面积应分享之，按月收取”！但二十二个车位中，属CD座私人的，只有一个，又如何能分三分之一？又何况，纵其它二十一个车位全属于CD座，CD座也无权要求，因为CD座住户户数数目（二十八户）多于地下室车位数目，有车位私人产权的人未必肯让没产权的人来共他的产。CD座不闹独立，车位所有人尚含糊无言，如今声言要硬分过多存款、截收今后收入，车位所有人就有了表示。例如EF座的苏为正，就以书面前来，声明“地下室之产权系属私人财产，本大厦无权过问。其管理事宜应另行与商议”，故在二十二个所有人未书面表示一致意见前，因他们的私产而使公家有“使用收益”的存款，目前自宜续存邮局，暂时冻结，谁也不能动用。等取得他们一致意见后，才能决定如何处理。要挟胁迫林凤梧盖印瓜分上一余款，试问一旦所有人中任何一人提出控告，谁负其责？如今“张福淙之意见”又打到这三十多万的主义，有人告起来，谁负刑责？
040.2000年6月5日.txt	5	9-9	15	有一个|过去|问|张福淙	我的回复是：（一）地下室因产权为二十二位私人所有，所以帐一直分列，绝非张福淙所说的“统收统支乃天经地义”。（二）张福淙说“即使李敖先生有变相捧场，亦无权限定用途”，事实上，我并非“变相捧场”，而是真真替邻居自己多掏出三十多万，此外金兰大厦地下室的电眼安全装置，也是我首开其端花了几万元“请客”的，这是“变相”吗？至于说我“无权限定用途”，其实限定用途的原因乃来自他人，因为地下室共有二十二个“私人车位”，分属私人，不属大厦公有。管理委员会从二十二个车位中勉强调节，挤出三个半“公家车位”出租，算是公家收入，二十二个车位所有人过去尚无异议。但CD座闹独立，不但坚持要瓜分邮局三分之一的存款，以后每月还要“按面积应分享之，按月收取”！但二十二个车位中，属CD座私人的，只有一个，又如何能分三分之一？又何况，纵其它二十一个车位全属于CD座，CD座也无权要求，因为CD座住户户数数目（二十八户）多于地下室车位数目，有车位私人产权的人未必肯让没产权的人来共他的产。CD座不闹独立，车位所有人尚含糊无言，如今声言要硬分过多存款、截收今后收入，车位所有人就有了表示。例如EF座的苏为正，就以书面前来，声明“地下室之产权系属私人财产，本大厦无权过问。其管理事宜应另行与商议”，故在二十二个所有人未书面表示一致意见前，因他们的私产而使公家有“使用收益”的存款，目前自宜续存邮局，暂时冻结，谁也不能动用。等取得他们一致意见后，才能决定如何处理，才能解“冻”。若非法提前动用了，试问一旦所有人中任何一人提出控告，谁负其责？（三）张福淙说“如今CD座虽已独立，对分家前之财产并非无权分有”，他真健忘！他曾在给我的私信中说：“CD蔡先生昨日下午来电要分享地下室车库存款，弟明白告知CD座无权主张，弟亦不敢擅自做主分款给他们，倘他们执意要分款，唯一途径就是法院解决，我们绝不畏事。”可见张福淙也明白邮局存款不能动用。要动用，需苏为正、地下室车位所有人、住户代表“协商解决”才成。张福淙明知不能“擅自做主”用这笔钱，今天却要别人“擅自做主”，这是什么作风？
006.2000年4月18日.txt	37	73-73	14	我讲|例子|骂|死|威尔逊	李敖：这种学习过程我们要付出学费。陈水扁还在学习过程中，这是最恐怖、最难过的一点，因为我们选出的不是成熟的人。这也是我说女人不能搞政治，因为政治判断力没有我好。我讲个例子，美国那么好的总统威尔逊，他太太死掉，再婚离他太太过世时间很近，所有美国女人都骂他，不投他票，几乎使他落选。女人实在感情用事，容易判断错误。
018.2000年5月4日.txt	13	25-25	14	有一个|问|杨国枢	但杨国枢既已从台湾大学退休，转往中央研究院再任，六十五岁了想办理延长服务，就得按另一套法令。依据“中央研究院研究员延长服务案件处理要点”，杨国枢只要不违反其中第五点“研究员延长服务期间不得兼任行政职务”的规定，想要延长服务，也不是问题。但问题偏偏发生了，因为杨国枢延长服务就是为了兼任行政职务，于法不合，怎么办呢？不过知识分子究竟是知识分子，尤其是院士级的，脑袋又大又灵活，马上就想出了妙点子——修法，把讨厌的第五条文修改为“研究员延长服务期间不得兼任行政职，但因学术行政特殊需要，经院长核定者得兼任之。”（以立法技术而言，中央研究院犯了一个显而易见的错误，法条中但书之前的标点符号应为句号而非逗号，中央研究院连这个都搞错，可见有多烂）这下该没问题了吧？看来似乎没什么大问题了，但有一个小问题，那就是“要点”第九条“本要点经院务会议通过，院长核定，报请总统府备查后实施。”的规定，总统府秘书长这一关还得要过，总不能把上级机关的监督权也一并修掉，不过，既是“备查”，希望的是“备而不查”、“只备不查”，应该不会有什么意外的。
050.2000年6月19日.txt	10	19-19	14	笑话|有一个|问|秦孝仪|周越	奇怪的是，遍查李敖这篇论文，没有一个字提到周越墨迹的所有人所有权问题，又何来“再三自认”？李敖全文谈的都是周越墨迹的学术地位艺术史地位问题，秦孝仪何能瞪着眼睛乱读文字、胡说八道？李敖论文中谈到台大艺术史研究所所长来看周越的字，但那是陈兆基送来托李敖向学者们请益的，何能乱读文字，以此推论为李敖所有？李敖论文中提到他与陈兆基共同研究周越墨迹、共同撰文，又何能乱读文字，以此推论为李敖所有？世间研究故宫博物院中墨迹者多矣，是不是一研究、一撰文就变成中华国宝的所有人了呢？如此推论、如此把国宝投怀送抱，岂非大笑话么？
020.2000年5月8日.txt	10	19-19	13	例子|死	中国也有知识分子，其中一个具代表性的例子是宋朝范仲淹。范仲淹写过一篇《灵乌赋》来歌颂灵乌，而这灵乌实际上就是我们说的知识分子。全篇的精神可以用两句话概括：“先天下之忧而忧，后天下之乐而乐”，这是不以自我为中心；和“宁鸣而死，不默而生”，就是宁可批评社会、朝政、君王而死，也不会当个哑巴，苟活于世。知识分子的精神，就是这两句话，我今天要谈的知识分子，就是这种知识分子。
021.2000年5月9日.txt	13	25-25	13	举一个|例子|过去|问	第二，现在的知识分子的超然性、独立性、中立性越来越衰退。我常怀念过去世界各国知识分子的“洁癖”，不沾染任何党派、教派那种一柱擎天的坚定态度。现在有些高教育程度的人，已经失去了论事处世的超然性和独立性，在处理重要事情时师心自用。这绝不是个好现象，令人非常痛心，举一个现实的例子，有的大学中，投票决定教授、副教授的升等时，有些竟会考虑到省籍或统独意识的问题。这些考虑省籍因素的人之中，居然有自认是知识分子的人，这怎能不叫人伤心？如果自己不中立，要怎么去批评社会的不公不义？知识分子不能超然，就已经失掉了最高贵的特点。
028.2000年5月18日.txt	10	19-19	13	有一个|问	李敖出道于台湾，在更大程度上他把自由民主看成是一种信仰、一种生活态度、一种普遍的方向和目标。他认为，检验一个地区的民主成分，只有一个妙法，就是看他有没有“开玩笑的自由”，如果上上下下，大家都有这种自由，就证明这个地方民主信仰化、生活化、普遍化。这种被李敖称为“开玩笑的自由”，表现为“自然的、从俗的、快乐的、嘻嘻哈哈的、拍肩膀捏大腿的、青年会总干事的……”。⑦李敖声称殷海光革命党式的自由民主是一种招牌，一种口号，这当然有失偏颇。因为李敖在破坏的一面，时常是振振有词，可是在建设的一面，却几近交白卷。这种“开玩笑的自由”的确很容易被民众所接受，但却不是能从根本上解决问题的。民主的落实不仅需要形象化的宣传，而且需要付诸于实践。（待续）（2000/5/18）
002.2000年4月12日.txt	5	9-9	11	典故|问	内地读者要买到这部小说，就得等待3月中旬中国友谊出版公司的单行本了。不过我相信不少人和我一样，已经在网络上读到它。读后我担心它强烈的中国文化色彩怎么让西方人懂。刚才您也提到牛津大学出了英文译本，我觉得把它翻译成另一种语言，除了古诗文等字词上的障碍外，更大的阻隔恐怕是文化背景。比如文中旁征博引大量的中国历史典故、佛学观等等，即使悉数译出，并且加了大量的注释，可如果读者缺乏中国文化背景，恐怕还是读不懂或者干脆没兴趣。会不会存在这个问题？
004.2000年4月14日.txt	10	19-19	11	例子|后来|最后|谢冰莹|曼德拉	谢冰莹在书中曾提到，她丈夫坐牢时，她为丈夫送饭，最后再也受不了、送不下去了，心想：“这是我最后一次送饭给你了。”后来就不再送，丈夫也被枪毙。台湾也是，像柏杨的前妻，未来是漫长、不可知，而牢里牢外的人都得活下去，即便当初为了理想结合，结果还是如此，曼德拉的妻子是最典型的例子，她和曼德拉有革命感情，但是当曼德拉坐牢时，她变成悍妇，最后曼德拉吃不下她，革命感情也没了。
021.2000年5月9日.txt	11	21-21	11	例子|逃	讲到这里就让我有感慨：前面所说的十种性格特点和五种社会角色（第六种不算），在中国人的社会中不容易出现。举个例子来说，讲到社会关怀，中国人的关怀向来是由小渐大，家庭就够关怀的，能扩大到一乡一县已经是极少数的了，关怀到一国的，就更少了。大家觉得管到别人瓦上霜就是不守分。讲到改革主义，也不容易形成，中国人讲的是命中注定、安身立命、逆来顺受，在这样的社会文化中，改革的念头是不容易有的，所以可以几千年原地踏步，在改朝换代中因循下来。另外，要有独立精神也难，在中国人的复杂人际关系网络中，人情压力大得不得了，根本逃不掉，要怎么独立？批判精神就更不用说了，不管批评得有没有道理都不行，批评得没道理的自然群起而攻之，有道理那也是讲别人“坏话”。我们的社会文化，就是这么不利于知识分子的产生。在这样的情形下，我要说说当前台湾知识分子的困境。
045.2000年6月12日.txt	5	9-9	11	有一个|问	近日总统即将就职，而两岸的问题扑朔迷离，5月10日的民视电视台，有一个节目竟以“永庆，泽民相互拍拖，两岸情势可否趋缓？”来做标题。
025.2000年5月15日.txt	4	7-7	10	最后|骂|杀|死|皇帝	西太后统治中国四十七年，蒋介石和她一样，也统治中国四十七年（最后二十六年在台湾），他们的祸国殃民，既长且久，但就深度广度而言，蒋介石实凌驾西太后。蒋介石活了八十九岁，寿比乾隆皇帝，是中国历史上最长寿的独裁者，他躬逢现代新旧交替之盛，集旧式帮会实务和新式科技统治于一身，为患中国，也就更烈。对这样一个人，理应有象样的专题研究，以至一部好的传记来写他坏的一生。糟糕的是，在他的生前死后，我们都看不到有这样的传记出现。原因在对蒋介石的看法，长久以来，已陷二分，不入于杨，则入于墨，捧之者誉为“民族救星”，并不实史料以褒之；骂之者斥为“窃国大盗”，并想当然耳史料以贬之。蒋介石固然十足“窃国大盗”，但不断以想当然耳史料来对付他，却是违反求真法则与证据法则的。从六十年前左派言论对他的丑诋造谣，到六天前台湾报刊说他二二八时下过“格杀勿论”的手令，都犯了想当然耳的毛病。这样子骂蒋介石，其实骂不到要害。
