file	paragraph	line_start	line_end	char_count	score	snippet
001.第一条多了什么？.txt	3	5	5	269	3	案“民有民治民享”为林肯（A. Lincoln）所说of the people, by the people, for the people的译语。我赞成刘庆瑞教授的意见，民主共和已含有“民有民治民享”之涵义，国体既为共和，而政体又是民主了，再加上这个形容词，似是同语反复（tautology），善哉，谢瀛洲教授之言：“以外国人所倡之口号，冠之于自己国体之上，...
001.第一条多了什么？.txt	4	7	7	307	3	关于孙中山和国民党在林肯“民有民治民享”问题上的引喻失义，我曾写《我对林肯盖梯斯堡演说的疑义》（《千秋评论》第三十五期）一文，予以评论，这里不再多说。萨孟武赞许刘庆瑞、谢瀛洲的话，刘庆瑞《中华民国宪法要义》原文说这第一条“远不如五五宪章第一条‘ 中华民国为三民主义共和国’之刚劲有力。”谢瀛洲《中华民国宪法论》原文说“修正文既不如五五宪草原文之简洁刚劲。”看了...
001.第一条多了什么？.txt	7	13	13	173	3	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	12	23	23	312	3	不必与的理由是：拆开三民主义看，第一、民族主义入宪，有失民族自尊。中国国民革命始于推翻满清帝国，又受帝国主义侵略压迫，于是产生民族主义。但现在我们独立自由平等了。世界上没有一个独立国家愿在宪法上标榜民族主义的。中国何独如此“自卑”？就对内说，那是民族政策，在宪法中自可另成一章，更无须载明民族主义。第二、民权主义是否人民有权，全看政府对人民的关系在宪法中如何规...
002.“个人行为”并发症.txt	2	3	3	315	3	江南案发生时候，国民党《香港时报》（一九八四年十月十九日）首先指出：“我们可以断定，江南是死于共党之手，江南命案是共党制造的。”“这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。”（《江南命案是共党制造的》）但是，事与愿违，到了一月十...
002.“个人行为”并发症.txt	26	51	51	139	3	我总觉得，检定一个地区道德水平的上下，端在看这一地区人物“负责度”的高低，“负责度”高的，遇事就要勇于面对，一如古诗所说：“尔虽不我责，我责何由逃？”只有这样勇于面对，一切错误才有改进的起点。一切都归咎于“个人行为”，只是一种怯懦、一种逃避、一种道德的沦落与迷失，这是要不得的。
003.三民主义口头禅.txt	2	3	3	120	3	三十六年前，国民党刚从大陆给赶到台湾的时候，曾经痛定思痛，检讨丢掉大陆的原因。检讨下来，原因众多，但是蒋介石却单刀直入，说出真的原因，乃在“没有奉行三民主义之故”！一九四九年十月，蒋介石在阳明山讲《军事改革之基本精神与要点》，慨乎言之如下：
003.三民主义口头禅.txt	4	7	7	218	4	蒋介石这种国民党“没有奉行三民主义”的感慨，其实早在他说这话的四年前（一九四六年），就由他的亲密战友戴传贤（蒋纬国的真正爸爸）感慨过。戴传贤说：“五十年来救国，三民主义为宗。五权宪法制度，以救政治之穷。民元以至于今，几于无人信从。三十五年纷乱，为私而不为公。”可见国民党对三民主义“只有形式的信仰”、只“把三民主义当作了一个口头禅而已”的现象，早在国民党大员的...
003.三民主义口头禅.txt	7	13	13	190	4	所谓口头禅，本是不能领会禅理，只是口头上袭用禅宗和尚常用的语言。宋朝王楙《野客丛书》附录《王先生圹铭临终诗》，其中说“平生不学口头禅，脚踏实地性虚天”，就是指此。三民主义最后沦为口头禅，它本身的空中楼阁、窒碍难行，固非无因，但是国民党宁肯挂羊头卖狗肉，而一路作伪、言行不一，则是今天陷入死巷的当然结果。三民主义是连自己都统一不了的粗糙理论，国民党却要拿它统一中...
003.三民主义口头禅.txt	9	17	17	140	3	近五年来，笔者任教于北投复兴岗政治作战学校预官班，学生俱为大专以上程度者，每于授课之前，均曾实地调查统计，其结果为：看过三民主义（演讲本）一书者，平均不到十分之一；看过孙中山传记（任何一种者），则百不一见。私忖：高级知识分子尚且如此，一般国民涉猎上述两书者，恐怕更是少之又少的了。
