file	paragraph	line_start	line_end	char_count	score	snippet
001.我怎样给王尚义擦屁股.txt	3	5	5	154	3	21号晚上你和康白来看我，正巧一位民意代表请我吃饭。第二天我就打电话跟康白联络，正巧他又不在。昨天和康白通电话后，我才知道我在13号16号两次跟他长谈（关于尚义的遗著事，托他转话给你们）的“效果”并不大——因为你们似乎仍未“放弃”一个与情理法都不合的“自扰”念头，仍要找我“谈”——完完全全浪费时间的“谈”！
001.我怎样给王尚义擦屁股.txt	6	11	11	119	3	正由于尚义的才艺远超出包围他的人之上（包括他的家人），所以他慢慢在包围他的人的赞赏之下，更玄之又玄起来，直玄到身罹肝癌而死，才暂时使包围他的人明白：原来尚义之死，跟他们的赞赏也不无关系——尚义如果“不走这条路”，也许根本不会得这个鬼肝癌！
001.我怎样给王尚义擦屁股.txt	7	13	13	87	3	这也就是我始终认为：尚义之死，跟“自命为尚义的好朋友们”不无关系，也跟尚义的家人不无关系。我这种认为，一定得罪许多人，可是我绝不在乎，随别人怎么说我，反正我要说我要说的真相。
001.我怎样给王尚义擦屁股.txt	9	17	17	192	3	尚义在死前不久，经济上，由于他的花费稍大，已经很不景气。他跑来找我帮忙，我借了一些钱给他，并且由我经手，还向萧孟能借了两千元，当然这些都是倒账。他要卖一部分书给我，我也收购了。此外，《文星》发表了一些他的稿子，也对他不无小补。他又托我找文星替他印《狂流》，可惜我未能帮成功。他又提议朋友捐款“赞助”他毕业，我很不以为然，我当面告诉他：“这叫什么作风！”我并且拒...
001.我怎样给王尚义擦屁股.txt	13	25	25	278	3	你知道我在尚义去世后，曾多少帮了一点忙。那次帮了一点忙的经验，也多少使我恍然大悟“自命为尚义的好朋友们”到底是一副什么样子。据我所知：答应捐巨款后来却黄牛者有之；答应保管遗物后来却怕“闹鬼”而推到我来代管者有之；答应整理什物后来却叫我代劳者有之；答应整理遗稿后来却叫我熬夜代编者有之；答应接洽出版而黄牛者有之；答应照顾尚义女朋友而竟意图“接收”者亦有之。……凡...
001.我怎样给王尚义擦屁股.txt	15	29	29	445	5	这也许是“缘分”吧！我压根儿没想到，尚义死后，关于他遗著的印行，竟落到绝不该落到的我的头上！其中详细经过，以尚勤最清楚，也是最好的人证。总之，在“自命为尚义的好朋友们”说话不算话以后，在他们诸君子把双手一摊表示没办法以后，尚勤不管我高不高兴，哭哭啼啼，硬要我编、印、校、出版！我也一直勉为其难。（我根本认为尚义的书对青年们有坏影响！并且写得很不成熟！）总之，“...
001.我怎样给王尚义擦屁股.txt	17	33	33	146	3	当时自由太平洋文化事业公司已为这部书压版过久而大喊吃不消，又碍于文星和我的情面，只好勉为其难。出书后果然读者来信埋怨错字太多，想不到在埋怨的人中，竟还有“王尚义的弟弟”！当然尚义的弟弟不知道，这部书是他姐姐校的。可是他不会不知道，这部书是由我李敖接手办的，他似乎应该通过我，来表示“抗议”吧？
001.我怎样给王尚义擦屁股.txt	19	37	37	417	4	总之，我承尚勤的“命令”和“嘱托”，代为经手和接手出版尚义的两本书，前后所花的烦恼、心血与人情，已经实在可观，我已实感疲倦、实感费力不讨好。谁想到在出书一两年后，在这两本书对外尚在继续供应、继续发行的时候，忽然又有所谓“自命为尚义的好朋友们”冒出来，“煽动”王府两代，又要重印尚在供应尚在发行的尚义遗著了！这不是庸人自扰是什么？这不是没事找事是什么？这不是浪费...
002.以失业为业.txt	13	25	25	500	4	我个人方面，无所谓失不失业，盖我有生以来，还没找到过任何一个正式的职业。我的大学毕业文凭，直到今天，还长捐箱底，一直没派到用场。这次本人“逆”流勇退，乃是痛感于“内忧外患”，不得不尔，故连一最不正式的起码资生之“‘伪’职”，亦终于放弃。今后之路，亦极茫茫，台湾似乎已无敢用我的公私机构，我打算完全靠写书过活。我计划出一点自己的“不惹麻烦或少惹麻烦的书”（如史论...
002.以失业为业.txt	15	29	29	104	4	你回香港后，陈刘笃来了，他们亚洲（新亚）出版社的代销业务也做得很起劲，有一次我们吃了一顿饭，只是不熟。你若无代销兴趣，我打算问问刘笃看。总之，以你我的交情，我必然优先把“麻烦”给你，极盼你开示你们方面的条件。
002.以失业为业.txt	16	31	31	190	3	我打算花两年时间，纯粹用自己的著作赚一些钱，存一些钱，然后搬到郊区（北投之类），“凄凉卧草莱”，做它“寓公”去也。到那时候，我准备花长一点的时间去写几部专题性的学术研究，如“中国迷信史”、“中国娼妓史”、“中国西化史”之类，不再或少写杂文、少放野火，“改过迁善”，做个“乖乖”。如果当道者不给我这两年的谋生机会，我当然也没办法，我只好到一个光线稍差的小地方，安...
003.才吏自扰.txt	4	7	7	301	4	这次你被人陷害，说你一个年望六十的老太婆，竟在台中一中“要斗争黄校长”。我看了三姐转来你的信，又好气又好笑。你在台中一中工作十多年，工作成绩有目共睹，自可不怕任何调查。你知道我过去一再写文章攻击现在的中学训导处活像警察局，而你老太太正好在一中训导处掌管全校小毛头请假大权，不肯收任何红包，自然积怨不少。你记得上个月我还向你开玩笑说：“您老太是标准的‘悍吏’，中...
004.谁来激烈？.txt	6	11	11	119	3	孙智燊已于去年11月26日在美国结婚，新娘子是裕珩兄同班同学温擷云，他们真可说是“有缘千里‘去’相会”！今年1月31号，我收到智燊寄来的一封信，里头附寄了一份美国侨报的巨幅社论，是替《文星》被查禁“呼冤”的，可见此次“文星事件”影响之大。
004.谁来激烈？.txt	9	17	17	112	3	辛亥革命成功后，民国建立，先生膺选为国会议员。民国二年，宋案发生，袁世凯将不利于民党，对国会议员中之民党分子，尤视为眼中钉，时先生族人某游宦京师，日哓哓于先生之侧，力劝先生委曲以缓祸，先生愤然曰：“让老袁把我的头拿了去吧！”
004.谁来激烈？.txt	10	19	19	90	3	这段故事，使我感触老半天！丁惟汾先生在这件事情上，真是英雄好汉。当然鼎丞先生活到今天，不必再“委曲以缓祸”了。因为在“民党”当政的今日台湾，“委曲以缓祸”的，当然不会是“民党”啦！
004.谁来激烈？.txt	13	25	25	205	3	崇五老伯也应尽快把中共早期党史的“独得之秘”（如吴廷康、杨明斋等人的媒介作用等等），整理出来，对“知己知彼”的工作上，当大有帮助。目前在反共斗争上，“知己知彼”的功夫，做得实在不够。政大教授王健民写了《中国共产党史》三巨册，拿到中正书局卖了一天，就不准再公开卖了！此事王健民现在还在力争中。准此以观，在“知彼”的“标准”和“公开度”还没明确以前，崇五老伯欲把“...
005.一个作家的反叛.txt	5	9	9	243	4	8号Time登出他的声明和三封信，真动人。他说：“If I were not a writer, I might have been able to bear it. But，since I am a writer，I can't ” Kuznetsov 又声明：“…… I solemnly declare that Kuznetsov is a disho...
005.一个作家的反叛.txt	17	33	33	112	3	你的问题似乎还是想得太多、写得太多，结果流于“自我陷溺”（self-absorption）。受过良好思想方法训练的人，该先学会想得清楚、写得简单。过度地想和写，会使一个人糊涂而入迷津。流弊和吃得太多等无异。——“是所至嘱”。
