file	paragraph	score	markers	text
008.将军白发征夫泪.txt	3	18	一天|问|说|死|回忆|蒋介石	杜聿明写了一篇《淮海战役始末》，提到明明是前方判断错误，总司令刘峙还“趁机大事宣传徐州‘大捷’，徐州满街张贴标语，大放鞭炮，并向各方发出通电。到22日黄百韬部被完全消灭后，蒋介石仍宣传徐州‘大捷’，并派张道藩为慰劳团团长，率副团长方治、团员及中外记者数十人来徐州劳军。……有一位记者以怀疑的口气问我：‘这样的大捷，黄百韬到哪里去了？’我说：‘黄百韬回家休息去了。’”事实上，黄百韬在头一天已经打死了。参照起方治的回忆——《我生之旅》，可见杜聿明说得一点不差。方治回忆：他们去劳军第二天，“以三元银币分赠每一队员，作为奖励，各位弟兄一面手拍银币叮当作响，一面高呼蒋委员长万岁！”可是到了第三天“午后2时许，杜副司令仓皇来访，闭门低声告以徐州已不能守。……即由小巷走告道藩兄共同守密，分别通知团员，以奉中央电令，嘱两团今晚返京，另赴其他地区劳军为借口，团员中尚有高兴鼓掌者，余与道藩兄至为尴尬，只得暗自悲伤而已。”——国民党自欺欺人的惨相，竟一至于此！
004.傅斯年论豪门资本.txt	16	17	传说|一天|结果|问|说	一、看他的黄金政策。他上台最初一件事，是给以前买金子者一个六折，这中间，有小公务员、小资本家；也有大商人、官僚资本者。当时《大公报》还是有条件的赞成，我也一样，写了一文，载《大公报》，强调政府在战时可以征用私人的资本，但须用累进的办法，尤其是再想法子找大户。前者的原则是，国家为战争筹款，必须有钱者出钱；后者的原则是，担负不能在穷人身上。现在想起来，王芸生先生和我，真正做到“君子可欺以其方”了。累进办法，在参政会并且屡次提出过，我们强调他更改，财政当局说，大户买时化小户，无法子分，争执不得结果。假如照那时他的说话，已买者尚可收回，未买者如何可以不加管制？近来，有一天抛五吨，经常是每天几千条或几百条，真正做到他的“自由贸易”的原则！然而试问，如果今日如此“自由”，当年何必“充公” ？金价的波动，寻常百姓是吃不消的。虽然各处集到上海的游资许多不易查考，然而一买几千条的大户是谁，岂皆不能查出？报载最近风波之掀起是山西帮，传说是孔宋斗法，二公本无好感，何不可查查？自己的人是不是也在中间？是不是因为自己的人，一家同姓、一派下属、一大组合（如美国报所说：“Soong Combine”“Kung Combine”而无从下手？如其不然，中央银行卖金子的铁幕何不可以为立法院、监察院、参政会驻会委员会揭开？我们国家是不是一个金子国，取之不尽的？如其不然，是不是还有别的方法吸收游资？是不是能和整个经济政策配合？一旦用得差不多了之后，何以善其后？如果今日之“自由” 是，则前年之“充公”非；如果前年之“充公”是，则今日之“自由”非。所以纵然“不是”黑暗重重，也是无办法、无见识、无原则。子子孙孙要还的黄金债，他这样子玩，玩得领导物价，不特不足平抑物价，反而刺激物价、紊乱物价，至少说来，他是彻底失败了。
007.你淮海，我徐蚌.txt	2	17	一天|说|逃|死|蒋介石	1949年1月10日，一场为时六十五天的重要战役结束了。此一战役，共产党称之为“淮海战役”，国民党称之为“徐蚌会战”。这一仗打下来，国民党军队被消灭了五个兵团二十二个军，共计五十六个师（包括临阵倒戈的四个半师），五十五万人。战役的空头指挥者刘峙上将，想做文天祥，可是共产党不要他；战役的实际指挥者杜聿明将军，战败被俘，被消灭的国民党五个兵团司令官中，两个战死、两个化装逃走、一个被俘。这样一个丢人现眼的战役，使国民党元气大伤。战役结束后十一天，蒋介石宣布下野，由李宗仁就任代总统；战役结束后一百零三天，首都南京就丟了。如今，四十年过去了，今年（1989）1月10日，正是这一战役结束四十年。1月9日的军报上说，“国防部”核准为战死的第二兵团司令官邱清泉“设立衣冠冢，以慰忠魂”。人死了，连尸体都无迹可寻，只有在海天苍茫之中，以衣冠遥慰，国民党的凄凉，由此可见矣！
001.现代史辨伪方法论.txt	430	15	一天|最后|问|说|胡秋原	证之我前面所引的材料，可知胡秋原这段话是有问题的。因为中央军收复福州是一月十三号，十九路军十二号晚上下令总退却，照胡秋原“最后一天才离开福州”的说法，他必然还在福州城里。那么“转告日军”，“十九路军所在之地，不愿见到日军”，“日军也就不敢登陆”等话就完完全全是胡扯了！因为我在前面的举证早已说明了日军那时已经在福州登陆，不但没“发生射击”，并且还大模大样的上来“四百八十人”！
005.谁删减了《吴铁城回忆录》？.txt	18	15	有一次|说|死	国民党多年的训政，真的使人太失望了。到了对日抗战的后期，无论党内和党外的人士，大都要求国民党结束训政，还政于民，希望在行宪中，促成国家的进步。记得总理的老友陈少白同志，在抗战首都重庆，有一次和我谈到国民党的训政，他以幽默的口吻说道：“国民党的训政，真把国民党本身和全体国民都‘驯正’了。”广东话，“驯正”与“训政”同音，“驯正”两字，是表示死人睡正了的意思。这一句伤心话，可代表了多少人对国民党训政的观感。
006.廖耀湘殉国了吗？.txt	10	15	一天|最后|说|回忆|廖耀湘	廖耀湘被俘前的一幕，情况凄惨。他回忆说：“我恐人多引起解放军注意，命特务连分成小组分向各个方向警戒隐蔽。我同李涛等几个人隐匿在一个凹地里，一直至黄昏。入夜后，已分散的特务连这时也联络不上，无法掌握了，最后只剩下我、李涛、新二十二师副师长周璞、新六军军部一个高参和我的一个随从副官。当晚，我决定向南走出包围圈。行动时，我的副官找不着了，只得弃了他。我与李涛等四个人一同向南再徒涉饶阳河通盘山的那条水渠。周璞因涉水不慎，跃入一个没顶的深坑，大声呼唤，引来解放军巡逻队前来搜索，这时又把李涛冲散了。最后只剩下我、周璞和新六军那个不知姓名的高参。我们三人再向南行动，绕过一处小树林，那里战斗稀疏进行，尔后，又绕过一个不知名的村庄，那里也有一小股国民党军队残部，尚在顽抗，大概就是早上随我一同向老达房前进的新二十二师第六十四团残部。天快拂晓，解放军向那个村庄猛烈炮击一阵之后，就冲进去了。黎明后，发现到处都有解放军。我三人走到了一个外面似乎很平静的小村，一进村就发现有解放军的队伍，走在前面的那一个高参被俘。由于我和周璞与他保持有一点距离，此时天只微明，稍微远隔，尚看不清，所以解放军没发现我二人。我们立即傍墙角隐蔽地离开了那里。天大亮后，我与周璞钻进田野中的高粱杆堆里，隐匿了一天。夜晚再向南走了一段，白天仍在原野里隐蔽地点休息。我们看到解放军仍纷纷向各方向行动，待解放军大队过尽了，我与周璞即向沈阳前进。但从田间小径上行走，既不能快，也很疲劳。在途中遇到一个单独行动的老百姓，给以重金，买了一些便衣与食物，化了装继续向沈阳前进，希望在沈阳尚未解放之时到达。行抵辽河边，因渡河点有解放军或民兵，久不得渡。我们旁听路人谈话，知沈阳已解放。我考虑再三，决心回头走，拟到葫芦岛国民党仍暂时控制的地区去。行至黑山以西，便被解放军查获。解放军以为周璞是一个普通的勤务兵，把他释放了。”
001.现代史辨伪方法论.txt	428	14	一天|最后|问|说|回忆|胡秋原	照胡秋原的说法，现在问题来了。胡秋原说他“和另外三个朋友是在最后一天离开福州的”，他并且回忆：
001.现代史辨伪方法论.txt	431	14	故事|结果|逃|胡秋原	胡秋原坐日本船逃避国法审判，竟还编造这么一段“保卫国土”的“抗日”故事，结果被我用旁证一考据，就露了破绽，这该是多么难为情的事！
009.黄维一直未屈服？.txt	4	14	结果|最后|骂|逃|杀|回忆|蒋介石|黄维	“徐蚌会战”时黄维奉命开赴战场赴援，结果在蒋介石的错误遥控下，行军到安徽宿县附近的双堆集，就被共军团团围住，十几万大军、最好的机械化部队，都动弹不得。赴援的变成了待援的，滑稽之至。蒋介石派飞机去投补充弹药，一投下来，阿兵哥就骂：“妈的！连吃的都没有！打你妈个屁！”最后大军投降的投降、起义的起义、被俘的被俘，撑不住了。蒋介石下令突围，并以施放毒气为手段。黄维回忆：“当时因为这是违背国际公法屠杀同胞的罪恶计划，没有予以公开，在兵团部只有我、胡琏、正副参谋长和第三处处长以及各军军长知道。”“在突围时，连同其他机密文件都由我亲自焚毁了。”最后只有一条路，就是突围。“所谓突围，实际上是乱跑。”第十二兵团司令官黄维、副司令官胡琏、吴绍周各占住战车一辆，胡琏的车打前锋，得以辗转逃到台湾；黄维的车发生故障，人被俘虏；前两辆车把浮桥压坏，吴绍周的车过不去，人也被俘。
001.现代史辨伪方法论.txt	429	13	一天|忽然|最后|答|说	“就在这最后一天，我们四人还曾一度‘指挥’一旅军队做了保卫国土之事。当时有一丘旅长驻闽江口掩护退却，奉命如有要事，随时与我们联络，我们每到一朋友家中，亦和他通电话。忽然电话来，说日军陆战队派人来说，福州真空，他们要登陆‘保侨’，‘请示’答复。我们在电话中答复，要他转告日军，福州秩序良好，十九路军所在之地，不愿见到日军，如若登陆，一定发生射击，其责任应由日本负之。日军也就不敢登陆，如是使中央军好好接收，市廛不惊。这丘旅长听说还在香港开士多。”（《为反对诽谤与乱戴红帽而奋斗》）
002.论所有的宝全压.txt	19	13	一天|问|说	正在此时（一九二五年），一天，达洙说要与我做一长谈。我们到了操场，先谈帝国主义。我说到漆树芬的书。他好像不重视似的，说：“要打倒帝国主义，必须打倒它的根本——资本主义，更重要的是建设社会主义。这消灭资本帝国主义，建设社会主义之破坏与建设总过程，就是世界革命，而苏俄为大本营。中国国民革命是世界革命的一部分。我们不仅要打倒帝国主义，还要继续苏俄之后，建设社会主义。”……至此我便问他：“你觉得社会主义真是人类理想，而苏俄已经实行这理想吗？”他说社会主义总比资本主义好；至于苏俄，他虽未亲眼看过，但根据各种可靠书籍、游记，它在实行社会主义，没有问题；他可以给些书与我看。至此他就对我说：“我们都应参加世界革命大业，尽一分子之力。你可否参加中学？……共产主义青年团即CY，是中学，共产党CP，即是大学。”我说，我们大学生还要入中学？他说这不是学历问题，而是年龄问题；他是老社会主义青年团员（SY），数月以前，SY改为CY，但未过二十岁的人，断不能入“大学”③。
004.傅斯年论豪门资本.txt	17	13	问|答|说|曰|杀|死|抓	二、看他的工业政策。抗战胜利，他宣言曰，后方工业，无法保持，这是事实；但总要仔细检点一下，哪些确有设备、哪些只是玩花枪，分别情形，检好的收买其设备，所以答其赞助抗战自沪迁川之热诚，这也不是太难的事，正所谓“栽者培之，倾者覆之”。然而他一笔抹杀，不分青红皂白，于是共产党大得意，高喊民族资本家。所有收复区敌伪的工业，全部眼光看在变钱上，有利可图者收归“国有”，无利可图者“拍卖”，于是工厂一片停止声。去年一年，上海小工业，停顿者百分之七十五以上，今年上半年恐怕要全部解决。他为政府筹款，办中纺公司之类，只要办得好，是可以的，那些闹的，也是要分赃的，不出代价，又借流动金。然而一般工业在水准上者总须加以维持，不好，改良他，不能坐视其死；更不好，不管他，不能连好带坏一律不问，政府是有责任的。这是失业的问题，即最严重的政治问题。他毫无根本办法，听说新任经济部长，本有一个“收购成品”的计划，如生产局。他置之不理，仅仅贷小款，这是把钱投入大海的；比投大海还糟，他们拿去；好的屯积，坏的又是黄金美钞，捣政府的乱。省小钱于前，花大钱于后；忽关头于前，无所措手于后；治病的办法不做，添紊乱的办法做去。年前年后，一切一跃一倍，最近一跃几倍，还不是更要多发钞票？听说他在做了行政院长后，第一次出席院会，说：计划不必行者，即不付钱，减了还是费钱；计划可行者，不必减他钱。这是神智开朗的话，何以行起来并不如此？为少用法币，抓得紧，是对的。然而要有经济政策，使人不失业；无经济政策之财政政策，是玩不转的。发大票子，专选年关，出口加补助，不看美英法律，前者毫无常识，后者毫无知识。再由他这样下去，三个月后，景象可想，也不忍想。今天连资本家也有许多同情共产党，开万国未有之奇，他把他的政府伺候得这样子的，人民不必说了，他心中反正没有人民的。
006.廖耀湘殉国了吗？.txt	6	13	最后|问|说|逼|回忆|蒋介石|廖耀湘	辽西战役的关键，在于蒋介石不知兵。廖耀湘回忆，当时顾祝同奉蒋介石之命，到沈阳逼他们的时候，卫立煌就说：“按照总统的办法做，很可能锦州之围未解，先送掉沈阳的主力。”“单独出了辽西，一定会全军覆灭！你不信，我俩打个赌，画十字！”画十字就是立下军令状画押，可见卫立煌他们在外之将的判断，比蒋介石正确得多。1948年10月2日，廖耀湘最后一次见蒋介石时，曾提醒蒋介石，说总统你5月间说要在共产党没打锦州前，要把沈阳的主力先撤到锦州的，现在要撤出主力，只有自营口撤出，“出营口连一副行军锅灶都不会丢掉。”可是出乎廖耀湘意料之外的，蒋介石临阵却变卦了，蒋介石说：“现在的问题不纯粹是撤退沈阳主力的问题，而是要在撤退之前与东北共产党进行一次决战，给它一个大的打击。”廖耀湘回忆：“但我还有一件事情不明了，为什么他（指蒋介石）在5月初就决心撤退沈阳的主力以避免决战，而现在又为什么下这么大的决心要与东北共产党的军队决战？我就提出问他。他怕我狐疑，决心不巩固，在考虑了一下之后，最终说出了他内心的图谋。他说：‘在撤退东北主力之前，一定要给东北共产党军队一个大打击，一定要来一次决战，否则华北就有问题，将来有机会我再同你讲。当大将，一定要顾虑全局，你应该顾虑到整个局势，好好努力完成这一次任务。’”
002.论所有的宝全压.txt	157	12	有一次|说	可是，谁能想到，“当时”这样一个颂扬斯大林和苏联的摇笔杆的人，在七年以后，却又写文章大谈他“当时”的先知了！说他“当时”“推测苏俄对满蒙必有特殊要求”了！这真使我们不能了解了！因为“当时”只有一次，而“当时”的他，既然有“先见之明”，能“推测苏俄对满蒙必有特殊要求”，那他为什么竟在“当时”报上赞扬“苏联政治家”呢？为什么竟宣传苏联“是和平的，绝无领土野心”等鬼话呢？这岂不是明知其恶而故扬其善吗？这岂不是为斯大林和苏联张目吗？这又是什么居心呢？
