file	paragraph	line_start	line_end	char_count	score	snippet
001.灵肉可以分家吗？.txt	3	5	5	167	3	或许有人说：你李敖《独白下的传统》书里，不是提到“欢喜佛”吗？欢喜佛是神仙，是肉交中的神仙，谁说神仙有灵无肉？我的答案是：欢喜佛只是神仙的塑像，并不是神仙本身，神仙本身——如果有的话——是虚无缥缈的、不成神形的，他的真面目，是没有肉身的，既然没有肉，结论有灵无肉，自然成立。哲学家莱布尼兹认为没肉就没灵，但上帝不在此限，其理就在这儿。
001.灵肉可以分家吗？.txt	4	7	7	154	3	或许又有人说：动物中也有灵得很的，像“灵龟”、“灵蛇”、“灵禽”、“灵雀”、“灵鹊”、“灵猫”、“灵犬”等等，可见动物也不一定有肉无灵。我的答案是：这篇文章谈的灵，是与肉相对的灵，不是其他的灵，有关动物的灵，是灵性的灵、智慧的灵、习性的灵，彼灵非此灵。动物没有灵与肉的意识与理论，所以灵肉问题不是动物的问题。
001.灵肉可以分家吗？.txt	5	9	9	141	5	人类本是动物出身，他在原始竞争中，肉体的本钱并不足：游不过鳄鱼、缠不过巨蟒、跑不过豺狼、打不过狮熊虎豹。一场混战下来，结局常是“人为万物之肉”。这时候，人类站起身来，开始头脑体操，最后自败部转入胜部冠军，成为万物之灵。灵呀灵的，到头来却发现不够灵，因为解决不了灵与肉的多边关系问题。
001.灵肉可以分家吗？.txt	10	19	19	165	3	这种公然不雄赳赳的气昂昂，毕竟非常人所能堪，所以道性低的唯灵论者，只好斧底抽薪，采取根本隔离的办法，他们坚持“不见可欲，其心不乱”。莫里哀（Moliere）在《塔土夫》（Tartuffe）一剧里，描写塔土夫一见陶丽茵（Dorine），就赶忙掏出一条毛巾给这女人，理由是：若不用毛巾挡住大奶奶（或小奶奶），看到的人的灵魂，将会受伤！
001.灵肉可以分家吗？.txt	11	21	21	150	4	像塔土夫这种鲁男子，还算是见到肉才不能自制的，另有一种尚没见肉只见女人就不行的，就更惨不忍睹。宗教史里有太多的“拒见女人”的故事，来科波利斯（Lycopolis）地方的圣徒，有四十八年之久没见过女人，为了深信只有这样彻底的不见肉，人才能够只见灵。唯灵唯到这种落荒而走的境界，他们的灵也真太见不得人啦！
001.灵肉可以分家吗？.txt	12	23	23	548	4	上面所写唯灵论的种种怪相，它的基本魔障，就在将人“灵”“肉”二分。误信灵肉二分的人，他们在生理构造上，好像多了一层“道德的横隔膜”。隔膜以上，是仁义道德、是上帝；隔膜以下，是男盗女娼、是魔鬼。他们认为，灵是清洁的；肉是肮脏的，因而崇灵贬肉。这种崇灵贬肉一蔓延，即使教棍以外，许多知识分子也大受感染，而绝对的灵上肉下起来。一位狂热拥护中国文化的大学教授，在课堂上...
001.灵肉可以分家吗？.txt	13	25	25	368	6	我这里说现代人失败，并非说老祖宗们“灵肉合一”得成功，而是觉得：以现代人的进步和头脑清楚，理应比老祖宗们处理得高明、处理得漂亮、处理得达生近情、处理得和谐有致，可是细看之下，显然并不如此。现代人仍在灵上肉下里兜圈子，又不能不肉，结果只好在“灵魂纯洁”“肉体不纯洁”的迷宫里打转，在忏情与罪恶感之中周而复始。现代人一方面追寻琼瑶《窗外》的纯情派十七岁，一方面浪迹...
002.“不见可欲”与“见可欲”.txt	2	3	3	913	7	法国文学家法朗士（Anatole France）在1890年有名作《泰绮思》（Thais）。写尼罗河岸沙漠里有圣地旦白依特（Thebaid）修道院，院中僧侣过着禁欲、苦修、出世的生活。其中有一位叫法非愚斯(Paphnutius)的，修道有成，回想起十年前他认识的一位女优泰绮思，身陷红尘之苦，乃计划去亚历山大城(Alexandria)救她、使她归依天主。法非愚...
002.“不见可欲”与“见可欲”.txt	3	5	5	83	4	法朗士这本《泰绮思》是挖苦天主教的，但是，他借法非愚斯最后的哭喊，道出了神职人员的假面目与真觉悟：什么出世的上帝哪、什么天哪，都是狗屁，都赶不上人生在世和那男欢女爱！
002.“不见可欲”与“见可欲”.txt	6	11	11	275	3	《老子》中说：“不见可欲，使民心不乱。”古本《老子》无“民”字，全文则是“不见可欲，使心不乱”。意思是说：不看见足以引起欲望的事物，心就不会乱了（R. B. Blakney 在The Way of Life Lao Tzu里英译此句为If things much desired are kept under cover, disturbance will c...
002.“不见可欲”与“见可欲”.txt	12	23	23	168	3	不过，这种“不见可欲”的理论，另有高人却不赞成、不佩服的。这种高人相信：不见也、躲避也，这都是消极的态度。《聊斋志异》中有《小谢》一篇，写陶望三不乱搞男女关系，有妓上床，他终夜不搞；有婢夜奔，他坚拒不乱。后来碰到两个漂亮女鬼跟他开玩笑，他有点“心摇摇若不自持”，但是立刻“肃然端念”，不理她们。《聊斋志异》会校会注会评本有但明伦评语说：
002.“不见可欲”与“见可欲”.txt	14	27	27	107	3	意思是说：要真在美色当前全见可欲之时把持得住，才算真功夫。不此之途，只把自己“闭户枯寂自守”，避而不见，这种人，其实又算什么本领！一旦美色骤来，真正全无防身之力的，就在此辈。谢在杭《文海披沙》有《尤物移人》一则说：
002.“不见可欲”与“见可欲”.txt	16	31	31	108	4	我想，这些大师级的禁欲主义者，最后见到美女，一身除了鸡巴硬，其他全软了，原因就在所见者少，“不见可欲”者多，“见可欲”者少，因此败下阵来。为今之道，凡大男人，当不怕见女色方是。“眼中有色，心中无色。”才真是高人功夫。
003.大中华·小爱情.txt	4	7	7	153	4	现代化的爱情是什么？现代的中国人知道的似乎并不多，他们虽然也风闻什么自由恋爱，也爱得自称死去活来，但是，他们的想法太陈旧了、做法太粗鲁了、手法太拙劣了，在现代化的里程碑上，他们的爱情碑记，可说是最残缺的一块。有多少次，我看了古往今来的许多所谓爱情故事，忍不住好笑说：“中国人中的这种人呀！他们不懂得爱情！”
003.大中华·小爱情.txt	5	9	9	97	4	在上下几千年的中国历史上，我们简直找不到多少可以歌颂的爱情故事、不病态的爱情故事。尽管二十五史堂堂皇皇，圣贤豪杰、皇亲国舅一大堆，可是见到的，很少正常的你侬我侬，而是大量反常的你杀我砍他下毒药。
003.大中华·小爱情.txt	10	19	19	302	3	原来讲爱情，第一要件就得承认两个主体——男方一个主体，女方一个主体，没有这种对主体的承认，什么情不情的，都无从说起。中国老祖宗在这方面做得真糟，他们不承认女方做为主体的地位。中国人对女性的尊重是“母性式”的，并且尖峰发展，成为孝道，有的甚至有点什么什么了。在另一方面，女人在没“身为人母”的情况下，也就谈不上什么，地位低级已极。中国男人一生下来就“弄璋之喜”，...
003.大中华·小爱情.txt	11	21	21	165	3	上面说“身为人母”以后才升级，其实还是客气的、还是运气的，事实上升级不升级，还得看造化。汉武帝的钩弋夫人“身为人母”了，结果却遭了杀身之祸——汉武帝怕他死了以后，他儿子的地位可能被亲生母亲夺去，所以竟残忍的下令杀他儿子的妈！当钩弋夫人被牵去，泪眼回头，望着她的老公的时候，汉武帝却以“汝不得活”（怎能让你活）的一片无情，草菅人命。
003.大中华·小爱情.txt	14	27	27	150	3	在权力与女人不可兼得的时候，西方的爱德华第八的表现是“不爱江山爱美人”；而东方的唐明皇呢？表现却是“江山情重美人轻”！中国人家喻户晓的《长恨歌》恋史，男方指手画脚，发了不少“在天愿做比翼鸟”“愿世世为夫妇”的假誓，到头来却不能同生、不能共死、不能横刀救美，反倒竖子不足与谋——自己逃难去了！你说多菜！
003.大中华·小爱情.txt	16	31	31	363	5	这些对比，都多少显示了我们大中华的老祖宗，在处理小娘子的小爱情问题上，好像有点特别。他们好像从来不为女人花脑筋，既不屑花，也不肯花，甚至压根儿就没想到花，这样子“看女人没有起”，若要产生漂亮的爱情故事，岂不是妄想？大体说来，老祖宗们是不来恋爱这一套的，他们只会为几个抽象的大名词肝脑涂地、九死无悔，却不会为几个可爱女人鞠躬尽瘁、怒发冲冠。吴三桂在爱情宇宙里，只...
003.大中华·小爱情.txt	18	35	35	148	6	清朝有一个朱彝尊，算是一颗彗星，他居然有了爱情的故事，并把这故事写成了《风怀诗》。不但把诗写好，还要把诗收进他的《曝书亭集》。他的道学朋友一看，可急了，劝他注重清议，别把这不三不四的咸湿诗放到集子里去。可是朱彝尊不肯，他说：“吾宁不食两庑豚，不删风怀二百韵！”（大好猪肉宁不吃，也不删掉这首诗！）
003.大中华·小爱情.txt	20	39	39	319	3	这种现象，试拿清朝的“南袁北纪”来说吧：袁子才袁枚，一边写《小仓山房文集》来说教，一边写《子不语》（即《新齐谐》）来发泄；纪晓岚纪昀，一边写《四库全书总目提要》来撑门面，一边写《阅微草堂笔记》来调剂情绪，他们的作品，道貌岸然与陈仓暗度前后辉映，乍看起来，简直不是同一个人作的，事实上却明明同一个人干的好事。袁枚、纪晓岚两位，其实还算有点真情至性的，至於别人，人...
003.大中华·小爱情.txt	23	45	45	252	3	中国传统中爱情出了毛病，最基本原因，是男女结交不靠自由恋爱，而靠“父母之命、媒妁之言”。男女间事，一开始就不是两个人间的私事（private affairs），而是父母媒妁“大锅炒”的亲事。这样的结交，一开始就以家族本位代替了爱情本位，夫妻之间，想在这种本位下产生罗曼蒂克的爱情，实在气氛不足。所以，中国的爱情故事，像《浮生六记》式的闺房记趣，为数就少。中国的...
003.大中华·小爱情.txt	24	47	47	244	3	以前的妓女和现代不一样。现代妓女都很忙，忙得不打话，就上床，实不考究任何水准与情调；以前妓女却斯文扫床，大家得先“小红低唱我吹箫”一番，绝不许公鸡见母鸡、公鸭见母鸭式办事。骚人墨客去找她们，必须经过基本的过门儿。这种情形，在唐朝发展得最具“规模”。唐朝知识分子以走动妓院为正业之一，从元白到李杜无一例外。在杜牧的诗里，可以看到太多太多“不饮赠官妓”、“娼楼戏赠...
003.大中华·小爱情.txt	25	49	49	212	3	另一种变相的沦落，是佛寺道观的媒孽。由于传统中男女交际层层设限，大家只好借可以公开见面的所在、公开见人的职业，得到不少偷情的自由。唐朝的女道士许多都是私娼，其中水准与情调，有的很高，自然就是大家漫爱的最佳人选。李白有送女道士褚三清的诗，施肩吾有赠女道士郑玉华的诗，例子举不胜举。这种文人和“尼姑”的恋爱，相对方面，也就是太太小姐跟“和尚”眉来眼去的张本。传统里...
003.大中华·小爱情.txt	28	55	55	292	3	照《阅微草堂笔记》的说法，中国同性恋历史之久，可以上溯黄帝时代。中国自古就流传“美男破产，美女破居”的谚语，《晏子春秋》记齐景公与羽人的事；《韩非子》《说苑》记卫灵公与弥子瑕的事；《战国策》《说苑》记安陵与龙阳的事；乃至《史记》《汉书》记高帝与籍孺，惠帝与闳孺，文帝与邓通、赵谈、北宫伯子，景帝与周仁，昭帝与金赏，武帝与韩嫣、韩说、李延年，宣帝与张彭祖，元帝与...
003.大中华·小爱情.txt	32	63	63	233	3	从古书中，我实在找不出中国男人有多少罗曼蒂克的气质，所以，根本上，严格说来，他们形式上的“爱情”也简直不成其为“爱情”。吴伟业、陈其年歌颂的“王郎”、曾国藩歌颂的“李生”，我总恶心的感到，这些都是变态，不是爱情。一如《红楼梦》里演戏过后的柳湘莲，被薛氏之子误为相公，而要按倒在地一样。你不能说这些是爱情，爱情不该这样陈旧、这样粗鲁、这样拙劣。只要稍用水准、稍讲...
