id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LAWC001,李敖文存,li_ao_wencun,李鸿章吃洋人爱犬,LAWC_004_2,004.“我中华尚有人耶？”.txt,3-3,83,洋鬼子不喜欢人家问他私事，李鸿章偏要问；洋鬼子不喜欢随地吐痰，李鸿章偏要吐；洋鬼子送他一条爱犬，李鸿章却叫厨子给杀吃了，第二天旁若无狗的告诉洋人：“你的狗肉不好吃！”
LAWC002,李敖文存,li_ao_wencun,利玛窦送钟闹虚惊,LAWC_004_7,004.“我中华尚有人耶？”.txt,13-13,315,16世纪，洋鬼子传教士意大利人利玛窦到中国，他对中国的西化，有过石破天惊的贡献。他带来很多礼物，其中最叫中国人吃不消的是他跑来送“钟”。一送之下，明朝神宗皇帝喜欢得不得了，整天看啊看。到了第八天，钟停了，皇上大怒，问左右怎么回事，左右吓得径奔利玛窦喊救命。洋人一看，心中窃笑，顺手上了大发条，钟立刻滴答起步，于是这场虚惊，顿告平定。左右抱着钟，回皇上的话，皇上大为高兴，把钟藏起来。不料皇上的妈妈听到了，跑来要钟，皇上不敢不给，不给就是不孝，只好硬着头皮给了妈妈。可是皇上下令不许透露上发条的事，到了第八天，钟在皇太后面前停了，皇太后摇了半天，还不走，皇太后一气，把钟退还给皇上：“你这个不孝的东西！竟把只能用八天的东西给老娘！”
LAWC003,李敖文存,li_ao_wencun,利玛窦画像不是回回,LAWC_004_9,004.“我中华尚有人耶？”.txt,17-17,113,另一方面，好奇的皇上也想看看洋鬼子长得什么模样，可是格于礼法，不能召见，只好叫人画一张利玛窦的像。左右把利玛窦画像陈列到皇上面前，皇上对这满脸骚胡子的家伙看了又看，问道：“是回回？”左右回皇上的话：“吃猪肉的，一定不是回回。”
LAWC004,李敖文存,li_ao_wencun,咸丰不让洋人见面,LAWC_004_11,004.“我中华尚有人耶？”.txt,21-21,179,中国皇上不但走运的时候不见老外，倒霉的时候也照样不见。英法联军陷北京，清朝咸丰皇帝逃到热河，后来双方议和，可是咸丰皇帝再也不肯回北京，为的就是不让外国使臣见到他。咸丰皇帝不但自己不肯让洋鬼子见到，甚至听到他的和谈代表老弟恭亲王被老外见到时，也大为光火，他在公文上怒批：“此次夷务步步不得手，致令夷酋面见朕弟，已属不成事体。若复任其肆行无忌，我大清尚有人耶？”
LAWC005,李敖文存,li_ao_wencun,罗素遇见自称凯撒的人,LAWC_006_15,006.当年老子如何如何.txt,29-29,123,哲学家罗素碰到一个人，这个人说他喜欢哲学，请罗素介绍几本大作看看，罗素照办了。第二天，这个人跑去告诉罗素，说他只看了一本，一本中只看懂了一句，一句还写错了。罗素问他哪一句，他指出“凯撒已死”一句。罗素问他怎么错了，他突然大喝一声：“我就是凯撒！”
LAWC006,李敖文存,li_ao_wencun,朱屋大佐与赵先生的胜利妄想,LAWC_006_18,006.当年老子如何如何.txt,35-35,254,读过法国文学家都德《柏林之围》的，都会想到：那拿破仑部下的过气军官朱屋大佐，他在垂暮之年，整天幻想自己的胜利：“大……捷！大……捷！”“七日之内，可抵柏林矣！”最后得知真相，被围的不是柏林而是巴黎，他无法适应了，他全身戎装，四肢颤动，绝望地死在面朝凯旋门的窗台上；读过中国全祖望《节愍赵先生传纠谬》的，也会同样想到：那明末志士赵先生，也以垂暮之年，整天幻想敌人的失败，他被学生藏在深山里，每次听到胜利的假消息，才肯吃饭。拖了半年，谎话光了，最后得知真相，他无法适应了，“大恸，踣地，更不进食。……奄忽而逝！”
LAWC007,李敖文存,li_ao_wencun,任安田仁与管宁华歆割席,LAWC_008_11,008.床上功夫.txt,21-21,204,古人坐在地上，屁股底下有块长方形的草垫子，叫做“席”（蓆），席是老祖宗表达尊卑、区分人我、划清势力范围的一个妙单位。这个单位，可以在必要时候一分而二，叫“割席”。任安与田仁在平阳公主家，被安排“与骑奴同席而食”，两人大不高兴，就把席一割，表示不同席；管宁与华歆在一起念书，门外有车马之声，华歆起来去看热闹，回来就被管宁割席，说你格调这么低，“子非吾友也！”这两个故事，都含义很深，都说明了“同席”是有规矩的。
LAWC008,李敖文存,li_ao_wencun,刘邦箕踞见郦食其,LAWC_008_15,008.床上功夫.txt,29-29,47,刘邦接见郦食其，箕踞床上，两腿下垂，叫女人给他洗脚，郦食其责备他怎可以“踞见长者”？刘邦认错。
LAWC009,李敖文存,li_ao_wencun,宋太祖卧榻之侧,LAWC_008_18,008.床上功夫.txt,35-35,105,宋太祖伐南唐，南唐李后主派徐铉送礼物过来，请求退师。徐铉的理由是：“我们南唐无罪，我们以小事大，像儿子伺候老子，为什么还要打我们？”宋太祖说：“江南小国，哪个又有罪来着？但是天下一家，卧榻之侧，岂容他人鼾睡？”
LAWC010,李敖文存,li_ao_wencun,和尚素面里吃肉,LAWC_009_6,009.论和尚吃肉.txt,11-11,167,善导寺的和尚，我也颇识一二。有的道性很高，有的有待加强。介绍我到庙里住的朋友，对我说了一个笑话，他说有一天他和一位和尚出去办事，路过一家饭馆，两人就去吃，和尚告诉跑堂的，来碗素面，他也跟进。不料两人狼吞虎咽一阵，发现面里有肉——不是素面，他大吃一惊，赶忙指给和尚。殊不知和尚正在衔肉大嚼，向他使个眼色，表示不必声张，又埋头大嚼起来了。
