id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LAYH001,李敖有话说,li_ao_youhuashuo,拉椅子掩屁第一声最像,007#P8,007.2004-03-16：李登辉是个认贼作祖的小人.txt,15-15,171,今天我们可以看到一个笑话，这个笑话，一个人，大家坐在那里，他坐在椅子上面，忽然放个屁，咕，放个屁。他为了掩护他这个屁，他就拼命拉这个椅子，使大家以为这个椅子，椅脚摩擦地板的声音，就是个屁的声音。拉一次又拉一次，拉了一次又拉一次，旁边他的一个朋友就冷眼看着他，最后讲了一句话，他说，还是第一声最像，你后面这些声都不像。只有第一声就是屁，真的屁。
LAYH002,李敖有话说,li_ao_youhuashuo,琼斯说还没开始打,012#P6,012.2004-03-23：镭射刀口自己切，黄盖自己打黄盖.txt,11-11,191,美国有个海军之父，真正的等于美国海军，大家认为他是真正的创始人的，他的名字叫做Jones，琼斯。大家看，这个美国的海军之父琼斯。他是什么样的一个人呢？美国要独立的时候啊，跟英国作了一战。打仗的时候，他的主力船跟英国的主力船碰到了一起，他的船要沉了，被打中了，要沉了。这时候英国的那个船长就指着他，你要不要投降？他妈的！琼斯你要不要投降？这家伙讲什么一句话，什么投降，我还没开始打呢！
LAYH003,李敖有话说,li_ao_youhuashuo,哈台说自己卖牙签,013#P4,013.2004-03-24：陈水扁就是个卖牙签的希特勒.txt,7-7,211,有一个喜剧片里面有这么一段，有一个木材的商人，哈台就问这个木材商人，说你是做什么的？你是干什么的？木材商人大老板说，我是卖木材的。然后这个木材商人又反过头来问哈台，说哈台你是干什么的？你是干哪一行的？这个哈台啊，他是无业游民。可是呢，他为了充壳子，他就说，我也是做木材生意的。结果呢，这个木材商人就逼问他，你是做哪一行木材生意的？木材生意有好多种，你是做哪一行的？这个哈台就很难为情，最后呢，就讲出来了，他说我是卖牙签的。
LAYH004,李敖有话说,li_ao_youhuashuo,蒋介石让大家站起来投票,015#P2,015.2004-03-26：漏油漏下来才能雨露均沾.txt,3-3,541,我讲个笑话给你们听，假民主不是从今天开始，假民主从蒋介石时代就开始了。请大家看一张照片，这张照片是国民党在49年兵败山倒跑到台湾来。当时跑到台湾来以后，立法委员就是所谓国会议员，他们的一个名册，名册里面有一个国会议员，他叫做汤如炎。他念过书的，汤如炎，他是支持国民党军方的立法委员。有一次开会蒋介石主持，蒋介石就说我们要选行政院长，蒋介石心里有底价，不吭气，叫你们推荐。有人说我们推荐无党无派的胡适，好不好？蒋介石把脸一板说，书生不能办事，找胡适不对。那有人说，那我们推荐黄埔军官学校的教导长、教务长何应钦将军，好不好？蒋介石脸一板，说不行，何应钦要负责军队。蒋介石底案就要选张群，他在日本的老同学，可是他不说出来，要用你们的嘴巴说出来。最后，大家就猜猜猜，我们选张群好不好？蒋介石说，好。怎么投票？不要投票，赞成的就站起来。请问，谁敢不站起来啊？统统站起来。就好像过去大陆公审这个地主恶霸，我们现在判这个地主死刑，反对的请举手。谁敢反对啊？这是民主吗？这种方式不是民主，民主要秘密投票。我怎么投票？我偷偷的。你说反对的举手，我怎么敢反对啊？他不敢反对。所以这个就不是民主，民主不能用这个方式来投票。蒋介石不但让赞同的举手，赞成的给我站起来，看你敢不敢站起来。好，大家站起来通过了。
LAYH005,李敖有话说,li_ao_youhuashuo,鲁宾斯坦判孩子别弹琴,016#P2,016.2004-03-29：陈水扁的英文笑话.txt,3-3,486,先讲一个故事，从苏联跑出来的钢琴家，在19世纪有一个人叫做鲁宾斯坦，到了20世纪又有一个也叫鲁宾斯坦。鲁宾斯坦被称作大师，因为钢琴弹得极好。有没有会弹错？会弹错。人家问鲁宾斯坦，说你钢琴弹的时候有没有把谱子弹错？他说啊，我弹错的谱子可以印成一本书，有这么多的错误。可是为什么我还是有名的钢琴家？因为我能够诠释这个音乐，用我的方法来诠释这个音乐，诠释的最好。鲁宾斯坦有一次演奏出来，碰到一个贵妇人，就抓住他不放。贵妇人跟他说，大师，无论如何请你到我家里去，到我的别墅里面去，听我的儿子弹一段钢琴，请你鉴定一下。这鲁宾斯坦不愿意去，可是经过这贵妇的一而再、再而三的邀请，就只好就跟着贵夫人到了他们的别墅。然后坐下来以后，就听贵妇的儿子在弹钢琴。弹了一段以后，这贵妇就非常谦虚的、诚恳的问钢琴大师鲁宾斯坦说，我儿子的钢琴弹得怎么样？鲁宾斯坦把眉毛一皱就说，我有生以来，从来没有听过弹的这么烂的钢琴。这个贵妇人一听以后，跳起来了，高兴的跳起来了。然后，这贵妇人就对他儿子说，听到了没有？master说的、大师说的，你的钢琴弹的是最烂的，死了心吧，从此好好去念书，不要想做钢琴家了。
LAYH006,李敖有话说,li_ao_youhuashuo,七金人教授不捡散金,018#P3;018#P4;018#P5,018.2004-03-31：李敖的快乐人生观.txt,5-5;7-7;9-9,1052,"我提醒大家，外国有一个剧叫做《七金人》，讲的是什么故事呢？是说有一个教授，这个教授是个贼头子，他带了其他六个兄弟，一起去偷银行。偷什么呢？偷银行里面的那个金库。他们发明了一个钻地洞的方法，就在马路上面忽然把一个地下水沟围起来，一辆卡车就跨在这个水沟上面，然后四面就遮起来，上面说“施工中”，任何人走过去，都以为它在施工。然后呢，从这个地下道钻进去。以后呢，他们有个钻探器，就钻钻。钻到哪里？钻到银行的藏金条的、金块的那个楼底下。然后就钻钻钻，金块就流下来了。流下来以后呢，他们又有一个机器就把这个金块吸走，吸吸吸吸，一直吸，吸到他们那个货车里面。然后，他们把“施工中”的招牌又拆掉了，表示工程做完了。七个人开着货车，带着一货车的金砖，扬长而去。开到哪里呢？开到一个山坡顶上，然后大家就很高兴。那六个兄弟，就在唱啊，跳啊——我们这下子该抖了，发财了。可是这个教授啊他不笑。兄弟就问老大，说：“教授啊，为什么你不笑？”教授说：“这个金条金块我们得到了，还没有变成现金呢，还没有进到我的口袋啊，我们还没有完全得到它。”那六个人说：“你怎么话这样讲呢？我们的金条金块就在眼前嘛，就在我们的货车里面嘛。”大家的眼睛看着，手一指，就这个货车。

殊不知，这个货车是在山顶上，有点斜坡，那个手刹车忽然断掉了，这个货车就开始往下滑，整个地往下滑。这六个人啊就拼命地去抢救这个货车。当然人赶不上轮子，货车呢就冲下去了。大家还是跟着跑，就冲到山脚下面，冲到一棵大树前面，“空嗵”一下子车也翻了，撒得满地都是金砖金条。

大家赶下来以后怎么办，要知道再也没有他们所准备的那么完整的、那么大的、那么安全的交通工具——货车——了。每个人就解开衣服，拿起一块金条塞起来，再拿一块又塞起来，能塞几块塞几块，好跑。结果呢，他们就看到这个教授，这个贼头子，他叼着个烟斗派头十足在看着他们六个人往里塞金条塞金砖，看着他们笑。他们说：“老大，教授，你赶紧也塞几块啊。”他叼着烟斗，他不塞。他讲了一句话，这句话深深地启发了我，变成我李敖的人生观的一部分。他讲什么话他说：“我们是大盗，我们不要小钱，小的金条我不要。”盗和贼在今天的用法跟中国古代正好相反，古代的贼叫做盗，古代的盗叫贼。在中国内地和台湾地区，都是这样说：你强盗，你是贼，贼是偷东西的，强盗是抢人的。在中国古代不是，中国古代贼是抢人的，盗是偷东西的。这个教授讲了这么一句富有哲理的话，就是：我们是偷大钱的人，我们是大盗，我们不要小钱。这样揣几块金砖，我们不干这个事情——多有气派啊！"
LAYH007,李敖有话说,li_ao_youhuashuo,唐太宗不抹侯君集功劳,022#P3,022.2004-04-06：错误人选传递错误讯息.txt,5-5,985,在中国古代我举一个人给大家听，这个人大家都知道，就是唐太宗。唐太宗他有很多优点，当然也有很多缺点，可是有一个故事使我非常的欣赏。就是唐太宗平了天下以后，他叫一个画家，给他平天下的功臣（有28个功臣）【误，是二十四功臣】每个人都画像，他盖了一个大房子，叫做凌烟阁，里面画了28张功臣的像，当时没有照片，就画了。画了之后他常常去看，欣赏，当年我们的革命战友，这些人帮助我打天下，他们很崇拜我，我也很照顾他们。不像什么汉高祖（汉高帝）这样子杀功臣，都没有。28个打天下的功臣里面，其中有一个人叫做侯君集，后来造反了，弄得整个局面很窘，就是唐太宗要不要用反革命来整他，来治他？唐太宗心里不忍，因为他们是革命战友，可是按照法律，按照大家集体领导的参谋意见，说侯君集造反不杀，这个国家不能统治，非杀不可。唐太宗就亲自来审问侯君集。他说为什么我亲自审问你？我就怕那些审问你的人羞辱你，所以我亲自来问你，你有什么要求？侯君集说，我既然造了反，我该死，你替我保留一个儿子，留一个儿子替我延续我香火，延续我这个香烟，可不可以？唐太宗说，没问题。然后就是要杀侯君集。唐太宗就跟他讲一句话，请大家看中国二十四史、二十五史里面的《旧唐书》里面这段话，请大家看，后来“太宗谓君集曰”（跟侯君集说），我们看，这个是很好的中文，“与公长诀矣”（我与你从此永别了），“而今而后”（从今以后），“但见公遗像耳！”（我再也看不到你了，我只能看到你的遗照、遗像）。什么意思呢？就是说我要把你杀掉，你是我的革命战友，可是我非杀你不可，以后只能看你的遗像。这是《旧唐书》的说法，在另外一个有关唐朝的书里面，写的更有趣了，说唐太宗不是这样说的，他怎么说呢？说“吾为公”，我为了你侯君集，“不复上凌烟阁矣”，我再也不会到凌烟阁上面去了。为什么？凌烟阁上画了28个功臣的像，其中有一个人就是你。我上去以后我就会怀念你，怀念你当初跟我打天下，我们是革命战友，你出生入死，可是最后你背叛了革命，你是反革命，我最后把你给杀掉了，我就会内心痛苦。我之后不能看到你的画像了，看了以后我会心里痛苦，所以从今以后我不上凌烟阁了。这个记录比起刚才我所说的《旧唐书》里面的记录更精彩，到底真相是哪一种，不知道，两种都好。我佩服唐太宗，为什么呢？这就是有种气魄：我并不因为你后来反革命，就抹杀了你当年跟我并肩作战的这些好的记录，我没有抹杀。
LAYH008,李敖有话说,li_ao_youhuashuo,木偶奇遇记里的蟋蟀良心,035#P2;035#P3,035.2004-04-23：木偶奇遇记里的蟋蟀.txt,3-3;5-5,488,"我们看过外国迪斯尼的卡通，里面有《木偶奇遇记》，就是当木偶出现的时候，仙女出现了，仙女要把木偶变成一个能够动的，甚至有人身的好孩子。可是呢，她给他一个创造的过程，给他自己一个发展的过程，要靠你自己的努力。同时仙女找到一个蟋蟀，这个蟋蟀代表木偶的良心，代表他的良知，代表是非代表善恶，一直跟在木偶的身边，这就是《木偶奇遇记》的画面。大家看，木偶在这里，可是有一个拿雨伞的，穿着西装，穿着大礼服的蟋蟀，老是指着他，为什么指着他呢？就是仙女特别要求的给他做良知，所以我们可看到，本来这个仙女选到这个蟋蟀的时候，蟋蟀是个穷小子，拿个破雨伞，穿个破衣服，拿个破礼帽，鞋呢脚指头都露出来了，可是后来当木偶真正的做了好孩子以后，这个仙女还给了蟋蟀奖章。

蟋蟀就代表言论自由，因为他永远在你耳边跟你讲话，告诉你什么是正确的，什么是你该做的，什么是你的良知，什么是你的良心，他是个讨厌鬼。所以在《木偶奇遇记》里面，我们可以看到，木偶多少次他不要听这个小蟋蟀的话，他讨厌，因为他要去玩，他要去跟小朋友鬼混，他要抽烟，他要喝酒，可是这个小蟋蟀老是盯着他不放，老是在旁边唠叨，这个唠叨就是言论自由。"
LAYH009,李敖有话说,li_ao_youhuashuo,爱迪生看留声机被淘汰,037#P2;037#P3;037#P4,037.2004-04-27：爱迪生的失败发明.txt,3-3;5-5;7-7,276,"我告诉各位，爱迪生在发明这个留声机的时候，他就是卷筒的，卷筒的发明了以后，当时他拒绝另外一个改造的形式出现，就是圆盘的。他说卷筒的好，可是市场竞争以后，证明了圆盘的，黑胶盘的比他这个卷筒的好，在1929年，在爱迪生死前两年，爱迪生亲眼看到他发明的这个机器，这个圆筒型的，它被淘汰掉了。

这个故事告诉我们什么？告诉我们，虽然你是一个开山的人，虽然你是一个发明者，可是在后续的动作里面，后续的判断里面，如果你错误，你会亲眼看到，你自己的这个错误怎么样的被别人赶过去，被别人成功赶过你的错误。换句话说呢，虽然你第一次成功了，可是第二次你会亲眼看到你的失败。"
LAYH010,李敖有话说,li_ao_youhuashuo,阿拉丁神灯有求必应,038#P2,038.2004-04-28：阿拉丁神灯和卫生棉.txt,3-3,250,大家都看过一部童话叫做《天方夜谭》，说它是童话还不够，事实上它是成人的童话。《天方夜谭》里面有个故事，就是一个小孩子他得到了一个灯，就是所谓的阿拉丁神灯，我把这个神灯的样本，给大家看一下，这就是阿拉丁的神灯，这是这个灯芯的捻子，这是盖子啊，这是阿拉丁的神灯，神灯的特色就是当它一磨擦的时候，就是轰的一下子，一个魔鬼出现了。这个魔鬼是个庞然大物，向他下跪说，你是我的主人，你给任何的命令我都会接受，请你给我命令，我会实现你的任何要求。换句话说啊，这个阿拉丁神灯啊，一磨擦就是有求必应啊，要什么就有什么。
