id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
DYLR001,第一流人的境界,diyiliu_ren_de_jingjie,空中飞人抓住孩子却脱离挂钩,010#P8,010.文化空中飞人.txt,15-15,112,1968年5月份的《花花公子》（Playboy）杂志上，有一幅漫画，画一个空中飞人，手抓住全身悬空的一个小朋友，自己的两脚却不幸脱离了挂钩，嘴上说：“别怕，我抓到你了。”（Don't worry-I've got you.）
DYLR002,第一流人的境界,diyiliu_ren_de_jingjie,布鲁斯第七次以蜘蛛为师,022#P2;022#P3;022#P4;022#P5;022#P6,022.以蜘蛛为师.txt,3-3;5-5;7-7;9-9;11-11,640,"《泰西五十轶事》（Fifty Famous Stories Retold）有一则《布鲁斯和蜘蛛》（Bruce and the Spider）。大意说，当年苏格兰国王罗勃布鲁斯（Robert Bruce）与英格兰战，六次败北，溃不成军。他藏身在幽谷中的一间陋室里，躺在地上，静听屋外雨声淅沥，备感绝望。忽然间，他看到头顶上有一只蜘蛛，正在结网，一连六次抛蛛丝过去，都失败了。
“可怜虫！”布鲁斯说：“你，也知道失败是怎么一回事了吧。”（Poor thing! You , too, know what it is to fail.）
可是，那蜘蛛在失败六次以后，毫不灰心。又第七次抛蛛丝过去，就在这第七次，那只小动物成功了。
“我也要试着去干第七次！”（I, too, will try a seventh time！）布鲁斯喊起来。他冲出去，召集部队，以蜘蛛为师，终於挽回了颓局。
《泰西五十轶事》的结语是：“我曾听人这样说，从此以后，没有一个人曾经用着布鲁斯的名义去伤害过一只蜘蛛。那只小动物带给国王的教训，也将永垂不朽。”（I have heard it said, that, after that day, no one by the name of Bruce would ever hurt a spider. The lesson which the little creature had taught the king was never forgotten.）"
DYLR003,第一流人的境界,diyiliu_ren_de_jingjie,平安符追不上机车,026#P11,026.终于胜了一场.txt,21-21,117,让我以一个笑话，为这篇文章结尾：一位迷信的母亲，为新买机车的儿子求来“平安符”，结果儿子车祸丧生。母亲愤而质问，乩童说：“机车速度一百二十公里，神骑骏马速度仅六十，追到时车祸已生，神亦保佑不及矣！”——现代化与迷信比赛，终于胜了一场！
DYLR004,第一流人的境界,diyiliu_ren_de_jingjie,朋友被火车压死却心疼西装,027#P2,027.为失败而笑.txt,3-3,140,有一个笑话，甲问乙说：“为什么这么愁眉苦脸？”乙说：“我的朋友被火车压死了。”甲说：“难怪。你一定很痛苦啊。”乙说：“我当然痛苦啊，他穿的是我的西装。”这个笑话有它深刻的另一面，就是，这个乙倒是个实际的人。他虽然无情，却很实际。碰到意外，他先检查实际的损失，这是极端小市民的境界。
DYLR005,第一流人的境界,diyiliu_ren_de_jingjie,孟敏堕甑不顾,027#P3,027.为失败而笑.txt,5-5,124,还有一种以洒脱的方式，处理损失的人，这就是“堕甑不顾”的故事。汉朝有一个叫孟敏的，背了一个陶土烧的大瓶子走，一下子掉在地上，他仍旧朝前走，头也不回。人家问他怎么看都不看一下？他说已经破了，看有什么用？这种人就是洒脱。他不花一分钟时间去开碎瓶追悼会。
DYLR006,第一流人的境界,diyiliu_ren_de_jingjie,雄鸡断尾不愿成为祭品,030#P6;030#P7,030.论“自毁主义”.txt,11-11;13-13,239,"传统说法中，这种自毁，也不止于麝。雄鸡等也有此气魄。《左传》昭公二十二年记宾孟的一个故事说：宾孟适郊，见雄鸡自断其尾。问只，侍者曰：“自惮其牺也！”遽归，告王，且曰：“鸡其惮其为人用乎！人异于是。牺者实用人也，人牺实难，已牺何害？”王弗应。
这故事告诉我们：雄鸡为了担心自己做了人类祭品，宁愿先把漂亮的自己弄得不成鸡形。王引之《经义述闻》说：“‘人牺实难’者，言唯他人为牺是患也！”所患者何？患在帮着别人一同去为恶也！所以，他妈的要牺牲，宁要为自己牺牲，“已牺何害？”此之谓也！"
DYLR007,第一流人的境界,diyiliu_ren_de_jingjie,工人眼中的霍姆斯总反对老家伙,039#P4,039.“它不让强者在比赛中获胜”.txt,7-7,107,霍姆斯认为民主和法治不宜无异议通过，相反的，有异议才更漂亮。他的不肯全体一致的态度，使他全国出名。有一次，一个记者抽样问个机器工人霍姆斯是谁，工人说：“哦，当然知道，他就是最高法院那个年轻法官，总不赞成老家伙的。”
DYLR008,第一流人的境界,diyiliu_ren_de_jingjie,托斯卡尼尼抓赌反而参赌,043#P13,043.真艺术家的人格.txt,25-25,50,这位大师在人生大节和音乐以外，一派天真。一个队员嗜赌，他跑去抓，一去不回，大家去找，原来他也参加了。
DYLR009,第一流人的境界,diyiliu_ren_de_jingjie,史密斯任用非党员造路专家,048#P4,048.更多民主一点.txt,7-7,165,史密斯是“人才至上”论者，认为政治要清明，光一个领头的好，是不成的，要下面的也好才成。他说：“我要用的，是最能胜任他的职务的人。”找到这种人，他就放胆用。他做州长时候，公路局局长出缺，大家都来抢，他却不放，反倒物色一位造路专家来担任。造路专家说我不是你们党员，史密斯回答说：“你放手去干，我找你来是造桥筑路的，不是找你来办党的。”
DYLR010,第一流人的境界,diyiliu_ren_de_jingjie,王尔德击退醉鬼后邀众喝酒,050#P3,050.如果敌人是混蛋.txt,5-5,113,王尔德唯美尚武。唯美方面，他自称“美学教授”“伟大的审美家”，外场富丽堂皇；尚武方面，当四个醉鬼看他不顺眼，登门挑战的时候，他打倒一个、踢倒一个、扔走一个，把第四个抱到房间，压在沙发底下，然后伸手一招看热闹的快进来，大家喝酒。
