id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LYMDEEB001,另一面的二二八,ling_yimian_de_ererba,邓文蔚记陈仪拒写悔过书后从容赴刑,006#P12,006.陈仪论.txt,23-23,688,邓文蔚《陈仪之死》对这一幕有动人的描写：“陈仪先生被关在基隆要塞内，后来转到台北市‘励志社’（原日人海军俱乐部‘昭南阁’）。蒋介石的参谋总长林蔚（蔚文）、财政部长俞大维，以陈仪故交、旧属的关系，曾先后去探望他。林蔚劝说先生向蒋介石认错，写一纸悔过书，蒋允许恢复其自由，在台湾居住。陈仪凜然色变，说：‘我有何错？我无错可认，他不高兴，可以杀我，我已年过半百，死得了，悔过书我不能写。’林蔚说：‘总得让蒋先生下台。’先生说：‘下不下台是他的事，我没有要他把我抓起来。’”“1950年6月18日清晨，天色方曙，陈仪在囚所被唤醒，执行死刑的命令递到他手中。他抬头，见来者是蒋鼎文，这位执刑官原是与先生积有旧隙的人。当年在福建，一个是省主席，一个是绥靖主任。陈仪鄙视蒋鼎文的为人，议事多不合，每加面折。蒋介石对这情况是深知的，今天他选蒋鼎文来监斩，亦可见其用心！陈仪说了声‘好吧’，便嘱咐唯一随身的厨子，为他准备汤水沐浴、更衣。先生从容不迫，揽镜整容，打好了领带（我看到数日后香港《工商日报》通讯专栏上登载的先生就义后遗容，那根白底黑点的领带，是我多年所见的）。蒋鼎文命行刑军士捧来一盘食物，美酒一瓶，先生拂袖而起，说道：‘用不着，走吧！’两个军士上前扶持，先生将两臂一甩，拒绝了，昂首阔步走了出去，上了一辆指定的吉普。车抵马场町刑场，先生安详地下了车，回头对执刑的说：‘向我头部开枪。’便大步向前走去，口中频频说着：‘人死，精神不死！人死，精神不死！’”就这样的，陈仪壮烈的死去，由同父异母兄弟脱下血衣，把他火化，埋葬在观音山墓地，立碑曰“陈公退素之墓”，如今已无人扫祭，早成荒坟了。
LYMDEEB002,另一面的二二八,ling_yimian_de_ererba,关公索头被普净反问后醒悟,008#P5,008.不还别人头，只还自己头.txt,9-9,326,《三国演义》写关公被杀后，湖北当阳县玉泉山上老和尚普净，半夜三更，“正在庵中默坐，忽闻空中有人大呼曰：‘还我头来！’普净仰面谛视……认得是关公，遂以手中尘尾击其户曰：‘云长安在？’关公英魂顿悟，即下马乘风落于庵前。……普净曰：‘昔非今是，一切休论；后果前因，彼此不爽。今将军为吕蒙所害，大呼还我头来，然则颜良、文丑、五关六将等众人之头，又将向谁索耶？’于是关公恍然大悟，稽首皈依而去。”关老爷毕竟很老爷，他身首异处后，把自己杀的人头忘得一干二净，在空中哀鸣，不还别人头，只还自己头。这种偏执狂，显然是有问题的。但关云长毕竟又是一条汉子，在经高僧点化后，他毕竟有“血性”中的“公义”，恍然大悟，不再自怜。台湾人是崇拜关老爷的，关老爷的气度，总该学一点吧？
LYMDEEB003,另一面的二二八,ling_yimian_de_ererba,李敖据曹聚仁记蒋介石批照准放人却仍关着蒋百里,022#P9,022.二二八档案开放了，又怎样？.txt,17-17,102,例如蒋介石关了蒋百里，一年以后，李根源、张仲仁等人跑去找蒋介石，说“外侮日亟，将才苦少”，希望当局为国家保全人才。蒋介石当面批了“照准”字样，下令放蒋百里，可是事实上却仍旧关着，事见曹聚仁《蒋百里评传》。
LYMDEEB004,另一面的二二八,ling_yimian_de_ererba,林今开回忆叔叔以带他玩诱使他别管驴吃稻,028#P6;028#P7;028#P8;028#P9;028#P10;028#P11,028.二二八中的留日特级流氓.txt,11-11;13-13;15-15;17-17;19-19;21-21,427,"当我七岁的时候，我的身体比现在还要孱弱。有一天我的叔叔带我到离城不远的姑姑家里去。那正是早稻成熟的时候，田野上一片黄金色，我望见路边有一匹黑色的驴子，它正伸长着脖子，啃着田里的稻穗，我于是大步走过去，从地上捡起那条缰绳，试图牵着它离开那块稻田。
“嗨！”叔叔用力地拉了我一把，“你不要命啦！”
“驴子在吃稻子呀！”我理直气壮地说。
“驴子吃稻子，干你什么事呀？要是让它踢一脚，看你……”
我顺从地丢开缰绳，随着叔叔往前走了。他随后郑重地对我说：“从今以后，千万别管闲事，我们走我们的路，驴子吃人家的稻子，你要听话，叔叔才会常常带你到乡下来玩。”
“叔叔常常带你到乡下来玩”，这句话对我有多大的诱惑呀！我从小就学会依顺大人而获得实惠的好处。叔叔常带我玩才要紧，管他娘的稻子被驴子吃完。那夜里，我睡在姑姑的床上，却梦见有一匹驴子，把一片金色的稻田都吃个精光，然后它奔进农家，践踏着一群孩子们，又向我狂奔过来，吓得我冒出一身冷汗，醒来却是倒在姑姑的身上打着滚。"
LYMDEEB005,另一面的二二八,ling_yimian_de_ererba,蒋节云回忆蒋渭川被通缉时获李翼中藏护,031#P8,031.你通缉，我窝藏.txt,15-15,221,正因为派系分立，所以只要有派系为靠山，派系肯出面撑腰，纵名列通缉之榜首，也照样逍遥法外。蒋渭川就是显例。蒋渭川在通缉中藏了一年。他的女儿蒋节云去年回忆说：“在逃难一年间能得贵人相助，提供藏匿处所，并照顾其生活直至获得中央政府的了解得以平安归来。”其实此“贵人”不是别人，就是国民党在台湾的CC派头子、省党部主任委员李翼中！大员通缉于外，另有大员保护于内，不但保护，并要他日日赶写“准备送到南京中央有关方面”的“报告”，以整陈仪。可见所谓通缉！
LYMDEEB006,另一面的二二八,ling_yimian_de_ererba,曾今可记林献堂一句话保住九百多人,032#P59,032.二二八时外省人的被害文献.txt,117-117,127,台中等处的外省籍公务员已由暴徒拘禁于集中营，原已决定全部杀光的。幸赖国民参政员林献堂先生（台中人）警告暴徒：“你们如果把外省籍的公务员杀光，国军来了就要把台中的人民杀光！”暴徒们才不敢杀。九百多个外省籍公教人员的性命，因林先生的一言保全了，真是功德无量。
LYMDEEB007,另一面的二二八,ling_yimian_de_ererba,曾今可记郭副团长反用威吓让围攻者松绑道歉,032#P68,032.二二八时外省人的被害文献.txt,135-135,186,整编第二十一师独立团的郭副团长，因公外出，被暴徒围攻，击鼓聚众，把郭君绑起来了，正要把他烧死。他面不改色地对暴徒们说：“你们这种举动简直是叛乱！我是中华民国的军官，我不怕死，我只怕你们害死我之后，我的部下一定会找你们算账的；你们的狗命还能保全吗？”暴徒们听了这话，起初是呆若木鸡，继则惊惶不知所措，终于急忙把捆缚在郭君身上的绳索解去，把郭氏放走，并再三道歉，全体鞠躬相送。
LYMDEEB008,另一面的二二八,ling_yimian_de_ererba,杜伟记众人为被孙传芳扣押的陈仪求情，陈仪获释后反劝孙合作,006#P5,006.陈仪论.txt,9-9,523,陈仪受知于士官学校晚他一期的孙传芳，孙传芳1925年任浙苏闽皖赣五省联军总司令时，陈仪任军长、浙江省省长。因为他要加入革命军，孙传芳扣押了他，幸经总参议蒋方震、参谋长刘宗纪等营救，得以放回上海。杜伟在《孙传芳羁押陈仪的经过》中说：“陈仪被禁在南京联军总部，孙传芳大动肝火，恨之入骨。夏超、周凤岐之后，加上一个陈仪，在孙传芳当时的心目中，凡是浙军，没有一个是靠得住的，痛定思痛，杀机顿萌，陈之性命，有如悬丝。但孙传芳的左右如总参谋蒋方震、参谋长刘宗纪、秘书长陈訚等和陈仪都私交不恶，他们异口同声，婉言向孙传芳为陈缓颊，终于达到‘刀下留人’的目的。刘宗纪还说：‘公洽不是劝过大帅和南方联络，沉机观变，保全实力的吗？为今之计，不如利用他和南方的关系做个缓冲，我们可以从容应付。’孙传芳既释陈仪，接着就要他回浙收抚一师部队，陈因此脱险。他从南京到上海后，得知国民革命军军事进展奇速，又知第一师已被周荫人击溃，立即修书剖陈局势，建议孙传芳悬崖勒马，与南方合作，信由弁目李锦文送交南京联军总部孙大帅亲启。但孙的目光，始终没有看到进步的一面，终于丧师辱名，厥后再经龙潭一役，全军覆没。1929年9月陈去东北为宣慰使，道经天津，与孙相值，对此往事还不胜其惋惜。”
LYMDEEB009,另一面的二二八,ling_yimian_de_ererba,何容记七岁女孩见人被打死后先怜悯再生气,032#P7,032.二二八时外省人的被害文献.txt,13-13,86,3月1日那一天，有一个七岁的本省籍女孩，看见街上打死了外省人，她就对她的母亲说：“打外省人到底是应该的吗？我看见他们打死了一个人，我先觉得很可怜，后来我想了想，我很生气。”
LYMDEEB010,另一面的二二八,ling_yimian_de_ererba,任山转述吴凤为阻止猎头而牺牲自己的故事,032#P13,032.二二八时外省人的被害文献.txt,25-25,371,数百年前，有位理番通事吴凤，他从大陆上远涉重洋来到这个蛮荒的岛屿，这是个有抱负、有理想的人，受着伟大的人类爱的感召，他冒着绝大的危险，进入到杀人成性的番族中间，他生活在他们的一群中，不为了想升官，也不为了想发财，而是跟番人一起过着半原始性的艰苦生活，在做着启发人性的工作，沟通着人与人之间的感情。这并不是一种轻易的工作，一面他要与番族的传统恶习斗争，一面他要与清廷错误的理番政策斗争，一面他忍受着番民的无理埋怨，一面他忍受着外人的嫉忌嘲讽，他到任后最感到棘手的事，就是番人的猎取人头祭祖的恶习，恰好当时番人有一次暴动，杀了四十多个人头，他便约定每年祭用一个，虽然他的许多德政使番人把他当做恩人，但在四十多年中，他却无法克服这种顽固的恶习，在那些人头用完之后，为了不愿牺牲别人，他只好让番人割下自己花白的头颅。对于吴凤，这种报应真是太过残酷了！
