id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LAXAJH001,李敖笑傲江湖,li_ao_xiaoao_jianghu,希特勒宁拔牙不谈佛朗哥,LAXAJH_001_15,001.《李敖笑傲江湖》第一集.txt,29-29,325,那后来呢，一直谈，谈到后来呢，结果周荃吃不消了。我看她吃不消了，她就好像不再谈这个谈判了，使我想起一个故事。这个故事我先跟大家展示一张照片，这张照片请大家看，这里面是万人欢呼的，对一个人欢呼，这个人就在这里！这个人当然早就死掉了！他是二次世界大战的祸首，也是德国的领袖，他的名字叫希特勒！他在我这个年纪的时候已经自杀了。他自杀的时候，临死的头一天还结婚，结婚以后跟他的新婚夫人一起自杀的。他当时跟美国英国作战的时候，他在欧洲要联合西班牙的统治者叫佛朗哥一起预备跟美国、英国作战。可是西班牙的统治者佛朗哥很难缠，结果希特勒就跟他谈判，谈来谈去，谈来谈去，谈不拢。后来希特勒很生气，就离开以后讲了一句话，他说他宁肯愿意拔掉两颗牙齿，也不要再跟佛朗哥谈判。
LAXAJH002,李敖笑傲江湖,li_ao_xiaoao_jianghu,甘肃农家全家只有一条裤子,LAXAJH_003_19,003.劫贫济富.txt,37-37,381,我讲这个故事证明什么呢？证明我们要了解大陆当年是多么穷，可是这些钱被我们骗走了。我们先看看这一个记录，看到了1989年，注意啊，1989年11月号的香港《解放日报》讲的故事。什么故事呢？就是他们一群学者去考察，到了甘肃省的时候，他们口渴了，就希望找一个农夫住的家里，农家里面去要一点水喝。到了农家以后，这个农夫只有三十几岁，可是看起来四十多岁，很老了，就给他们水喝。那他们就坐在那里就看，看到床上一个棉被，这个棉被在动。这些学者们就问这个老农夫，说：这棉被里面什么人哪？老农夫就不太好意思，就讲：这是我的女儿。他说：你女儿生病吗？他说：没有生病。那睡午睡啊？也没有睡午睡。那干什么呢？这个老农夫就不太好意思，就讲了。他说：我告诉你们吧，我们家里穷得全家只有一条裤子，女生们只有一条裤子，我太太出门了，出去办事情了。所以我太太穿着这条裤子出去了，我女儿没有裤子穿。
LAXAJH003,李敖笑傲江湖,li_ao_xiaoao_jianghu,克利夫兰私生子竞选口号,LAXAJH_004_4,004.私生子.txt,7-7,614,有一点我倒要说的，如果总统有私生子也不稀奇。最近法国死的这个总统，他就是有私生女。这个美国有一个总统，做过两次总统。可是注意啊，他不是连任的喔，他是做过美国第二十二届总统。然后休息了四年，又做了二十四届的总统。他的名字就叫做克利夫兰，就这位先生。克利夫兰，他是很能干的美国总统。他呢，克利夫兰总统，他有一个私生的小孩子。所以在竞选的过程里面，他的敌人就攻击他，政敌攻击他。用英文讲，就是Ma! Ma! Where's my pa?那个漫画，一个女孩子抱着个小男孩子，这个男孩子哭，这个表示被遗弃了，在哭，这小孩在哭。那这个就克利夫兰总统，感到焦头烂额，两个手就塞住耳朵不要听，搞得很狼狈的样子。所以他的政敌用这个说他有私生子来挖苦他，说他：我的爸爸在那里？结果他们，克利夫兰总统他这个搞文宣的人很厉害，他们不像李登辉、林洋港他们这些搞文宣的人，搞得很菜的这些人。他们就答复了这句话，他说，你的爸爸哪里呢，爸爸去白宫去了，哈哈哈到白宫去了！所以中文翻译就“妈妈，哪儿去了我的爸？”“到白宫去了，哈哈哈”。等于打哈哈就把这个难题啊，过桥给它过过去了。等于就是说你问了问题，我答过去了，还是用小孩的口气，妈妈的口气来答过去了。这克利夫兰他后来跟一个女孩子结婚，这个女孩子是他一个老朋友的女儿，老朋友死了以后，托他照顾，后来就变成了夫妻。可是因为是老夫少妻，他先死了，死了以后，他太太后来又嫁给一位大学教授了。他是美国很能干的一个总统。
LAXAJH004,李敖笑傲江湖,li_ao_xiaoao_jianghu,党太尉腹负将军,LAXAJH_004_10_fu_fu_jiangjun,004.私生子.txt,19-19,246,换句话说，在宋朝有一个故事，讲叫做“腹负将军”，什么意思呢？有一个人叫党太尉，他大胖子，肚子好大，他就整天拍他肚子，跟他肚子讲话。他说：我不负汝啊！我这个大肚皮，我没有对不起你喔，我对得起你喔！因为我给你又吃又喝又……你变成个大肚子，我很对得起你肚子，肚皮我对得起你啊！结果旁边有人就开玩笑，就讲说：将军不负此腹，此腹负将军哪！你这个将军党太尉，你不负此腹，你对得起你这个肚子，没有对不起你的肚子，可是你这个肚子对不起你！为什么对不起你呢？因为草包，你这个大肚子，你这个思想很贫乏，这个草包。
LAXAJH005,李敖笑傲江湖,li_ao_xiaoao_jianghu,文天祥笑一团血,LAXAJH_012_13_wentianxiang_yituanxue,012.死得好.txt,25-25,203,所以当时呢，文天祥讲过一个笑话，文天祥在宋朝最后快亡国的时候，他就跟他们讲，文天祥问：如果元朝人蒙古人打来，我们怎么办？他左右说：一团血。什么一团血？大家一起死掉。文天祥就笑，文天祥笑，他说是不可能是一团血。那时候他就举个故事，他说有个人跟一个妓女一起恋爱，然后一起去殉情，结果那个妓女先吃毒药死掉了，这个人跑掉了。文天祥就笑：你们不要最后变成这个人喔，我变成妓女。结果果然最后文天祥死掉了，别人都没有死。
LAXAJH006,李敖笑傲江湖,li_ao_xiaoao_jianghu,侯宝林鞋底也擦油,LAXAJH_020_4,020.笑傲江湖一周年了！.txt,7-7,264,这使我想起一个笑话，在中国大陆文革时代，全国的人都受到骚扰、干扰。当时红卫兵他们就斗，斗争一个很有名的说相声的人，叫做侯宝林。就叫“侯宝林出来！我们要斗争你了！”并且警告“你不许讲笑话、不许说相声，并且要衣着很朴素、打扮得很干净来看我们！”结果，侯宝林就到了文革的斗争大会，很多红卫兵就斗争他，说“今天你衣服有没有穿得干净啊！有没有穿好呢！”侯宝林说“为了参加你们众位诸位革命小将对我的指教，我不但衣服都穿得很干净，皮鞋也打得很干净，擦得很亮。不但皮鞋擦得很亮，连皮鞋的鞋底子，都擦了鞋油，为了来看你们”。大家忍不住的笑起来了。
LAXAJH007,李敖笑傲江湖,li_ao_xiaoao_jianghu,苏东坡晒肚子晒书,LAXAJH_020_5,020.笑傲江湖一周年了！.txt,9-9,131,所以今天我李敖作这个节目，不但我是满腹的经纶、满肚子的书来带过来给大家讲，并且我穿的衣服上面都有书的图案。我想起宋朝大文豪苏东坡有一次躺在太阳底下，拼命肚子露出来躺在那里晒太阳，他的解释方法就是他晒书──因为书在他肚子里面，所以要晒这个书。今天我等于展示这个书。
LAXAJH008,李敖笑傲江湖,li_ao_xiaoao_jianghu,牛顿挖猫洞和爱因斯坦被骂,LAXAJH_020_9,020.笑傲江湖一周年了！.txt,17-17,371,大家记得有名的一个笑话，英国的科学家牛顿，他作实验的时候，实验室里面，他家里面养了两只猫。一头大的猫，一头小的猫，这猫要进进出出，要给它开门非常不方便。所以他就在墙上挖了两个洞，注意啊！一个大洞一个小洞，大洞给大猫走，小洞给小猫走，他就想不到，两个猫可以走一个大洞嘛！所以他虽然是大科学家，有的时候他的思想也会短路。还有大科学家爱因斯坦，他是有名的物理学家，数学好的不得了，可是他在上公交车的时候，曾经被车掌小姐当面骂他，说他不会算术。可见他这大科学家也会发生短路，遇到这种笑话。过去我也谈过，譬如说以我对中文的造诣和了解，我对毛泽东的那首词应该一看就想到，那“嫦娥”两个字应该是指毛泽东另外指嫦娥的，而不是指毛泽东上了天的老婆。可是就会短路，然后就讲错，我认为讲的至少不妥了，然后承交通大学的教授指正我。我认为我也会发生如荷马打瞌睡的现象。
LAXAJH009,李敖笑傲江湖,li_ao_xiaoao_jianghu,半截是后半截,LAXAJH_025_4,025.两截无耻.txt,7-7,198,黄色笑话书里面一个笑话，说一个年轻的男人要跟一个女孩子做爱，女孩子说这样做爱不行，喊疼。这个男的说我只插一半，只插半截，插一半。结果一插全都插进去了，这女孩子就喊起来了，怎么又全插进去了呢？这男的说：不是讲好是半截吗？可是男的说：我这半截是指后半截，不是指前半截，所以整个都插进去了。所以这个后半截的观念在这个黄色笑话里面，和这个人间的这个评论里面都是很重要的一个观念，就这个后半截到底怎么回事？
LAXAJH010,李敖笑傲江湖,li_ao_xiaoao_jianghu,屈突通半截忠臣,LAXAJH_025_5_6,025.两截无耻.txt,9-11,507,"现在我们进一步谈谈这个人的后半截跟前半截的问题。在一般的说法里面有一个叫做半截忠臣。什么叫半截忠臣呢？就是他两头都是忠臣。什么人是两头都做忠臣呢？给两个朝代他都是忠臣。有一个典型的例子，这个人叫做屈突通。屈突通是什么人呢？是中国隋朝的时候，隋朝的文帝叫他到边疆去做官。这个时候唐高祖李渊和他的儿子李世民就是后来的唐太宗就起义，要推翻这个隋朝。屈突通就被包围了，因为他是隋朝的大臣，就被包围了。包围让他投降，他不投降，结果派他仆人来劝他投降，他拿这个箭射仆人，你怎么跑来劝我呢？那派他儿子来劝他，他拿箭射他儿子，你怎么跑来劝我呢？他就是不投降。最后唐高祖、唐太宗他们的部队就把他攻下去了，就把他俘虏了。

唐高祖就那时候劝他，说隋朝的已经亡国了，你还是跟我们一起顺天应人，开创一个新的朝代，所以他就投降了。后来唐高祖派他做唐太宗的这个参谋长，后来唐太宗在凌烟阁画了24个开国功臣的这个画像，其中就有屈突通。他是一个典型的例子，他是两朝，在隋朝他也是忠臣，拼命打仗，打到这个最后被俘虏为止。可是他投奔到唐朝以后，他又是唐朝的忠臣，所以我们一般的说法这种忠臣叫做半截忠臣，这边做了一半，那边做了一半，他是两头都做忠臣的。"
