id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
ZGYSXY001,中国艺术新研,zhongguo_yishu_xinyan,王著千文被卫兵偷走烧毁,ZGYSXY_001_31,001.中国艺术史一个断层的重建.txt,61-61,307,王著在五代至宋初的艺术史上有极重要的地位。《宋史·王著传》说他“善攻书，笔迹甚媚，颇有家法”。他为宋太宗编《淳化阁帖》，更是承前启后的巨著①。但是，这样一位书法名家的墨迹，却在流传一千年后仍未免于遭劫——最后在四十年前毁于中国大陆。据杨仁恺《国宝沉浮录》第八章“佚目书画总目简注”说，《石渠宝笈》重编著录了“王著《千文》”。但是“据当时留长春之于莲客所云，原件已毁”。而毁它的人，是当年伪满洲国的一名卫兵金香蕙，他曾在小学担任过美术老师，伪满洲国树倒猢狲散时，他由于比别人多了一点美术常识，乘机偷了三十多卷书画逃回辽宁盖县老家。共产党搞土改时，他的妻子怕被查出而加重罪名，就都给送进灶炕烧了。王著的墨迹，从此绝种。
ZGYSXY002,中国艺术新研,zhongguo_yishu_xinyan,周越跋与乾隆诗双双浮海,ZGYSXY_001_46,001.中国艺术史一个断层的重建.txt,91-91,162,周越这个跋，其实早就脱离了王著《千文》的“后幅”附属地位，而独立流传，与“本幅”分开了，最后流传到台湾；不但“后幅”分开了，甚至“前隔水”后面的乾隆皇帝的七言律诗，也独立流传，最后也流传到台湾了。——一千年的名家原件、二百年的帝王手书，竟在乱世浩劫之后，双双自大陆中土浮海流传到台湾岛上，这种际遇与奇闻，岂不正是千载难逢么？
ZGYSXY003,中国艺术新研,zhongguo_yishu_xinyan,王著删章草被识者笑俗,ZGYSXY_001_120_wangzhu_shancao,001.中国艺术史一个断层的重建.txt,239-239,149,王著开了中国帖学的先河，虽然他也闹了不少笑话。其中把伪帖选进和取舍不当最为人批评，人名、年代、爵里等错误亦多。陶宗仪《辍耕录》卷十五《淳化阁帖》，继宋人评述后曾做新考。杨慎《丹铅续录》卷七《索靖二帖》：“宋太宗刻《淳化帖》，命侍书王著择取，著于章草诸帖形近篆籀者，皆去之，识者已笑其俗。”就是一例。
ZGYSXY004,中国艺术新研,zhongguo_yishu_xinyan,王著醉哭后周世宗,ZGYSXY_001_151_wangzhu_cry,001.中国艺术史一个断层的重建.txt,301-301,203,(28)《宋史》卷二六九的王著字成象，是山东人，跟赵匡胤同为五代后周世宗的旧臣。赵匡胤成了宋朝开国皇帝，王著曾以哭先朝皇帝来抗议。王君玉《国老谈苑》记：“太祖尝曲宴，翰林学士王著乘醉喧哗，太祖以前朝学士，优容之，令扶以出。著不肯出，即移近屏风，掩袂痛哭，左右拽之而去。明日或奏曰：‘王著逼宫门大恸，思念世宗。’太祖曰：‘此酒徒也。在世宗幕府，吾所素谙。况一书生哭世宗，何能为也？’”这是一件含意深长的轶事。
ZGYSXY005,中国艺术新研,zhongguo_yishu_xinyan,王著不称善逼太宗练字,ZGYSXY_001_153,001.中国艺术史一个断层的重建.txt,305-305,149,(30)王辟之《渑水燕谈录》（书画）说：“太宗朝，有王著学右军书，深得其法，侍书翰林。帝听政之余，留心笔札，数遣内侍持书示著，著每以为未善，太宗益刻意临学。又以问著，对如初。或询其意，著曰：‘书固佳矣，若遽称善，恐帝不复用意。’其后，帝笔法精绝，超越前古，世以为由著之规益也。”这是一个有趣的故事。
ZGYSXY006,中国艺术新研,zhongguo_yishu_xinyan,冒辟疆桃叶渡酒骂阮大铖,ZGYSXY_005_3_maoxiang_ruan,005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt,5-5,211,冒襄，字辟疆，别号巢民，如皋人。父起宗，明副使。襄十岁能诗，董其昌为作序。崇祯壬午副榜贡生，当授推官，会乱作，遂不出。与桐城方以智、宜兴陈贞慧、商丘侯方域，并称“四公子”。襄少年负盛气，才特高，尤能倾动人。尝置酒桃叶渡，会六君子诸孤，一时名士咸集。酒酣，辄发狂悲歌，訾詈怀宁阮大铖，大铖故奄党也。时金陵歌舞诸部，以怀宁为冠，歌词皆出大铖。大铖欲自结诸社人，令歌者来，襄与客且骂且称善，大铖闻之益恨。甲申党狱兴，襄赖救仅免。
ZGYSXY007,中国艺术新研,zhongguo_yishu_xinyan,冒董同夜梦见生离,ZGYSXY_005_11_12,005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt,21-23,304,"董小宛生在1624年（明熹宗天启四年），死在1651年（清世祖顺治八年）。她是江苏金陵（南京）人，冒辟疆是江苏如皋人。《影梅庵忆语》中详记他们“生”的细节，却于董小宛“死”的细节，草草带过。冒辟疆写道：

三月之杪，余寓友沂友云轩，久客卧雨，怀家正剧。晚霁，龚奉常偕于皇园次过慰留饮，听小奚管弦度曲；时余归思更切。因限韵各作诗四首，不知何故，诗中咸有商音。三鼓别去；余甫著枕，便梦还家：举室皆见，独不见姬；急询姬人，不答；复遍觅之，但见荆人背余下泪；余梦中大呼曰：“岂死耶！”一恸而醒。姬每春必抱病，余深疑虑；旋归则姬固无恙。因间述此相告，姬曰：“甚异！前亦于是夜梦数人强余去，匿之幸脱，其人尚狺狺不休也！”"
ZGYSXY008,中国艺术新研,zhongguo_yishu_xinyan,冒董金山被游人指为神仙,ZGYSXY_005_22_23_24,005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt,43-47,211,"冒辟疆笔下追忆了不少乱世中的流离苦楚，但也追忆了乱世中的神仙画面。看他写的：

壬午清和晦日，姬送余至北固山下，坚欲从渡江归里；余辞之，益哀切，不肯行。舟泊江边，时西先生毕今梁寄余夏西洋布一端，薄如蝉纱、洁比云艳；以退红为里，为姬制轻衫，不减张丽华桂宫霓裳也，偕登金山，时四五龙舟冲波激荡而上，山中游人数千，尾余两人，指为神仙，遥山而行，凡我两人所止，则龙舟争赴，回环数匝不去……

这种才子佳人的风光，不正是神仙画面么？"
ZGYSXY009,中国艺术新研,zhongguo_yishu_xinyan,刘墉反问哪一笔是自己,ZGYSXY_006_6_liuyong,006.李敖所藏中国美术精品图说.txt,11-11,132,他的学生戈仙舟是翁方纲女婿，翁方纲问戈仙舟：“问汝师哪一笔是古人？”刘墉听了，反唇相讥说：“我自成我书耳，问汝岳翁哪一笔是自己？”刘墉又写信给伊秉绶说，写字“气骨膏润，纵横出入，非吾所难，难在有我则无古人，有古人则无我。奈何奈何？”可见他突出自我，不泥古人的作风。
ZGYSXY010,中国艺术新研,zhongguo_yishu_xinyan,袁枚初见张问陶叹老而不死,ZGYSXY_006_14_yuanmei,006.李敖所藏中国美术精品图说.txt,27-27,181,张问陶（1764-1814）字仲冶、又字乐祖、一字柳门，号船山、一号豸冠仙史、蜀山老猿、宝莲亭主、群仙之不欲升天者，晚号药庵退守，亦称无船、老船。四川遂宁人。《清史稿》说他：“以诗名，书画亦俱胜。乾隆五十五年进士，由检讨改御史，复改吏部郎中。出知莱州府，忤上官意，遂乞病。游吴、越，未几，卒于苏州。始见袁枚，枚曰：‘所以老而不死者，以未读君诗耳！’其钦挹之如此。
ZGYSXY011,中国艺术新研,zhongguo_yishu_xinyan,杨岘藐视上官被劾自号藐翁,ZGYSXY_006_18_yangxian,006.李敖所藏中国美术精品图说.txt,35-35,67,他以藐翁自号，原因在他做江苏常州知府时，曾以藐视上官被劾下台，回来做答客间，自嘲说：“孟子曰：‘说大人，则藐之。’非恶谥，故改号藐翁。
ZGYSXY012,中国艺术新研,zhongguo_yishu_xinyan,李瑞清城陷不屈改作清道人,ZGYSXY_006_32_lirq,006.李敖所藏中国美术精品图说.txt,63-63,144,辛亥革命时，任江宁提学使，《清史稿》记那时“官吏潜遁，瑞清独留不去，仍日率诸生上课如常。布政使樊增祥弃职走，以瑞清代之。急购米三十万斛饷官军，助城守。……城陷，瑞清衣冠坐堂皇，矢死不少屈。民军不忍加害，纵之行。……自是为道士装，隐沪上，匿姓名，自署曰清道人，鬻书画以自活。”可见此公人品。
ZGYSXY013,中国艺术新研,zhongguo_yishu_xinyan,宋人三年雕象牙楮叶,ZGYSXY_006_51_chuye,006.李敖所藏中国美术精品图说.txt,101-101,144,《韩非子·喻老》篇说：“宋人有为其君以象为楮叶者，三年而成，丰杀茎柯，毫芒繁泽，乱之楮叶之中，而不可别也。”大意是说宋人为君王雕了一片楮树叶子在象牙上，花了三年时光，上面连有叶柄和小枝，叶边上还有细小的绒毛、锯齿状的纹路和美丽的色泽，混杂到真的楮叶中，真假难分。——这就是毫芒艺术的渊源。
ZGYSXY014,中国艺术新研,zhongguo_yishu_xinyan,张飞破张郃铭被楷书制图,ZGYSXY_006_53,006.李敖所藏中国美术精品图说.txt,105-105,250,张飞《破张郃铭》、一称张飞《八濛山铭》。清朝叶奕苞《金石录补》卷七说张飞“八濛山题名，在四川渠县东七里八濛山崖石上。题云：‘汉将军飞率精卒万人，大破贼首张郃于八濛，立马勒铭。’凡二十二字。评曰：‘飞善画，工八分。此虽片羽一鳞，百世而下，犹得想见其擐甲倚马虎气腾上时也。’”此铭有东汉建安二十年（215）款识，字迹是雄浑的汉隶，但它实乃古迹中罕见的珍贵伪刻。1988年7月27日《中央日报》副刊登《英雄亦有妩媚处》一文，竟以楷书制图将此铭刊出，看了令人好笑。——国民党作伪成性，竟做到古人张飞头上去了。
