id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LASHXJ001,李敖书序集,li_ao_shuxuji,蒋介石两道指示挡居正,LASHXJ_001_7,001.写在居浩然《十论》的前面.txt,13-13,129,1949年蒋介石下野，李宗仁继任总统，行政院长何应钦辞职后，李宗仁想请居正继任，一架飞机带来了蒋介石的意见——一位要员出示了蒋介石的公开指示，要大家支持居正；但是同机中另一位要员传达了蒋介石的秘密指示，要大家反对居正，于是，居正以一票之差，在立法院未获通过。
LASHXJ002,李敖书序集,li_ao_shuxuji,张惊声讲革命讲成姐夫,LASHXJ_001_16,001.写在居浩然《十论》的前面.txt,31-31,275,张惊声早在结婚前，已是居家的常客。他出生台湾罗东，肄业淡水加拿大基督长老教会办的淡江中学，十八岁渡海到厦门，进集美学校，再北上到北京，进外国语专门学校。一度成为无政府主义的信徒，生平志趣则在革命，读书为革命，吃饭睡觉也为革命，这种革命狂，很投合老革命居正的口味。1933年他东渡，进东京帝大深造，间或仍回上海，有时也到南京，每次居浩然都是他唯一的忠实听众，听他讲革命的大道理。他当然对居家的情形很熟悉，也熟悉居瀛玖不是真正萱野家的女儿。但为了避免触犯禁忌，他从不向居浩然提到居瀛玖。直到他结婚后，居浩然才大吃一惊，原来那个革命狂张先生竟成了他的姐夫！
LASHXJ003,李敖书序集,li_ao_shuxuji,淡江英专一日假基金,LASHXJ_001_32,001.写在居浩然《十论》的前面.txt,63-63,383,例如所谓“淡江英专是我们张家的财产”之说，就大有问题。第一，淡江英专成立于1950年9月，当时所谓财产，只是借用淡江中学的两间教室而已，实际一无所有。张惊声素怀大志，“造反有一手，建设非所长”，他当时因为是淡江中学校长，遂得以淡江中学的英语补习班为基础，扩充升级为淡江英专。张惊声死后，居正派居浩然去淡水实地勘察，并指示如果学生人数不多，不如停办算了。居浩然实地勘察后，向爸爸报告说：“学生人数确是不多，但无法停办。当初申请立案时报部验明银行存有基金新台币二十五万元，现若停办，依法基金应缴存国库。新台币二十五万元时值一万二千五百元美金，董事长连五百元美金都没有，拿什么缴给国库？那么，原来的基金呢？原来的基金乃是假的！我姐夫付给银行二十五万元借款一天的利息，就在这一天教育厅督学到学校及银行验明属实！”事实既然是张惊声并没有真的出资，欲罢不能，只好硬着头皮办下去。
LASHXJ004,李敖书序集,li_ao_shuxuji,居浩然比老子比贵戚比身体,LASHXJ_001_71_78,001.写在居浩然《十论》的前面.txt,141-155,656,"我手上有一封1972年8月28日居浩然写给白崇禧公子的信，其中说：

　　……这只证明你的少爷脾气，而实际上你还不够资格发少爷脾气！就拿我和你比，你尚差我一级。先父（字觉生）文官地位高高在上，令尊大人不能比，就算武官地位，令尊大人最高只是国民革命军副参谋总长（蒋为总司令），先父则在民国五年已经是中华革命军总司令，下辖两师，第一师师长许崇智（蒋为师参谋长），第二师师长吕子人，那时候（民国五年）令尊大人恐怕只是营长而已。

　　这是比谁的老子大。再看：

　　你是没落的少爷，我则现仍当令！蒋纬国的养母是我生母的结拜姐妹，纬国和我像亲兄弟一样（可问纬国）。徐培根上将是我连襟（徐太太和内人乃亲姐妹），赖名汤的女儿是我儿子居文的未婚妻。而你竟把你自己看得跟我一样或以为我跟你一样没落，你真是太不知天高地厚了！

　　这是比谁的贵戚多。再看：

　　至于我的体态，不但望之如三十许人，而且原是田径选手出身（四百米中栏），就在今天，我跑四百米加跳十个栏，你只跑四百米，我一定比你先到终点！我现在身高五尺七寸半，体重一百四十五磅，不轻不重，满身肌肉而无一斤肥肉。照片下次寄给你。

　　这是比谁的身体棒。

　　我引这位望六之年的居浩然教授的这些小孩吵架的天真话，目的就在证明：居浩然身为居正之子，在国民党生殖器关系集团中，充满了骄傲、自负与不服气，他这种八面威风与八斗高才，不是小鼻子小眼的国民党容得下的，所以，他最后以当令少爷之尊，被出局了事。他老死他乡，临死似乎还没觉醒及此，国民党少爷们的不可救药，就于此可见了！"
LASHXJ005,李敖书序集,li_ao_shuxuji,梁鼎芬冒弹进宫教课,LASHXJ_004_22_24,004.介绍《紫禁城的黄昏》.txt,43-47,421,"例如书中写溥仪老师梁鼎芬进宫去教课，路上正值两方军队开火，

　　他坐上骡车，开往神武门，沿途所经的道路，满布毫无纪律的军队。但梁鼎芬绝不骇怕，不肯躲在家里以保安全，置死生于度外，直驱入宫，尽其责任。当他到达神武门前，发现他平日所坐的轿子如常放在地上等候着他，但那几个轿夫请他最好还是不要进宫里，因为军队在屋顶上和民国的军队开火，枪弹横飞，很是危险呢。梁鼎芬跑下骡车，坐上轿子，叫轿夫抬他进去。轿夫无可奈何，勉强从命，抬着他进宫，他们心里总是有点骇怕，认为前途危险，抬轿和坐轿的人生命就危在目前了。走不多远，忽然有一颗子弹击中围墙，砖头四射，刚好他们打从这儿经过，砖瓦击中师傅所坐的轿子。轿夫大惊，求梁师傅准许将轿子抬到一个安全的地方。避一避流弹，等战火停下了才进去。梁鼎芬高声答道：“我的责任要紧，我的责任要紧。”轿夫听了大受感动，勇气骤增，把他一直抬到里面。

　　像这种写敬业专注的伟大老师故事，多么令人感动！岂不正是绝好的时代记录吗？"
LASHXJ006,李敖书序集,li_ao_shuxuji,朱煜勋借冠服遮贫,LASHXJ_004_25_28,004.介绍《紫禁城的黄昏》.txt,49-55,458,"又如书中写溥仪召见明朝的后裔“延恩侯”朱煜勋后，朱煜勋来拜访庄士敦：

　　我对他说不日就要亲往侯府回拜，他听说后，很诚恳地求我不可如此，因为他所住的小屋没有客厅。接着他又说：“您别以为我穿戴的冠服是我的东西，其实不是。为了我要陛见，才向人家借用的。”他一边说，一边站起来掀开他的长袍给我看，里面穿的是破旧的衣服。他这样做是出于至诚，无非是想阻止我不要去回拜罢了，因为他辞出后，对我的仆人暗中说，请他们帮忙，劝我不要去回拜。他还说，借来的冠服今天就要送还给人家哩！

　　过了不久，我派人送一件小礼物给他，附以那一天为他所拍好几张相片；来人回来对我说，侯府果然是一所破旧不堪的简陋小屋，当他进门的时候，看见朱侯衣衫褴褛坐在一张破凳上。不消说，在这样的地方接待我，他必然会觉得大为“丢脸”的，因此我只好不去回拜了。但他又来看我一次，谢我所送的礼物。我对朱侯的一般印象，觉得他仍不失为一个君子人，他借祖宗的余荫实在无愧“延恩”二字之封了。

　　像这种写诚恳可怜的末路王孙故事，又多么令人感动！岂不正是绝好的时代记录吗？"
LASHXJ007,李敖书序集,li_ao_shuxuji,溥杰妻为骚笑过度道歉,LASHXJ_006_19_21,006.介绍《满宫残照记》.txt,37-41,524,"又如溥仪的大弟——溥杰，讨了日本老婆嵯峨浩子，在写给皇上哥哥的家书中，也有这样君臣与亲情之间的妙事：

　　……我君谕示云云，对杰实可谓对症下药，谨当铭心识之，绝不愿再踏太阿倒持之覆辙也。幸浩（嵯峨浩子）之为人，较诸前者，显明大义。当言及我君时，辄肃然正襟。当瞻拜御容，辄立起瞻仰。即对莉莉，亦有礼有情。如莉莉穿鞋时，立将鞋把子递过。诸事皆怡声请教，总自惧有失我国之礼等。杰睹之，殊觉痛快也。现时常向杰通信，有时亦常见，然绝不似时下摩登轻佻之流，作肉麻态，如电影然。总是情礼并重，如规杰少饮酒，保身体，及勿吸最贱之烟等，皆使杰得一种精神上强有力之安慰。且常识绝不似奎垣之妻之流，卑俗俚野，如老妈子然也。每事必请示于杰，得允许，始行之。又如上次见时，谈笑颇畅。次日，即来函告罪言：昨夕因过于愉快，致骚笑过度，务请勿怪，此后当做淑静态度，再不敢如此轻浮也。云云，似此等事甚多，皆前者所绝无之处也……（康德四年——1937——二月十日）

　　信中说这日本女人头一晚聊天时“谈笑颇畅”，第二天就写信来道歉说昨天因为太高兴了，以致“骚笑过度”，请求原谅，“此后当做淑静态度，再不敢如此轻浮也。”从这种有趣的断简中，我们可以看到日本女人的伪善，和他们的思想。"
LASHXJ008,李敖书序集,li_ao_shuxuji,沈醉回头岸在北京,LASHXJ_010_2,010.新版《军统内幕》缘起.txt,3-3,176,但是，1980年沈醉曾有香港之行，到了自由地区，身已由己了，他可以留在香港、也可以办理去台湾的手续，亲友劝他：“‘苦海无边，回头是岸’，你何不趁机远走高飞呢？”可是，沈醉毅然表示，没错，回头是岸，可是岸不在别处，“岸在北京”！他终于又回大陆了。由此可见，沈醉的觉悟是出自内心的——他真的从内心深处，抛弃了国民党；从内心深处，忏悔他的过去，沈醉真的变了。
LASHXJ009,李敖书序集,li_ao_shuxuji,夏曾佑陈寅恪无书可看,LASHXJ_011_2,011.新印《厚黑教主传》述源.txt,3-3,285,俞大维讲过一段故事，他说：“我发现读了几十年的书，却往往有许多地方未能看懂。真是可笑又可悲，人愈老愈有奇想，年轻时看书看不懂，我认为脑筋有毛病。现在看书看不懂，我认为书有毛病。陈寅恪先生1912年第一次由欧洲回国，往见他父亲（散原老人）的老友夏曾佑先生。曾佑先生对他说：‘你是我老友之子，我很高兴你懂得很多种文字，有很多书可看。我只能看中国书，但可惜都看完了，现已无书可看了。’寅恪告别出来，心想此老真是荒唐。中国书籍浩如烟海，哪能都看完了。寅恪七十岁左右，我又见到他。他说：‘现在我老了，也与夏先生同感。中国书虽多，不过基本几十种而已，其他不过翻来覆去，东抄西抄。’”
LASHXJ010,李敖书序集,li_ao_shuxuji,李宗吾托张默生作传,LASHXJ_011_5_6,011.新印《厚黑教主传》述源.txt,9-11,315,"出人意外的，一位出身北京高师的作家张默生，偶以因缘，写信给李宗吾，半年以后，突得“从不与生人通信”的这位李家怪杰的复信，进而结交，被许为“生平第一知己”。1943年春天，李宗吾去看他，健康已不如前，临分手时，张默生说：“我将站在志不同道不合的立场上，为你这位不厚不黑的厚黑教主作一部十万余言的大传，来报答教主不远千里而来的枉顾！”李宗吾听了，很是感动，他说：“这样，我可以死矣！”这年秋天，李宗吾死了。

　　三年以后，张默生不负死友，完成了三百三十多页的《厚黑教主传》，1947年由上海东方书社出版。这部书一直被国民党列为禁书。现在我在四十年后予以新刊问世，既伤逝者，行自念也。世之对中国书“无书可看”者，请啼笑之间，快看此书。"
