id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
GTWRNK001,给台湾人难看,gei_taiwanren_nankan,沈之岳称读德文使彭明敏“合作”，彭后来逃往国外,002#P8,002.连战的“台独”前科.txt,15-15,319,记得当1964年，沈之岳登上调查局长宝座后三个月，他逮捕了彭明敏师生三人。这种“侦防案件”向来是严格保密的，但那一次却破例地大张旗鼓加以宣传，沈之岳甚至在“动员月会”上报告。他有一段话大意是说：彭明敏被捕了，侦讯狱吏问话，彭闭口不言，拒绝回答。后来，“我们一个同志，读德文书给他（彭）听，他才表示‘佩服’而跟我们‘合作’了”。那时，调查局人员的子弟上大学的已经不少，自然知道在大学除了必修英文以外，还得选修另一科外文。因此，大学毕业生懂得德文的，并不稀罕。彭明敏是教授，说是听到读德文的狱吏便“佩服”得“合作”起来，很多人私下无不表示怀疑，只是没有人敢公开提出而已。1970年，彭明敏开溜到国外去了，证明他与国民党调查局并不怎样“合作”。
GTWRNK002,给台湾人难看,gei_taiwanren_nankan,张释之依法只罚惊马者，劝汉文帝不得加刑,010#P6,010.由废除送阅制度看林洋港的可恶.txt,11-11,388,汉文帝时，一天皇上出门，过中渭桥，正巧有一个人从桥下走过，把拉皇上车的马吓了一跳，当然也就把皇上吓了一跳。皇上大怒，把这人抓起来，送到司法部门纠办。当时主事者是张释之，张释之依法判决罚钱了事。皇上听说，大怒，问为什么判得这么轻。张释之说：“法者，天子所与天下公共也。今法如此而更重之，是法不信于民也。且方其时，上使立诛之则已。今既下廷尉，廷尉，天下之平也，一倾而天下用法皆为轻重，民安所措其手足？唯陛下察之。”意思是说，法律是天子与小民共同遵守的，今天法律规定这个人所犯的罪不过罚金，你皇上却要加重判，这样司法就不见信于人、取信于百姓了。并且，马被吓到那时候，你皇上震怒之下，要立刻杀了他，杀了也就杀了。那时候你皇上不杀，既然移到司法单位负责人手里来，司法单位负责人是讲究公正的，若是稍有偏失，则天下法律都可轻可重没了准了，这样一来，人民岂不手足无措了吗？愿你皇上好好想一想。
GTWRNK003,给台湾人难看,gei_taiwanren_nankan,高玉树自述受蒋介石训责后感激落泪,011#P21,011.高玉树的真面目.txt,41-41,106,早年拓宽敦化路时，因包商不太规矩，延误工程一段时间，玉树曾面受指责。当时像我这一年资浅薄，少不更事（当时还方逾不惑之年），而又是非执政党产生的一员，总统不以我轻贱，像严父长辈样的亲切训责，当时玉树感激得哭了出来。
GTWRNK004,给台湾人难看,gei_taiwanren_nankan,柏杨与李子弋争吵时说“多少人收买我们”,017#P4,017.吴三连害了《自立晚报》.txt,7-7,149,后来，柏杨写《倚梦闲话》，一篇有问题，李子弋怕柏杨出事，说这篇不宜刊出。柏杨不高兴，发生争吵，李子弋气了，说：“你合则留，不合则去。”柏杨口出怨言，泄了真情，柏杨说：“多少人收买我们，我们都维护你，你怎可这样对我？”自此以后，河南帮明显的投奔吴三连，明目张胆起来了。李子弋为柏杨忘恩负义，颇感伤心。
GTWRNK005,给台湾人难看,gei_taiwanren_nankan,《自立晚报》一则阅兵花絮使两人入狱五年,018#P6,018.斥康宁祥论吴三连.txt,11-11,295,复刊后半年，1953年10月10日，麻烦又来了。那天国庆日阅兵，《自立晚报》登出二十余则花絮新闻，其中一则说：“一个女人，突然被挤得头晕，跑到荷花池畔，垂头托颐箕踞而坐，拟小休片刻，却因双腿稍张，惹起一游客注意，几经窥秘，不料这人身后一个朋友闪出拍拍肩膀说：‘老兄看到没有？’”“一句话，惹起了这人的双颊绯红，但经那闪出的人接着说下去，原来是阅兵典礼和阅兵台上人丛密处，据说有总统夹杂其中。”这下子闯了大祸，中央党部第四组以诋毁“元首”为理由，把《自立晚报》移送，被罚停刊三个月，总编辑张煦本下台，第四版编辑和写花絮的田舍（真名田士林，后任世界新闻专科学校广电科主任）都入狱，判了五年徒刑。
GTWRNK006,给台湾人难看,gei_taiwanren_nankan,《逸史》里的周生喝茶、段公代他小便,022#P6,022.代“代表”表一表.txt,11-11,90,古书《逸史》中，有一篇《周隐克》。写一位段公，请人喝茶，一个周生，连喝数碗。结果周生安坐不动，段公却不得不一再起来小便。原来周生有一种本领，就是茶由他喝、尿由你撒，由你代表他小便。
GTWRNK007,给台湾人难看,gei_taiwanren_nankan,徐萱记张建邦妻子隔窗大骂，要居浩然滚出去,025#P9;025#P10;025#P11;025#P12;025#P13;025#P14,025.张建邦霸占淡江校产内幕.txt,17-17;19-19;21-21;23-23;25-25;27-27,404,"淡江英专从淡水真理街，搬到台北博爱路城区部。那是向司法院租用的土地，右侧盖了二层楼房作为教室，对面是办公室，办公室后面，是一幢幢的教职员宿舍。张建邦夫妇住在其中的一幢，而校长办公室就在前面的一幢房子里。起初相安无事，有一天居浩然正在办公，天热，窗户是开着的，忽然由后面房子里传出女人尖锐的咒骂声：
“淡江英专是我们张家的财产，他不能霸占我们的财产，居浩然不过是我们雇来叫他当校长的，我们叫他滚，他就得滚。居浩然滚出去！”
“……”男人的声音。
“我就是要他听见，怎么样？你怕吗？我不怕。”声音更大了。
原来她把一个作育英才的“财团法人”学校，当做是张家的私人财产。
浩然为了安心办公，不再听这种吵闹声，就对居瀛玖董事长讲，要他们搬到另一幢宿舍去住。此后吵闹声是听不见了，中间有什么酝酿，浩然无法知道。为了这种家务事就把校长无理由的免了职。浩然不愿意因争校长而毁了名声，更不愿因此而伤了姐弟之情，他乃答应离校。"
GTWRNK008,给台湾人难看,gei_taiwanren_nankan,石奢放走杀人的父亲后自刎,030#P4,030.萧天赞错在哪儿？.txt,7-7,308,虞舜的运气比较好，因为他是皇帝，并非司法人员，若是身为司法人员，父亲杀了人，道德打架，就打得更剧烈了。在《史记·循吏列传》中，有这样一个故事：“石奢者，楚昭王相也。坚直廉正，无所阿避。行县，道有杀人者，相追之，乃其父也。纵其父而还自系焉。使人言之王曰：‘杀人者，臣之父也。夫以父立政，不孝也；废法纵罪，非忠也，臣罪当死。’王曰：‘追而不及，不当伏罪，子其治事矣。’石奢曰：‘不私其父，非孝子也；不奉主法，非忠臣也。王赦其罪，上惠也；伏诛而死，臣职也。’遂不受令，自刎而死。”这个道德打架的故事，更精彩了。这个故事的重点是，石奢追杀人犯，追到的竟是自己父亲，他私放了父亲，把自己关起来，纵然楚王不计较，他也不要再活了。
GTWRNK009,给台湾人难看,gei_taiwanren_nankan,简雍以“淫具”反讽刘备凭酒器抓人,035#P6,035.斥“色情狂”卢修一！.txt,11-11,130,历史上记载刘备搞禁酒政策，一天与简雍外出，看到路边有个酿酒的桶子，刘备立刻下令抓人，简雍问为什么？刘备说：“彼有酒器！”（他有造酒的工具！）简雍不以为然。再向前行，看到路边有个男子，简雍立刻下令抓人，刘备问为什么？简雍说：“彼有淫具！”（他有强奸女人的工具！）
GTWRNK010,给台湾人难看,gei_taiwanren_nankan,凯撒虽承认妻子清白，仍以不容怀疑为由休妻,009#P8,009.林洋港与莎士比亚.txt,15-15,323,还在莎士比亚出生前一千六百多年，发生了罗马凯撒（Caesar）休妻的事。被休的是凯撒第三任妻子庞贝亚（Pompeia）。原因是声名狼藉的放荡之徒克罗狄亚（Publius Clodius）爱上了她，并男扮女装，在庆祝女神节日之际，混进凯撒家，被发觉他藏在女仆房中。因而以亵渎神圣被起诉。凯撒在审判时作证，对克罗狄亚并无不利之词，也承认自己太太清白。但被问道既然如此，为何却跟她离婚，凯撒说：“凯撒之妻当超乎怀疑之上。”（英译 Caesar’s wife should be above suspicion.或 Caesar’s wife must be above suspicion.）这一名言，出自布鲁塔克（Plutarch）《希腊罗马名人传》
