id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
JJSPZ001,蒋介石评传,jiang_jieshi_pingzhuan,蒋母不肯与丈夫合葬,003#P29,003.第一章、发迹以前.txt,57-57,245,王氏在生前曾对蒋介石谈起自己百年后的坟地。因为蒋介石的父亲和前妻徐氏、孙氏的坟墓合葬在溪口镇北一里许的桃坑山，如果将王氏棺柩与他父亲合葬，王氏就得屈居徐、孙之下，这是王氏所不愿的。蒋介石当初曾向他的生母建议，将桃坑山父坟迁葬，单独与王氏合穴，但王氏亦不愿这样做。她态度坚决地说：“瑞元（蒋的小名），你千万要记住，我将来坟墓不要与父亲合葬。”蒋介石是个满脑子封建迷信的人，他请了广东和江西走红的风水先生在溪口附近到处找寻“龙潭虎穴”、子孙兴旺的好坟地，最后选定在白岩山山岙，作为他母亲的墓穴。
JJSPZ002,蒋介石评传,jiang_jieshi_pingzhuan,蒋介石独吞交易所谈判所得,003#P163,003.第一章、发迹以前.txt,325-325,1481,物品交易所监察人周骏彦（奉化人，是我的同学和老友，也是蒋介石的老师）因套利而欠债二十万元，到处被逼受困，再三说情，非二万元不能过门，急得两次跳黄浦被救。某夜，周由陈纪铭（奉化人，大包作头）陪同到我处来，要我设法救他。我自己也是走投无路，只能劝他慢慢想办法。当时大家都穷得叫救命。移时，日本又汇来一百万元，交易所的负责人打算开股东会讨论复业。我为了解决自己的问题，就在这一百万元身上转念头。我的打算是把我所持有的股票先在交易所股东名簿上过了一百个新户头，然后叫庄之盘（字莘墅，奉化人，和我在日本同学）雇一百个人作为股东，在交易所股东开会时到会场去质问交易所负责人，关于交易所五百万元资金和各经纪人保证金及各种交易所缴的证据金到哪里去了等等问题，他们如果俛人出来和我谈判，我就有文章可做了。我把这个打算告诉了周骏彦，以免他再去跳黄浦，哪知他当晚就去向蒋介石报告。蒋介石也过不了门，第二天就跑来找我，说他经济上实在没有办法，愿意同我合作。我问他希望得多少，他说希望得二十万元。我一听就当场回绝了。因为日本汇来一共只有一百万元，现在周骏彦想要二万元救他一命还没有把握，蒋介石跑来一句话就要二十万元，这怎么能与他合作呢？不料蒋介石对我来了一手“釜底抽薪”，他暗地贿送了庄之盘一千元，向他拉拢。这样，庄之盘对我的口气就变了。他说：“瑞元（即蒋介石）到你这里来表示合作，你怎么回绝他？”又说：“你初到上海，还不懂上海规矩。虞洽卿不是弱者，在租界上闹起事来，巡捕房不能不管，这就一定要通过法租界的黄金荣。瑞元同黄金荣有交情，你不同他合作，恐怕不容易成事。”我听了这番话，表示同意考虑。庄之盘接着就提出解决问题的办法，他说：如果事情搞成功，拿到的钱先救周骏彦的命，其次给蒋介石做川资去广东之用，然后给我。我同意这个办法。第二天，蒋介石在大东旅馆六楼开了六七个房间，约我去谈。我去后，庄之盘又提出：对这次“战役”，由魏任总司令，蒋任参谋长，庄任前敌总指挥，一切要听魏的命令行事。大家都同意这个提议。交易所股东会开会那一天，庄之盘所雇的一百个人集合起来，我照约定交六十元给庄，蒋介石再给一百元，又加发了每人二角的酒钱。让他们酒醉饭饱后，由庄之盘领进交易所股东会会场，坐满了前几排。虞洽卿一看苗头不对，心知有异，就宣布延会一天。他们当晚请李征五（李在辛亥革命时任沪东光复军统领，他的部下有张宗昌，以后在法租界当“大亨”）商量对付办法，交易所送他五千元。李征五当场拍胸，也找了一百个人来对付。蒋介石看到情况有变，就叫庄之盘“先行退兵”，庄不同意，两个人闹到大东旅馆来。经过谈判，我认为应从长考虑，李征五是熟人，不要紧。而蒋介石却另找了叶琢堂（叶是流氓出身的金融界大亨，他在开赌场时与蒋有交情），由叶琢堂出面去找虞洽卿，说蒋介石没有法子去广东，要虞帮个忙。开始时虞说蒋搞垮了交易所，还要捣蛋，不能同意。最后谈判结果，虞答应可由交易所拿出六万元，但是在蒋离开上海的那一天才能给钱。事情已经定局，不料蒋介石想独吞这笔钱，又叫庄之盘退兵。庄气得大骂，骂蒋忘记了在大东旅馆说过的话，质问他事情办好为什么不征魏某的意见，又说：“若无魏的命令，我照前约是不退兵的。”这样一来，蒋又不得不到大东旅馆来把他同庄之盘龃龉情形告诉我。我以事既办妥，应请庄退兵。庄到大东后，蒋说预备给周骏彦万把块钱，同时给庄之盘几千块钱。正在这时，邵力子为了《民国日报》也到大东旅馆来分了几千元。其余四万多元的钱都在蒋手，不仅对我什么也不提，而且蒋趁送客之便，一溜就离开了大东。第二天，庄来告我说，蒋介石已密同周骏彦等去广东了。
JJSPZ003,蒋介石评传,jiang_jieshi_pingzhuan,桂永清因战利衣物未报险被处死,004#P162,004.第二章、粤海波澜多.txt,323-323,576,1925年4月6日，以廖仲恺为主席的“中央执行委员会”第七十三次会议，决议陆军军官学校教导团第二团第九连连长桂永清，此次获敌衣物不报，违犯军律，罪有应得，唯念该连长作战以来……奋勇出众，不无足录，应免处死，着仍在连长任内，带罪图功，予以自新之路。”（李敖藏会议录原件）谁要处死桂永清呢？蒋介石也，“校长以该连长不能表率全连官兵，恐贻恶风，将其判处死刑。”（李敖藏原件附录）只因获得敌人衣物不报，就要判处死刑，引起黄埔学生李之龙、酆悌、冯毅、薛文藻、黄杰等六十六人以“快邮代电”，急致广州中央执行委员会廖党代表，要求“速电校长，变更成案，从宽处治”。此前团党代表俄顾问亦“请予从宽处治”，“未蒙邀准”，只因在孙中山丧期，没有立即执行枪决，终得中执会决议宽恕。（见李敖藏原件附录）此一事件可以证实，俄国顾问至少到团的一级。当时中国的军队，包括军阀在内，外国军事顾问到这一级的，可能是绝无仅有，难怪陈炯明要抗议外国军事介入中国内战也。此一事件也透露了蒋介石的性格，对中执会的特赦决议，心有未甘，复函说：“特赦桂连长永清自当遵办，唯须处以无期徒刑”，于是1925年4月16日中执会第七十五次会议上复议，决议：“应免桂永清死罪，令蒋校长酌量减等处分。”（李敖藏会议录原件）幸亏那时蒋介石的权力尚未至上，被中执会诸公纠正了过来，否则桂永清早以连长身份魂归离恨天矣！
JJSPZ004,蒋介石评传,jiang_jieshi_pingzhuan,宋美龄以割喉回答罗斯福,009#P211,009.第七章、蜀中无大将.txt,421-421,112,有一次在白宫餐桌上，罗斯福向她提及头痛的美国矿工罢工问题，问她将如何对待像路易士（John Lewis）那种工运领袖，她很自然地举起那只美丽的小手，向自己的喉咙一划。罗斯福从桌子那边看到自己的老婆见到这一幕之后，再继续谈话。
JJSPZ005,蒋介石评传,jiang_jieshi_pingzhuan,宋美龄忘了罗斯福站不起来,009#P211,009.第七章、蜀中无大将.txt,421-421,89,她在白宫住宿时，忽然心血来潮，向罗斯福说，当她离开时，他不必起身；罗斯福很温和地回答说：“我亲爱的孩子，即使我想，也站不起来啊！”（见P. 344）她竟忘了美国总统早已半身不遂。
JJSPZ006,蒋介石评传,jiang_jieshi_pingzhuan,宋美龄当面讽刺罗斯福援华太慢,009#P211,009.第七章、蜀中无大将.txt,421-421,145,在记者招待会上，有记者善意地问她，美国要如何把援助送到中国，她把这个问题抛给罗斯福；当罗斯福说将以上帝允许我们的速度运去，她接口说：“上帝帮助自助的人们。”（The Lord helps those who help themselves.）语带讽刺，把罗斯福的脸都搞红了，不知是羞还是怒。
JJSPZ007,蒋介石评传,jiang_jieshi_pingzhuan,孙中山为徐树铮收复外蒙古说公道话,010#P249;010#P250;010#P251;010#P252,010.第八章、还都前后.txt,497-497;499-499;501-501;503-503,508,"许倬云谈“国之大臣的苦心”，他可想到这个故事吗？就是“军阀”收回外蒙古的故事。1919年，外蒙古闹独立，“军阀”徐树铮任西北边防筹备处处长，决定派兵入蒙，于是以西北边防军总司令资格，亲自摆平，前后花二十二天，不费一兵一弹，完成了收复外蒙的工作。他的功业，引出了一段公论。据他的儿子徐道邻在《徐树铮先生文集年谱合刊》里说：
先生到京之后，除了向政府报告，还有电报报告在上海的中山先生（11月24日），中山先生也有回电庆贺他的成就（26日），内中有下面这几句：“比得来电，谂知蒙回心内向。吾国久无班超傅介子其人，执事于旬日间建此奇功，以方古人，未知孰愈？自前清季世，四裔携贰，几于日蹙国百里。外蒙纠纷，亦既七年，一旦复归，重见五族共和之盛。此宜举国欢欣鼓舞者也。”
徐树铮因为不是国民党，国民党中有些持“非我族类”观点的人，就感到这个贺电太肯定别人了，不高兴。据《国父年谱》：“中山先生这个贺电，还引起了党人（凌钺）的抗议。中山先生批复：‘徐收回蒙古，功实过于傅介子、陈汤，公论自不可没！’”
“公论自不可没！”这表示出真正爱国者的与国同休戚、真正爱党者的与人为善，这种公道与胸襟，实在值得学习、值得反省、值得作为榜样。"
JJSPZ008,蒋介石评传,jiang_jieshi_pingzhuan,同县两名国大代表都领到当选证书,011#P70,011.第九章、打不过毛泽东.txt,139-139,118,这种样子的选举自然会闹双包案。如李宗黄是云南鹤庆人，由中央提名而径自当选，但云南省主席卢汉却另支持李耀庭当选鹤庆县国大代表。李耀庭当选后竟不能出席国大，乃告地状，后经陈立夫等人设法解决，结果两人都领到当选证书。诸如此类的笑话，不胜枚举。
JJSPZ009,蒋介石评传,jiang_jieshi_pingzhuan,蒋介石说自己不是诸葛亮,011#P75,011.第九章、打不过毛泽东.txt,149-149,147,北方代表在宴会上甚至当面促蒋介石效诸葛亮挥泪斩马谡，蒋介石的回答很妙，他说：“我不是诸葛亮，陈诚也不是马谡，怎么叫挥泪斩马谡？”他似乎不知道诸葛亮为什么要斩马谡。马谡失街亭当斩，陈诚失东北不当斩吗？不过话说回来，失街亭是马谡自作主张的错误，而失东北乃陈诚执行蒋介石命令之故，该斩的是蒋介石自己！
JJSPZ010,蒋介石评传,jiang_jieshi_pingzhuan,蒋介石假让总统却被胡适当真,011#P76;011#P77;011#P78;011#P79;011#P80;011#P81,011.第九章、打不过毛泽东.txt,151-151;153-153;155-155;157-157;159-159;161-161,781,"国大的重头戏当然是选举总统，其实是选举蒋介石为总统，但是国大一开幕，蒋却戏剧性的准备放弃竞选总统，颇堪玩味。就在国民大会开幕后一日，也就是3月30日，蒋介石就派王世杰传话给胡适，将宣布自己不竞选总统，而提胡适为总统候选人，他自己愿做行政院长。这突如其来的“出击”，连聪明的胡适都被“迷”倒了，在日记中写道：
我承认这是一个很聪明、很伟大的见解，可以一新国内外的耳目。我也承认蒋公是很诚恳的。他说：“请适之先生拿出勇气来”，但我实无此勇气。（《胡适的日记》手稿本第十六册）
3月31日，胡适真的“严重地”考虑起来，上午约周鲠生来谈，“请他替我想想”；下午又与王世杰长谈三小时。最后当日晚上八点一刻，王世杰来讨回信，胡适接受了。不过胡适的接受仍留有余地，他要王世杰转告几点：
第一，请他考虑更适当的人选。第二，如有困难、如有阻力，请他立即取消，他对我完全没有诺言的责任。（《胡适的日记》手稿本第十六册）
这种“余地”很容易被视为“客气”，并不影响“接受”，故胡适想了一晚之后，于4月1日愚人节晚上去看王世杰，“最后还是决定不干”，显然“难以相信是真的”（“too good to be true”）！但是蒋介石仍在4月4日召开的国民党临时中全会上，宣读一篇预备好的演说辞，声明他不候选，提议一个无党派人出来候选，并替候选人开了五条件：一、守法，二、有民主精神，三、对中国文化有了解，四、有民族思想、爱护国家、反对叛乱，五、对世界局势、国际关系有明白的了解。虽未指名道姓此候选人为谁，但胡适自己说：“在场与不在场的人都猜想是我！”（见《胡适的日记》手稿本第十六册）
蒋介石要请胡适竞选总统，并由他亲自向国民党中央执行委员会提名，可是会中除吴稚晖与罗家伦两人赞同蒋的提议外，其余出席者都坚决主张蒋为候选人，蒋乃交中央常会决定，中常会决定拥蒋，于是胡适竞选总统的插曲落幕。"
