id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
ZAYDD001,只爱一点点,zhi_ai_yidian_dian,狄士累利婚后赢得妻子的爱情,004#P6,004.他会为爱情同我结婚.txt,11-11,170,狄士累利年轻时候，曾讨了比他大十二岁的寡妇爱雯丝（Mary Anne Evans）做太太，大家都说他为了寡妇的钱才结婚的，爱雯丝也不否认。但是多年的感情与了解，却使爱雯丝骄傲的宣布：“如果再来一次，他会为爱情同我结婚。”（But if he had the chance again he would marry me for love.）
ZAYDD002,只爱一点点,zhi_ai_yidian_dian,杨孜骗妓女先喝毒酒,007#P5,007.殉情必读.txt,9-9,153,据《类苑》所记，宋朝的杨孜就是一例。湖北佬杨孜，到京城赶考，与一个妓女同居经年，且靠她吃饭。考上后，答应娶她。后来以家有悍妻为理由，相约殉情。遂以毒药下酒，妓女喝了，轮到杨孜喝，却拿着杯子说：“我死了，我家人一定只埋我，而把你尸体丢到沟里去，还是我先把你埋好，再死不迟。”妓女听了大呼上当，可是已来不及了。
ZAYDD003,只爱一点点,zhi_ai_yidian_dian,碧姬芭杜阉掉邻居的公驴,011#P9,011.新女性与驴.txt,17-17,106,报载法国女星碧姬芭杜（Brigitte Bardot），美人迟暮，已息影十六年，独居以外，独以爱护动物自居。最近她的邻居外出，以家中公驴一头，托她照顾。不料这位过气的新女性为防公驴打她家中母驴的主意，竟快刀阉之。
ZAYDD004,只爱一点点,zhi_ai_yidian_dian,官升一级夫妻也跟着变大,030#P6,030.与鸡巴偕大.txt,11-11,119,一官升职，谓其妻曰：“我的官职比前更大了。”妻曰：“官大，不知此物亦大否？”官曰：“自然。”及行事，妻怪其藐小如故。官曰：“大了许多，汝自不觉着。”妻曰：“如何不觉？”官曰：“难道老爷升了官职，奶奶还是照旧不成？少不得我的大，你的也大。”
ZAYDD005,只爱一点点,zhi_ai_yidian_dian,龚德柏自称中日两边的救星,035#P3,035.许晓丹是民进党的救星.txt,5-5,106,想当年中国名报人龚德柏，曾以“日本通”见称，不过此公喜大言，外号“龚大炮”，每为人所妄听而不重视。有一次，他气起来了，说：中国人若听他的主意则日本根本不能侵略中国；日本人若听他的主意，则中国早就给日本侵略成功了。
ZAYDD006,只爱一点点,zhi_ai_yidian_dian,哲学家用美腿丑腿判断朋友,022#P2,022.腿上功夫.txt,3-3,102,富兰克林说他有一位研究哲学的老朋友，此公的两条腿，一条好看，一条难看，于是他就用这两条腿，以定取舍：人们和他见面，如果对他的“丑腿”比对他的“美腿”更为注意，他就不交这种朋友了。反过来说，这种朋友才可交。
ZAYDD007,只爱一点点,zhi_ai_yidian_dian,舞厅老干部只准放慢华尔兹,029#P12,029.红色与美色.txt,23-23,285,笔者曾走访中国一些大城市，每晚例必被国内位居官职的朋友叫去跳舞，有一次就在属于广州军区的珠岛宾馆跳舞，舞场里除了满脸兴奋的年轻军官外，还有不少鸡皮鹤发的老头，一位任副军长的年轻军官指着这些老头说：“全是‘舞协’的顾问，天天晚上都来。”那一晚，放的全是慢节奏音乐，老头们搂着姑娘蹒跚的走着、满足的笑着。一些年轻军官不耐烦，走去放了“迪斯科”音乐，刚狂蹦了几步，就被老头喝道：“什么音乐？资产阶级把你们污染了，你看你们扭得多难看，换上慢华尔兹！”年轻军官倒十分不快，但也只好换上“慢华尔兹”。那位副军长指着叫骂的老头说：“他曾是副司令，老土得要命，但他们专门替叶帅扯皮条。”
ZAYDD008,只爱一点点,zhi_ai_yidian_dian,皮条客借叶帅名声抬高妓女身价,029#P14,029.红色与美色.txt,27-27,251,据曾任叶剑英警卫员的一位班长向笔者透露：叶剑英虽为广东人，但却不喜欢广东女孩，品味偏好江南少女及四川女孩，而最受他宠爱还是来自新疆的维吾尔族女子。广东省曾有军部来一次“扫黄”，抓了不少皮条客及妓女。公安人员惊异妓女群中，惟维吾尔少女的穿着最为华贵。审问皮条客时就问，维族少女收费几何？皮条客答：每晚底价是人民币五百大元。问：何以这样贵？答曰：她们是来找叶帅的，但因找不到门路，就找了我们，我们向嫖客介绍时，当然要打出这段告白，香港人最受用，趋之若鹜，价钱自然高些，可见叶帅的好色，也带动了民间嫖客风气。
ZAYDD009,只爱一点点,zhi_ai_yidian_dian,叶剑英临终仍拉着年轻姑娘,029#P16,029.红色与美色.txt,31-31,120,据一位曾参加治疗叶剑英的医生说，叶剑英在生命垂危之时，还要叫一位小姑娘来陪他，等叶选平赶到病房与父亲诀别时，却只见父亲拉着一位年轻姑娘的手对儿子说：“无论如何，你都不要进京做官，天子脚下难做官呀！”说完，一代“花帅”紧握着姑娘的手与世长辞。
ZAYDD010,只爱一点点,zhi_ai_yidian_dian,权贵子弟付钱后反诬服务员偷钱,029#P23,029.红色与美色.txt,45-45,274,来自上海公安局的干部说：今年一月在上海，中央军委总参谋部一位副总参的儿子，到上海住宿，因看上了一位服务员，硬要与其发生性关系，女服务员不肯，但该公子却提出可以付出三百元人民币做代价；此外还威胁说，他老子是做参谋。女服务员迫于无奈，答应了其要求。不料，该公子在第二日上午，对该宾馆称他被该女服务员偷去了三百元，要求宾馆赔偿，并通知上海公安局。上海公安局经多方调查，证人作证，证明该三百元确是该公子所付予女服务员的。但该公司却一口咬定是女服务员偷的，并声称会叫老子给上海公安局“颜色看看”。上海公安局局长为了息事宁人，只好自己掏腰包赔了三百元给该公子。
