id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
DBXDCT001,独白下的传统,dubai_xia_de_chuantong,文天祥一部十七史从何处说起,DBXDCT_001_5,001.快看《独白下的传统》.txt,9-9,138,在长达两千一百多年的时候，一位殉道者文天祥，被带到抓殉道者的元朝博罗丞相面前，他告诉博罗：“自古有兴有废，帝王将相，挨杀的多了，请你早点杀我算了。”博罗说：“你说有兴有废，请问从盘古开天辟地到今天，有几帝几王？我弄不清楚，你给我说说看。”文天祥说：“一部十七史，从何处说起？”
DBXDCT002,独白下的传统,dubai_xia_de_chuantong,法美互笑找不到老爸爸,DBXDCT_001_51,001.快看《独白下的传统》.txt,101-101,230,美国人向法国人开玩笑，说你们法国人老是自豪，可是，一数到你们爸爸的爸爸，就数不下去了，为什么？法国人私生子太多，一溯源，就找不到老爸爸了；法国人也向美国人回敬，说你们美国人也老是自豪，可是一数到你们爸爸的爸爸，也数不下去了，为什么？美国人历史太短，一溯源，也找不到老爸爸了。这个笑话，说明了解历史太短的国家，就不必受传统的罪，直接了解，就可一览无余。了解只有两百年历史的美国，固然要了解英国；但了解英国，只要精通北欧海盗史，就可以完工，绝不像了解中国这么麻烦。
DBXDCT003,独白下的传统,dubai_xia_de_chuantong,刘邦溺儒冠与郑成功焚儒巾,DBXDCT_001_55,001.快看《独白下的传统》.txt,109-109,123,汉朝的开国皇帝刘邦，不喜欢知识分子，他的方法是“溺儒冠”——一把将知识分子的帽子抓下来，当众朝帽子里撒尿；明朝的孤臣孽子郑成功，不要做知识分子，他的方法是“焚儒巾”——跑到孔庙向孔夫子说：“各行其是！”当众把书生装烧了。这一溺一焚之间，真有学问。
DBXDCT004,独白下的传统,dubai_xia_de_chuantong,孔子拿刀刻《春秋》,DBXDCT_002_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29,002.直笔——“乱臣贼子惧”.txt,13-57,994,"孔夫子拿起了一支钢笔，噢，不对，那时候没有钢笔；拿起了一支毛笔，噢，也不对，那时候也没有毛笔；孔夫子拿起了的是——一把刀！

呀！孔夫子怎么会拿刀？孔夫子斯斯文文的圣人，拿刀干什么？杀他父亲吗？不是！杀他皇上吗？当然也不是！杀那杀父弑君的凶手吗？好像有点是了。

其实孔夫子不是拿刀去杀任何人，孔夫子太老了，孔夫子杀不死任何人；孔夫子是儒者，孔夫子不会杀人。

但是有人不是说吗？孔夫子当鲁国的司寇（司法行政部长兼警备司令），大权在握，第三天就杀了他的政敌“少正卯”，孔夫子不是杀人吗？

但有人说这事是假的。即使是真的，孔夫子也不必亲自操刀，因为有刽子手老爷和刽子手老爷的鬼头刀。

那么，孔夫子拿刀干什么？

孔夫子拿刀并不是要杀人，而是吓唬人。

孔夫子拿起刀来，朝一块竹片刻去，刻了一片又一片，刻了许多字。最后，刻满了一大堆的竹片。

这些竹片，就是孔子时代的书。

孔子时代没有笔和纸，只有刀子和竹片，刀子刻在新砍下来的青竹片上，一刻上去，竹片直冒水，像是流“汗”一样，所以叫做“汗青”。

所以，古人一提到“汗青”，就象征着书籍，也象征着历史。古人的诗说：“留取丹心照汗青”、“独留青史见遗文”，就是这个缘故。

孔夫子“汗青”九个月，完成了一部“青史”。

这部“青史”，是中国第一部有系统的历史书，它的名字叫《春秋》。

《春秋》一共有16572个字，每八个字，刻在一块竹片上，你说刻了多少片？

孔夫子写《春秋》的目的，并不是要杀乱臣贼子，而是要乱臣贼子害怕。

什么是乱臣贼子？凡是不守臣子的本分的，都是乱臣贼子。

什么是臣子的本分？臣子的本分是要乖乖的听话，要在自己的岗位上，小心翼翼的做事，不要做一点分外的事。不该你做的事，你不该管闲事。管闲事就是“越俎代庖”。

孔夫子写《春秋》，目的就是要大家个个都在自己岗位上做事，该做什么的，就做什么，不要不守本分！

可是，怪事就出在这儿，写这本《春秋》劝人守本分的人，自己就不守本分！

因为孔夫子的本分，不是“写历史的官”——史官，他没有资格写历史，《春秋》不该是他写的，就好像耗子虽讨厌，狗却不可抓耗子。

可是，孔夫子老了，他不管三七二十一，他还是写了。

他不但写，还不许别人参加意见，他的学生“子夏”站在旁边，两眼瞪着，一个屁也不敢放，只能帮忙搬竹片、磨刀。

孔夫子太伟大了，伟大得使学生“不能赞一辞”！"
DBXDCT005,独白下的传统,dubai_xia_de_chuantong,成王桐叶封叔虞,DBXDCT_002_49_50,002.直笔——“乱臣贼子惧”.txt,97-99,279,"现在举一个“皇帝的一举一动，都逃不过史官的刀尖”的例子：周朝成王小时候，曾跟他的弟弟叔虞一块玩，成王用树叶刻了一块“珪”（“珪”是刻图章用的一种玉，皇帝给别人官做，要给印，就是“珪”），然后随手把这片树叶送给他弟弟，说：“拿这个封你！”这时候史官在旁边，一听就记下来了。后来史官请成王真正去封他弟弟，成王奇怪了，问为什么？史官说某月某日，你拿树叶刻图章给你弟弟，不是说要封他吗？成王说，我是开玩笑的！史官说：“天子无戏言，言，则史书之、礼成之、乐歌之。”这样一来，成王只好封他弟弟了。

这个故事发生在二千年前，成王的弟弟被封后，成立了一个新国家，就是晋国。"
DBXDCT006,独白下的传统,dubai_xia_de_chuantong,董狐直书赵盾弑君,DBXDCT_002_52_53_54_55,002.直笔——“乱臣贼子惧”.txt,103-109,285,"公元前607年，晋国的灵公，被赵盾的弟弟赵穿杀死了。晋国的史官叫董狐，他竟在史书上写道：

赵盾弑其君。

赵盾跑过来，质问董狐说：“董先生，你写错了吧？明明是我弟弟赵穿杀了皇帝，你怎么写我呢？”董狐说：“你是朝廷大员，这件事情发生的时候，你躲在外面，可是没出国门；你回来了，又不追究凶手。你还脱得了干系吗？杀皇帝的不是你，又是谁呢？”于是赵盾心虚了，只好让董狐这样写，没法子。（当时赵盾真可以杀董狐一刀或一百刀，可是他太“笨”，没想起来干涉历史，所以就背着恶名，一背两千五百多年！）

董狐的例子，就是上面所说的史官“不但独立，还可以照史官的意思，来写他判断的事实”。"
DBXDCT007,独白下的传统,dubai_xia_de_chuantong,齐太史兄弟直书崔杼,DBXDCT_002_57_58_59_60_61_62_63_64_65_66_67_68,002.直笔——“乱臣贼子惧”.txt,113-135,410,"董狐这件事情过后五十九年，齐国又发生了皇帝被杀事件。凶手是大臣崔杼。于是史官又来了，史官叫太史，他写道：

崔杼弑庄公。

崔杼可没有赵盾那种好脾气，他光火了，立刻把史官杀掉！可是，事情却没完。史官的弟弟来了，还是这样写：

崔杼弑庄公。

崔杼又气了，又杀了一个。

可是，事情还没完。史官的弟弟的弟弟又来了，又这样写：

崔杼弑庄公。

崔杼更气了，又杀了史官的弟弟的弟弟。

可是，事情还没完。史官的弟弟的弟弟的弟弟又来了，又这样写：

崔杼弑庄公。

于是，崔杼不气了，泄气了，他只好认输，不杀了，让史官随便写吧！（史官到底兄弟多，所以他们赢了！这样看来，兄弟少的，最好别干这一行。）

如果崔杼不泄气，硬是要把史官的兄弟都杀光，那可怎么办？别忙，史官还是有办法，齐太史只是“北史氏”，当时还有“南史氏”。南史氏听说崔杼杀史官，立刻跑去，也要歪着脖子，接着写直笔。后来看到齐太史家的老四成功了，南史氏才打道回府。"
DBXDCT008,独白下的传统,dubai_xia_de_chuantong,冯道学生不敢说《老子》,DBXDCT_003_9_10_11_12_13_14_15_16_17,003.避讳——“非常不敢说”.txt,9-17,226,"冯道是个快乐的聪明人，有一些关于他的笑话。据说有一天，他的学生读《老子》这部书，一开头是：

道可道，非常道。

因为“道”是冯道的名，“可道”是冯道的字，他的学生不敢直接叫老师的名字，所以碰到“道”和“可道”，就念成“不敢说”，而把这两句老子，念成了：

“不敢说”“不敢说”，非常“不敢说”。

这是一个历史上的笑话，可是却有许多深远的意思。为什么做学生的，竟不敢叫老师的名字呢？老师不是明明叫那个名字吗？叫那个名字而又不敢说，到底是怎么回子事呢？"
DBXDCT009,独白下的传统,dubai_xia_de_chuantong,庄光被避讳成严光,DBXDCT_003_39,003.避讳——“非常不敢说”.txt,39-39,264,汉朝又有一个皇帝，叫汉明帝，名字叫“刘庄”。为了避他的讳，一个有名的人叫做“庄光”的，硬给改名叫“严光”了。庄光是明帝父亲光武帝的好朋友，光武做了皇帝，可是庄光却不拍他马屁，仍旧在乡下钓他的鱼。光武帝特别把他拉到皇宫里去，要他住在一起，他也不肯。光武帝因此怪他“咄咄逼人”——因为每个人都要买皇帝的帐的，可是庄光却不买，弄得皇帝心里有被欺负的感觉。庄光万万没想到，他的名字，竟跟后来的皇帝“冲突”起来，并且不得他的同意，把姓都给改了，他要是知道，真会很生气。好在“庄严”、“庄严”，“庄”字和“严”字也差不了好多，严光就严光吧！
DBXDCT010,独白下的传统,dubai_xia_de_chuantong,李贺因父讳不得考进士,DBXDCT_003_49,003.避讳——“非常不敢说”.txt,49-49,83,唐朝又有一个人，是短命的诗人李贺，他的爸爸叫“李晋肃”。当时就有老夫子们指出，李贺这个小子，一辈子都不可考“进士”，因为“晋”、“进”同一个声音，李贺该避他父亲的讳！
